自動車メーカー,車種,型式,年式,エンジン,ミッション,標準デフ,適合詳細,タイプ,販売価格,Camp価格,商品ID,物販コード,JANコード,メーカー品番,メーカー名,商品名,商品,取付位置,備考,注意事項,定価
ABARTH,124スパイダー,NF2EK,2016/10～,,6MT,,,1.5WAY,102080,,298968,LSD-432-L15-qq-e-f1-294k,4996338103406,LSD 432 L15,CUSCO,LSD type-RS 1.5WAY,type-RS,リア,,,116000
ABARTH,124スパイダー,NF2EK,2016/10～,,6MT,,,1WAY,102080,,299540,LSD-432-F-qq-e-f1-337k,4996338103369,LSD 432 F,CUSCO,LSD type-RS 1WAY,type-RS,リア,,,116000
ABARTH,124スパイダー,NF2EK,2016/10～,,6MT,,,2WAY,102080,,297493,LSD-432-L2-qq-e-f1-353k,4996338103413,LSD 432 L2,CUSCO,LSD type-RS 2WAY,type-RS,リア,,,116000
ABARTH,124スパイダー,NF2EK,2016/10～,,6MT,,,2WAY,102080,,298042,LSD-432-F2-qq-e-f1-352k,4996338103376,LSD 432 F2,CUSCO,LSD type-RS 2WAY,type-RS,リア,,,116000
BMW,E36,BE18/BE19,1991～1998,M42/M44,MT,オープンデフ,318is 1800cc/1900cc,1.5WAY,124080,,299103,LSD-BM4-L15-qq-e-f1-1787,4996338019301,LSD BM4 L15,CUSCO,LSD type-RS 1.5WAY,type-RS,リア,純正Cリング必要。,,141000
BMW,E36,BE18/BE19,1991～1998,M42/M44,MT,オープンデフ,318is 1800cc/1900cc,1WAY,124080,,299102,LSD-BM4-F-qq-e-f1-3173,4996338019288,LSD BM4 F,CUSCO,LSD type-RS 1WAY,type-RS,リア,純正Cリング必要。,,141000
BMW,E36,BE18/BE19,1991～1998,M42/M44,MT,オープンデフ,318is 1800cc/1900cc,2WAY,124080,,297103,LSD-BM4-L2-qq-e-f1-3174,4996338019318,LSD BM4 L2,CUSCO,LSD type-RS 2WAY,type-RS,リア,純正Cリング必要。,,141000
BMW,E36,BE18/BE19,1991～1998,M42/M44,MT,オープンデフ,318is 1800cc/1900cc,2WAY,124080,,301103,LSD-BM4-F2-qq-e-f1-5062,4996338019295,LSD BM4 F2,CUSCO,LSD type-RS 2WAY,type-RS,リア,純正Cリング必要。,,141000
BMW,E46,AL19/AY20,1998～2005,M43/N42,MT,オープンデフ,318Ci 1900cc/2000cc,1.5WAY,124080,,298594,LSD-BM1-L15-qq-e-f1-1296,4996338019141,LSD BM1 L15,CUSCO,LSD type-RS 1.5WAY,type-RS,リア,純正オイルシール必要。,,141000
BMW,E46,AL19/AY20,1998～2005,M43/N42,MT,オープンデフ,318Ci 1900cc/2000cc,1WAY,124080,,298593,LSD-BM1-F-qq-e-f1-2747,4996338019127,LSD BM1 F,CUSCO,LSD type-RS 1WAY,type-RS,リア,純正オイルシール必要。,,141000
BMW,E46,AL19/AY20,1998～2005,M43/N42,MT,オープンデフ,318Ci 1900cc/2000cc,2WAY,124080,,297605,LSD-BM1-F2-qq-e-f1-5061,4996338019134,LSD BM1 F2,CUSCO,LSD type-RS 2WAY,type-RS,リア,純正オイルシール必要。,,141000
BMW,E46,AL19/AY20,1998～2005,M43/N42,MT,オープンデフ,318Ci 1900cc/2000cc,2WAY,124080,,300105,LSD-BM1-L2-qq-e-f1-3171,4996338019158,LSD BM1 L2,CUSCO,LSD type-RS 2WAY,type-RS,リア,純正オイルシール必要。,,141000
BMW,F56 ジョンクーパーワークス,XMJCW,2016/03～,B48A20B,6MT,,2000cc ターボ FF,1.5WAY,211200,,300109,LSD-BMA-C15-qq-e-f1-279k,4996338103314,LSD BMA C15,CUSCO,LSD type-RS 1.5WAY,type-RS,フロント,受注生産品,,240000
BMW,F56 ジョンクーパーワークス,XMJCW,2016/03～,B48A20B,6MT,,2000cc ターボ FF,1WAY,211200,,298607,LSD-BMA-F-qq-e-f1-304k,4996338103321,LSD BMA F,CUSCO,LSD type-RS 1WAY,type-RS,フロント,受注生産品,,240000
BMW,F56 ジョンクーパーワークス,XMJCW,2016/03～,B48A20B,6MT,,2000cc ターボ FF,1WAY,211200,,301608,LSD-BMA-C-qq-e-f1-303k,4996338103307,LSD BMA C,CUSCO,LSD type-RS 1WAY,type-RS,フロント,受注生産品,,240000
BMW,M3 CSL E46,BL32,2003～2007,S54,SMG,機械式,3200cc,1.5WAY,166320,,298599,LSD-BM5-L15-qq-e-f1-3177,4996338019387,LSD BM5 L15,CUSCO,LSD type-RS 1.5WAY,type-RS,リア,,,189000
BMW,M3 CSL E46,BL32,2003～2007,S54,SMG,機械式,3200cc,1WAY,166320,,300106,LSD-BM5-F-qq-e-f1-5063,4996338019363,LSD BM5 F,CUSCO,LSD type-RS 1WAY,type-RS,リア,,,189000
BMW,M3 CSL E46,BL32,2003～2007,S54,SMG,機械式,3200cc,2WAY,166320,,297607,LSD-BM5-L2-qq-e-f1-3178,4996338019394,LSD BM5 L2,CUSCO,LSD type-RS 2WAY,type-RS,リア,,,189000
BMW,M3 CSL E46,BL32,2003～2007,S54,SMG,機械式,3200cc,2WAY,166320,,298597,LSD-BM5-F2-qq-e-f1-5064,4996338019370,LSD BM5 F2,CUSCO,LSD type-RS 2WAY,type-RS,リア,,,189000
BMW,M3 E30,,1984～1990,S14,MT,機械式,2300cc,1.5WAY,124080,,298596,LSD-BM2-L15-qq-e-f1-3671,4996338019226,LSD BM2 L15,CUSCO,LSD type-RS 1.5WAY,type-RS,リア,純正Cリング必要。,,141000
BMW,M3 E30,,1984～1990,S14,MT,機械式,2300cc,1WAY,124080,,302187,LSD-BM2-F-qq-e-f1-2749,4996338019202,LSD BM2 F,CUSCO,LSD type-RS 1WAY,type-RS,リア,純正Cリング必要。,,141000
BMW,M3 E30,,1984～1990,S14,MT,機械式,2300cc,2WAY,124080,,301102,LSD-BM2-L2-qq-e-f1-1298,4996338019233,LSD BM2 L2,CUSCO,LSD type-RS 2WAY,type-RS,リア,純正Cリング必要。,,141000
BMW,M3 E30,,1984～1990,S14,MT,機械式,2300cc,2WAY,124080,,302188,LSD-BM2-F2-qq-e-f1-1297,4996338019219,LSD BM2 F2,CUSCO,LSD type-RS 2WAY,type-RS,リア,純正Cリング必要。,,141000
BMW,M3 E36,M3C,1996～1999,S52,MT/SMG,機械式,3200cc,1.5WAY,166320,,301607,LSD-BM6-L15-qq-e-f1-1791,4996338019462,LSD BM6 L15,CUSCO,LSD type-RS 1.5WAY,type-RS,リア,,,189000
BMW,M3 E36,M3C,1996～1999,S52,MT/SMG,機械式,3200cc,1WAY,166320,,298601,LSD-BM6-F-qq-e-f1-1789,4996338019448,LSD BM6 F,CUSCO,LSD type-RS 1WAY,type-RS,リア,,,189000
BMW,M3 E36,M3C,1996～1999,S52,MT/SMG,機械式,3200cc,2WAY,166320,,297108,LSD-BM6-F2-qq-e-f1-4574,4996338019455,LSD BM6 F2,CUSCO,LSD type-RS 2WAY,type-RS,リア,,,189000
BMW,M3 E36,M3C,1996～1999,S52,MT/SMG,機械式,3200cc,2WAY,166320,,301109,LSD-BM6-L2-qq-e-f1-3182,4996338019479,LSD BM6 L2,CUSCO,LSD type-RS 2WAY,type-RS,リア,,,189000
BMW,M3 E46,BL32,2001～2007,S54,MT/SMG,機械式,3200cc,1.5WAY,166320,,301603,LSD-BM5-L15-qq-e-f1-1300,4996338019387,LSD BM5 L15,CUSCO,LSD type-RS 1.5WAY,type-RS,リア,,,189000
BMW,M3 E46,BL32,2001～2007,S54,MT/SMG,機械式,3200cc,1WAY,166320,,299105,LSD-BM5-F-qq-e-f1-4568,4996338019363,LSD BM5 F,CUSCO,LSD type-RS 1WAY,type-RS,リア,,,189000
BMW,M3 E46,BL32,2001～2007,S54,MT/SMG,機械式,3200cc,2WAY,166320,,297608,LSD-BM5-L2-qq-e-f1-4571,4996338019394,LSD BM5 L2,CUSCO,LSD type-RS 2WAY,type-RS,リア,,,189000
BMW,M3 E46,BL32,2001～2007,S54,MT/SMG,機械式,3200cc,2WAY,166320,,301106,LSD-BM5-F2-qq-e-f1-1788,4996338019370,LSD BM5 F2,CUSCO,LSD type-RS 2WAY,type-RS,リア,,,189000
BMW,M5,M5H,1990～1994,S38,MT,機械式,6気筒 3500cc/3800cc,1.5WAY,166320,,301108,LSD-BM6-L15-qq-e-f1-4575,4996338019462,LSD BM6 L15,CUSCO,LSD type-RS 1.5WAY,type-RS,リア,,,189000
BMW,M5,M5H,1990～1994,S38,MT,機械式,6気筒 3500cc/3800cc,2WAY,166320,,298603,LSD-BM6-F2-qq-e-f1-1302,4996338019455,LSD BM6 F2,CUSCO,LSD type-RS 2WAY,type-RS,リア,,,189000
BMW,M5,M5H,1990～1994,S38,MT,機械式,6気筒 3500cc/3800cc,2WAY,166320,,298606,LSD-BM6-L2-qq-e-f1-1793,4996338019479,LSD BM6 L2,CUSCO,LSD type-RS 2WAY,type-RS,リア,,,189000
BMW,M5 E34,M5H,1990～1994,S38,MT,機械式,6気筒 3500cc/3800cc,1WAY,166320,,298602,LSD-BM6-F-qq-e-f1-1790,4996338019448,LSD BM6 F,CUSCO,LSD type-RS 1WAY,type-RS,リア,,,189000
BMW,M5 E39,DE50,1996～2003,S62,MT,機械式,8気筒 5000cc,1.5WAY,166320,,299107,LSD-BM6-L15-qq-e-f1-1792,4996338019462,LSD BM6 L15,CUSCO,LSD type-RS 1.5WAY,type-RS,リア,,,189000
BMW,M5 E39,DE50,1996～2003,S62,MT,機械式,8気筒 5000cc,1WAY,166320,,297107,LSD-BM6-F-qq-e-f1-5067,4996338019448,LSD BM6 F,CUSCO,LSD type-RS 1WAY,type-RS,リア,,,189000
BMW,M5 E39,DE50,1996～2003,S62,MT,機械式,8気筒 5000cc,2WAY,166320,,299108,LSD-BM6-L2-qq-e-f1-5069,4996338019479,LSD BM6 L2,CUSCO,LSD type-RS 2WAY,type-RS,リア,,,189000
BMW,M5 E39,DE50,1996～2003,S62,MT,機械式,8気筒 5000cc,2WAY,166320,,301605,LSD-BM6-F2-qq-e-f1-1303,4996338019455,LSD BM6 F2,CUSCO,LSD type-RS 2WAY,type-RS,リア,,,189000
BMW,クーパーS,MF16S,2007/02～,,MT,,,1.5WAY,99440,,299100,LSD-BM0-C15-qq-e-f1-3668,4996338019110,LSD BM0 C15,CUSCO,LSD type-RS 1.5WAY,type-RS,フロント,サイドベアリング別売設定あり。(LSD 440 SB 1台分2個必要),,113000
BMW,クーパーS,MF16S,2007/02～,,MT,,,1WAY,99440,,301098,LSD-BM0-C-qq-e-f1-314k,4996338019103,LSD BM0 C,CUSCO,LSD type-RS 1WAY,type-RS,フロント,サイドベアリング別売設定あり。(LSD 440 SB 1台分2個必要),,113000
BMW,クーパーS,MF16S,2007/02～,,MT,,,1WAY,99440,,301601,LSD-BM0-F-qq-e-f1-2746,4996338019097,LSD BM0 F,CUSCO,LSD type-RS 1WAY,type-RS,フロント,サイドベアリング別売設定あり。(LSD 440 SB 1台分2個必要),,113000
BMW,クーパーS,RE16,2002/05～,,MT,,,1.5WAY,99440,,297101,LSD-BM0-C15-qq-e-f1-4565,4996338019110,LSD BM0 C15,CUSCO,LSD type-RS 1.5WAY,type-RS,フロント,サイドベアリング別売設定あり。(LSD 440 SB 1台分2個必要),,113000
BMW,クーパーS,RE16,2002/05～,,MT,,,1WAY,99440,,300104,LSD-BM0-F-qq-e-f1-2745,4996338019097,LSD BM0 F,CUSCO,LSD type-RS 1WAY,type-RS,フロント,サイドベアリング別売設定あり。(LSD 440 SB 1台分2個必要),,113000
BMW,クーパーS,RE16,2002/05～,,MT,,,1WAY,99440,,301600,LSD-BM0-C-qq-e-f1-315k,4996338019103,LSD BM0 C,CUSCO,LSD type-RS 1WAY,type-RS,フロント,サイドベアリング別売設定あり。(LSD 440 SB 1台分2個必要),,113000
LOTUS,エヴォーラ,ABA-122,2009/06～,2GR-FE,6MT,トルセン,NA/スーパーチャージャー<br>エヴォーラ400取付可,1WAY,158400,,298608,LSD-LT2-F-qq-e-f1-338k,4996338102584,LSD LT2 F,CUSCO,LSD type-RS 1WAY,type-RS,リア,,,180000
LOTUS,エキシージ,,2013/07～,2GR-FE,6MT,トルセン,S/S CR/スポーツ350,1WAY,158400,,298609,LSD-LT2-F-qq-e-f1-339k,4996338102584,LSD LT2 F,CUSCO,LSD type-RS 1WAY,type-RS,リア,,,180000
LOTUS,エリーゼ,ABA-1120,2011/12～,1ZR/2ZR,MT,,NA/スーパーチャージャー,1.5WAY,118800,,299886,LSD-194-C15-qq-e-f1-295k,4996338007599,LSD 194 C15,CUSCO,LSD type-RS 1.5WAY,type-RS,リア,,,135000
LOTUS,エリーゼ,ABA-1120,2011/12～,1ZR/2ZR,MT,,NA/スーパーチャージャー,1WAY,118800,,297395,LSD-194-F-qq-e-f1-341k,4996338007575,LSD 194 F,CUSCO,LSD type-RS 1WAY,type-RS,リア,,,135000
LOTUS,エリーゼ,ABA-1120,2011/12～,1ZR/2ZR,MT,,NA/スーパーチャージャー,1WAY,118800,,298373,LSD-194-C-qq-e-f1-340k,4996338007582,LSD 194 C,CUSCO,LSD type-RS 1WAY,type-RS,リア,,,135000
LOTUS,エリーゼ/エキシージ,ABA-1117,,2ZZ/1ZZ,MT,機械式,,1.5WAY,83600,,300918,LSD-186-C15-qq-e-f1-4047,4996338017291,LSD 186 C15,CUSCO,LSD type-RS 1.5WAY,type-RS,リア,,,95000
LOTUS,エリーゼ/エキシージ,ABA-1117,,2ZZ/1ZZ,MT,機械式,,1WAY,83600,,296421,LSD-186-C-qq-e-f1-342k,4996338017284,LSD 186 C,CUSCO,LSD type-RS 1WAY,type-RS,リア,,,95000
LOTUS,エリーゼ/エキシージ,ABA-1117,,2ZZ/1ZZ,MT,機械式,,1WAY,83600,,300387,LSD-186-F-qq-e-f1-4882,4996338013187,LSD 186 F,CUSCO,LSD type-RS 1WAY,type-RS,リア,,,95000
スズキ,Kei,HN11S/HN21S,1998/10～2001/03,F6A/K6A,MT,オープンデフ,2WD,1.5WAY,82720,,299598,LSD-628-C15-qq-e-f1-5056,4996338010827,LSD 628 C15,CUSCO,LSD type-RS 1.5WAY,type-RS,フロント,,,94000
スズキ,Kei,HN11S/HN21S,1998/10～2001/03,F6A/K6A,MT,オープンデフ,2WD,1WAY,82720,,298094,LSD-628-C-qq-e-f1-373,4996338010810,LSD 628 C,CUSCO,LSD type-RS 1WAY,type-RS,フロント,,,94000
スズキ,Kei,HN11S/HN21S,1998/10～2001/03,F6A/K6A,MT,オープンデフ,2WD,1WAY,82720,,300060,LSD-628-F-qq-e-f1-375,4996338010803,LSD 628 F,CUSCO,LSD type-RS 1WAY,type-RS,フロント,,,94000
スズキ,Kei,HN12S/HN22S,2001/04～2009/10,F6A/K6A,MT,オープンデフ,2WD,1.5WAY,82720,,300566,LSD-628-C15-qq-e-f1-3646,4996338010827,LSD 628 C15,CUSCO,LSD type-RS 1.5WAY,type-RS,フロント,,,94000
スズキ,Kei,HN12S/HN22S,2001/04～2009/10,F6A/K6A,MT,オープンデフ,2WD,1WAY,82720,,296597,LSD-628-C-qq-e-f1-374,4996338010810,LSD 628 C,CUSCO,LSD type-RS 1WAY,type-RS,フロント,,,94000
スズキ,Kei,HN12S/HN22S,2001/04～2009/10,F6A/K6A,MT,オープンデフ,2WD,1WAY,82720,,296598,LSD-628-F-qq-e-f1-3647,4996338010803,LSD 628 F,CUSCO,LSD type-RS 1WAY,type-RS,フロント,,,94000
スズキ,アルトターボRS,HA36S,2015/03～,R06A,AGS,オープンデフ,2WD,1.5WAY,99440,,299042,LSD-629-C15-qq-e-f1-280k,4996338102645,LSD 629 C15,CUSCO,LSD type-RS 1.5WAY,type-RS,フロント,トランスミッション脱着時、ディーラーにて診断機作業が必要です。(AGSアクチュエーター油圧の加減圧作業)<br>オイルは通常のLSDオイル使用で問題ありません。<br>受注生産品(納期約3ヵ月),,113000
スズキ,アルトターボRS,HA36S,2015/03～,R06A,AGS,オープンデフ,2WD,1WAY,99440,,297063,LSD-629-C-qq-e-f1-305k,4996338102638,LSD 629 C,CUSCO,LSD type-RS 1WAY,type-RS,フロント,トランスミッション脱着時、ディーラーにて診断機作業が必要です。(AGSアクチュエーター油圧の加減圧作業)<br>オイルは通常のLSDオイル使用で問題ありません。<br>受注生産品(納期約3ヵ月),,113000
スズキ,アルトターボRS,HA36S,2015/03～,R06A,AGS,オープンデフ,2WD,1WAY,99440,,297559,LSD-629-F-qq-e-f1-306k,4996338102621,LSD 629 F,CUSCO,LSD type-RS 1WAY,type-RS,フロント,トランスミッション脱着時、ディーラーにて診断機作業が必要です。(AGSアクチュエーター油圧の加減圧作業)<br>オイルは通常のLSDオイル使用で問題ありません。<br>受注生産品(納期約3ヵ月),,113000
スズキ,アルトワークス,HA12S/HA22S,1998/10～2000/12,F6A/K6A,MT,,2WD,1.5WAY,82720,,299039,LSD-628-C15-qq-e-f1-3149,4996338010827,LSD 628 C15,CUSCO,LSD type-RS 1.5WAY,type-RS,フロント,,,94000
スズキ,アルトワークス,HA12S/HA22S,1998/10～2000/12,F6A/K6A,MT,,2WD,1WAY,82720,,296596,LSD-628-C-qq-e-f1-3644,4996338010810,LSD 628 C,CUSCO,LSD type-RS 1WAY,type-RS,フロント,,,94000
スズキ,アルトワークス,HA12S/HA22S,1998/10～2000/12,F6A/K6A,MT,,2WD,1WAY,82720,,299041,LSD-628-F-qq-e-f1-3648,4996338010803,LSD 628 F,CUSCO,LSD type-RS 1WAY,type-RS,フロント,,,94000
スズキ,アルトワークス,HA36S,2015/12～,R06A,AGS,オープンデフ,2WD,1.5WAY,99440,,300567,LSD-629-C15-qq-e-f1-282k,4996338102645,LSD 629 C15,CUSCO,LSD type-RS 1.5WAY,type-RS,フロント,トランスミッション脱着時、ディーラーにて診断機作業が必要です。(AGSアクチュエーター油圧の加減圧作業)<br>オイルは通常のLSDオイル使用で問題ありません。<br>受注生産品(納期約3ヵ月),,113000
スズキ,アルトワークス,HA36S,2015/12～,R06A,AGS,オープンデフ,2WD,1WAY,99440,,298553,LSD-629-F-qq-e-f1-310k,4996338102621,LSD 629 F,CUSCO,LSD type-RS 1WAY,type-RS,フロント,トランスミッション脱着時、ディーラーにて診断機作業が必要です。(AGSアクチュエーター油圧の加減圧作業)<br>オイルは通常のLSDオイル使用で問題ありません。<br>受注生産品(納期約3ヵ月),,113000
スズキ,アルトワークス,HA36S,2015/12～,R06A,AGS,オープンデフ,2WD,1WAY,99440,,300061,LSD-629-C-qq-e-f1-309k,4996338102638,LSD 629 C,CUSCO,LSD type-RS 1WAY,type-RS,フロント,トランスミッション脱着時、ディーラーにて診断機作業が必要です。(AGSアクチュエーター油圧の加減圧作業)<br>オイルは通常のLSDオイル使用で問題ありません。<br>受注生産品(納期約3ヵ月),,113000
スズキ,アルトワークス,HA36S,2015/12～,R06A,MT,オープンデフ,2WD,1.5WAY,82720,,300565,LSD-628-C15-qq-e-f1-3150,4996338010827,LSD 628 C15,CUSCO,LSD type-RS 1.5WAY,type-RS,フロント,,,94000
スズキ,アルトワークス,HA36S,2015/12～,R06A,MT,オープンデフ,2WD,1WAY,82720,,298095,LSD-628-F-qq-e-f1-1268,4996338010803,LSD 628 F,CUSCO,LSD type-RS 1WAY,type-RS,フロント,,,94000
スズキ,アルトワークス,HA36S,2015/12～,R06A,MT,オープンデフ,2WD,1WAY,82720,,300564,LSD-628-C-qq-e-f1-5055,4996338010810,LSD 628 C,CUSCO,LSD type-RS 1WAY,type-RS,フロント,,,94000
スズキ,アルトワークス,HA36S,2015/12～,R06A,MT,オープンデフ,4WD,1.5WAY,105600,,298083,LSD-60A-C15-qq-e-f1-281k,4996338102607,LSD 60A C15,CUSCO,LSD type-RS 1.5WAY,type-RS,フロント,取付時ミッションケース内部をごくわずかに削り加工必要です。,,120000
スズキ,アルトワークス,HA36S,2015/12～,R06A,MT,オープンデフ,4WD,1WAY,105600,,298082,LSD-60A-C-qq-e-f1-307k,4996338102591,LSD 60A C,CUSCO,LSD type-RS 1WAY,type-RS,フロント,取付時ミッションケース内部をごくわずかに削り加工必要です。,,120000
スズキ,アルトワークス,HA36S,2015/12～,R06A,MT,オープンデフ,4WD,1WAY,105600,,299586,LSD-60A-F-qq-e-f1-308k,4996338102614,LSD 60A F,CUSCO,LSD type-RS 1WAY,type-RS,フロント,取付時ミッションケース内部をごくわずかに削り加工必要です。,,120000
スズキ,カプチーノ,EA11R/EA21R,1991/11～1998/10,F6A/K6A,MT,オープンデフ/ヘリカル,2WD,1.5WAY,82720,,301794,LSD-176-C15-qq-e-f1-2500,4996338018731,LSD 176 C15,CUSCO,LSD type-RS 1.5WAY,type-RS,リア,,,94000
スズキ,カプチーノ,EA11R/EA21R,1991/11～1998/10,F6A/K6A,MT,オープンデフ/ヘリカル,2WD,1WAY,82720,,296301,LSD-176-F-qq-e-f1-646,4996338011701,LSD 176 F,CUSCO,LSD type-RS 1WAY,type-RS,リア,,,94000
スズキ,カプチーノ,EA11R/EA21R,1991/11～1998/10,F6A/K6A,MT,オープンデフ/ヘリカル,2WD,1WAY,82720,,301316,LSD-176-C-qq-e-f1-1108,4996338018724,LSD 176 C,CUSCO,LSD type-RS 1WAY,type-RS,リア,,,94000
スズキ,カプチーノ,EA11R/EA21R,1991/11～1998/10,F6A/K6A,MT,オープンデフ/ヘリカル,2WD,2WAY,82720,,296302,LSD-176-F2-qq-e-f1-2501,4996338011718,LSD 176 F2,CUSCO,LSD type-RS 2WAY,type-RS,リア,,,94000
スズキ,カルタス,AA34S,1988/09～1998/04,G13B,MT,,,1WAY,99440,,300554,LSD-610-F-qq-e-f1-5052,4996338017994,LSD 610 F,CUSCO,LSD type-RS 1WAY,type-RS,フロント,ビスカス車はリングギア、リングギアボルト、サイドシャフトの交換必要。<br>受注生産品,,113000
スズキ,カルタス,AF34S,1988/09～1998/04,G13B,MT,,4WD,1.5WAY,107360,,300137,LSD-123-F2-qq-e-f1-20,,LSD 123 F2,CUSCO,LSD type-RS 1.5WAY,type-RS,リア,受注生産品,,122000
スズキ,カルタス,AF34S,1988/09～1998/04,G13B,MT,,4WD,1WAY,107360,,301625,LSD-123-F-qq-e-f1-4686,4996338018038,LSD 123 F,CUSCO,LSD type-RS 1WAY,type-RS,リア,受注生産品,,122000
スズキ,ジムニー,JB23W,2002/01～2018/07,K6A,MT/AT,,4型のみ適合,1.5WAY,110000,,296605,LSD-898-V15-qq-e-f1-286k,4996338108456,LSD 898 V15,CUSCO,LSD type-RS 1.5WAY,type-RS,フロント,,,125000
スズキ,ジムニー,JB23W,2002/01～2018/07,K6A,MT/AT,,4型のみ適合,1.5WAY,110000,,302073,LSD-60M-C15-qq-e-f1-296k,4996338108388,LSD 60M C15,CUSCO,LSD type-RS 1.5WAY,type-RS,リア,,,125000
スズキ,ジムニー,JB23W,2002/01～2018/07,K6A,MT/AT,,4型のみ適合,1WAY,110000,,301075,LSD-60M-C-qq-e-f1-343k,4996338108371,LSD 60M C,CUSCO,LSD type-RS 1WAY,type-RS,リア,,,125000
スズキ,ジムニー,JB23W,2002/01～2018/07,K6A,MT/AT,,4型のみ適合,1WAY,110000,,301087,LSD-898-F-qq-e-f1-320k,4996338108401,LSD 898 F,CUSCO,LSD type-RS 1WAY,type-RS,フロント,,,125000
スズキ,ジムニー,JB23W,2002/01～2018/07,K6A,MT/AT,,4型のみ適合,2WAY,110000,,299031,LSD-60M-N2-qq-e-f1-357k,4996338108340,LSD 60M N2,CUSCO,LSD type-RS 2WAY,type-RS,リア,,,125000
スズキ,ジムニー,JB64W,2018/07～,R06A,MT/AT,,,1.5WAY,110000,,300553,LSD-60M-C15-qq-e-f1-297k,4996338108388,LSD 60M C15,CUSCO,LSD type-RS 1.5WAY,type-RS,リア,,,125000
スズキ,ジムニー,JB64W,2018/07～,R06A,MT/AT,,,1.5WAY,110000,,302098,LSD-898-V15-qq-e-f1-287k,4996338108456,LSD 898 V15,CUSCO,LSD type-RS 1.5WAY,type-RS,フロント,,,125000
スズキ,ジムニー,JB64W,2018/07～,R06A,MT/AT,,,1WAY,110000,,299077,LSD-898-F-qq-e-f1-321k,4996338108401,LSD 898 F,CUSCO,LSD type-RS 1WAY,type-RS,フロント,,,125000
スズキ,ジムニー,JB64W,2018/07～,R06A,MT/AT,,,1WAY,110000,,301076,LSD-60M-C-qq-e-f1-344k,4996338108371,LSD 60M C,CUSCO,LSD type-RS 1WAY,type-RS,リア,,,125000
スズキ,ジムニー,JB64W,2018/07～,R06A,MT/AT,,,2WAY,110000,,302074,LSD-60M-N2-qq-e-f1-358k,4996338108340,LSD 60M N2,CUSCO,LSD type-RS 2WAY,type-RS,リア,,,125000
スズキ,ジムニーシエラ,JB74W,2018/07～,K15B,MT/AT,,,1.5WAY,110000,,299588,LSD-60M-C15-qq-e-f1-298k,4996338108388,LSD 60M C15,CUSCO,LSD type-RS 1.5WAY,type-RS,リア,,,125000
スズキ,ジムニーシエラ,JB74W,2018/07～,K15B,MT/AT,,,1.5WAY,110000,,301090,LSD-898-V15-qq-e-f1-288k,4996338108456,LSD 898 V15,CUSCO,LSD type-RS 1.5WAY,type-RS,フロント,,,125000
スズキ,ジムニーシエラ,JB74W,2018/07～,K15B,MT/AT,,,1WAY,110000,,298085,LSD-60M-C-qq-e-f1-345k,4996338108371,LSD 60M C,CUSCO,LSD type-RS 1WAY,type-RS,リア,,,125000
スズキ,ジムニーシエラ,JB74W,2018/07～,K15B,MT/AT,,,1WAY,110000,,301088,LSD-898-F-qq-e-f1-322k,4996338108401,LSD 898 F,CUSCO,LSD type-RS 1WAY,type-RS,フロント,,,125000
スズキ,ジムニーシエラ,JB74W,2018/07～,K15B,MT/AT,,,2WAY,110000,,299032,LSD-60M-N2-qq-e-f1-359k,4996338108340,LSD 60M N2,CUSCO,LSD type-RS 2WAY,type-RS,リア,,,125000
スズキ,スイフトスポーツ,HT81S,2003/06～2005/05,M15A,MT,オープンデフ,,1.5WAY,83600,,297551,LSD-615-C15-qq-e-f1-3147,4996338010858,LSD 615 C15,CUSCO,LSD type-RS 1.5WAY,type-RS,フロント,,,95000
スズキ,スイフトスポーツ,HT81S,2003/06～2005/05,M15A,MT,オープンデフ,,1WAY,83600,,297550,LSD-615-C-qq-e-f1-1767,4996338010841,LSD 615 C,CUSCO,LSD type-RS 1WAY,type-RS,フロント,,,95000
スズキ,スイフトスポーツ,HT81S,2003/06～2005/05,M15A,MT,オープンデフ,,1WAY,83600,,297552,LSD-615-F-qq-e-f1-5053,4996338010834,LSD 615 F,CUSCO,LSD type-RS 1WAY,type-RS,フロント,,,95000
スズキ,スイフトスポーツ,ZC31S,2005/09～2010/09,M16A,MT,オープンデフ,,1.5WAY,83600,,298090,LSD-617-C15-qq-e-f1-3148,4996338019011,LSD 617 C15,CUSCO,LSD type-RS 1.5WAY,type-RS,フロント,,,95000
スズキ,スイフトスポーツ,ZC31S,2005/09～2010/09,M16A,MT,オープンデフ,,1WAY,83600,,298091,LSD-617-F-qq-e-f1-5054,4996338018991,LSD 617 F,CUSCO,LSD type-RS 1WAY,type-RS,フロント,,,95000
スズキ,スイフトスポーツ,ZC31S,2005/09～2010/09,M16A,MT,オープンデフ,,1WAY,83600,,300556,LSD-617-C-qq-e-f1-3642,4996338019004,LSD 617 C,CUSCO,LSD type-RS 1WAY,type-RS,フロント,,,95000
スズキ,スイフトスポーツ,ZC32S,2011/12～2016/12,M16A,MT,オープンデフ,,1.5WAY,95040,,299036,LSD-619-C15-qq-e-f1-2706,4996338007759,LSD 619 C15,CUSCO,LSD type-RS 1.5WAY,type-RS,フロント,,,108000
スズキ,スイフトスポーツ,ZC32S,2011/12～2016/12,M16A,MT,オープンデフ,,1WAY,95040,,302076,LSD-619-C-qq-e-f1-2705,4996338007742,LSD 619 C,CUSCO,LSD type-RS 1WAY,type-RS,フロント,,,108000
