自動車メーカー,車種,型式,年式,エンジン,ミッション,標準デフ,適合詳細,タイプ,販売価格,Camp価格,商品ID,物販コード,JANコード,メーカー品番,メーカー名,商品名,商品,取付位置,備考,注意事項,定価
スバル,フォレスター,SG5,2002/02～2007/12,EJ20,MT/AT,ビスカス,ターボ,1.5WAY,92400,,297911,LSD-183-LT15-qq-e-f1-3225,4996338006868,LSD 183 LT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,リア,,,105000
スバル,フォレスター,SG5,2002/02～2007/12,EJ20,MT/AT,ビスカス,ターボ,1WAY,92400,,297900,LSD-183-FT-qq-e-f1-2096,4996338006820,LSD 183 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,リア,,,105000
スバル,フォレスター,SG5,2002/02～2007/12,EJ20,MT/AT,ビスカス,ターボ,2WAY,92400,,296409,LSD-183-LT2-qq-e-f1-5092,4996338006875,LSD 183 LT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,105000
スバル,フォレスター,SG5,2002/02～2007/12,EJ20,MT/AT,ビスカス,ターボ,2WAY,92400,,299394,LSD-183-FT2-qq-e-f1-3713,4996338006837,LSD 183 FT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,105000
スバル,フォレスター,SG9,2004/02～2007/12,EJ25,6MT,オープンデフ,ターボ,1.5WAY,92400,,298876,LSD-184-CT15-qq-e-f1-3232,4996338006929,LSD 184 CT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,フロント,,,105000
スバル,フォレスター,SG9,2004/02～2007/12,EJ25,6MT,オープンデフ,ターボ,1WAY,92400,,298358,LSD-184-CT-qq-e-f1-3503,4996338006912,LSD 184 CT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,フロント,,,105000
スバル,フォレスター,SG9,2004/02～2007/12,EJ25,6MT,オープンデフ,ターボ,1WAY,92400,,298878,LSD-184-FT-qq-e-f1-3508,4996338006936,LSD 184 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,フロント,,,105000
スバル,フォレスター,SG9,2004/02～2007/12,EJ25,6MT,シュアトラック,ターボ,1.5WAY,92400,,298302,LSD-182-LT15-qq-e-f1-3708,4996338006783,LSD 182 LT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,リア,,,105000
スバル,フォレスター,SG9,2004/02～2007/12,EJ25,6MT,シュアトラック,ターボ,1WAY,92400,,297332,LSD-182-FT-qq-e-f1-2546,4996338006745,LSD 182 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,リア,,,105000
スバル,フォレスター,SG9,2004/02～2007/12,EJ25,6MT,シュアトラック,ターボ,2WAY,92400,,296380,LSD-182-LT2-qq-e-f1-410,4996338006790,LSD 182 LT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,105000
スバル,フォレスター,SG9,2004/02～2007/12,EJ25,6MT,シュアトラック,ターボ,2WAY,92400,,298844,LSD-182-FT2-qq-e-f1-3219,4996338006752,LSD 182 FT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,105000
スバル,フォレスター,SH5,2007/12～2012/11,EJ20,5MT/4AT,オープンデフ,ターボ,1.5WAY,92400,,298867,LSD-183-LT15-qq-e-f1-4627,4996338006868,LSD 183 LT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,リア,,,105000
スバル,フォレスター,SH5,2007/12～2012/11,EJ20,5MT/4AT,オープンデフ,ターボ,1WAY,92400,,297901,LSD-183-FT-qq-e-f1-4016,4996338006820,LSD 183 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,リア,,,105000
スバル,フォレスター,SH5,2007/12～2012/11,EJ20,5MT/4AT,オープンデフ,ターボ,2WAY,92400,,300359,LSD-183-FT2-qq-e-f1-4623,4996338006837,LSD 183 FT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,105000
スバル,フォレスター,SH5,2007/12～2012/11,EJ20,5MT/4AT,オープンデフ,ターボ,2WAY,92400,,301862,LSD-183-LT2-qq-e-f1-5093,4996338006875,LSD 183 LT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,105000
スバル,フォレスター,SH5,2007/12～2012/11,EJ20,MT,オープンデフ,ターボ,1.5WAY,92400,,296792,LSD-180-CT15-qq-e-f1-1344,4996338006615,LSD 180 CT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,フロント,,,105000
スバル,フォレスター,SH5,2007/12～2012/11,EJ20,MT,オープンデフ,ターボ,1WAY,92400,,296339,LSD-180-FT-qq-e-f1-3450,4996338006622,LSD 180 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,フロント,,,105000
スバル,フォレスター,SH5,2007/12～2012/11,EJ20,MT,オープンデフ,ターボ,1WAY,92400,,297844,LSD-180-CT-qq-e-f1-2040,4996338006608,LSD 180 CT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,フロント,,,105000
スバル,フォレスター,SH9,2010/10～2012/11,EJ25,5AT,オープンデフ,ターボ,1.5WAY,102080,,300082,LSD-684-LT15-qq-e-f1-1867,4996338004451,LSD 684 LT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,リア,,,116000
スバル,フォレスター,SH9,2010/10～2012/11,EJ25,5AT,オープンデフ,ターボ,1WAY,102080,,300071,LSD-684-FT-qq-e-f1-4539,4996338004413,LSD 684 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,リア,,,116000
スバル,フォレスター,SH9,2010/10～2012/11,EJ25,5AT,オープンデフ,ターボ,2WAY,102080,,301577,LSD-684-LT2-qq-e-f1-455,4996338004468,LSD 684 LT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,116000
スバル,フォレスター,SH9,2010/10～2012/11,EJ25,5AT,オープンデフ,ターボ,2WAY,102080,,302084,LSD-684-FT2-qq-e-f1-1400,4996338004420,LSD 684 FT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,116000
スバル,フォレスター,SH9,2010/10～2012/11,EJ25,5MT,オープンデフ,ターボ,1.5WAY,92400,,299402,LSD-183-LT15-qq-e-f1-3715,4996338006868,LSD 183 LT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,リア,,,105000
スバル,フォレスター,SH9,2010/10～2012/11,EJ25,5MT,オープンデフ,ターボ,1WAY,92400,,296843,LSD-183-FT-qq-e-f1-1162,4996338006820,LSD 183 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,リア,,,105000
スバル,フォレスター,SH9,2010/10～2012/11,EJ25,5MT,オープンデフ,ターボ,2WAY,92400,,296866,LSD-183-LT2-qq-e-f1-210k,4996338006875,LSD 183 LT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,105000
スバル,フォレスター,SH9,2010/10～2012/11,EJ25,5MT,オープンデフ,ターボ,2WAY,92400,,298327,LSD-183-FT2-qq-e-f1-209k,4996338006837,LSD 183 FT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,105000
スバル,フォレスター,SJ5,2012/11～2018/07,FB20,6MT,オープンデフ,,1.5WAY,92400,,300834,LSD-180-CT15-qq-e-f1-1345,4996338006615,LSD 180 CT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,フロント,,,105000
スバル,フォレスター,SJ5,2012/11～2018/07,FB20,6MT,オープンデフ,,1WAY,92400,,296332,LSD-180-CT-qq-e-f1-2041,4996338006608,LSD 180 CT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,フロント,,,105000
スバル,フォレスター,SJ5,2012/11～2018/07,FB20,6MT,オープンデフ,,1WAY,92400,,301802,LSD-180-FT-qq-e-f1-2525,4996338006622,LSD 180 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,フロント,,,105000
スバル,フォレスター,SJ5,2012/11～2018/07,FB20,6MT/CVT,オープンデフ,,1.5WAY,92400,,297912,LSD-183-LT15-qq-e-f1-3226,4996338006868,LSD 183 LT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,リア,,,105000
スバル,フォレスター,SJ5,2012/11～2018/07,FB20,6MT/CVT,オープンデフ,,1WAY,92400,,301840,LSD-183-FT-qq-e-f1-1163,4996338006820,LSD 183 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,リア,,,105000
スバル,フォレスター,SJ5,2012/11～2018/07,FB20,6MT/CVT,オープンデフ,,2WAY,92400,,298857,LSD-183-FT2-qq-e-f1-4624,4996338006837,LSD 183 FT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,105000
スバル,フォレスター,SJ5,2012/11～2018/07,FB20,6MT/CVT,オープンデフ,,2WAY,92400,,300909,LSD-183-LT2-qq-e-f1-3229,4996338006875,LSD 183 LT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,105000
スバル,フォレスター,SJG,2012/11～2018/07,FA20,CVT,オープンデフ,ターボ,1.5WAY,92400,,298347,LSD-183-LT15-qq-e-f1-1828,4996338006868,LSD 183 LT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,リア,,,105000
スバル,フォレスター,SJG,2012/11～2018/07,FA20,CVT,オープンデフ,ターボ,1WAY,92400,,296844,LSD-183-FT-qq-e-f1-3482,4996338006820,LSD 183 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,リア,,,105000
スバル,フォレスター,SJG,2012/11～2018/07,FA20,CVT,オープンデフ,ターボ,2WAY,92400,,296407,LSD-183-LT2-qq-e-f1-3230,4996338006875,LSD 183 LT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,105000
スバル,フォレスター,SJG,2012/11～2018/07,FA20,CVT,オープンデフ,ターボ,2WAY,92400,,301843,LSD-183-FT2-qq-e-f1-4625,4996338006837,LSD 183 FT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,105000
スバル,レヴォーグ,VMG,2014/06～,FA20,CVT,オープンデフ,ターボ,1.5WAY,92400,,298348,LSD-183-LT15-qq-e-f1-1829,4996338006868,LSD 183 LT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,リア,,,105000
スバル,レヴォーグ,VMG,2014/06～,FA20,CVT,オープンデフ,ターボ,1WAY,92400,,298325,LSD-183-FT-qq-e-f1-2562,4996338006820,LSD 183 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,リア,,,105000
スバル,レヴォーグ,VMG,2014/06～,FA20,CVT,オープンデフ,ターボ,2WAY,92400,,299403,LSD-183-LT2-qq-e-f1-1361,4996338006875,LSD 183 LT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,105000
スバル,レヴォーグ,VMG,2014/06～,FA20,CVT,オープンデフ,ターボ,2WAY,92400,,299841,LSD-183-FT2-qq-e-f1-4626,4996338006837,LSD 183 FT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,105000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BG5/BD5,1993/10～1998/12,EJ20,MT,オープンデフ,ターボ,1.5WAY,92400,,297851,LSD-180-CT15-qq-e-f1-933,4996338006615,LSD 180 CT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,フロント,,,105000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BG5/BD5,1993/10～1998/12,EJ20,MT,オープンデフ,ターボ,1WAY,92400,,299337,LSD-180-CT-qq-e-f1-178k,4996338006608,LSD 180 CT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,フロント,,,105000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BG5/BD5,1993/10～1998/12,EJ20,MT,オープンデフ,ターボ,1WAY,92400,,299341,LSD-180-FT-qq-e-f1-1133,4996338006622,LSD 180 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,フロント,,,105000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BG5/BD5,1993/10～1998/12,EJ20,MT/AT,ビスカス,ターボ,1.5WAY,90640,,299356,LSD-181-LT15-qq-e-f1-2780,4996338006707,LSD 181 LT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,リア,,,103000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BG5/BD5,1993/10～1998/12,EJ20,MT/AT,ビスカス,ターボ,1WAY,90640,,297865,LSD-181-FT-qq-e-f1-693,4996338006653,LSD 181 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,リア,,,103000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BG5/BD5,1993/10～1998/12,EJ20,MT/AT,ビスカス,ターボ,2WAY,90640,,298286,LSD-181-FT2-qq-e-f1-4172,4996338006677,LSD 181 FT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,103000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BG5/BD5,1993/10～1998/12,EJ20,MT/AT,ビスカス,ターボ,2WAY,90640,,301365,LSD-181-LT2-qq-e-f1-1353,4996338006714,LSD 181 LT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,103000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BG9,1993/10～1998/11,EJ25,MT/AT,ビスカス,,1.5WAY,90640,,300337,LSD-181-LT15-qq-e-f1-1351,4996338006707,LSD 181 LT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,リア,,,103000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BG9,1993/10～1998/11,EJ25,MT/AT,ビスカス,,1WAY,90640,,299807,LSD-181-FT-qq-e-f1-3989,4996338006653,LSD 181 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,リア,,,103000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BG9,1993/10～1998/11,EJ25,MT/AT,ビスカス,,2WAY,90640,,300339,LSD-181-LT2-qq-e-f1-3707,4996338006714,LSD 181 LT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,103000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BG9,1993/10～1998/11,EJ25,MT/AT,ビスカス,,2WAY,90640,,301811,LSD-181-FT2-qq-e-f1-1349,4996338006677,LSD 181 FT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,103000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BH5/BE5,1998/06～2003/04,EJ20,MT,オープンデフ,ターボ,1.5WAY,92400,,296793,LSD-180-CT15-qq-e-f1-934,4996338006615,LSD 180 CT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,フロント,,,105000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BH5/BE5,1998/06～2003/04,EJ20,MT,オープンデフ,ターボ,1WAY,92400,,300329,LSD-180-FT-qq-e-f1-4328,4996338006622,LSD 180 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,フロント,,,105000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BH5/BE5,1998/06～2003/04,EJ20,MT,オープンデフ,ターボ,1WAY,92400,,301347,LSD-180-CT-qq-e-f1-179k,4996338006608,LSD 180 CT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,フロント,,,105000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BH5/BE5,1998/06～2003/04,EJ20,MT/AT,ビスカス,ターボ,1.5WAY,92400,,300905,LSD-183-LT15-qq-e-f1-3227,4996338006868,LSD 183 LT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,リア,VDC(トラクションコントロール)付車に装着した場合VDCが正しく作動しない可能性があります。,,105000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BH5/BE5,1998/06～2003/04,EJ20,MT/AT,ビスカス,ターボ,1WAY,92400,,296845,LSD-183-FT-qq-e-f1-4017,4996338006820,LSD 183 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,リア,VDC(トラクションコントロール)付車に装着した場合VDCが正しく作動しない可能性があります。,,105000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BH5/BE5,1998/06～2003/04,EJ20,MT/AT,ビスカス,ターボ,2WAY,92400,,298868,LSD-183-LT2-qq-e-f1-2320,4996338006875,LSD 183 LT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,VDC(トラクションコントロール)付車に装着した場合VDCが正しく作動しない可能性があります。,,105000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BH5/BE5,1998/06～2003/04,EJ20,MT/AT,ビスカス,ターボ,2WAY,92400,,301842,LSD-183-FT2-qq-e-f1-3224,4996338006837,LSD 183 FT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,VDC(トラクションコントロール)付車に装着した場合VDCが正しく作動しない可能性があります。,,105000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BP5/BL5,2003/05～2009/05,EJ20,5AT,ビスカス,ターボ,1.5WAY,102080,,297573,LSD-684-LT15-qq-e-f1-5133,4996338004451,LSD 684 LT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,リア,VDC(トラクションコントロール)付車に装着した場合VDCが正しく作動しない可能性があります。,,116000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BP5/BL5,2003/05～2009/05,EJ20,5AT,ビスカス,ターボ,1WAY,102080,,297566,LSD-684-FT-qq-e-f1-1776,4996338004413,LSD 684 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,リア,VDC(トラクションコントロール)付車に装着した場合VDCが正しく作動しない可能性があります。,,116000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BP5/BL5,2003/05～2009/05,EJ20,5AT,ビスカス,ターボ,2WAY,102080,,297072,LSD-684-FT2-qq-e-f1-1866,4996338004420,LSD 684 FT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,VDC(トラクションコントロール)付車に装着した場合VDCが正しく作動しない可能性があります。,,116000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BP5/BL5,2003/05～2009/05,EJ20,5AT,ビスカス,ターボ,2WAY,102080,,297574,LSD-684-LT2-qq-e-f1-1404,4996338004468,LSD 684 LT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,VDC(トラクションコントロール)付車に装着した場合VDCが正しく作動しない可能性があります。,,116000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BP5/BL5,2003/05～2009/05,EJ20,5MT,オープンデフ,ターボ,1.5WAY,92400,,296335,LSD-180-CT15-qq-e-f1-3216,4996338006615,LSD 180 CT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,フロント,,,105000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BP5/BL5,2003/05～2009/05,EJ20,5MT,オープンデフ,ターボ,1WAY,92400,,296338,LSD-180-FT-qq-e-f1-2526,4996338006622,LSD 180 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,フロント,,,105000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BP5/BL5,2003/05～2009/05,EJ20,5MT,オープンデフ,ターボ,1WAY,92400,,297843,LSD-180-CT-qq-e-f1-180k,4996338006608,LSD 180 CT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,フロント,,,105000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BP5/BL5,2003/05～2009/05,EJ20,5MT,ビスカス,ターボ,1.5WAY,92400,,296865,LSD-183-LT15-qq-e-f1-1830,4996338006868,LSD 183 LT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,リア,VDC(トラクションコントロール)付車に装着した場合VDCが正しく作動しない可能性があります。,,105000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BP5/BL5,2003/05～2009/05,EJ20,5MT,ビスカス,ターボ,1WAY,92400,,296399,LSD-183-FT-qq-e-f1-4352,4996338006820,LSD 183 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,リア,VDC(トラクションコントロール)付車に装着した場合VDCが正しく作動しない可能性があります。,,105000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BP5/BL5,2003/05～2009/05,EJ20,5MT,ビスカス,ターボ,2WAY,92400,,297903,LSD-183-FT2-qq-e-f1-2313,4996338006837,LSD 183 FT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,VDC(トラクションコントロール)付車に装着した場合VDCが正しく作動しない可能性があります。,,105000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BP5/BL5,2003/05～2009/05,EJ20,5MT,ビスカス,ターボ,2WAY,92400,,300908,LSD-183-LT2-qq-e-f1-2321,4996338006875,LSD 183 LT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,VDC(トラクションコントロール)付車に装着した場合VDCが正しく作動しない可能性があります。,,105000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BR9/BM9,2009/05～2014/10,EJ25,5AT,オープンデフ,ターボ,1.5WAY,102080,,298566,LSD-684-LT15-qq-e-f1-2801,4996338004451,LSD 684 LT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,リア,,,116000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BR9/BM9,2009/05～2014/10,EJ25,5AT,オープンデフ,ターボ,1WAY,102080,,299051,LSD-684-FT-qq-e-f1-1281,4996338004413,LSD 684 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,リア,,,116000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BR9/BM9,2009/05～2014/10,EJ25,5AT,オープンデフ,ターボ,2WAY,102080,,297071,LSD-684-FT2-qq-e-f1-1401,4996338004420,LSD 684 FT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,116000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BR9/BM9,2009/05～2014/10,EJ25,5AT,オープンデフ,ターボ,2WAY,102080,,297575,LSD-684-LT2-qq-e-f1-1869,4996338004468,LSD 684 LT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,116000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BR9/BM9,2009/05～2014/10,EJ25,6MT,オープンデフ,ターボ,1.5WAY,92400,,297849,LSD-180-CT15-qq-e-f1-4171,4996338006615,LSD 180 CT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,フロント,,,105000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BR9/BM9,2009/05～2014/10,EJ25,6MT,オープンデフ,ターボ,1.5WAY,92400,,301858,LSD-183-LT15-qq-e-f1-418,4996338006868,LSD 183 LT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,リア,,,105000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BR9/BM9,2009/05～2014/10,EJ25,6MT,オープンデフ,ターボ,1WAY,92400,,298276,LSD-180-CT-qq-e-f1-3448,4996338006608,LSD 180 CT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,フロント,,,105000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BR9/BM9,2009/05～2014/10,EJ25,6MT,オープンデフ,ターボ,1WAY,92400,,298324,LSD-183-FT-qq-e-f1-2097,4996338006820,LSD 183 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,リア,,,105000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BR9/BM9,2009/05～2014/10,EJ25,6MT,オープンデフ,ターボ,1WAY,92400,,301803,LSD-180-FT-qq-e-f1-2527,4996338006622,LSD 180 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,フロント,,,105000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BR9/BM9,2009/05～2014/10,EJ25,6MT,オープンデフ,ターボ,2WAY,92400,,299406,LSD-183-LT2-qq-e-f1-3718,4996338006875,LSD 183 LT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,105000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BR9/BM9,2009/05～2014/10,EJ25,6MT,オープンデフ,ターボ,2WAY,92400,,300900,LSD-183-FT2-qq-e-f1-3714,4996338006837,LSD 183 FT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,105000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BRG/BMG,2012/05～2014/10,FA20,CVT,オープンデフ,ターボ,1.5WAY,92400,,299863,LSD-183-LT15-qq-e-f1-2317,4996338006868,LSD 183 LT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,リア,,,105000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BRG/BMG,2012/05～2014/10,FA20,CVT,オープンデフ,ターボ,1WAY,92400,,296846,LSD-183-FT-qq-e-f1-738,4996338006820,LSD 183 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,リア,,,105000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BRG/BMG,2012/05～2014/10,FA20,CVT,オープンデフ,ターボ,2WAY,92400,,296408,LSD-183-LT2-qq-e-f1-421,4996338006875,LSD 183 LT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,105000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BRG/BMG,2012/05～2014/10,FA20,CVT,オープンデフ,ターボ,2WAY,92400,,298328,LSD-183-FT2-qq-e-f1-414,4996338006837,LSD 183 FT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,105000
スバル,レガシィアウトバック,BPE,2003/10～2009/05,EZ30,5AT,ビスカス,,1.5WAY,102080,,300580,LSD-684-LT15-qq-e-f1-4188,4996338004451,LSD 684 LT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,リア,,,116000
スバル,レガシィアウトバック,BPE,2003/10～2009/05,EZ30,5AT,ビスカス,,1WAY,102080,,301570,LSD-684-FT-qq-e-f1-5288,4996338004413,LSD 684 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,リア,,,116000
スバル,レガシィアウトバック,BPE,2003/10～2009/05,EZ30,5AT,ビスカス,,2WAY,102080,,297576,LSD-684-LT2-qq-e-f1-3270,4996338004468,LSD 684 LT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,116000
スバル,レガシィアウトバック,BPE,2003/10～2009/05,EZ30,5AT,ビスカス,,2WAY,102080,,300072,LSD-684-FT2-qq-e-f1-1402,4996338004420,LSD 684 FT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,116000
スバル,レガシィアウトバック,BR9,2009/05～2012/04,EJ25,CVT,オープンデフ,,1.5WAY,92400,,299400,LSD-183-LT15-qq-e-f1-1360,4996338006868,LSD 183 LT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,リア,,,105000
