自動車メーカー,車種,型式,年式,エンジン型式,適合詳細,構成,販売価格,Camp価格,商品ID,物販コード,JANコード,メーカー品番,メーカー名,商品名,商品分類1,商品分類2,分類番号,仕様,備考,注意事項,定価,入り送料
スバル,フォレスター,SG9,2004/2～2007/12,EJ20T,2.5L STIバージョン,ディスク,24824,,292504,00C-022-C667F-qq-e-f1-666k,4996338083258,00C 022 C667F,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ240<br>スプライン径:25.2<br>歯数:24,,,31800,1100
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BG5/BD5,1993/10～1998/12,EJ20T,,ディスク＋カバー,46418,,292742,660-022-G-qq-e-f1-673k,4996338080332,660 022 G,CUSCO,メタルディスクセット,メタルディスク,ディスク＋カバー,2,サイズ:φ225<br>スプライン径:25.2<br>歯数:24<br>圧着力:10300/1050(N/kgf),メタルディスク&クスコクラッチカバー,,63900,0
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BG5/BD5,1993/10～1998/12,EJ20T,,ディスク,25567,,292418,00C-022-C201SF-qq-e-f1-674k,4996338083029,00C 022 C201SF,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ225<br>スプライン径:25.2<br>歯数:24,,,32800,1100
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BH5/BE5,1998/6～2003/5,EJ20T,,ディスク＋カバー,46418,,292743,660-022-G-qq-e-f1-680k,4996338080332,660 022 G,CUSCO,メタルディスクセット,メタルディスク,ディスク＋カバー,2,サイズ:φ230<br>スプライン径:25.2<br>歯数:24<br>圧着力:10300/1050(N/kgf),メタルディスク&クスコクラッチカバー,,63900,0
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BH5/BE5,1998/6～2003/5,EJ20T,,ディスク,25567,,292419,00C-022-C201SF-qq-e-f1-681k,4996338083029,00C 022 C201SF,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ230<br>スプライン径:25.2<br>歯数:24,,,32800,1100
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BL5/BP5,2006/5～2009/5,EJ20T,6MT車<br>年式2007年6月以降 純正サイズφ230の車両は取付不可,ディスク＋カバー,44362,,293004,667-022-G-qq-e-f1-692k,4996338080363,667 022 G,CUSCO,メタルディスクセット,メタルディスク,ディスク＋カバー,2,サイズ:φ240<br>スプライン径:25.2<br>歯数:24<br>圧着力:11300/1150(N/kgf),メタルディスク&クスコクラッチカバー,,61000,0
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BL5/BP5,2006/5～2009/5,EJ20T,6MT車<br>年式2007年6月以降 純正サイズφ230の車両は取付不可,ディスク,24824,,292872,00C-022-C667F-qq-e-f1-693k,4996338083258,00C 022 C667F,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ240<br>スプライン径:25.2<br>歯数:24,,,31800,1100
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BL5/BP5,2007/5～2009/5,EJ20T,アプライドE/F<br>5MT車,ディスク＋カバー,46418,,292768,666-022-G-qq-e-f1-687k,4996338080721,666 022 G,CUSCO,メタルディスクセット,メタルディスク,ディスク＋カバー,2,サイズ:φ230<br>スプライン径:25.2<br>歯数:24<br>圧着力:10600/1080(N/kgf),メタルディスク&クスコクラッチカバー,,63900,0
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BL5/BP5,2007/5～2009/5,EJ20T,アプライドE/F<br>5MT車,ディスク,25567,,292498,00C-022-C666F-qq-e-f1-688k,4996338080714,00C 022 C666F,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ230<br>スプライン径:25.2<br>歯数:24,,,32800,1100
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BLE/BPE,2005/5～2009/5,EZ30,6MT車,ディスク＋カバー,44362,,293005,667-022-G-qq-e-f1-701k,4996338080363,667 022 G,CUSCO,メタルディスクセット,メタルディスク,ディスク＋カバー,2,サイズ:φ240<br>スプライン径:25.2<br>歯数:24<br>圧着力:11300/1150(N/kgf),メタルディスク&クスコクラッチカバー,,61000,0
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BLE/BPE,2005/5～2009/5,EZ30,6MT車,ディスク,24824,,292873,00C-022-C667F-qq-e-f1-702k,4996338083258,00C 022 C667F,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ240<br>スプライン径:25.2<br>歯数:24,,,31800,1100
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BR9/BM9,2009/5～2014/10,EJ25T,6MT車,ディスク＋カバー,46418,,292769,666-022-G-qq-e-f1-710k,4996338080721,666 022 G,CUSCO,メタルディスクセット,メタルディスク,ディスク＋カバー,2,サイズ:φ230<br>スプライン径:25.2<br>歯数:24<br>圧着力:10600/1080(N/kgf),メタルディスク&クスコクラッチカバー,,63900,0
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BR9/BM9,2009/5～2014/10,EJ25T,6MT車,ディスク,25567,,292499,00C-022-C666F-qq-e-f1-711k,4996338080714,00C 022 C666F,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ230<br>スプライン径:25.2<br>歯数:24,,,32800,1100
トヨタ,86,ZN6,2012/4～,FA20,前期・後期,ディスク＋カバー,46418,,292800,965-022-G-qq-e-f1-3k,4996338080868,965 022 G,CUSCO,メタルディスクセット,メタルディスク,ディスク＋カバー,2,サイズ:φ230<br>スプライン径:25.2<br>歯数:24<br>圧着力:6000/610(N/kgf),メタルディスク&クスコクラッチカバー,,63900,0
トヨタ,86,ZN6,2012/4～,FA20,前期・後期,ディスク,25567,,292869,00C-022-C666F-qq-e-f1-4k,4996338080714,00C 022 C666F,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ230<br>スプライン径:25.2<br>歯数:24,,必ずクスコクラッチカバーとセットでご使用ください。,32800,1100
トヨタ,MR2,AW11,1984/6～1985/5,4A-GE,NA,ディスク＋カバー,35995,,292608,116-022-G-qq-e-f1-9k,4996338080295,116 022 G,CUSCO,メタルディスクセット,メタルディスク,ディスク＋カバー,2,サイズ:φ200<br>スプライン径:24.1<br>歯数:21<br>圧着力:5400/550(N/kgf),メタルディスク&クスコクラッチカバー,,49200,0
トヨタ,MR2,AW11,1984/6～1985/5,4A-GE,NA,ディスク,21558,,292422,00C-022-C201T-qq-e-f1-10k,4996338083036,00C 022 C201T,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ200<br>スプライン径:24.1<br>歯数:21,,,27400,1100
トヨタ,MR2,AW11,1985/6～1989/10,4A-GE,NA,ディスク＋カバー,36703,,292623,122-022-G-qq-e-f1-14k,4996338080301,122 022 G,CUSCO,メタルディスクセット,メタルディスク,ディスク＋カバー,2,サイズ:φ215<br>スプライン径:24.1<br>歯数:21<br>圧着力:6900/700(N/kgf),メタルディスク&クスコクラッチカバー,,50200,0
トヨタ,MR2,AW11,1985/6～1989/10,4A-GE,NA,ディスク,22375,,292443,00C-022-C205T-qq-e-f1-15k,4996338083104,00C 022 C205T,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ215<br>スプライン径:24.1<br>歯数:21,,,28500,1100
トヨタ,MR2,SW20,1989/10～1999/10,3S-GTE,ターボ,ディスク,23117,,292474,00C-022-C302T-qq-e-f1-18k,4996338083173,00C 022 C302T,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ240<br>スプライン径:29.8<br>歯数:21,,,29500,1100
トヨタ,MR-S,ZZW30,1999/10～2007/7,1ZZ-FE,5MT車/6MT車<br>シーケンシャル車取付不可,ディスク＋カバー,36703,,292947,122-022-G-qq-e-f1-22k,4996338080301,122 022 G,CUSCO,メタルディスクセット,メタルディスク,ディスク＋カバー,2,サイズ:φ215<br>スプライン径:24.1<br>歯数:21<br>圧着力:6900/700(N/kgf),メタルディスク&クスコクラッチカバー,,50200,0
トヨタ,MR-S,ZZW30,1999/10～2007/7,1ZZ-FE,5MT車/6MT車<br>シーケンシャル車取付不可,ディスク,22375,,292445,00C-022-C205T-qq-e-f1-23k,4996338083104,00C 022 C205T,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ215<br>スプライン径:24.1<br>歯数:21,,,28500,1100
トヨタ,ヴィッツ,NCP10,1999/10～2002/12<br>2003/10～2005/2,2NZ-FE,2002/12車はサイズの確認が必要,ディスク＋カバー,35995,,292603,116-022-G-qq-e-f1-27k,4996338080295,116 022 G,CUSCO,メタルディスクセット,メタルディスク,ディスク＋カバー,2,サイズ:φ200<br>スプライン径:24.1<br>歯数:21<br>圧着力:5400/550(N/kgf),メタルディスク&クスコクラッチカバー,,49200,0
トヨタ,ヴィッツ,NCP10,1999/10～2002/12<br>2003/10～2005/2,2NZ-FE,2002/12車はサイズの確認が必要,ディスク,21558,,292427,00C-022-C201T-qq-e-f1-28k,4996338083036,00C 022 C201T,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ200<br>スプライン径:24.1<br>歯数:21,,,27400,1100
トヨタ,ヴィッツ,NCP10,2002/12～2003/10,2NZ-FE,2002/12車はサイズの確認が必要,ディスク＋カバー,36703,,292626,122-022-G-qq-e-f1-32k,4996338080301,122 022 G,CUSCO,メタルディスクセット,メタルディスク,ディスク＋カバー,2,サイズ:φ215<br>スプライン径:24.1<br>歯数:21<br>圧着力:6900/700(N/kgf),メタルディスク&クスコクラッチカバー,,50200,0
トヨタ,ヴィッツ,NCP10,2002/12～2003/10,2NZ-FE,2002/12車はサイズの確認が必要,ディスク,22375,,292446,00C-022-C205T-qq-e-f1-33k,4996338083104,00C 022 C205T,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ215<br>スプライン径:24.1<br>歯数:21,,,28500,1100
トヨタ,ヴィッツ,NCP13,2000/10～2005/2,1NZ-FE,,ディスク＋カバー,36703,,292627,122-022-G-qq-e-f1-37k,4996338080301,122 022 G,CUSCO,メタルディスクセット,メタルディスク,ディスク＋カバー,2,サイズ:φ215<br>スプライン径:24.1<br>歯数:21<br>圧着力:6900/700(N/kgf),メタルディスク&クスコクラッチカバー,,50200,0
トヨタ,ヴィッツ,NCP13,2000/10～2005/2,1NZ-FE,,ディスク,22375,,292447,00C-022-C205T-qq-e-f1-38k,4996338083104,00C 022 C205T,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ215<br>スプライン径:24.1<br>歯数:21,,,28500,1100
トヨタ,ヴィッツ,NCP131,2010/12～,1NZ-FE,,ディスク＋カバー,36703,,292630,122-022-G-qq-e-f1-52k,4996338080301,122 022 G,CUSCO,メタルディスクセット,メタルディスク,ディスク＋カバー,2,サイズ:φ215<br>スプライン径:24.1<br>歯数:21<br>圧着力:6900/700(N/kgf),メタルディスク&クスコクラッチカバー,,50200,0
トヨタ,ヴィッツ,NCP131,2010/12～,1NZ-FE,,ディスク,22375,,292449,00C-022-C205T-qq-e-f1-53k,4996338083104,00C 022 C205T,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ215<br>スプライン径:24.1<br>歯数:21,,,28500,1100
トヨタ,ヴィッツ,NCP15,1999/8～2005/2,2NZ-FE,,ディスク＋カバー,36703,,292628,122-022-G-qq-e-f1-42k,4996338080301,122 022 G,CUSCO,メタルディスクセット,メタルディスク,ディスク＋カバー,2,サイズ:φ215<br>スプライン径:24.1<br>歯数:21<br>圧着力:6900/700(N/kgf),メタルディスク&クスコクラッチカバー,,50200,0
トヨタ,ヴィッツ,NCP15,1999/8～2005/2,2NZ-FE,,ディスク,22375,,292448,00C-022-C205T-qq-e-f1-43k,4996338083104,00C 022 C205T,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ215<br>スプライン径:24.1<br>歯数:21,,,28500,1100
トヨタ,ヴィッツ,NCP91,2005/2～2010/12,1NZ-FE,,ディスク＋カバー,36703,,292629,122-022-G-qq-e-f1-47k,4996338080301,122 022 G,CUSCO,メタルディスクセット,メタルディスク,ディスク＋カバー,2,サイズ:φ215<br>スプライン径:24.1<br>歯数:21<br>圧着力:6900/700(N/kgf),メタルディスク&クスコクラッチカバー,,50200,0
トヨタ,ヴィッツ,NCP91,2005/2～2010/12,1NZ-FE,,ディスク,22375,,292849,00C-022-C205T-qq-e-f1-48k,4996338083104,00C 022 C205T,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ215<br>スプライン径:24.1<br>歯数:21,,,28500,1100
トヨタ,カリーナ,AT160,1985/8～1988/4,4A-GE,,ディスク＋カバー,35995,,292604,116-022-G-qq-e-f1-57k,4996338080295,116 022 G,CUSCO,メタルディスクセット,メタルディスク,ディスク＋カバー,2,サイズ:φ200<br>スプライン径:24.1<br>歯数:21<br>圧着力:5400/550(N/kgf),メタルディスク&クスコクラッチカバー,,49200,0
トヨタ,カリーナ,AT160,1985/8～1988/4,4A-GE,,ディスク,21558,,292840,00C-022-C201T-qq-e-f1-58k,4996338083036,00C 022 C201T,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ200<br>スプライン径:24.1<br>歯数:21,,,27400,1100
トヨタ,カリーナ,AT170,1988/5～1989/7,4A-GE,,ディスク＋カバー,35995,,292605,116-022-G-qq-e-f1-62k,4996338080295,116 022 G,CUSCO,メタルディスクセット,メタルディスク,ディスク＋カバー,2,サイズ:φ200<br>スプライン径:24.1<br>歯数:21<br>圧着力:5400/550(N/kgf),メタルディスク&クスコクラッチカバー,,49200,0
トヨタ,カリーナ,AT170,1988/5～1989/7,4A-GE,,ディスク,21558,,292841,00C-022-C201T-qq-e-f1-63k,4996338083036,00C 022 C201T,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ200<br>スプライン径:24.1<br>歯数:21,,,27400,1100
トヨタ,カリーナ,AT170,1988/5～1990/4,5A-F,,ディスク＋カバー,35995,,292606,116-022-G-qq-e-f1-72k,4996338080295,116 022 G,CUSCO,メタルディスクセット,メタルディスク,ディスク＋カバー,2,サイズ:φ200<br>スプライン径:24.1<br>歯数:21<br>圧着力:5400/550(N/kgf),メタルディスク&クスコクラッチカバー,,49200,0
トヨタ,カリーナ,AT170,1988/5～1990/4,5A-F,,ディスク,21558,,292428,00C-022-C201T-qq-e-f1-73k,4996338083036,00C 022 C201T,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ200<br>スプライン径:24.1<br>歯数:21,,,27400,1100
トヨタ,カリーナ,AT170,1989/8～1992/8,4A-GE/5A-F,,ディスク＋カバー,36703,,292631,122-022-G-qq-e-f1-67k,4996338080301,122 022 G,CUSCO,メタルディスクセット,メタルディスク,ディスク＋カバー,2,サイズ:φ215<br>スプライン径:24.1<br>歯数:21<br>圧着力:6900/700(N/kgf),メタルディスク&クスコクラッチカバー,,50200,0
トヨタ,カリーナ,AT170,1989/8～1992/8,4A-GE/5A-F,,ディスク,22375,,292450,00C-022-C205T-qq-e-f1-68k,4996338083104,00C 022 C205T,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ215<br>スプライン径:24.1<br>歯数:21,,,28500,1100
トヨタ,カリーナ,AT171,1988/5～1992/8,4A-FE,,ディスク＋カバー,35995,,292607,116-022-G-qq-e-f1-77k,4996338080295,116 022 G,CUSCO,メタルディスクセット,メタルディスク,ディスク＋カバー,2,サイズ:φ200<br>スプライン径:24.1<br>歯数:21<br>圧着力:5400/550(N/kgf),メタルディスク&クスコクラッチカバー,,49200,0
トヨタ,カリーナ,AT171,1988/5～1992/8,4A-FE,,ディスク,21558,,292429,00C-022-C201T-qq-e-f1-78k,4996338083036,00C 022 C201T,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ200<br>スプライン径:24.1<br>歯数:21,,,27400,1100
トヨタ,カリーナ,AT210/AT212,1996/8～2001/12,4A-GE/5A-FE,,ディスク＋カバー,36703,,292948,122-022-G-qq-e-f1-82k,4996338080301,122 022 G,CUSCO,メタルディスクセット,メタルディスク,ディスク＋カバー,2,サイズ:φ215<br>スプライン径:24.1<br>歯数:21<br>圧着力:6900/700(N/kgf),メタルディスク&クスコクラッチカバー,,50200,0
トヨタ,カリーナ,AT210/AT212,1996/8～2001/12,4A-GE/5A-FE,,ディスク,22375,,292451,00C-022-C205T-qq-e-f1-83k,4996338083104,00C 022 C205T,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ215<br>スプライン径:24.1<br>歯数:21,,,28500,1100
トヨタ,カリーナ/コロナプレミオ,ST215,1996/8～1998/8,3S-FE,,ディスク,23117,,292859,00C-022-C302T-qq-e-f1-85k,4996338083173,00C 022 C302T,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ240<br>スプライン径:29.8<br>歯数:21,,,29500,1100
トヨタ,カローラ/スプリンター/カローラFX,AE82,1984/10～1987/4,4A-GE,,ディスク＋カバー,35995,,292932,116-022-G-qq-e-f1-94k,4996338080295,116 022 G,CUSCO,メタルディスクセット,メタルディスク,ディスク＋カバー,2,サイズ:φ200<br>スプライン径:24.1<br>歯数:21<br>圧着力:5400/550(N/kgf),メタルディスク&クスコクラッチカバー,,49200,0
トヨタ,カローラ/スプリンター/カローラFX,AE82,1984/10～1987/4,4A-GE,,ディスク,21558,,292842,00C-022-C201T-qq-e-f1-95k,4996338083036,00C 022 C201T,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ200<br>スプライン径:24.1<br>歯数:21,,,27400,1100
トヨタ,カローラ/スプリンター/カローラレビン/スプリンタートレノ,AE110,1995/5～2000/8,5A-FE,,ディスク＋カバー,36703,,292943,122-022-G-qq-e-f1-121k,4996338080301,122 022 G,CUSCO,メタルディスクセット,メタルディスク,ディスク＋カバー,2,サイズ:φ215<br>スプライン径:24.1<br>歯数:21<br>圧着力:6900/700(N/kgf),メタルディスク&クスコクラッチカバー,,50200,0
トヨタ,カローラ/スプリンター/カローラレビン/スプリンタートレノ,AE110,1995/5～2000/8,5A-FE,,ディスク,22375,,292439,00C-022-C205T-qq-e-f1-122k,4996338083104,00C 022 C205T,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ215<br>スプライン径:24.1<br>歯数:21,,,28500,1100
トヨタ,カローラ/スプリンター/カローラレビン/スプリンタートレノ,AE111,1995/5～2000/8,4A-GE,6MT/5MT,ディスク＋カバー,36703,,292621,122-022-G-qq-e-f1-126k,4996338080301,122 022 G,CUSCO,メタルディスクセット,メタルディスク,ディスク＋カバー,2,サイズ:φ215<br>スプライン径:24.1<br>歯数:21<br>圧着力:6900/700(N/kgf),メタルディスク&クスコクラッチカバー,,50200,0
トヨタ,カローラ/スプリンター/カローラレビン/スプリンタートレノ,AE111,1995/5～2000/8,4A-GE,6MT/5MT,ディスク,22375,,292440,00C-022-C205T-qq-e-f1-127k,4996338083104,00C 022 C205T,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ215<br>スプライン径:24.1<br>歯数:21,,,28500,1100
トヨタ,カローラ/スプリンター/カローラレビン/スプリンタートレノ/カローラFX,AE100/AE101,1991/6～1995/5,5A-FE/4A-GE/4A-FE,,ディスク＋カバー,36703,,292942,122-022-G-qq-e-f1-115k,4996338080301,122 022 G,CUSCO,メタルディスクセット,メタルディスク,ディスク＋カバー,2,サイズ:φ215<br>スプライン径:24.1<br>歯数:21<br>圧着力:6900/700(N/kgf),メタルディスク&クスコクラッチカバー,,50200,0
トヨタ,カローラ/スプリンター/カローラレビン/スプリンタートレノ/カローラFX,AE100/AE101,1991/6～1995/5,5A-FE/4A-GE/4A-FE,,ディスク,22375,,292438,00C-022-C205T-qq-e-f1-116k,4996338083104,00C 022 C205T,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ215<br>スプライン径:24.1<br>歯数:21,,,28500,1100
トヨタ,カローラ/スプリンター/カローラレビン/スプリンタートレノ/カローラFX,AE91/AE92,1987/5～1989/4,5A-FE/5A-FHE/4A-GE,,ディスク＋カバー,35995,,292927,116-022-G-qq-e-f1-104k,4996338080295,116 022 G,CUSCO,メタルディスクセット,メタルディスク,ディスク＋カバー,2,サイズ:φ200<br>スプライン径:24.1<br>歯数:21<br>圧着力:5400/550(N/kgf),メタルディスク&クスコクラッチカバー,,49200,0
トヨタ,カローラ/スプリンター/カローラレビン/スプリンタートレノ/カローラFX,AE91/AE92,1987/5～1989/4,5A-FE/5A-FHE/4A-GE,,ディスク,21558,,292421,00C-022-C201T-qq-e-f1-105k,4996338083036,00C 022 C201T,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ200<br>スプライン径:24.1<br>歯数:21,,,27400,1100
トヨタ,カローラ/スプリンター/カローラレビン/スプリンタートレノ/カローラFX,AE91/AE92,1989/5～1992/5,5A-FE/5A-FHE/4A-GE,,ディスク＋カバー,36703,,292620,122-022-G-qq-e-f1-109k,4996338080301,122 022 G,CUSCO,メタルディスクセット,メタルディスク,ディスク＋カバー,2,サイズ:φ215<br>スプライン径:24.1<br>歯数:21<br>圧着力:6900/700(N/kgf),メタルディスク&クスコクラッチカバー,,50200,0
トヨタ,カローラ/スプリンター/カローラレビン/スプリンタートレノ/カローラFX,AE91/AE92,1989/5～1992/5,5A-FE/5A-FHE/4A-GE,,ディスク,22375,,292845,00C-022-C205T-qq-e-f1-110k,4996338083104,00C 022 C205T,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ215<br>スプライン径:24.1<br>歯数:21,,,28500,1100
トヨタ,カローラII,EL31,1986/5～1990/9,3E-TE,ターボ,ディスク＋カバー,36703,,292944,122-022-G-qq-e-f1-132k,4996338080301,122 022 G,CUSCO,メタルディスクセット,メタルディスク,ディスク＋カバー,2,サイズ:φ215<br>スプライン径:24.1<br>歯数:21<br>圧着力:6900/700(N/kgf),メタルディスク&クスコクラッチカバー,,50200,0
トヨタ,カローラII,EL31,1986/5～1990/9,3E-TE,ターボ,ディスク,22375,,292846,00C-022-C205T-qq-e-f1-133k,4996338083104,00C 022 C205T,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ215<br>スプライン径:24.1<br>歯数:21,,,28500,1100
トヨタ,カローラII,EL41/EL43/EL51/EL53,1990/9～1999/7,4E-FE/5E-FE/5E-FHE,,ディスク＋カバー,35995,,292928,116-022-G-qq-e-f1-137k,4996338080295,116 022 G,CUSCO,メタルディスクセット,メタルディスク,ディスク＋カバー,2,サイズ:φ200<br>スプライン径:24.1<br>歯数:21<br>圧着力:5400/550(N/kgf),メタルディスク&クスコクラッチカバー,,49200,0
トヨタ,カローラII,EL41/EL43/EL51/EL53,1990/9～1999/7,4E-FE/5E-FE/5E-FHE,,ディスク,21558,,292423,00C-022-C201T-qq-e-f1-138k,4996338083036,00C 022 C201T,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ200<br>スプライン径:24.1<br>歯数:21,,,27400,1100
トヨタ,カローラツーリングワゴン,AE100G/AE101G,1991/9～2000/8,5A-FE/4A-GE,,ディスク＋カバー,36703,,292622,122-022-G-qq-e-f1-142k,4996338080301,122 022 G,CUSCO,メタルディスクセット,メタルディスク,ディスク＋カバー,2,サイズ:φ215<br>スプライン径:24.1<br>歯数:21<br>圧着力:6900/700(N/kgf),メタルディスク&クスコクラッチカバー,,50200,0
トヨタ,カローラツーリングワゴン,AE100G/AE101G,1991/9～2000/8,5A-FE/4A-GE,,ディスク,22375,,292847,00C-022-C205T-qq-e-f1-143k,4996338083104,00C 022 C205T,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ215<br>スプライン径:24.1<br>歯数:21,,,28500,1100
トヨタ,カローラランクス/アレックス,NZE121/NZE124,2001/1～2006/9,1NZ-FE,,ディスク＋カバー,36703,,292945,122-022-G-qq-e-f1-148k,4996338080301,122 022 G,CUSCO,メタルディスクセット,メタルディスク,ディスク＋カバー,2,サイズ:φ215<br>スプライン径:24.1<br>歯数:21<br>圧着力:6900/700(N/kgf),メタルディスク&クスコクラッチカバー,,50200,0
トヨタ,カローラランクス/アレックス,NZE121/NZE124,2001/1～2006/9,1NZ-FE,,ディスク,22375,,292441,00C-022-C205T-qq-e-f1-149k,4996338083104,00C 022 C205T,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ215<br>スプライン径:24.1<br>歯数:21,,,28500,1100
トヨタ,カローラランクス/アレックス,ZZE123,2001/1～2006/9,2ZZ-GE,,ディスク＋カバー,36703,,292946,122-022-G-qq-e-f1-153k,4996338080301,122 022 G,CUSCO,メタルディスクセット,メタルディスク,ディスク＋カバー,2,サイズ:φ215<br>スプライン径:24.1<br>歯数:21<br>圧着力:6900/700(N/kgf),メタルディスク&クスコクラッチカバー,,50200,0
トヨタ,カローラランクス/アレックス,ZZE123,2001/1～2006/9,2ZZ-GE,,ディスク,22375,,292442,00C-022-C205T-qq-e-f1-154k,4996338083104,00C 022 C205T,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ215<br>スプライン径:24.1<br>歯数:21,,,28500,1100
トヨタ,カローラレビン/スプリンタートレノ,AE86,1983/5～1987/4,4A-GE,,ディスク＋カバー,35995,,292933,116-022-G-qq-e-f1-99k,4996338080295,116 022 G,CUSCO,メタルディスクセット,メタルディスク,ディスク＋カバー,2,サイズ:φ200<br>スプライン径:24.1<br>歯数:21<br>圧着力:5400/550(N/kgf),メタルディスク&クスコクラッチカバー,,49200,0
トヨタ,カローラレビン/スプリンタートレノ,AE86,1983/5～1987/4,4A-GE,,ディスク,21558,,292420,00C-022-C201T-qq-e-f1-100k,4996338083036,00C 022 C201T,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ200<br>スプライン径:24.1<br>歯数:21,,,27400,1100
トヨタ,サイノス,EL44/EL5#,1991/1～1999/7,#E-F(H)E,,ディスク＋カバー,35995,,292601,116-022-G-qq-e-f1-158k,4996338080295,116 022 G,CUSCO,メタルディスクセット,メタルディスク,ディスク＋カバー,2,サイズ:φ200<br>スプライン径:24.1<br>歯数:21<br>圧着力:5400/550(N/kgf),メタルディスク&クスコクラッチカバー,,49200,0
トヨタ,サイノス,EL44/EL5#,1991/1～1999/7,#E-F(H)E,,ディスク,21558,,292424,00C-022-C201T-qq-e-f1-159k,4996338083036,00C 022 C201T,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ200<br>スプライン径:24.1<br>歯数:21,,,27400,1100
トヨタ,スターレット,EP71,1986/1～1989/12,2E-TELU,ターボ,ディスク＋カバー,35995,,292929,116-022-G-qq-e-f1-166k,4996338080295,116 022 G,CUSCO,メタルディスクセット,メタルディスク,ディスク＋カバー,2,サイズ:φ200<br>スプライン径:24.1<br>歯数:21<br>圧着力:5400/550(N/kgf),メタルディスク&クスコクラッチカバー,,49200,0
トヨタ,スターレット,EP71,1986/1～1989/12,2E-TELU,ターボ,ディスク,21558,,292425,00C-022-C201T-qq-e-f1-167k,4996338083036,00C 022 C201T,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ200<br>スプライン径:24.1<br>歯数:21,,,27400,1100
トヨタ,スターレット,EP82/EP91,1989/12～1999/7,4E-F/4E-FE,NA,ディスク＋カバー,35995,,292930,116-022-G-qq-e-f1-171k,4996338080295,116 022 G,CUSCO,メタルディスクセット,メタルディスク,ディスク＋カバー,2,サイズ:φ200<br>スプライン径:24.1<br>歯数:21<br>圧着力:5400/550(N/kgf),メタルディスク&クスコクラッチカバー,,49200,0
トヨタ,スターレット,EP82/EP91,1989/12～1999/7,4E-F/4E-FE,NA,ディスク,21558,,292426,00C-022-C201T-qq-e-f1-172k,4996338083036,00C 022 C201T,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ200<br>スプライン径:24.1<br>歯数:21,,,27400,1100
