自動車メーカー,車種,型式,年式,エンジン,ミッション,標準デフ,適合詳細,タイプ,販売価格,Camp価格,商品ID,物販コード,JANコード,メーカー品番,メーカー名,商品名,商品,取付位置,備考,注意事項,定価
スバル,フォレスター,SG9,2004/02～2007/12,EJ25,6MT,オープンデフ,ターボ,1WAY,92400,,299865,LSD-184-AT-qq-e-f1-1627,4996338006882,LSD 184 AT,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,フロント,,,105000
スバル,フォレスター,SG9,2004/02～2007/12,EJ25,6MT,オープンデフ,ターボ,1WAY,92400,,299869,LSD-184-BT-qq-e-f1-4363,4996338006899,LSD 184 BT,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,フロント,,,105000
スバル,フォレスター,SG9,2004/02～2007/12,EJ25,6MT,オープンデフ,ターボ,,92400,,296416,LSD-184-BT15-qq-e-f1-763,4996338006905,LSD 184 BT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,フロント,,,105000
スバル,フォレスター,SG9,2004/02～2007/12,EJ25,6MT,シュアトラック,ターボ,1WAY,88880,,296360,LSD-182-AT-qq-e-f1-2535,4996338006721,LSD 182 AT,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,リア,,,101000
スバル,フォレスター,SG9,2004/02～2007/12,EJ25,6MT,シュアトラック,ターボ,2WAY,88880,,298297,LSD-182-AT2-qq-e-f1-4000,4996338006738,LSD 182 AT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,101000
スバル,フォレスター,SG9,2004/02～2007/12,EJ25,6MT,シュアトラック,ターボ,2WAY,88880,,301830,LSD-182-KT2-qq-e-f1-3464,4996338006776,LSD 182 KT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,101000
スバル,フォレスター,SG9,2004/02～2007/12,EJ25,6MT,シュアトラック,ターボ,,88880,,300872,LSD-182-KT15-qq-e-f1-4341,4996338006769,LSD 182 KT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,リア,,,101000
スバル,フォレスター,SH5,2007/12～2012/11,EJ20,5MT/4AT,オープンデフ,ターボ,1WAY,88880,,299834,LSD-183-AT-qq-e-f1-3472,4996338006806,LSD 183 AT,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,リア,,,101000
スバル,フォレスター,SH5,2007/12～2012/11,EJ20,5MT/4AT,オープンデフ,ターボ,2WAY,88880,,298338,LSD-183-KT2-qq-e-f1-2106,4996338006851,LSD 183 KT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,101000
スバル,フォレスター,SH5,2007/12～2012/11,EJ20,5MT/4AT,オープンデフ,ターボ,2WAY,88880,,299836,LSD-183-AT2-qq-e-f1-1151,4996338006813,LSD 183 AT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,101000
スバル,フォレスター,SH5,2007/12～2012/11,EJ20,5MT/4AT,オープンデフ,ターボ,,88880,,299848,LSD-183-KT15-qq-e-f1-2986,4996338006844,LSD 183 KT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,リア,,,101000
スバル,フォレスター,SH5,2007/12～2012/11,EJ20,MT,オープンデフ,ターボ,1WAY,92400,,298822,LSD-180-AT-qq-e-f1-655,4996338006578,LSD 180 AT,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,フロント,,,105000
スバル,フォレスター,SH5,2007/12～2012/11,EJ20,MT,オープンデフ,ターボ,1WAY,92400,,299328,LSD-180-BT-qq-e-f1-3432,4996338006585,LSD 180 BT,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,フロント,,,105000
スバル,フォレスター,SH5,2007/12～2012/11,EJ20,MT,オープンデフ,ターボ,,92400,,298828,LSD-180-BT15-qq-e-f1-4842,4996338006592,LSD 180 BT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,フロント,,,105000
スバル,フォレスター,SH9,2010/10～2012/11,EJ25,5AT,オープンデフ,ターボ,1WAY,100320,,300570,LSD-684-AT-qq-e-f1-2712,4996338004390,LSD 684 AT,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,リア,,,114000
スバル,フォレスター,SH9,2010/10～2012/11,EJ25,5AT,オープンデフ,ターボ,2WAY,100320,,298564,LSD-684-KT2-qq-e-f1-5292,4996338004444,LSD 684 KT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,114000
スバル,フォレスター,SH9,2010/10～2012/11,EJ25,5AT,オープンデフ,ターボ,2WAY,100320,,300065,LSD-684-AT2-qq-e-f1-1275,4996338004406,LSD 684 AT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,114000
スバル,フォレスター,SH9,2010/10～2012/11,EJ25,5AT,オープンデフ,ターボ,,100320,,302168,LSD-684-KT15-qq-e-f1-4143,4996338004437,LSD 684 KT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,リア,,,114000
スバル,フォレスター,SH9,2010/10～2012/11,EJ25,5MT,オープンデフ,ターボ,1WAY,88880,,299835,LSD-183-AT-qq-e-f1-4011,4996338006806,LSD 183 AT,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,リア,,,101000
スバル,フォレスター,SH9,2010/10～2012/11,EJ25,5MT,オープンデフ,ターボ,2WAY,88880,,296392,LSD-183-AT2-qq-e-f1-118k,4996338006813,LSD 183 AT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,101000
スバル,フォレスター,SH9,2010/10～2012/11,EJ25,5MT,オープンデフ,ターボ,2WAY,88880,,299853,LSD-183-KT2-qq-e-f1-119k,4996338006851,LSD 183 KT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,101000
スバル,フォレスター,SH9,2010/10～2012/11,EJ25,5MT,オープンデフ,ターボ,,88880,,296855,LSD-183-KT15-qq-e-f1-4872,4996338006844,LSD 183 KT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,リア,,,101000
スバル,フォレスター,SJ5,2012/11～2018/07,FB20,6MT,オープンデフ,,1WAY,92400,,297819,LSD-180-AT-qq-e-f1-2028,4996338006578,LSD 180 AT,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,フロント,,,105000
スバル,フォレスター,SJ5,2012/11～2018/07,FB20,6MT,オープンデフ,,1WAY,92400,,300323,LSD-180-BT-qq-e-f1-3433,4996338006585,LSD 180 BT,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,フロント,,,105000
スバル,フォレスター,SJ5,2012/11～2018/07,FB20,6MT,オープンデフ,,,92400,,299332,LSD-180-BT15-qq-e-f1-1124,4996338006592,LSD 180 BT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,フロント,,,105000
スバル,フォレスター,SJ5,2012/11～2018/07,FB20,6MT/CVT,オープンデフ,,1WAY,88880,,299833,LSD-183-AT-qq-e-f1-2974,4996338006806,LSD 183 AT,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,リア,,,101000
スバル,フォレスター,SJ5,2012/11～2018/07,FB20,6MT/CVT,オープンデフ,,2WAY,88880,,297893,LSD-183-AT2-qq-e-f1-2551,4996338006813,LSD 183 AT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,101000
スバル,フォレスター,SJ5,2012/11～2018/07,FB20,6MT/CVT,オープンデフ,,2WAY,88880,,298341,LSD-183-KT2-qq-e-f1-4874,4996338006851,LSD 183 KT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,101000
スバル,フォレスター,SJ5,2012/11～2018/07,FB20,6MT/CVT,オープンデフ,,,88880,,299849,LSD-183-KT15-qq-e-f1-2987,4996338006844,LSD 183 KT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,リア,,,101000
スバル,フォレスター,SJG,2012/11～2018/07,FA20,CVT,オープンデフ,ターボ,1WAY,88880,,299829,LSD-183-AT-qq-e-f1-1614,4996338006806,LSD 183 AT,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,リア,,,101000
スバル,フォレスター,SJG,2012/11～2018/07,FA20,CVT,オープンデフ,ターボ,2WAY,88880,,298319,LSD-183-AT2-qq-e-f1-2977,4996338006813,LSD 183 AT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,101000
スバル,フォレスター,SJG,2012/11～2018/07,FA20,CVT,オープンデフ,ターボ,2WAY,88880,,299857,LSD-183-KT2-qq-e-f1-748,4996338006851,LSD 183 KT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,101000
スバル,フォレスター,SJG,2012/11～2018/07,FA20,CVT,オープンデフ,ターボ,,88880,,301391,LSD-183-KT15-qq-e-f1-2102,4996338006844,LSD 183 KT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,リア,,,101000
スバル,レヴォーグ,VMG,2014/06～,FA20,CVT,オープンデフ,ターボ,1WAY,88880,,296828,LSD-183-AT-qq-e-f1-2975,4996338006806,LSD 183 AT,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,リア,,,101000
スバル,レヴォーグ,VMG,2014/06～,FA20,CVT,オープンデフ,ターボ,2WAY,88880,,296831,LSD-183-AT2-qq-e-f1-4345,4996338006813,LSD 183 AT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,101000
スバル,レヴォーグ,VMG,2014/06～,FA20,CVT,オープンデフ,ターボ,2WAY,88880,,297355,LSD-183-KT2-qq-e-f1-4875,4996338006851,LSD 183 KT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,101000
スバル,レヴォーグ,VMG,2014/06～,FA20,CVT,オープンデフ,ターボ,,88880,,300364,LSD-183-KT15-qq-e-f1-2103,4996338006844,LSD 183 KT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,リア,,,101000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BG5/BD5,1993/10～1998/12,EJ20,MT,オープンデフ,ターボ,1WAY,92400,,296320,LSD-180-BT-qq-e-f1-86k,4996338006585,LSD 180 BT,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,フロント,,,105000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BG5/BD5,1993/10～1998/12,EJ20,MT,オープンデフ,ターボ,1WAY,92400,,297820,LSD-180-AT-qq-e-f1-2029,4996338006578,LSD 180 AT,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,フロント,,,105000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BG5/BD5,1993/10～1998/12,EJ20,MT,オープンデフ,ターボ,,92400,,300325,LSD-180-BT15-qq-e-f1-3958,4996338006592,LSD 180 BT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,フロント,,,105000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BG5/BD5,1993/10～1998/12,EJ20,MT/AT,ビスカス,ターボ,1WAY,87120,,301807,LSD-181-AT-qq-e-f1-686,4996338006639,LSD 181 AT,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,リア,,,99000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BG5/BD5,1993/10～1998/12,EJ20,MT/AT,ビスカス,ターボ,2WAY,87120,,298833,LSD-181-AT2-qq-e-f1-1139,4996338006646,LSD 181 AT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,99000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BG5/BD5,1993/10～1998/12,EJ20,MT/AT,ビスカス,ターボ,2WAY,87120,,298835,LSD-181-KT2-qq-e-f1-4853,4996338006691,LSD 181 KT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,99000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BG5/BD5,1993/10～1998/12,EJ20,MT/AT,ビスカス,ターボ,,87120,,298290,LSD-181-KT15-qq-e-f1-184,4996338006684,LSD 181 KT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,リア,,,99000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BG9,1993/10～1998/11,EJ25,MT/AT,ビスカス,,1WAY,87120,,296344,LSD-181-AT-qq-e-f1-3454,4996338006639,LSD 181 AT,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,リア,,,99000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BG9,1993/10～1998/11,EJ25,MT/AT,ビスカス,,2WAY,87120,,296354,LSD-181-KT2-qq-e-f1-1588,4996338006691,LSD 181 KT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,99000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BG9,1993/10～1998/11,EJ25,MT/AT,ビスカス,,2WAY,87120,,300335,LSD-181-AT2-qq-e-f1-2051,4996338006646,LSD 181 AT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,99000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BG9,1993/10～1998/11,EJ25,MT/AT,ビスカス,,,87120,,298291,LSD-181-KT15-qq-e-f1-3992,4996338006684,LSD 181 KT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,リア,,,99000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BH5/BE5,1998/06～2003/04,EJ20,MT,オープンデフ,ターボ,1WAY,92400,,297822,LSD-180-AT-qq-e-f1-656,4996338006578,LSD 180 AT,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,フロント,,,105000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BH5/BE5,1998/06～2003/04,EJ20,MT,オープンデフ,ターボ,1WAY,92400,,300324,LSD-180-BT-qq-e-f1-87k,4996338006585,LSD 180 BT,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,フロント,,,105000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BH5/BE5,1998/06～2003/04,EJ20,MT,オープンデフ,ターボ,,92400,,300824,LSD-180-BT15-qq-e-f1-3435,4996338006592,LSD 180 BT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,フロント,,,105000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BH5/BE5,1998/06～2003/04,EJ20,MT/AT,ビスカス,ターボ,1WAY,88880,,297891,LSD-183-AT-qq-e-f1-723,4996338006806,LSD 183 AT,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,リア,VDC(トラクションコントロール)付車に装着した場合VDCが正しく作動しない可能性があります。,,101000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BH5/BE5,1998/06～2003/04,EJ20,MT/AT,ビスカス,ターボ,2WAY,88880,,298340,LSD-183-KT2-qq-e-f1-4024,4996338006851,LSD 183 KT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,VDC(トラクションコントロール)付車に装着した場合VDCが正しく作動しない可能性があります。,,101000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BH5/BE5,1998/06～2003/04,EJ20,MT/AT,ビスカス,ターボ,2WAY,88880,,299385,LSD-183-AT2-qq-e-f1-1152,4996338006813,LSD 183 AT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,VDC(トラクションコントロール)付車に装着した場合VDCが正しく作動しない可能性があります。,,101000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BH5/BE5,1998/06～2003/04,EJ20,MT/AT,ビスカス,ターボ,,88880,,297353,LSD-183-KT15-qq-e-f1-743,4996338006844,LSD 183 KT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,リア,VDC(トラクションコントロール)付車に装着した場合VDCが正しく作動しない可能性があります。,,101000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BP5/BL5,2003/05～2009/05,EJ20,5AT,ビスカス,ターボ,1WAY,100320,,300571,LSD-684-AT-qq-e-f1-2713,4996338004390,LSD 684 AT,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,リア,VDC(トラクションコントロール)付車に装着した場合VDCが正しく作動しない可能性があります。,,114000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BP5/BL5,2003/05～2009/05,EJ20,5AT,ビスカス,ターボ,2WAY,100320,,301567,LSD-684-AT2-qq-e-f1-5285,4996338004406,LSD 684 AT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,VDC(トラクションコントロール)付車に装着した場合VDCが正しく作動しない可能性があります。,,114000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BP5/BL5,2003/05～2009/05,EJ20,5AT,ビスカス,ターボ,2WAY,100320,,301571,LSD-684-KT2-qq-e-f1-2720,4996338004444,LSD 684 KT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,VDC(トラクションコントロール)付車に装着した場合VDCが正しく作動しない可能性があります。,,114000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BP5/BL5,2003/05～2009/05,EJ20,5AT,ビスカス,ターボ,,100320,,298562,LSD-684-KT15-qq-e-f1-3650,4996338004437,LSD 684 KT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,リア,VDC(トラクションコントロール)付車に装着した場合VDCが正しく作動しない可能性があります。,,114000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BP5/BL5,2003/05～2009/05,EJ20,5MT,オープンデフ,ターボ,1WAY,92400,,297834,LSD-180-BT-qq-e-f1-88k,4996338006585,LSD 180 BT,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,フロント,,,105000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BP5/BL5,2003/05～2009/05,EJ20,5MT,オープンデフ,ターボ,1WAY,92400,,301329,LSD-180-AT-qq-e-f1-3425,4996338006578,LSD 180 AT,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,フロント,,,105000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BP5/BL5,2003/05～2009/05,EJ20,5MT,オープンデフ,ターボ,,92400,,296323,LSD-180-BT15-qq-e-f1-4843,4996338006592,LSD 180 BT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,フロント,,,105000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BP5/BL5,2003/05～2009/05,EJ20,5MT,ビスカス,ターボ,1WAY,88880,,301383,LSD-183-AT-qq-e-f1-724,4996338006806,LSD 183 AT,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,リア,VDC(トラクションコントロール)付車に装着した場合VDCが正しく作動しない可能性があります。,,101000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BP5/BL5,2003/05～2009/05,EJ20,5MT,ビスカス,ターボ,2WAY,88880,,296832,LSD-183-AT2-qq-e-f1-5250,4996338006813,LSD 183 AT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,VDC(トラクションコントロール)付車に装着した場合VDCが正しく作動しない可能性があります。,,101000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BP5/BL5,2003/05～2009/05,EJ20,5MT,ビスカス,ターボ,2WAY,88880,,297354,LSD-183-KT2-qq-e-f1-213,4996338006851,LSD 183 KT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,VDC(トラクションコントロール)付車に装着した場合VDCが正しく作動しない可能性があります。,,101000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BP5/BL5,2003/05～2009/05,EJ20,5MT,ビスカス,ターボ,,88880,,297348,LSD-183-KT15-qq-e-f1-1620,4996338006844,LSD 183 KT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,リア,VDC(トラクションコントロール)付車に装着した場合VDCが正しく作動しない可能性があります。,,101000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BR9/BM9,2009/05～2014/10,EJ25,5AT,オープンデフ,ターボ,1WAY,100320,,299045,LSD-684-AT-qq-e-f1-894,4996338004390,LSD 684 AT,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,リア,,,114000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BR9/BM9,2009/05～2014/10,EJ25,5AT,オープンデフ,ターボ,2WAY,100320,,298557,LSD-684-AT2-qq-e-f1-5286,4996338004406,LSD 684 AT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,114000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BR9/BM9,2009/05～2014/10,EJ25,5AT,オープンデフ,ターボ,2WAY,100320,,300577,LSD-684-KT2-qq-e-f1-4542,4996338004444,LSD 684 KT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,114000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BR9/BM9,2009/05～2014/10,EJ25,5AT,オープンデフ,ターボ,,100320,,298561,LSD-684-KT15-qq-e-f1-2719,4996338004437,LSD 684 KT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,リア,,,114000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BR9/BM9,2009/05～2014/10,EJ25,6MT,オープンデフ,ターボ,1WAY,92400,,297832,LSD-180-BT-qq-e-f1-3954,4996338006585,LSD 180 BT,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,フロント,,,105000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BR9/BM9,2009/05～2014/10,EJ25,6MT,オープンデフ,ターボ,1WAY,88880,,297892,LSD-183-AT-qq-e-f1-725,4996338006806,LSD 183 AT,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,リア,,,101000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BR9/BM9,2009/05～2014/10,EJ25,6MT,オープンデフ,ターボ,1WAY,92400,,301331,LSD-180-AT-qq-e-f1-3946,4996338006578,LSD 180 AT,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,フロント,,,105000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BR9/BM9,2009/05～2014/10,EJ25,6MT,オープンデフ,ターボ,2WAY,88880,,296857,LSD-183-KT2-qq-e-f1-2107,4996338006851,LSD 183 KT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,101000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BR9/BM9,2009/05～2014/10,EJ25,6MT,オープンデフ,ターボ,2WAY,88880,,297894,LSD-183-AT2-qq-e-f1-2552,4996338006813,LSD 183 AT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,101000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BR9/BM9,2009/05～2014/10,EJ25,6MT,オープンデフ,ターボ,,92400,,297319,LSD-180-BT15-qq-e-f1-3436,4996338006592,LSD 180 BT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,フロント,,,105000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BR9/BM9,2009/05～2014/10,EJ25,6MT,オープンデフ,ターボ,,88880,,299851,LSD-183-KT15-qq-e-f1-3492,4996338006844,LSD 183 KT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,リア,,,101000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BRG/BMG,2012/05～2014/10,FA20,CVT,オープンデフ,ターボ,1WAY,88880,,299382,LSD-183-AT-qq-e-f1-204,4996338006806,LSD 183 AT,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,リア,,,101000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BRG/BMG,2012/05～2014/10,FA20,CVT,オープンデフ,ターボ,2WAY,88880,,299387,LSD-183-AT2-qq-e-f1-5251,4996338006813,LSD 183 AT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,101000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BRG/BMG,2012/05～2014/10,FA20,CVT,オープンデフ,ターボ,2WAY,88880,,299855,LSD-183-KT2-qq-e-f1-2108,4996338006851,LSD 183 KT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,101000
スバル,レガシィ/レガシィツーリングワゴン/レガシィB4,BRG/BMG,2012/05～2014/10,FA20,CVT,オープンデフ,ターボ,,88880,,297352,LSD-183-KT15-qq-e-f1-4873,4996338006844,LSD 183 KT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,リア,,,101000
スバル,レガシィアウトバック,BPE,2003/10～2009/05,EZ30,5AT,ビスカス,,1WAY,100320,,300572,LSD-684-AT-qq-e-f1-2714,4996338004390,LSD 684 AT,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,リア,,,114000
スバル,レガシィアウトバック,BPE,2003/10～2009/05,EZ30,5AT,ビスカス,,2WAY,100320,,300066,LSD-684-AT2-qq-e-f1-1772,4996338004406,LSD 684 AT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,114000
スバル,レガシィアウトバック,BPE,2003/10～2009/05,EZ30,5AT,ビスカス,,2WAY,100320,,300078,LSD-684-KT2-qq-e-f1-5293,4996338004444,LSD 684 KT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,114000
スバル,レガシィアウトバック,BPE,2003/10～2009/05,EZ30,5AT,ビスカス,,,100320,,299056,LSD-684-KT15-qq-e-f1-901,4996338004437,LSD 684 KT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,リア,,,114000
スバル,レガシィアウトバック,BR9,2009/05～2012/04,EJ25,CVT,オープンデフ,,1WAY,88880,,296390,LSD-183-AT-qq-e-f1-205,4996338006806,LSD 183 AT,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,リア,,,101000
スバル,レガシィアウトバック,BR9,2009/05～2012/04,EJ25,CVT,オープンデフ,,2WAY,88880,,299856,LSD-183-KT2-qq-e-f1-4025,4996338006851,LSD 183 KT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,101000
スバル,レガシィアウトバック,BR9,2009/05～2012/04,EJ25,CVT,オープンデフ,,2WAY,88880,,300886,LSD-183-AT2-qq-e-f1-2978,4996338006813,LSD 183 AT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,101000
スバル,レガシィアウトバック,BR9,2009/05～2012/04,EJ25,CVT,オープンデフ,,,88880,,298865,LSD-183-KT15-qq-e-f1-744,4996338006844,LSD 183 KT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,リア,,,101000
スバル,レガシィアウトバック,BRF,2009/05～2014/10,EZ36,5AT,オープンデフ,,1WAY,100320,,299044,LSD-684-AT-qq-e-f1-3152,4996338004390,LSD 684 AT,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,リア,,,114000
