自動車メーカー,車種,型式,年式,エンジン型式,適合詳細,構成,販売価格,Camp価格,商品ID,物販コード,JANコード,メーカー品番,メーカー名,商品名,商品分類1,商品分類2,分類番号,仕様,備考,注意事項,定価,入り送料
マツダ,ロードスター,NB8C,1998/1～2005/8,BP-ZE,,カバー,22375,,292822,00C-022-B407-qq-e-f1-396k,4996338082237,00C 022 B407,CUSCO,クラッチカバー,クラッチカバー,カバー,4,圧着力:5900/600(N/kgf),,,28500,1100
マツダ,ロードスター,NCEC,2005/8～2015/5,LF-VE,5MT車・6MT車共通,カバー,22375,,292362,00C-022-B428-qq-e-f1-400k,4996338080608,00C 022 B428,CUSCO,クラッチカバー,クラッチカバー,カバー,4,圧着力:6600/670(N/kgf),,,28500,1100
マツダ,ロードスター,ND5RC,2015/5～,P5-VP/P5-VPR,NR-A含む,カバー,24824,,292363,00C-022-B429-qq-e-f1-405k,4996338082398,00C 022 B429,CUSCO,クラッチカバー,クラッチカバー,カバー,4,圧着力:6050/620(N/kgf),,カッパーシングルディスク、メタルディスクとのセット使用に限る,31800,1100
三菱,FTO,DE3A,1994/10～2000/9,6A12,,カバー,22375,,292338,00C-022-B205-qq-e-f1-411k,4996338082107,00C 022 B205,CUSCO,クラッチカバー,クラッチカバー,カバー,4,圧着力:8600/880(N/kgf),,,28500,1100
三菱,ギャラン,E38/E39,1987/8～1992/4,4G63T,,カバー,22375,,292339,00C-022-B205-qq-e-f1-417k,4996338082107,00C 022 B205,CUSCO,クラッチカバー,クラッチカバー,カバー,4,圧着力:8600/880(N/kgf),,,28500,1100
三菱,ミラージュ,C53/C73,1987/9～1991/10,4G61T,160ps,カバー,22375,,292340,00C-022-B205-qq-e-f1-423k,4996338082107,00C 022 B205,CUSCO,クラッチカバー,クラッチカバー,カバー,4,圧着力:8600/880(N/kgf),,,28500,1100
三菱,ミラージュ,CA4A/CB4A/CC4A,1991/10～1995/10,4G92,MIVEC含む,カバー,20741,,292343,00C-022-B207-qq-e-f1-427k,4996338082114,00C 022 B207,CUSCO,クラッチカバー,クラッチカバー,カバー,4,圧着力:6900/700(N/kgf),,,26300,1100
三菱,ミラージュ,CJ4A,1995/10～2000/6,4G92,MIVEC,カバー,20741,,292819,00C-022-B207-qq-e-f1-430k,4996338082114,00C 022 B207,CUSCO,クラッチカバー,クラッチカバー,カバー,4,圧着力:6900/700(N/kgf),,,26300,1100
三菱,ミラージュ・アスティ,CA4A,1994/1～1996/1,4G92,MIVEC,カバー,20741,,292820,00C-022-B207-qq-e-f1-433k,4996338082114,00C 022 B207,CUSCO,クラッチカバー,クラッチカバー,カバー,4,圧着力:6900/700(N/kgf),,,26300,1100
三菱,ミラージュ・アスティ,CJ4A,1996/1～2000/10,4G92,MIVEC,カバー,20741,,292344,00C-022-B207-qq-e-f1-436k,4996338082114,00C 022 B207,CUSCO,クラッチカバー,クラッチカバー,カバー,4,圧着力:6900/700(N/kgf),,,26300,1100
三菱,ランサー,CD5A,1991/10～1995/10,4G93,,カバー,22375,,292341,00C-022-B205-qq-e-f1-441k,4996338082107,00C 022 B205,CUSCO,クラッチカバー,クラッチカバー,カバー,4,圧着力:8600/880(N/kgf),,,28500,1100
三菱,ランサー,CK4A,1994/10～2000/9,4G92,MIVEC,カバー,20741,,292345,00C-022-B207-qq-e-f1-445k,4996338082114,00C 022 B207,CUSCO,クラッチカバー,クラッチカバー,カバー,4,圧着力:6900/700(N/kgf),,,26300,1100
三菱,ランサーエボリューション/II/III,CD9A/CE9A,1992/10～1996/7,4G63T,,カバー,22375,,292342,00C-022-B205-qq-e-f1-450k,4996338082107,00C 022 B205,CUSCO,クラッチカバー,クラッチカバー,カバー,4,圧着力:8600/880(N/kgf),,,28500,1100
三菱,ランサーエボリューションIV/V/VI,CN9A/CP9A,1996/8～2001/1,4G63T,Evo6 トミ・マキネンエディション含む,カバー,28705,,292366,00C-022-B560-qq-e-f1-457k,4996338082138,00C 022 B560,CUSCO,クラッチカバー,クラッチカバー,カバー,4,圧着力:10300/1050(N/kgf),,,37200,1100
三菱,ランサーエボリューションIV/V/VI,CN9A/CP9A,1996/8～2001/1,4G63T,Evo6 トミ・マキネンエディション含む,カバー,29754,,292367,00C-022-B560N-qq-e-f1-458k,4996338082268,00C 022 B560N,CUSCO,クラッチカバー,クラッチカバー,カバー,4,圧着力:11800/1200(N/kgf),高圧着仕様,,40400,0
三菱,ランサーエボリューションVII/VIII/IX,CT9A,2001/2～2007/1,4G63T,5MT/6MT,カバー,29754,,292368,00C-022-B565-qq-e-f1-466k,4996338082350,00C 022 B565,CUSCO,クラッチカバー,クラッチカバー,カバー,4,圧着力:13400/1360(N/kgf),,,40400,0
三菱,ランサーエボリューションX,CZ4A,2007/10～2015/9,4B11,5MT車,カバー,29754,,292369,00C-022-B565-qq-e-f1-475k,4996338082350,00C 022 B565,CUSCO,クラッチカバー,クラッチカバー,カバー,4,圧着力:13400/1360(N/kgf),2008年3月以前の車両はクラッチカバー取付けボルト(三菱純正MU001438×6本)の交換が必要です。,,40400,0
三菱,ランサーエボリューションワゴン,CT9W,2005/9～2006/10,4G63T,,カバー,29754,,292370,00C-022-B565-qq-e-f1-481k,4996338082350,00C 022 B565,CUSCO,クラッチカバー,クラッチカバー,カバー,4,圧着力:13400/1360(N/kgf),,,40400,0
