自動車メーカー,車種,型式,年式,排気量,適合詳細,取付位置,SET価格,Camp価格,商品ID,物販コード,取付コード,JANコード,メーカー品番,メーカー名,商品名,種類,仕様,備考,注意事項,定価,掛け,販売価格
三菱,ギャランスポーツGT-RV,E54A,H6/8～H7/11,2000,リアドラム,フロント,18500,,274005,SSM-EP243-qq-e-3464k,SSM-EP243-qq-e-d-3464k,4515693022438,EP243,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ギャランスポーツGT-RV,E74A,H6/8～H7/11,2000,4輪ディスク,フロント,18500,,273956,SSM-EP242-qq-e-3465k,SSM-EP242-qq-e-d-3465k,4515693022421,EP242,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ギャランスポーツGT-RV,E74A,H6/8～H7/11,2000,4輪ディスク,リア,18500,,274099,SSM-EP265-qq-e-7943k,SSM-EP265-qq-e-d-7943k,4515693022650,EP265,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ギャランフォルティス,CY4A,H20/7～H27/4,2000,ラリーアート,フロント,18500,,273957,SSM-EP242-qq-e-3466k,SSM-EP242-qq-e-d-3466k,4515693022421,EP242,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ギャランフォルティススポーツバック,CX4A,H20/7～H27/4,2000,ラリーアート,フロント,18500,,273958,SSM-EP242-qq-e-3467k,SSM-EP242-qq-e-d-3467k,4515693022421,EP242,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,グランディス/シャリオグランディス,N86W/N96W,H11/8～H15/5,3000～,,リア,18500,,274100,SSM-EP265-qq-e-7944k,SSM-EP265-qq-e-d-7944k,4515693022650,EP265,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,コルト,Z27A,H16/9～H24/10,1500,4輪ディスク車,リア,18500,,274233,SSM-EP283-qq-e-7945k,SSM-EP283-qq-e-d-7945k,4515693022834,EP283,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,コルトプラス,Z23W/Z27W,H16/10～H24/10,1500～,4輪ディスク,リア,18500,,274234,SSM-EP283-qq-e-7947k,SSM-EP283-qq-e-d-7947k,4515693022834,EP283,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,コルトラリーアートバージョンR,Z27AG,H18/5～H24/10,1500,,フロント,18500,,275153,SSM-EP444-qq-e-3468k,SSM-EP444-qq-e-d-3468k,4515693024449,EP444,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,コルトラリーアートバージョンR,Z27AG,H18/5～H24/10,1500,,リア,18500,,275154,SSM-EP445-qq-e-7946k,SSM-EP445-qq-e-d-7946k,4515693024456,EP445,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,シャリオ,N33W/N34W/N38W/N43W/N44W/N48W,H3/5～H9/10,2000～2400,4輪ディスク,フロント,18500,,274007,SSM-EP243-qq-e-3474k,SSM-EP243-qq-e-d-3474k,4515693022438,EP243,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,シャリオ,N33W/N34W/N38W/N43W/N44W/N48W,H3/5～H9/10,2000～2400,4輪ディスク,リア,18500,,274122,SSM-EP268-qq-e-7952k,SSM-EP268-qq-e-d-7952k,4515693022681,EP268,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,シャリオ,N33W/N34W/N38W/N43W/N44W/N48W,H3/5～H9/10,2000～2400,リアドラム,フロント,18500,,274006,SSM-EP243-qq-e-3473k,SSM-EP243-qq-e-d-3473k,4515693022438,EP243,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,シャリオ,N38W/N48W,H7/6～H9/10,2000,4D68・インタークーラーターボ・4輪ディスク,フロント,18500,,274009,SSM-EP243-qq-e-3476k,SSM-EP243-qq-e-d-3476k,4515693022438,EP243,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,シャリオ,N38W/N48W,H7/6～H9/10,2000,4D68・インタークーラーターボ・4輪ディスク,リア,18500,,274123,SSM-EP268-qq-e-7953k,SSM-EP268-qq-e-d-7953k,4515693022681,EP268,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,シャリオ,N38W/N48W,H7/6～H9/10,2000,4D68・インタークーラーターボ・リアドラム,フロント,18500,,274008,SSM-EP243-qq-e-3475k,SSM-EP243-qq-e-d-3475k,4515693022438,EP243,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,シャリオ,N43W,H7/6～H9/10,2000,4G63・インタークーラーターボ,フロント,18500,,273959,SSM-EP242-qq-e-3477k,SSM-EP242-qq-e-d-3477k,4515693022421,EP242,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,シャリオ,N43W,H7/6～H9/10,2000,4G63・インタークーラーターボ,リア,18500,,274124,SSM-EP268-qq-e-7954k,SSM-EP268-qq-e-d-7954k,4515693022681,EP268,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ディアマンテ,F11A/F12A,H2/7～H7/1,2000～2500,,フロント,18500,,274010,SSM-EP243-qq-e-3478k,SSM-EP243-qq-e-d-3478k,4515693022438,EP243,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ディアマンテ,F11A/F12A,H2/7～H7/1,2000～2500,,リア,18500,,274125,SSM-EP268-qq-e-7955k,SSM-EP268-qq-e-d-7955k,4515693022681,EP268,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ディアマンテ,F13A,H2/7～H4/9,2500,,フロント,18500,,274011,SSM-EP243-qq-e-3481k,SSM-EP243-qq-e-d-3481k,4515693022438,EP243,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ディアマンテ,F13A,H2/7～H4/9,2500,,リア,18500,,274127,SSM-EP268-qq-e-7958k,SSM-EP268-qq-e-d-7958k,4515693022681,EP268,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ディアマンテ,F13A,H4/9～H5/9,2500,25E,フロント,18500,,274012,SSM-EP243-qq-e-3482k,SSM-EP243-qq-e-d-3482k,4515693022438,EP243,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ディアマンテ,F13A,H4/9～H5/9,2500,25E,リア,18500,,274128,SSM-EP268-qq-e-7959k,SSM-EP268-qq-e-d-7959k,4515693022681,EP268,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ディアマンテ,F13A,H4/9～H5/9,2500,25V/25V-SE,フロント,18500,,273962,SSM-EP242-qq-e-3483k,SSM-EP242-qq-e-d-3483k,4515693022421,EP242,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ディアマンテ,F13A,H4/9～H5/9,2500,25V/25V-SE,リア,18500,,274129,SSM-EP268-qq-e-7960k,SSM-EP268-qq-e-d-7960k,4515693022681,EP268,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ディアマンテ,F13A,H5/9～H7/1,2500,ノーマルパワーステアリング,フロント,18500,,274013,SSM-EP243-qq-e-3484k,SSM-EP243-qq-e-d-3484k,4515693022438,EP243,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ディアマンテ,F13A,H5/9～H7/1,2500,ノーマルパワーステアリング,リア,18500,,274130,SSM-EP268-qq-e-7961k,SSM-EP268-qq-e-d-7961k,4515693022681,EP268,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ディアマンテ,F13A,H5/9～H7/1,2500,電子パワーステアリング,フロント,18500,,273963,SSM-EP242-qq-e-3485k,SSM-EP242-qq-e-d-3485k,4515693022421,EP242,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ディアマンテ,F13A,H5/9～H7/1,2500,電子パワーステアリング,リア,18500,,274131,SSM-EP268-qq-e-7962k,SSM-EP268-qq-e-d-7962k,4515693022681,EP268,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ディアマンテ,F15A/F17A,H2/7～H7/1,2500～3000,,フロント,18500,,273960,SSM-EP242-qq-e-3479k,SSM-EP242-qq-e-d-3479k,4515693022421,EP242,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ディアマンテ,F15A/F17A,H2/7～H7/1,2500～3000,,リア,18500,,274126,SSM-EP268-qq-e-7956k,SSM-EP268-qq-e-d-7956k,4515693022681,EP268,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ディアマンテ,F25A/F27A,H2/7～H7/1,2500～3000,4WD,フロント,18500,,273961,SSM-EP242-qq-e-3480k,SSM-EP242-qq-e-d-3480k,4515693022421,EP242,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ディアマンテ,F25A/F27A,H2/7～H7/1,2500～3000,4WD,リア,18500,,274103,SSM-EP265-qq-e-7957k,SSM-EP265-qq-e-d-7957k,4515693022650,EP265,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ディアマンテ,F31A/F36A,H6/11～H17/11,2500～3000,FF,フロント,18500,,273964,SSM-EP242-qq-e-3486k,SSM-EP242-qq-e-d-3486k,4515693022421,EP242,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ディアマンテ,F31A/F36A,H6/11～H17/11,2500～3000,FF,リア,18500,,274132,SSM-EP268-qq-e-7963k,SSM-EP268-qq-e-d-7963k,4515693022681,EP268,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ディアマンテ,F41A/F46A/F47A,H6/11～H17/11,2500～3000,4WD,フロント,18500,,273965,SSM-EP242-qq-e-3487k,SSM-EP242-qq-e-d-3487k,4515693022421,EP242,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ディアマンテ,F41A/F46A/F47A,H6/11～H17/11,2500～3000,4WD,リア,18500,,274104,SSM-EP265-qq-e-7964k,SSM-EP265-qq-e-d-7964k,4515693022650,EP265,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ディオン,CR9W,H11/1～H17/12,2000,リアドラム,フロント,18500,,274014,SSM-EP243-qq-e-3488k,SSM-EP243-qq-e-d-3488k,4515693022438,EP243,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,デリカD：5/デリカスペースギア/デリカ,CV1W/CV2W/CV5W,H24/6～,2000～3000,,リア,18500,,275452,SSM-EP498-qq-e-7965k,SSM-EP498-qq-e-d-7965k,,EP498,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,デリカD：5/デリカスペースギア/デリカ,PD4W/PD6W/PD8W/PE8W/PF6W/PF8W,H6/3～H18/12,2400～3000,4WD・4輪ディスク,フロント,18500,,273966,SSM-EP242-qq-e-3489k,SSM-EP242-qq-e-d-3489k,4515693022421,EP242,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ミニカダンガン,H36A,H5/9～H10/10,660,4輪ディスク,リア,18500,,274235,SSM-EP283-qq-e-7966k,SSM-EP283-qq-e-d-7966k,4515693022834,EP283,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ミラージュ,C53A,H1/10～H3/9,1600,MC後,フロント,18500,,274015,SSM-EP243-qq-e-3490k,SSM-EP243-qq-e-d-3490k,4515693022438,EP243,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ミラージュ,C63A,H1/10～H3/10,1600,MC後,フロント,18500,,274016,SSM-EP243-qq-e-3491k,SSM-EP243-qq-e-d-3491k,4515693022438,EP243,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ミラージュ,C73A,H1/10～H3/9,1600,4WD・MC後,フロント,18500,,274017,SSM-EP243-qq-e-3492k,SSM-EP243-qq-e-d-3492k,4515693022438,EP243,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ミラージュ,C83A,H1/10～H3/9,1600,4WD,フロント,18500,,274018,SSM-EP243-qq-e-3493k,SSM-EP243-qq-e-d-3493k,4515693022438,EP243,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ミラージュ,CA4A/CB4A/CB6A/CC4A,H3/9～H7/10,1600,,フロント,18500,,274019,SSM-EP243-qq-e-3494k,SSM-EP243-qq-e-d-3494k,4515693022438,EP243,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ミラージュ,CA4A/CB4A/CB6A/CC4A,H3/9～H7/10,1600,,リア,18500,,274236,SSM-EP283-qq-e-7967k,SSM-EP283-qq-e-d-7967k,4515693022834,EP283,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ミラージュ,CJ4A,H7/11～H12/8,1600,RS・RXバージョンR・2POTキャリパー,フロント,18500,,273967,SSM-EP242-qq-e-3496k,SSM-EP242-qq-e-d-3496k,4515693022421,EP242,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ミラージュ,CJ4A,H7/11～H12/8,1600,RS・RXバージョンR・2POTキャリパー,リア,18500,,274238,SSM-EP283-qq-e-7969k,SSM-EP283-qq-e-d-7969k,4515693022834,EP283,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ミラージュ,CJ4A,H7/11～H12/8,1600,純正15インチホイール装着車,フロント,18500,,273968,SSM-EP242-qq-e-3498k,SSM-EP242-qq-e-d-3498k,4515693022421,EP242,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ミラージュ,CJ4A,H7/11～H12/8,1600,純正15インチホイール装着車,リア,18500,,274241,SSM-EP283-qq-e-7972k,SSM-EP283-qq-e-d-7972k,4515693022834,EP283,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ミラージュ,CJ4A,H7/11～H9/7,1600,RS・1POTキャリパー,フロント,18500,,274021,SSM-EP243-qq-e-3497k,SSM-EP243-qq-e-d-3497k,4515693022438,EP243,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ミラージュ,CJ4A,H7/11～H9/7,1600,RS・1POTキャリパー,リア,18500,,274239,SSM-EP283-qq-e-7970k,SSM-EP283-qq-e-d-7970k,4515693022834,EP283,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ミラージュ,CJ4A,H9/7～H12/8,1600,RS・1POTキャリパー,リア,18500,,274240,SSM-EP283-qq-e-7971k,SSM-EP283-qq-e-d-7971k,4515693022834,EP283,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ミラージュ,CK4A/CK6A/CK8A/CM5A/CJ4A,H7/10～H12/8,1600～2000,RS・RXバージョンRを除く,フロント,18500,,274020,SSM-EP243-qq-e-3495k,SSM-EP243-qq-e-d-3495k,4515693022438,EP243,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ミラージュ,CK4A/CK6A/CK8A/CM5A/CJ4A,H7/10～H12/8,1600～2000,RS・RXバージョンRを除く,リア,18500,,274237,SSM-EP283-qq-e-7968k,SSM-EP283-qq-e-d-7968k,4515693022834,EP283,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ミラージュ・アスティ,CJ2A,H8/1～H12/8,1500,ABS付・4輪ディスク,リア,18500,,274242,SSM-EP283-qq-e-7973k,SSM-EP283-qq-e-d-7973k,4515693022834,EP283,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ミラージュ・アスティ,CJ4A,H8/1～H12/8,1600,純正14インチホイール装着車,フロント,18500,,274022,SSM-EP243-qq-e-3499k,SSM-EP243-qq-e-d-3499k,4515693022438,EP243,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ミラージュ・アスティ,CJ4A,H8/1～H12/8,1600,純正14インチホイール装着車,リア,18500,,274243,SSM-EP283-qq-e-7974k,SSM-EP283-qq-e-d-7974k,4515693022834,EP283,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ミラージュ・アスティ,CJ4A,H8/1～H12/8,1600,純正15インチホイール装着車,フロント,18500,,273969,SSM-EP242-qq-e-3500k,SSM-EP242-qq-e-d-3500k,4515693022421,EP242,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ミラージュ・アスティ,CJ4A,H8/1～H12/8,1600,純正15インチホイール装着車,リア,18500,,274244,SSM-EP283-qq-e-7975k,SSM-EP283-qq-e-d-7975k,4515693022834,EP283,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ミラージュ・ディンゴ,CQ2A,H10/12～H12/12,1500,,フロント,18500,,274023,SSM-EP243-qq-e-3501k,SSM-EP243-qq-e-d-3501k,4515693022438,EP243,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ランサー,C63A,H1/10～H3/9,1600,MC後,フロント,18500,,274024,SSM-EP243-qq-e-3502k,SSM-EP243-qq-e-d-3502k,4515693022438,EP243,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ランサー,C73A,H1/10～H3/9,1600,4WD・MC後,フロント,18500,,274025,SSM-EP243-qq-e-3503k,SSM-EP243-qq-e-d-3503k,4515693022438,EP243,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
三菱,ランサー,CB6A/CB4A/CD5A,H3/9～H7/10,1600～1800,CB6A(V6エンジン)CB4A CD5A(4WD),フロント,18500,,274026,SSM-EP243-qq-e-3504k,SSM-EP243-qq-e-d-3504k,4515693022438,EP243,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
