自動車メーカー,車種,型式,年式,適合詳細,Fr/Rr,SET価格,Camp価格,商品ID,商品コード,JANコード,メーカー品番,メーカー名,商品名,種類,仕様,備考,注意事項,定価,送料,販売価格,工賃
ダイハツ,ムーヴ,LA150S/LA160S,14/12～,NA&ターボ,フロント,16000,,175281,HD3818039-qq-e-932k,4547726538470,3818039,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,15000,600,12000,4000
ダイハツ,ムーヴキャンバス,LA800S/LA810S,16/09～,,フロント,16000,,175282,HD3818039-qq-e-933k,4547726538470,3818039,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,15000,600,12000,4000
ダイハツ,ムーヴコンテ,L575S,10/01～,ターボ ベンチディスク,フロント,16000,,175284,HD3818039-qq-e-935k,4547726538470,3818039,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,15000,600,12000,4000
ダイハツ,ムーヴコンテ,L575S,13/06～,NA,フロント,16000,,175283,HD3818039-qq-e-934k,4547726538470,3818039,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,15000,600,12000,4000
ダイハツ,ムーヴコンテ,L585S,10/01～,ターボ,フロント,16000,,175286,HD3818039-qq-e-937k,4547726538470,3818039,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,15000,600,12000,4000
ダイハツ,ムーヴコンテ,L585S,13/06～,NA,フロント,16000,,175285,HD3818039-qq-e-936k,4547726538470,3818039,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,15000,600,12000,4000
ダイハツ,メビウス,ZVW41N,13/04～,,リア,22400,,173623,HD3159134-qq-e-775k,4547726538289,3159134,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,23000,600,18400,4000
ダイハツ,リーザ,L100S/L100V,86/11～90/8,フロント:ディスク,フロント,22400,,175223,HD3812533-qq-e-807k,4547726538012,3812533,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,23000,600,18400,4000
ダイハツ,リーザ,L111S,90/8～92/7,,フロント,22400,,175224,HD3812533-qq-e-808k,4547726538012,3812533,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,23000,600,18400,4000
ダイハツ,リーザ,L111SK,91/11～92/7,,フロント,21600,,175245,HD3818005-qq-e-836k,4547726538043,3818005,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,22000,600,17600,4000
トヨタ,bB,NCP31,00/01～05/12,VSC付,フロント,24000,,173373,HD3119161-qq-e-321k,4547726531662,3119161,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,25000,600,20000,4000
トヨタ,C-HR,NGX10/NGX50/ZYX10,16/12～,,フロント,25600,,173425,HD3119393-qq-e-440k,4547726539743,3119393,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,27000,600,21600,4000
トヨタ,C-HR,NGX10/NGX50/ZYX10,16/12～,,リア,21600,,173647,HD3159158-qq-e-823k,4547726539347,3159158,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,22000,600,17600,4000
トヨタ,iQ,KGJ10/NGJ10,08/11～16/08,リア:ディスク,リア,19200,,173582,HD3159078-qq-e-701k,4547726531822,3159078,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,19000,600,15200,4000
トヨタ,iQ,KGJ10/NGJ10,08/11～16/08,,フロント,24000,,173423,HD3119319-qq-e-422k,4547726537930,3119319,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,25000,600,20000,4000
トヨタ,MR2,AW11,84/6～86/8,,フロント,26400,,173208,HD3112588-qq-e-797k,4547726530092,3112588,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,28000,600,22400,4000
トヨタ,MR2,AW11,84/6～86/8,,リア,25600,,173520,HD3153270-qq-e-587k,4547726530788,3153270,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,27000,600,21600,4000
トヨタ,MR2,AW11,86/8～89/12,,フロント,27200,,173271,HD3118122-qq-e-38k,4547726530306,3118122,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,29000,600,23200,4000
トヨタ,MR2,AW11,86/8～89/12,,リア,24000,,173521,HD3153271-qq-e-588k,4547726530795,3153271,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,25000,600,20000,4000
トヨタ,MR2,SW20,89/12～91/12,1型,フロント,25600,,173298,HD3118214-qq-e-91k,4547726530443,3118214,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,27000,600,21600,4000
トヨタ,MR2,SW20,89/12～91/12,1型,リア,26400,,173518,HD3153268-qq-e-584k,4547726530764,3153268,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,28000,600,22400,4000
トヨタ,MR2,SW20,91/12～99/8,2/3/4/5型,リア,27200,,173519,HD3153269-qq-e-585k,4547726530771,3153269,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,29000,600,23200,4000
トヨタ,MR-S,ZZW30,99/10～,,リア,25600,,173538,HD3158900-qq-e-628k,4547726530863,3158900,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,27000,600,21600,4000
トヨタ,RAV4,ACA20W/ACA21W/ZCA25W/ZCA26W,00/05～05/11,リア:ディスク,リア,26400,,173569,HD3159066-qq-e-679k,4547726531785,3159066,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,28000,600,22400,4000
トヨタ,RAV4,ACA20W/ACA21W/ZCA25W/ZCA26W,00/05～05/11,,フロント,28800,,173325,HD3119065-qq-e-183k,4547726531129,3119065,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,31000,600,24800,4000
トヨタ,RAV4,ACA31W/ACA36W,05/11～16/08,,フロント,23200,,173396,HD3119233-qq-e-381k,4547726533888,3119233,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,24000,600,19200,4000
トヨタ,RAV4,ACA31W/ACA36W,05/11～16/08,,リア,21600,,173587,HD3159082-qq-e-706k,4547726531983,3159082,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,22000,600,17600,4000
トヨタ,RAV4,SXA10C/SXA10G/SXA11G/SXA15G/SXA16G,94/4～00/05,,フロント,26400,,173296,HD3118208-qq-e-88k,4547726530436,3118208,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,28000,600,22400,4000
トヨタ,RAV4,SXA10W/SXA11W,94/4～00/05,リア:ディスク,リア,26400,,173611,HD3159108-qq-e-761k,4547726537411,3159108,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,28000,600,22400,4000
トヨタ,RAV4,SXA10W/SXA11W,94/4～00/05,,フロント,26400,,173297,HD3118208-qq-e-89k,4547726530436,3118208,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,28000,600,22400,4000
トヨタ,SAI,AZK10,09/12～17/11,,リア,21600,,173588,HD3159082-qq-e-707k,4547726531983,3159082,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,22000,600,17600,4000
トヨタ,WiLL VS,NZE127/ZZE129,01/04～04/04,,フロント,23200,,173303,HD3118254-qq-e-97k,4547726530481,3118254,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,24000,600,19200,4000
トヨタ,WiLL VS,ZZE127,01/04～04/04,,フロント,23200,,173304,HD3118254-qq-e-98k,4547726530481,3118254,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,24000,600,19200,4000
トヨタ,WiLL VS,ZZE127,01/04～04/04,,リア,24000,,173449,HD3150913-qq-e-476k,4547726530634,3150913,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,25000,600,20000,4000
トヨタ,WiLL VS,ZZE128,01/04～04/04,,フロント,27200,,173163,HD3110838-qq-e-716k,4547726530030,3110838,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,29000,600,23200,4000
トヨタ,WiLL VS,ZZE128,01/04～04/04,,リア,24000,,173450,HD3150913-qq-e-477k,4547726530634,3150913,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,25000,600,20000,4000
トヨタ,アイシス,ANM10G/ANM10W/ANM15G/ANM15W,04/09～08/05,,フロント,24000,,173432,HD3119911-qq-e-448k,4547726531044,3119911,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,25000,600,20000,4000
トヨタ,アイシス,ANM10G/ANM10W/ANM15G/ANM15W,08/06～09/09,,フロント,24000,,173433,HD3119911-qq-e-449k,4547726531044,3119911,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,25000,600,20000,4000
トヨタ,アイシス,ZGM11G/ZGM11W/ZGM15G/ZGM15W,09/09～,,フロント,24000,,173434,HD3119911-qq-e-450k,4547726531044,3119911,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,25000,600,20000,4000
トヨタ,アイシス,ZNM10G/ZNM10W/ZGM10G/ZGM10W,04/09～,,フロント,24000,,173431,HD3119911-qq-e-447k,4547726531044,3119911,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,25000,600,20000,4000
トヨタ,アクア,NHP10,11/12～,,フロント,23200,,173350,HD3119143-qq-e-281k,4547726531600,3119143,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,24000,600,19200,4000
トヨタ,アクア,NHP10H,17/07～,,フロント,23200,,173351,HD3119143-qq-e-282k,4547726531600,3119143,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,24000,600,19200,4000
トヨタ,アバロン,MCX10,95/3～00/02,,フロント,24000,,173274,HD3118168-qq-e-62k,4547726530368,3118168,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,25000,600,20000,4000
トヨタ,アベンシス,AZT250/AZT251/AZT255,03/07～,,フロント,29600,,173188,HD3111324-qq-e-747k,4547726531471,3111324,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,32000,600,25600,4000
トヨタ,アベンシス,AZT250/AZT251/AZT255,03/07～,,リア,25600,,173451,HD3151325-qq-e-478k,4547726531778,3151325,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,27000,600,21600,4000
トヨタ,アベンシスワゴン,AZT250W/AZT251W/AZT255W,03/07～11/09,,フロント,29600,,173189,HD3111324-qq-e-748k,4547726531471,3111324,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,32000,600,25600,4000
トヨタ,アベンシスワゴン,AZT250W/AZT251W/AZT255W,03/07～11/09,,リア,25600,,173452,HD3151325-qq-e-479k,4547726531778,3151325,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,27000,600,21600,4000
トヨタ,アベンシスワゴン,ZRT272W,11/09～,,フロント,24000,,173424,HD3119323-qq-e-424k,4547726538241,3119323,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,25000,600,20000,4000
トヨタ,アベンシスワゴン,ZRT272W,11/09～,,リア,23200,,173621,HD3159132-qq-e-772k,4547726538258,3159132,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,24000,600,19200,4000
トヨタ,アリオン,AZT240/ZZT245,01/12～07/05,,フロント,27200,,173154,HD3110838-qq-e-706k,4547726530030,3110838,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,29000,600,23200,4000
トヨタ,アリオン,NZT240/ZZT240,01/12～07/05,,フロント,26400,,173384,HD3119209-qq-e-362k,4547726531921,3119209,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,28000,600,22400,4000
トヨタ,アリオン,NZT260,07/05～,14インチホイール(255mm ディスク),フロント,22400,,173420,HD3119291-qq-e-415k,4547726537534,3119291,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,23000,600,18400,4000
トヨタ,アリオン,NZT260,07/05～,15&16インチホイール(275mm ディスク),フロント,22400,,173405,HD3119271-qq-e-390k,4547726536926,3119271,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,23000,600,18400,4000
トヨタ,アリオン,ZRT260/ZRT261/ZRT265,07/05～,,フロント,22400,,173406,HD3119271-qq-e-391k,4547726536926,3119271,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,23000,600,18400,4000
トヨタ,アリスト,JZS147,91/10～97/8,NA,フロント,27200,,173347,HD3119095-qq-e-258k,4547726531358,3119095,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,29000,600,23200,4000
トヨタ,アリスト,JZS147,91/10～97/8,,リア,25600,,173508,HD3153230-qq-e-572k,4547726530757,3153230,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,27000,600,21600,4000
トヨタ,アリスト,JZS147,91/10～97/8,,リア,28000,,173545,HD3159056-qq-e-643k,4547726531389,3159056,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,30000,600,24000,4000
トヨタ,アリスト,UZS143,92/10～97/8,,リア,25600,,173509,HD3153230-qq-e-573k,4547726530757,3153230,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,27000,600,21600,4000
トヨタ,アルテッツァ,SXE10/GXE10,98/10～05/07,15インチホイール(フロント:275mm ディスク),フロント,28000,,173167,HD3111028-qq-e-720k,4547726530962,3111028,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,30000,600,24000,4000
トヨタ,アルテッツァ,SXE10/GXE10,98/10～05/07,15インチホイール(フロント:275mm ディスク),リア,24800,,173549,HD3159058-qq-e-649k,4547726531280,3159058,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,26000,600,20800,4000
トヨタ,アルテッツァジータ,SXE10W/GXE10W/GXE15W,01/06～05/07,15インチホイール(フロント:275mm ディスク),フロント,28000,,173168,HD3111028-qq-e-721k,4547726530962,3111028,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,30000,600,24000,4000
トヨタ,アルテッツァジータ,SXE10W/GXE10W/GXE15W,01/06～05/07,15インチホイール(フロント:275mm ディスク),リア,24800,,173550,HD3159058-qq-e-650k,4547726531280,3159058,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,26000,600,20800,4000
トヨタ,アルファード/ヴェルファイア,ANH10W/ANH15W/MNH10W/MNH15W,02/05～08/05,,フロント,27200,,173326,HD3119069-qq-e-186k,4547726531143,3119069,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,29000,600,23200,4000
トヨタ,アレックス,NZE121,01/02～06/09,,フロント,24800,,173328,HD3119073-qq-e-194k,4547726531181,3119073,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,26000,600,20800,4000
トヨタ,アレックス,NZE124/ZZE122/ZZE124,01/02～06/09,,フロント,25600,,173332,HD3119075-qq-e-199k,4547726531198,3119075,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,27000,600,21600,4000
トヨタ,アレックス,ZZE123,01/02～06/09,,フロント,28000,,173344,HD3119091-qq-e-244k,4547726531273,3119091,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,30000,600,24000,4000
トヨタ,アレックス,ZZE123,01/02～06/09,,リア,21600,,173562,HD3159060-qq-e-665k,4547726531396,3159060,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,22000,600,17600,4000
トヨタ,イスト,NCP110/ZSP110,07/07～,,フロント,22400,,173407,HD3119271-qq-e-392k,4547726536926,3119271,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,23000,600,18400,4000
トヨタ,イスト,NCP115,07/07～,,フロント,22400,,173408,HD3119271-qq-e-393k,4547726536926,3119271,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,23000,600,18400,4000
トヨタ,イスト,NCP115,07/07～,,リア,20000,,173612,HD3159114-qq-e-762k,4547726537657,3159114,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,20000,600,16000,4000
トヨタ,イスト,NCP61,02/04～07/07,,リア,21600,,173565,HD3159060-qq-e-669k,4547726531396,3159060,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,22000,600,17600,4000
トヨタ,イプサム,ACM21W/ACM26W,01/06～08/05,,フロント,24000,,173429,HD3119911-qq-e-445k,4547726531044,3119911,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,25000,600,20000,4000
トヨタ,イプサム,ACM21W/ACM26W,08/05～,,フロント,24000,,173430,HD3119911-qq-e-446k,4547726531044,3119911,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,25000,600,20000,4000
トヨタ,イプサム,SXM10/SXM15G/CXM10G,96/5～01/05,,フロント,28000,,173245,HD3113177-qq-e-912k,4547726530184,3113177,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,30000,600,24000,4000
トヨタ,ヴァンガード,ACA33W/ACA38W/GSA33W,07/08～,,フロント,23200,,173397,HD3119233-qq-e-382k,4547726533888,3119233,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,24000,600,19200,4000
トヨタ,ヴァンガード,ACA33W/ACA38W/GSA33W,07/08～,,リア,21600,,173589,HD3159082-qq-e-708k,4547726531983,3159082,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,22000,600,17600,4000
トヨタ,ウィッシュ,ZGE20G,09/04～,リア:ディスク,リア,20800,,173575,HD3159074-qq-e-694k,4547726531808,3159074,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,21000,600,16800,4000
トヨタ,ウィッシュ,ZGE20G,09/04～,,フロント,24000,,173418,HD3119289-qq-e-412k,4547726537435,3119289,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,25000,600,20000,4000
トヨタ,ウィッシュ,ZGE20W/ZGE21G/ZGE22W/ZGE25G/ZGE25W,09/04～,,フロント,24000,,173419,HD3119289-qq-e-414k,4547726537435,3119289,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,25000,600,20000,4000
トヨタ,ウィッシュ,ZGE20W/ZGE21G/ZGE22W/ZGE25G/ZGE25W,09/04～,,リア,20800,,173576,HD3159074-qq-e-695k,4547726531808,3159074,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,21000,600,16800,4000
トヨタ,ウィッシュ,ZNE10G,03/01～09/04,リア:ディスク,リア,20800,,173573,HD3159074-qq-e-692k,4547726531808,3159074,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,21000,600,16800,4000
トヨタ,ウィッシュ,ZNE10G,03/01～09/04,,フロント,26400,,173374,HD3119169-qq-e-322k,4547726531693,3119169,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,28000,600,22400,4000
トヨタ,ウィッシュ,ZNE14G/ANE10G/ANE11W,03/01～09/04,,フロント,26400,,173375,HD3119169-qq-e-324k,4547726531693,3119169,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,28000,600,22400,4000
トヨタ,ウィッシュ,ZNE14G/ANE10G/ANE11W,03/01～09/04,,リア,20800,,173574,HD3159074-qq-e-693k,4547726531808,3159074,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,21000,600,16800,4000
トヨタ,ヴィッツ,KSP130/NSP130,10/12～12/05,,フロント,24000,,173422,HD3119319-qq-e-421k,4547726537930,3119319,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,25000,600,20000,4000
トヨタ,ヴィッツ,KSP130/NSP130,12/05～,,フロント,23200,,173363,HD3119143-qq-e-294k,4547726531600,3119143,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,24000,600,19200,4000
トヨタ,ヴィッツ,KSP90/NCP95/SCP90,05/01～10/12,,フロント,23200,,173361,HD3119143-qq-e-292k,4547726531600,3119143,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,24000,600,19200,4000
トヨタ,ヴィッツ,NCP10,00/10～05/01,1.3RS,リア,21600,,173567,HD3159060-qq-e-671k,4547726531396,3159060,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,22000,600,17600,4000
トヨタ,ヴィッツ,NCP10,99/1～05/01,RS以外,フロント,23200,,173300,HD3118238-qq-e-94k,4547726530450,3118238,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,24000,600,19200,4000
トヨタ,ヴィッツ,NCP13,00/10～05/01,1.5RS,リア,21600,,173568,HD3159060-qq-e-672k,4547726531396,3159060,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,22000,600,17600,4000
トヨタ,ヴィッツ,NCP131,10/12～,RS/G's,リア,19200,,173580,HD3159078-qq-e-699k,4547726531822,3159078,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,19000,600,15200,4000
トヨタ,ヴィッツ,NCP131,10/12～,RS以外,フロント,23200,,173364,HD3119143-qq-e-295k,4547726531600,3119143,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,24000,600,19200,4000
トヨタ,ヴィッツ,NCP131,17/09～,GRスポーツ/GRスポーツ GR,リア,19200,,173581,HD3159078-qq-e-700k,4547726531822,3159078,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,19000,600,15200,4000
トヨタ,ヴィッツ,NCP91,05/01～10/12,RS,リア,19200,,173579,HD3159078-qq-e-698k,4547726531822,3159078,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,19000,600,15200,4000
トヨタ,ヴィッツ,NCP91,05/01～10/12,RS以外,フロント,23200,,173362,HD3119143-qq-e-293k,4547726531600,3119143,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,24000,600,19200,4000
トヨタ,ヴィッツ,NHP130,17/09～,,フロント,23200,,173366,HD3119143-qq-e-297k,4547726531600,3119143,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,24000,600,19200,4000
トヨタ,ヴィッツ,NSP135,10/12～,,フロント,23200,,173365,HD3119143-qq-e-296k,4547726531600,3119143,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,24000,600,19200,4000
トヨタ,ヴィッツ,SCP10/SCP13/NCP15,99/1～05/01,,フロント,23200,,173299,HD3118238-qq-e-93k,4547726530450,3118238,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,24000,600,19200,4000
トヨタ,ウィンダム,MCV20/MCV21,96/8～01/07,,フロント,24000,,173291,HD3118168-qq-e-79k,4547726530368,3118168,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,25000,600,20000,4000
トヨタ,ウィンダム,MCV20/MCV21,96/8～01/07,,リア,24000,,173499,HD3153178-qq-e-559k,4547726530702,3153178,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,25000,600,20000,4000
トヨタ,ウィンダム,MCV30,01/07～,,フロント,29600,,173338,HD3119077-qq-e-208k,4547726531204,3119077,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,32000,600,25600,4000
トヨタ,ウィンダム,MCV30,01/07～,,リア,25600,,173592,HD3159084-qq-e-711k,4547726533802,3159084,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,27000,600,21600,4000
トヨタ,ウィンダム,VCV10/VCV11,91/10～96/8,,フロント,24000,,173290,HD3118168-qq-e-78k,4547726530368,3118168,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,25000,600,20000,4000
トヨタ,ウィンダム,VCV10/VCV11,91/10～96/8,,リア,24800,,173507,HD3153183-qq-e-571k,4547726530726,3153183,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,26000,600,20800,4000
トヨタ,ヴェロッサ,GX110/GX115,01/07～04/04,,フロント,28000,,173184,HD3111028-qq-e-741k,4547726530962,3111028,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,30000,600,24000,4000
トヨタ,ヴェロッサ,GX110/GX115,01/07～04/04,,リア,24800,,173560,HD3159058-qq-e-663k,4547726531280,3159058,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,26000,600,20800,4000
トヨタ,ヴェロッサ,JZX110,01/07～04/04,V25(NA),フロント,28000,,173185,HD3111028-qq-e-742k,4547726530962,3111028,DIXCEL,ブレーキディスク,HD,スリット:×<br>熱処理:〇<br>ハイカーボン材:×,,,30000,600,24000,4000
