自動車メーカー,車種,型式,年式,適合詳細,Fr/Rr,SET価格,Camp価格,商品ID,商品コード,JANコード,メーカー品番,メーカー名,商品名,種類,仕様,備考,注意事項,定価,送料,販売価格,工賃
スズキ,Kei,HN11S/HN12S,98/10～01/11,,フロント,25600,,177219,HS3714017-qq-e-757k,4547726547120,3714017,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,27000,600,21600,4000
スズキ,Kei,HN21S,98/10～01/03,NA,フロント,23200,,177206,HS3714013-qq-e-744k,4547726547090,3714013,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,24000,600,19200,4000
スズキ,Kei,HN21S,98/10～01/03,ターボ,フロント,25600,,177220,HS3714017-qq-e-758k,4547726547120,3714017,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,27000,600,21600,4000
スズキ,Kei,HN22S,01/03～,ターボ<br>ワークス以外,フロント,25600,,177222,HS3714017-qq-e-760k,4547726547120,3714017,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,27000,600,21600,4000
スズキ,Kei,HN22S,01/03～04/11,NA<br>車台No.→643167(DJグレード以外),フロント,23200,,177207,HS3714013-qq-e-745k,4547726547090,3714013,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,24000,600,19200,4000
スズキ,Kei,HN22S,01/03～04/11,NA<br>車台No.→643167(グレードDJ),フロント,25600,,177221,HS3714017-qq-e-759k,4547726547120,3714017,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,27000,600,21600,4000
スズキ,Kei,HN22S,04/11～,NA<br>車台No.643168→,フロント,24800,,177256,HS3714027-qq-e-812k,4547726541999,3714027,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,26000,600,20800,4000
スズキ,Keiワークス,HN22S,02/11～,ターボ<br>WORKS,フロント,25600,,177223,HS3714017-qq-e-761k,4547726547120,3714017,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,27000,600,21600,4000
スズキ,Keiワークス,HN22S,02/11～,ターボ<br>WORKS,リア,26400,,177360,HS3754008-qq-e-935k,4547726547168,3754008,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,28000,600,22400,4000
スズキ,MRワゴン,MF21S,01/12～04/11,NA,フロント,23200,,177210,HS3714013-qq-e-748k,4547726547090,3714013,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,24000,600,19200,4000
スズキ,MRワゴン,MF21S,04/11～05/12,NA,フロント,24800,,177261,HS3714027-qq-e-817k,4547726541999,3714027,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,26000,600,20800,4000
スズキ,MRワゴン,MF22S,06/01～11/01,NA,フロント,24800,,177262,HS3714027-qq-e-818k,4547726541999,3714027,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,26000,600,20800,4000
スズキ,MRワゴン,MF33S,11/01～,NA,フロント,24800,,177263,HS3714027-qq-e-819k,4547726541999,3714027,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,26000,600,20800,4000
スズキ,MRワゴン,MF33S,11/01～,ターボ 4WD<br>ベンチディスク,フロント,25600,,177309,HS3714033-qq-e-867k,4547726546802,3714033,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,27000,600,21600,4000
スズキ,MRワゴン,MF33S,11/01～,ターボ FF<br>ソリッドディスク,フロント,24800,,177264,HS3714027-qq-e-820k,4547726541999,3714027,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,26000,600,20800,4000
スズキ,SX4,YA11S/YB11S/YC11S,06/07～,,フロント,31200,,177321,HS3714035-qq-e-879k,4547726546901,3714035,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,34000,600,27200,4000
スズキ,SX4,YA41S/YB41S,06/07～,,フロント,31200,,177322,HS3714035-qq-e-880k,4547726546901,3714035,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,34000,600,27200,4000
スズキ,X-90,LB11S,95/10～98/12,,フロント,24800,,177328,HS3714053-qq-e-896k,4547726547113,3714053,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,26000,600,20800,4000
スズキ,アルト,HA11S/HB11S,94/11～98/9,WORKS(ターボ),フロント,28000,,177176,HS3714003-qq-e-689k,4547726547045,3714003,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,30000,600,24000,4000
スズキ,アルト,HA11S/HB11S,94/11～98/9,ワークス以外(NA),フロント,26400,,177167,HS3714001-qq-e-674k,4547726547038,3714001,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,28000,600,22400,4000
スズキ,アルト,HA12S,98/10～00/12,NA,フロント,23200,,177198,HS3714013-qq-e-733k,4547726547090,3714013,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,24000,600,19200,4000
スズキ,アルト,HA12S,98/10～00/12,ターボ,リア,26400,,177358,HS3754008-qq-e-933k,4547726547168,3754008,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,28000,600,22400,4000
スズキ,アルト,HA12V,98/10～00/12,,フロント,23200,,177199,HS3714013-qq-e-734k,4547726547090,3714013,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,24000,600,19200,4000
スズキ,アルト,HA21S/HB21S,94/11～98/9,,フロント,28000,,177177,HS3714003-qq-e-690k,4547726547045,3714003,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,30000,600,24000,4000
スズキ,アルト,HA21S/HB21S,94/11～98/9,,リア,30400,,177356,HS3754006-qq-e-931k,4547726547199,3754006,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,33000,600,26400,4000
スズキ,アルト,HA22S,98/10～04/08,NA,フロント,23200,,177200,HS3714013-qq-e-735k,4547726547090,3714013,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,24000,600,19200,4000
スズキ,アルト,HA22S,98/10～04/08,ターボ,リア,26400,,177359,HS3754008-qq-e-934k,4547726547168,3754008,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,28000,600,22400,4000
スズキ,アルト,HA23S/HA23V,00/12～04/08,,フロント,23200,,177201,HS3714013-qq-e-736k,4547726547090,3714013,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,24000,600,19200,4000
スズキ,アルト,HA24S,04/08～09/12,E/G/G スペシャル 車台No.→135030,フロント,23200,,177202,HS3714013-qq-e-737k,4547726547090,3714013,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,24000,600,19200,4000
スズキ,アルト,HA24S,04/08～09/12,E/G/G スペシャル 車台No.135031→,フロント,24800,,177250,HS3714027-qq-e-805k,4547726541999,3714027,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,26000,600,20800,4000
スズキ,アルト,HA24S,04/08～09/12,X(4WD)車台No.→135030,フロント,23200,,177204,HS3714013-qq-e-739k,4547726547090,3714013,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,24000,600,19200,4000
スズキ,アルト,HA24S,04/08～09/12,X(4WD)車台No.135031→,フロント,24800,,177252,HS3714027-qq-e-807k,4547726541999,3714027,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,26000,600,20800,4000
スズキ,アルト,HA24S,04/08～09/12,X(FF)車台No.→509892,フロント,23200,,177203,HS3714013-qq-e-738k,4547726547090,3714013,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,24000,600,19200,4000
スズキ,アルト,HA24S,04/08～09/12,X(FF)車台No.509893→,フロント,24800,,177251,HS3714027-qq-e-806k,4547726541999,3714027,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,26000,600,20800,4000
スズキ,アルト,HA24V,04/08～09/12,車台No.→104000,フロント,23200,,177205,HS3714013-qq-e-740k,4547726547090,3714013,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,24000,600,19200,4000
スズキ,アルト,HA24V,04/08～09/12,車台No.104001→,フロント,24800,,177253,HS3714027-qq-e-808k,4547726541999,3714027,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,26000,600,20800,4000
スズキ,アルト,HA25S/HA25V/HA35S,09/12～14/12,,フロント,24800,,177254,HS3714027-qq-e-809k,4547726541999,3714027,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,26000,600,20800,4000
スズキ,アルト,HA36S,14/12～,NA,フロント,23200,,177346,HS3714083-qq-e-921k,4547726549353,3714083,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,24000,600,19200,4000
スズキ,アルト,HA36V,14/12～,,フロント,23200,,177345,HS3714083-qq-e-920k,4547726549353,3714083,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,24000,600,19200,4000
スズキ,アルト,HC11V/HD11V,94/11～98/9,,フロント,26400,,177168,HS3714001-qq-e-675k,4547726547038,3714001,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,28000,600,22400,4000
スズキ,エスクード,TA01R/TA01W/TA01V,88/5～97/8,,フロント,24800,,177327,HS3714053-qq-e-890k,4547726547113,3714053,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,26000,600,20800,4000
スズキ,エスクード,TA02W/TA52W/TD02W/TD52W,97/11～,,フロント,32800,,177335,HS3714069-qq-e-907k,4547726543870,3714069,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,36000,600,28800,4000
スズキ,エスクード,TA11W/TA31W/TD11W/TD31W,94/12～97/10,,フロント,34400,,177156,HS3710015-qq-e-637k,4547726547076,3710015,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,38000,600,30400,4000
スズキ,エスクード,TA51W/TD51W/TD61W,96/10～97/10,,フロント,34400,,177157,HS3710015-qq-e-638k,4547726547076,3710015,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,38000,600,30400,4000
スズキ,エスクード,TA74W/TD54W/TD94W,05/05～08/05,,フロント,32800,,177332,HS3714065-qq-e-903k,4547726543702,3714065,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,36000,600,28800,4000
スズキ,エスクード,TD01W,90/8～97/10,,フロント,32800,,177334,HS3714067-qq-e-905k,4547726543863,3714067,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,36000,600,28800,4000
スズキ,エスクード,TD32W/TD62W/TL52W,98/2～,,フロント,32800,,177226,HS3714021-qq-e-765k,4547726547236,3714021,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,36000,600,28800,4000
スズキ,エスクード,TDA4W/TDB4W,08/05～15/10,,フロント,32800,,177333,HS3714065-qq-e-904k,4547726543702,3714065,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,36000,600,28800,4000
スズキ,エスクード,TDA4W/TDB4W,08/05～15/10,,リア,32800,,177364,HS3754018-qq-e-939k,4547726548325,3754018,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,36000,600,28800,4000
スズキ,エブリイ+,DA32W,99/6～01/05,,フロント,28800,,177342,HS3714075-qq-e-915k,4547726545911,3714075,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,31000,600,24800,4000
スズキ,エブリイランディ,DA32W,01/05～05/07,,フロント,28800,,177341,HS3714075-qq-e-914k,4547726545911,3714075,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,31000,600,24800,4000
スズキ,エリオ,RA21S/RB21S/RC51S/RD51S,01/01～,,フロント,33600,,177340,HS3714073-qq-e-912k,4547726545904,3714073,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,37000,600,29600,4000
スズキ,カルタス/カルタスクレセント/カルタスエスティーム,AA34S/AF34S,88/8～98/7,GT-i/GT-iA(DOHC),フロント,31200,,177330,HS3714063-qq-e-901k,4547726547243,3714063,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,34000,600,27200,4000
スズキ,カルタス/カルタスクレセント/カルタスエスティーム,AA34S/AF34S,88/8～98/7,GT-i/GT-iA(DOHC),リア,30400,,177361,HS3754012-qq-e-936k,4547726546789,3754012,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,33000,600,26400,4000
スズキ,カルタス/カルタスクレセント/カルタスエスティーム,AK34S,88/8～98/7,,フロント,31200,,177331,HS3714063-qq-e-902k,4547726547243,3714063,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,34000,600,27200,4000
スズキ,キザシ,RE91S/RF91S,09/10～,,フロント,33600,,177323,HS3714037-qq-e-881k,4547726548745,3714037,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,37000,600,29600,4000
スズキ,キザシ,RE91S/RF91S,09/10～,,リア,30400,,177363,HS3754016-qq-e-938k,4547726548806,3754016,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,33000,600,26400,4000
スズキ,シボレークルーズ,HR51S/HR52S/HR81S/HR82S,01/12～,,フロント,25600,,177218,HS3714017-qq-e-756k,4547726547120,3714017,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,27000,600,21600,4000
スズキ,スイフト,HT51S,00/01～05/04,,フロント,25600,,177224,HS3714017-qq-e-762k,4547726547120,3714017,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,27000,600,21600,4000
スズキ,スイフト,HT81S,00/01～05/04,,フロント,25600,,177225,HS3714017-qq-e-763k,4547726547120,3714017,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,27000,600,21600,4000
スズキ,スイフト,HT81S,00/01～05/04,,リア,28800,,177362,HS3754014-qq-e-937k,4547726546963,3754014,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,31000,600,24800,4000
スズキ,スイフト,ZC11S/ZC21S/ZC71S/ZD11S/ZD21S,04/09～10/09,,フロント,27200,,177337,HS3714071-qq-e-909k,4547726545591,3714071,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,29000,600,23200,4000
スズキ,スイフト,ZC13S/ZC53S/ZD53S,17/01～,,フロント,26400,,177351,HS3714093-qq-e-926k,4547726640074,3714093,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,28000,600,22400,4000
スズキ,スイフト,ZC13S/ZC53S/ZD53S,17/01～,,リア,23200,,177368,HS3754028-qq-e-943k,4547726640081,3754028,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,24000,600,19200,4000
スズキ,スイフト,ZC43S,17/01～,SL リア:ディスク,フロント,26400,,177352,HS3714093-qq-e-927k,4547726640074,3714093,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,28000,600,22400,4000
スズキ,スイフト,ZC43S,17/01～,SL リア:ディスク,リア,23200,,177369,HS3754028-qq-e-944k,4547726640081,3754028,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,24000,600,19200,4000
スズキ,スイフト,ZC72S,10/09～,RS リア:ドラム,フロント,27200,,177338,HS3714071-qq-e-910k,4547726545591,3714071,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,29000,600,23200,4000
スズキ,スイフト,ZC72S,10/09～,XG/XL,フロント,27200,,177339,HS3714071-qq-e-911k,4547726545591,3714071,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,29000,600,23200,4000
スズキ,スイフト,ZC72S,10/09～,XS,フロント,32800,,177325,HS3714041-qq-e-883k,4547726548448,3714041,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,36000,600,28800,4000
スズキ,スイフト,ZC72S,10/09～,XS,リア,28800,,177366,HS3754020-qq-e-941k,4547726548455,3754020,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,31000,600,24800,4000
スズキ,スイフト,ZC72S,10/09～17/01,RS リア:ディスク,フロント,32800,,177324,HS3714041-qq-e-882k,4547726548448,3714041,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,36000,600,28800,4000
スズキ,スイフト,ZC72S,10/09～17/01,RS リア:ディスク,リア,28800,,177365,HS3754020-qq-e-940k,4547726548455,3754020,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,31000,600,24800,4000
スズキ,スイフト,ZC83S,17/01～,RS/XL リア:ディスク,フロント,26400,,177353,HS3714093-qq-e-928k,4547726640074,3714093,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,28000,600,22400,4000
スズキ,スイフト,ZC83S,17/01～,RS/XL リア:ディスク,リア,23200,,177370,HS3754028-qq-e-945k,4547726640081,3754028,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,24000,600,19200,4000
スズキ,スイフト,ZD72S,10/09～17/01,,フロント,32800,,177326,HS3714041-qq-e-884k,4547726548448,3714041,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,36000,600,28800,4000
スズキ,スイフト,ZD72S,10/09～17/01,,リア,28800,,177367,HS3754020-qq-e-942k,4547726548455,3754020,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,31000,600,24800,4000
スズキ,スイフト,ZD83S,17/01～,XG リア:ドラム,フロント,26400,,177355,HS3714093-qq-e-930k,4547726640074,3714093,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,28000,600,22400,4000
スズキ,スイフト,ZD83S,17/01～,XL リア:ディスク,フロント,26400,,177354,HS3714093-qq-e-929k,4547726640074,3714093,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,28000,600,22400,4000
スズキ,スイフト,ZD83S,17/01～,XL リア:ディスク,リア,23200,,177371,HS3754028-qq-e-946k,4547726640081,3754028,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,24000,600,19200,4000
スズキ,スプラッシュ,XB32S,08/10～,,フロント,31200,,177329,HS3714061-qq-e-900k,4547726547472,3714061,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,34000,600,27200,4000
スズキ,スペーシア,MK32S/MK42S,13/03～17/12,NA・4WD<br>ベンチディスク,フロント,25600,,177312,HS3714033-qq-e-870k,4547726546802,3714033,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,27000,600,21600,4000
スズキ,スペーシア,MK32S/MK42S,13/03～17/12,NA・FF<br>ソリッドディスク,フロント,24800,,177265,HS3714027-qq-e-821k,4547726541999,3714027,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,26000,600,20800,4000
スズキ,スペーシア,MK32S/MK42S,13/03～17/12,ターボ ベンチディスク,フロント,25600,,177313,HS3714033-qq-e-871k,4547726546802,3714033,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,27000,600,21600,4000
スズキ,スペーシア,MK53S,17/12～,NA・FF<br>ソリッドディスク,フロント,23200,,177348,HS3714083-qq-e-923k,4547726549353,3714083,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,24000,600,19200,4000
スズキ,スペーシアカスタム,MK32S/MK42S,13/03～17/12,NA&ターボ,フロント,25600,,177314,HS3714033-qq-e-872k,4547726546802,3714033,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,27000,600,21600,4000
スズキ,ソリオ,MA15S,11/01～15/08,,フロント,27200,,177336,HS3714071-qq-e-908k,4547726545591,3714071,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,29000,600,23200,4000
スズキ,ツイン,EC22S,03/01～,,フロント,23200,,177211,HS3714013-qq-e-749k,4547726547090,3714013,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,24000,600,19200,4000
スズキ,ハスラー,MR31S/MR41S,14/01～,NA,フロント,24800,,177255,HS3714027-qq-e-811k,4547726541999,3714027,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,26000,600,20800,4000
スズキ,ハスラー,MR31S/MR41S,14/01～,ターボ,フロント,25600,,177307,HS3714033-qq-e-865k,4547726546802,3714033,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,27000,600,21600,4000
スズキ,パレット,MK21S,08/01～,NA<br>4WD,フロント,25600,,177310,HS3714033-qq-e-868k,4547726546802,3714033,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,27000,600,21600,4000
スズキ,パレット,MK21S,08/01～,NA<br>FF,フロント,24800,,177283,HS3714029-qq-e-839k,4547726546796,3714029,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,26000,600,20800,4000
スズキ,パレット,MK21S,08/01～,ターボ,フロント,25600,,177311,HS3714033-qq-e-869k,4547726546802,3714033,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,27000,600,21600,4000
スズキ,フロンテ,CN11S/CP11S,88/9～89/4,,フロント,25600,,177162,HS3712400-qq-e-663k,4547726547014,3712400,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,27000,600,21600,4000
スズキ,ラパン,HE21S,02/01～05/01,NA・4WD車 車台No.→161593,フロント,23200,,177209,HS3714013-qq-e-747k,4547726547090,3714013,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,24000,600,19200,4000
スズキ,ラパン,HE21S,02/01～05/01,NA・FF車<br>車台No.→519297,フロント,23200,,177208,HS3714013-qq-e-746k,4547726547090,3714013,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,24000,600,19200,4000
スズキ,ラパン,HE21S,02/9～08/11,ターボ<br>車台No.973852→,フロント,25600,,177308,HS3714033-qq-e-866k,4547726546802,3714033,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,27000,600,21600,4000
スズキ,ラパン,HE21S,05/01～08/11,NA・4WD車 車台No.161594→,フロント,24800,,177258,HS3714027-qq-e-814k,4547726541999,3714027,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,26000,600,20800,4000
スズキ,ラパン,HE21S,05/01～08/11,NA・FF車 車台No.519298→,フロント,24800,,177257,HS3714027-qq-e-813k,4547726541999,3714027,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,26000,600,20800,4000
スズキ,ラパン,HE22S,08/11～15/06,NA&ターボ,フロント,24800,,177259,HS3714027-qq-e-815k,4547726541999,3714027,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,26000,600,20800,4000
スズキ,ラパン,HE33S,15/06～,,フロント,23200,,177347,HS3714083-qq-e-922k,4547726549353,3714083,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,24000,600,19200,4000
スズキ,ラパンショコラ,HE22S,13/06～,,フロント,24800,,177260,HS3714027-qq-e-816k,4547726541999,3714027,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,26000,600,20800,4000
スズキ,ランディ,SC25/SNC25,07/01～10/12,,フロント,30400,,175948,HS3212141-qq-e-276k,4547726545553,3212141,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,33000,600,26400,4000
スズキ,ランディ,SC25/SNC25,07/01～10/12,,リア,30400,,176199,HS3252062-qq-e-777k,4547726546697,3252062,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,33000,600,26400,4000
スズキ,ランディ,SC26/SNC26/SHC26,10/12～16/12,,フロント,30400,,175949,HS3212141-qq-e-277k,4547726545553,3212141,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,33000,600,26400,4000
スズキ,ランディ,SC26/SNC26/SHC26,10/12～16/12,,リア,30400,,176200,HS3252062-qq-e-778k,4547726546697,3252062,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,33000,600,26400,4000
スズキ,ランディ,SC27/SGC27,16/12～,,フロント,30400,,175950,HS3212141-qq-e-278k,4547726545553,3212141,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,33000,600,26400,4000
スズキ,ランディ,SC27/SGC27,16/12～,,リア,30400,,176201,HS3252062-qq-e-779k,4547726546697,3252062,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,33000,600,26400,4000
スズキ,ランディ,SGNC27,16/12～,,フロント,30400,,175951,HS3212141-qq-e-279k,4547726545553,3212141,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,33000,600,26400,4000
