自動車メーカー,車種,型式,年式,適合詳細,Fr/Rr,SET価格,Camp価格,商品ID,メーカー品番,メーカー名,商品名,種類,仕様,備考,定価,販売価格,工賃
スズキ,エスクード,TDA4W/TDB4W,08/06～,,リア,7800,,121601,325488,DIXCEL,ブレーキパッド,ES,材質:ノンアスベストオーガニック材<br>適正温度:0～600℃,,6000,4800,3000
スズキ,エブリイ+,DA32W,99/6～01/05,,フロント,7800,,107645,371058,DIXCEL,ブレーキパッド,ES,材質:ノンアスベストオーガニック材<br>適正温度:0～600℃,,6000,4800,3000
スズキ,エブリイランディ,DA32W,01/05～05/07,,フロント,7800,,107644,371058,DIXCEL,ブレーキパッド,ES,材質:ノンアスベストオーガニック材<br>適正温度:0～600℃,,6000,4800,3000
スズキ,カプチーノ,EA11R/EA21R,91/10～,,フロント,7800,,118756,371010,DIXCEL,ブレーキパッド,ES,材質:ノンアスベストオーガニック材<br>適正温度:0～600℃,,6000,4800,3000
スズキ,カプチーノ,EA11R/EA21R,91/10～,,リア,7800,,117618,375044,DIXCEL,ブレーキパッド,ES,材質:ノンアスベストオーガニック材<br>適正温度:0～600℃,,6000,4800,3000
スズキ,カルタス/カルタスクレセント/カルタスエスティーム,AH14S/AJ14S/AH64S/AJ64S,88/8～98/7,,フロント,7800,,112214,371010,DIXCEL,ブレーキパッド,ES,材質:ノンアスベストオーガニック材<br>適正温度:0～600℃,,6000,4800,3000
スズキ,カルタス/カルタスクレセント/カルタスエスティーム,GC41W,95/1～02/08,,リア,7800,,79504,355042,DIXCEL,ブレーキパッド,ES,材質:ノンアスベストオーガニック材<br>適正温度:0～600℃,,6000,4800,3000
スズキ,キザシ,RE91S/RF91S,09/10～,,フロント,9400,,83973,321552,DIXCEL,ブレーキパッド,ES,材質:ノンアスベストオーガニック材<br>適正温度:0～600℃,,8000,6400,3000
スズキ,キザシ,RE91S/RF91S,09/10～,,リア,7800,,81631,335112,DIXCEL,ブレーキパッド,ES,材質:ノンアスベストオーガニック材<br>適正温度:0～600℃,,6000,4800,3000
スズキ,キャラ,PG6SS,93/1～,,フロント,7800,,79838,371026,DIXCEL,ブレーキパッド,ES,材質:ノンアスベストオーガニック材<br>適正温度:0～600℃,,6000,4800,3000
スズキ,キャリイ/エブリイ,DA17V/DA17W,15/02～,,フロント,7800,,107261,371082,DIXCEL,ブレーキパッド,ES,材質:ノンアスベストオーガニック材<br>適正温度:0～600℃,,6000,4800,3000
スズキ,キャリイ/エブリイ,DA64V/DA64W,05/08～,,フロント,7800,,94136,371082,DIXCEL,ブレーキパッド,ES,材質:ノンアスベストオーガニック材<br>適正温度:0～600℃,,6000,4800,3000
スズキ,クロスビー,MN71S,17/12～,,フロント,7800,,94854,371058,DIXCEL,ブレーキパッド,ES,材質:ノンアスベストオーガニック材<br>適正温度:0～600℃,,6000,4800,3000
スズキ,シボレークルーズ,HR51S/HR52S/HR81S/HR82S,01/12～,,フロント,7800,,82006,371058,DIXCEL,ブレーキパッド,ES,材質:ノンアスベストオーガニック材<br>適正温度:0～600℃,,6000,4800,3000
スズキ,ジムニー,JA11C/JA11V/JA12C/JA12V/JA12W/JA22W,90/2～98/8,,フロント,7800,,91625,371900,DIXCEL,ブレーキパッド,ES,材質:ノンアスベストオーガニック材<br>適正温度:0～600℃,,6000,4800,3000
スズキ,ジムニー,JB23W,98/9～,,フロント,7800,,104723,371900,DIXCEL,ブレーキパッド,ES,材質:ノンアスベストオーガニック材<br>適正温度:0～600℃,,6000,4800,3000
スズキ,ジムニーワイド/ジムニーシエラ,JB31W/JB32W,93/5～97/12,,フロント,7800,,97760,371900,DIXCEL,ブレーキパッド,ES,材質:ノンアスベストオーガニック材<br>適正温度:0～600℃,,6000,4800,3000
スズキ,ジムニーワイド/ジムニーシエラ,JB33W/JB43W,97/12～,,フロント,7800,,111050,371900,DIXCEL,ブレーキパッド,ES,材質:ノンアスベストオーガニック材<br>適正温度:0～600℃,,6000,4800,3000
スズキ,スイフト,HT51S,00/01～05/04,,フロント,7800,,120976,371058,DIXCEL,ブレーキパッド,ES,材質:ノンアスベストオーガニック材<br>適正温度:0～600℃,,6000,4800,3000
スズキ,スイフト,HT81S,00/01～05/04,,フロント,7800,,101015,371058,DIXCEL,ブレーキパッド,ES,材質:ノンアスベストオーガニック材<br>適正温度:0～600℃,,6000,4800,3000
スズキ,スイフト,HT81S,00/01～05/04,,リア,7800,,117994,355257,DIXCEL,ブレーキパッド,ES,材質:ノンアスベストオーガニック材<br>適正温度:0～600℃,,6000,4800,3000
スズキ,スイフト,ZC11S/ZC21S/ZC71S,04/11～10/09,,フロント,9400,,117610,371039,DIXCEL,ブレーキパッド,ES,材質:ノンアスベストオーガニック材<br>適正温度:0～600℃,,8000,6400,3000
スズキ,スイフト,ZC13S/ZC53S/ZD53S,17/01～,,フロント,9400,,125022,351102,DIXCEL,ブレーキパッド,ES,材質:ノンアスベストオーガニック材<br>適正温度:0～600℃,,8000,6400,3000
スズキ,スイフト,ZC13S/ZC53S/ZD53S,17/01～,,リア,7800,,123901,375131,DIXCEL,ブレーキパッド,ES,材質:ノンアスベストオーガニック材<br>適正温度:0～600℃,,6000,4800,3000
スズキ,スイフト,ZC31S,05/09～11/12,,フロント,9400,,78375,371039,DIXCEL,ブレーキパッド,ES,材質:ノンアスベストオーガニック材<br>適正温度:0～600℃,,8000,6400,3000
スズキ,スイフト,ZC31S,05/09～11/12,,リア,7800,,120954,335112,DIXCEL,ブレーキパッド,ES,材質:ノンアスベストオーガニック材<br>適正温度:0～600℃,,6000,4800,3000
スズキ,スイフト,ZC32S,11/12～17/09,,フロント,9400,,79494,351102,DIXCEL,ブレーキパッド,ES,材質:ノンアスベストオーガニック材<br>適正温度:0～600℃,,8000,6400,3000
スズキ,スイフト,ZC32S,11/12～17/09,,リア,7800,,117619,375131,DIXCEL,ブレーキパッド,ES,材質:ノンアスベストオーガニック材<br>適正温度:0～600℃,,6000,4800,3000
スズキ,スイフト,ZC33S,17/09～,,フロント,9400,,92697,351102,DIXCEL,ブレーキパッド,ES,材質:ノンアスベストオーガニック材<br>適正温度:0～600℃,,8000,6400,3000
スズキ,スイフト,ZC33S,17/09～,,リア,7800,,81647,375131,DIXCEL,ブレーキパッド,ES,材質:ノンアスベストオーガニック材<br>適正温度:0～600℃,,6000,4800,3000
スズキ,スイフト,ZC43S,17/01～,SL リア:ディスク,フロント,9400,,98879,351102,DIXCEL,ブレーキパッド,ES,材質:ノンアスベストオーガニック材<br>適正温度:0～600℃,,8000,6400,3000
スズキ,スイフト,ZC43S,17/01～,SL リア:ディスク,リア,7800,,97762,375131,DIXCEL,ブレーキパッド,ES,材質:ノンアスベストオーガニック材<br>適正温度:0～600℃,,6000,4800,3000
