自動車メーカー,車種,型式,年式,適合詳細,Fr/Rr,SET価格,Camp価格,商品ID,メーカー品番,メーカー名,商品名,種類,仕様,備考,定価,販売価格,工賃
トヨタ,86,ZN6,17/09～,RC/G オプション ブレンボ,フロント,55200,,81370,361077,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,58000,52200,3000
日産,スカイライン,CPV35,03/01～07/10,(ブレンボ),フロント,37200,,83481,331167,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,38000,34200,3000
日産,スカイライン,CPV35,03/01～07/10,(ブレンボ),リア,32700,,77210,325499,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,33000,29700,3000
日産,スカイラインGT-R,BCNR33,95/1～99/1,,フロント,37200,,126576,321399,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,38000,34200,3000
日産,スカイラインGT-R,BCNR33,95/1～99/1,,リア,32700,,122767,325499,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,33000,29700,3000
日産,スカイラインGT-R,BNR32,93/2～95/1,Vスペック,フロント,37200,,93921,321399,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,38000,34200,3000
日産,スカイラインGT-R,BNR32,93/2～95/1,Vスペック,リア,32700,,116159,325499,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,33000,29700,3000
日産,スカイラインGT-R,BNR34,99/1～02/09,,フロント,37200,,113728,321399,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,38000,34200,3000
日産,スカイラインGT-R,BNR34,99/1～02/09,,リア,32700,,96312,325499,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,33000,29700,3000
日産,ステージア,AWC34/WGNC34改,97/10～01/12,エンジン型式:RB26DETT 260RS,フロント,37200,,107019,321399,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,38000,34200,3000
日産,ステージア,AWC34/WGNC34改,97/10～01/12,エンジン型式:RB26DETT 260RS,リア,32700,,90071,325499,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,33000,29700,3000
日産,フェアレディZ,Z33/HZ33,02/08～08/12,バージョンS/ST/ニスモ(ブレンボ),フロント,37200,,100468,331167,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,38000,34200,3000
日産,フェアレディZ,Z33/HZ33,02/08～08/12,バージョンS/ST/ニスモ(ブレンボ),リア,32700,,116158,325499,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,33000,29700,3000
ホンダ,CR-V,RD1,95/10～01/10,MT,フロント,37200,,116471,331120,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,38000,34200,3000
ホンダ,CR-Xデルソル,EG1,92/3～98/12,ABS付,フロント,32700,,77615,331140,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,33000,29700,3000
ホンダ,CR-Xデルソル,EG2,92/3～98/12,,フロント,32700,,103614,331140,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,33000,29700,3000
ホンダ,CR-Z,ZF1/ZF2,10/02～15/09,,リア,28200,,89071,335112,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,28000,25200,3000
ホンダ,HR-V,GH1/GH2,98/9～,,フロント,37200,,77213,331120,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,38000,34200,3000
ホンダ,HR-V,GH3/GH4,98/9～,,フロント,37200,,77214,331120,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,38000,34200,3000
ホンダ,NSX,NA1/NA2,90/9～,タイプR含む,フロント,37200,,116473,331120,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,38000,34200,3000
ホンダ,S2000,AP1/AP2,99/4～,,フロント,37200,,83103,331238,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,38000,34200,3000
ホンダ,S2000,AP1/AP2,99/4～,,リア,28200,,82452,335112,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,28000,25200,3000
ホンダ,S-MX,RH1/RH2,96/11～02/02,,フロント,37200,,116475,331120,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,38000,34200,3000
ホンダ,アヴァンシア,TA1/TA3,99/11～,,フロント,37200,,109769,331120,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,38000,34200,3000
ホンダ,アコード,CB1/CB3,89/9～93/9,ABS付,リア,28200,,89449,335112,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,28000,25200,3000
ホンダ,アコード,CB2/CB4,89/9～93/9,,リア,28200,,109194,335112,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,28000,25200,3000
ホンダ,アコード,CD3/CD4/CD5,93/9～97/9,ABS付,リア,28200,,109195,335112,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,28000,25200,3000
ホンダ,アコード,CD6,93/9～97/9,,フロント,37200,,77212,331120,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,38000,34200,3000
ホンダ,アコード,CD6,93/9～97/9,,リア,28200,,115769,335112,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,28000,25200,3000
ホンダ,アコード,CF3,97/9～02/10,,リア,28200,,122143,335112,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,28000,25200,3000
ホンダ,アコード,CF4/CF5,97/9～02/10,,フロント,37200,,109768,331120,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,38000,34200,3000
ホンダ,アコード,CF4/CF5,97/9～02/10,,リア,28200,,122144,335112,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,28000,25200,3000
ホンダ,アコード,CL1,00/06～02/10,,リア,28200,,95975,335112,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,28000,25200,3000
ホンダ,アコード,CL3,00/06～02/10,,フロント,37200,,103111,331120,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,38000,34200,3000
ホンダ,アコード,CL3,00/06～02/10,,リア,28200,,115770,335112,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,28000,25200,3000
ホンダ,アコード,CL7,02/10～08/12,20A/20E/20EL,リア,28200,,89450,335112,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,28000,25200,3000
ホンダ,アコード,CL8,02/10～08/12,,リア,28200,,83104,335112,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,28000,25200,3000
ホンダ,アコード,CL9,02/10～08/12,,リア,28200,,102499,335112,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,28000,25200,3000
ホンダ,アコードクーペ,CB6/CB7,90/4～94/2,,リア,28200,,109197,335112,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,28000,25200,3000
ホンダ,アコードクーペ,CD7,93/9～97/9,,リア,28200,,122145,335112,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,28000,25200,3000
ホンダ,アコードクーペ,CD8,93/9～97/9,,フロント,37200,,90074,331120,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,38000,34200,3000
ホンダ,アコードクーペ,CD8,93/9～97/9,,リア,28200,,83105,335112,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,28000,25200,3000
ホンダ,アコードユーロR,CL7,02/10～08/12,,リア,28200,,109196,335112,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,28000,25200,3000
ホンダ,アコードワゴン,CB9,89/9～94/1,,リア,28200,,122146,335112,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,28000,25200,3000
ホンダ,アコードワゴン,CE1,94/1～97/9,,リア,28200,,122147,335112,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,28000,25200,3000
ホンダ,アコードワゴン,CF2,96/8～97/9,,フロント,37200,,90075,331120,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,38000,34200,3000
ホンダ,アコードワゴン,CF2,96/8～97/9,,リア,28200,,89451,335112,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,28000,25200,3000
ホンダ,アコードワゴン,CF6/CF7/CH9/CL2,97/9～02/11,,フロント,37200,,83760,331120,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,38000,34200,3000
ホンダ,アコードワゴン,CF6/CF7/CH9/CL2,97/9～02/11,,リア,28200,,115771,335112,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,28000,25200,3000
ホンダ,アスコット,CB1/CB3,89/9～93/9,リア:ディスク,リア,28200,,83106,335112,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,28000,25200,3000
ホンダ,アスコット,CB2/CB4,89/9～93/9,,リア,28200,,109198,335112,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,28000,25200,3000
ホンダ,アスコット,CE4,93/9～,リア:ディスク,リア,28200,,102500,335112,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,28000,25200,3000
ホンダ,アスコット,CE5,93/9～,,フロント,37200,,96575,331120,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,38000,34200,3000
ホンダ,アスコット,CE5,93/9～,,リア,28200,,102501,335112,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,28000,25200,3000
ホンダ,アスコットイノーバ,CB3,92/3～96/12,リア:ディスク,リア,28200,,89452,335112,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,28000,25200,3000
ホンダ,アスコットイノーバ,CB4/CC4/CC5,92/3～96/12,,リア,28200,,95976,335112,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,28000,25200,3000
ホンダ,インスパイア/セイバー,CB5,89/9～95/2,,リア,28200,,76214,335112,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,28000,25200,3000
ホンダ,インスパイア/セイバー,CC2,92/1～95/2,,フロント,37200,,116472,331120,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,38000,34200,3000
ホンダ,インスパイア/セイバー,CC2,92/1～95/2,,リア,28200,,76215,335112,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,28000,25200,3000
ホンダ,インスパイア/セイバー,CC3,92/1～95/2,,リア,28200,,102158,335112,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,28000,25200,3000
ホンダ,インスパイア/セイバー,UA1,95/2～98/10,,リア,28200,,121715,335112,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,28000,25200,3000
ホンダ,インスパイア/セイバー,UA2/UA3,95/2～98/10,,フロント,37200,,103112,331120,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,38000,34200,3000
ホンダ,インスパイア/セイバー,UA2/UA3,95/2～98/10,,リア,28200,,95568,335112,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,28000,25200,3000
ホンダ,インスパイア/セイバー,UA4,98/10～03/06,,フロント,37200,,103113,331120,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,38000,34200,3000
ホンダ,インスパイア/セイバー,UC1,03/06～07/11,,リア,28200,,82757,335112,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,28000,25200,3000
ホンダ,インテグラ,DB6,93/6～01/07,ABS無,フロント,32700,,120000,331140,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,33000,29700,3000
ホンダ,インテグラ,DB9,93/6～01/07,,フロント,32700,,81050,331140,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,33000,29700,3000
ホンダ,インテグラ,DC5,01/07～04/08,iS,フロント,32700,,81051,331140,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,33000,29700,3000
ホンダ,インテグラ,DC5,01/07～04/08,iS,リア,28200,,108804,335112,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,28000,25200,3000
ホンダ,インテグラ,DC5,04/09～,タイプS,フロント,37200,,122432,331238,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,38000,34200,3000
ホンダ,インテグラ,DC5,04/09～,タイプS,リア,28200,,82758,335112,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,28000,25200,3000
ホンダ,インテグラタイプR,DC2/DB8,98/1～01/07,98スペック,フロント,37200,,96576,331120,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,38000,34200,3000
ホンダ,インテグラタイプR,DC2/DB8,98/1～01/07,98スペック,リア,28200,,115085,335112,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,28000,25200,3000
ホンダ,インテグラタイプR,DC5,01/07～,(ブレンボ),フロント,37200,,122431,331167,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,38000,34200,3000
ホンダ,インテグラタイプR,DC5,01/07～,(ブレンボ),リア,28200,,108805,335112,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,28000,25200,3000
ホンダ,エアウェイブ,GJ1/GJ2,05/04～,,フロント,32700,,103611,331140,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,33000,29700,3000
ホンダ,エディックス,BE1,04/07～,,フロント,32700,,116835,331140,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,33000,29700,3000
ホンダ,オデッセイ,RA1/RA2/RA3/RA4/RA5,94/10～99/12,,フロント,37200,,103114,331120,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,38000,34200,3000
ホンダ,コンチェルト/ドマーニ,MA4,92/10～97/3,Gi ABS付,フロント,32700,,110272,331140,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,33000,29700,3000
ホンダ,コンチェルト/ドマーニ,MA4,92/10～97/3,Vi ABS付,フロント,32700,,77614,331140,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,33000,29700,3000
ホンダ,コンチェルト/ドマーニ,MA5,92/10～97/3,,フロント,32700,,97023,331140,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,33000,29700,3000
ホンダ,コンチェルト/ドマーニ,MA6,92/10～97/3,ABS付,フロント,32700,,116834,331140,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,33000,29700,3000
ホンダ,コンチェルト/ドマーニ,MB5,97/3～,,フロント,32700,,90460,331140,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,33000,29700,3000
ホンダ,シビック,EG4,91/9～95/9,VTi ABS付,フロント,32700,,90457,331140,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,33000,29700,3000
ホンダ,シビック,EG5,91/9～95/9,ABS付,フロント,32700,,84163,331140,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,33000,29700,3000
ホンダ,シビック,EG6/EG9,91/9～95/9,,フロント,32700,,84164,331140,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,33000,29700,3000
ホンダ,シビック,EG8,91/9～95/9,VTi ABS付,フロント,32700,,110267,331140,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,33000,29700,3000
ホンダ,シビック,EH1,91/9～95/9,RTSi,フロント,32700,,110268,331140,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,33000,29700,3000
ホンダ,シビック,EJ3,91/9～95/9,,フロント,32700,,103612,331140,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,33000,29700,3000
ホンダ,シビック,EK4,95/9～00/09,,フロント,32700,,90458,331140,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,33000,29700,3000
ホンダ,シビック,EK5,95/9～00/09,,フロント,32700,,123137,331140,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,33000,29700,3000
ホンダ,シビック,ES2/ET2,00/09～05/09,,フロント,32700,,123138,331140,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,33000,29700,3000
ホンダ,シビック,ES3,00/09～05/09,リア:ディスク,リア,28200,,82755,335112,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,28000,25200,3000
ホンダ,シビック,ES3,00/09～05/09,,フロント,32700,,110271,331140,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,33000,29700,3000
ホンダ,シビック,EU1/EU2/EU4,00/09～05/09,,フロント,32700,,90459,331140,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,33000,29700,3000
ホンダ,シビック,EU3,00/09～05/09,X/アルマス・X,フロント,32700,,110270,331140,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,33000,29700,3000
ホンダ,シビック,EU3,00/09～05/09,XS(車台No.1300001～),フロント,32700,,103613,331140,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,33000,29700,3000
ホンダ,シビック,EU3,00/09～05/09,XS(車台No.1300001～),リア,28200,,102157,335112,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,28000,25200,3000
ホンダ,シビック,FD1,05/09～,,リア,28200,,89454,335112,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,28000,25200,3000
ホンダ,シビック,FD2,05/09～,,リア,28200,,89455,335112,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,28000,25200,3000
ホンダ,シビック,FD3,05/09～,リア:ディスク(VSA付),リア,28200,,89070,335112,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,28000,25200,3000
ホンダ,シビッククーペ,EJ1,93/2～96/2,,フロント,32700,,116833,331140,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,33000,29700,3000
ホンダ,シビックタイプR,EK9,97/8～01/09,5穴車,フロント,37200,,116470,331120,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,38000,34200,3000
ホンダ,シビックタイプR,EK9,97/8～01/09,5穴車,リア,28200,,102156,335112,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,28000,25200,3000
ホンダ,シビックタイプR,EP3,01/10～07/02,,フロント,37200,,102887,331238,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,38000,34200,3000
ホンダ,シビックタイプR,EP3,01/10～07/02,,リア,28200,,89453,335112,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,28000,25200,3000
ホンダ,シビックタイプR,FD2,05/09～,,リア,28200,,76622,335112,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,28000,25200,3000
ホンダ,シビックタイプR,FK2,15/12～,,フロント,55200,,89073,341225,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,58000,52200,3000
ホンダ,シビックタイプRユーロ,FN2,09/11～,,フロント,37200,,96314,331238,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,38000,34200,3000
ホンダ,シビックフェリオ,EK3,95/9～00/09,Vi-RS,フロント,32700,,110269,331140,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,33000,29700,3000
ホンダ,ステップワゴン,RF1/RF2,96/5～01/04,,フロント,37200,,109770,331120,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,38000,34200,3000
ホンダ,ステップワゴン,RF3/RF4/RF5/RF6/RF7/RF8,01/04～05/05,,フロント,37200,,103116,331120,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,38000,34200,3000
ホンダ,ストリーム,RN1,00/10～06/07,アブソルート以外,フロント,32700,,81052,331140,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,33000,29700,3000
ホンダ,ストリーム,RN2,00/10～06/07,,フロント,32700,,93923,331140,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,33000,29700,3000
ホンダ,トルネオ,CF3,97/9～02/10,,リア,28200,,82453,335112,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,28000,25200,3000
ホンダ,トルネオ,CF4/CF5,97/9～02/10,,フロント,37200,,116476,331120,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,38000,34200,3000
ホンダ,トルネオ,CF4/CF5,97/9～02/10,,リア,28200,,121717,335112,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,28000,25200,3000
ホンダ,トルネオ,CL3,00/06～02/10,,フロント,37200,,83764,331120,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,38000,34200,3000
ホンダ,トルネオ,CL3,00/06～02/10,,リア,28200,,101806,335112,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,28000,25200,3000
ホンダ,トルネオユーロR,CL1,00/06～02/10,,リア,28200,,115086,335112,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,28000,25200,3000
ホンダ,ビガー,CB5,89/9～92/1,,リア,28200,,115087,335112,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,28000,25200,3000
ホンダ,ビガー,CC2,92/1～98/10,,フロント,37200,,103117,331120,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,38000,34200,3000
ホンダ,ビガー,CC2,92/1～98/10,,リア,28200,,82454,335112,DIXCEL,ブレーキパッド,SP-α,材質:カーボンセミメタル<br>初期μ:0.55<br>平均μ:0.43～0.48,,28000,25200,3000
