自動車メーカー,車種,型式,年式,適合詳細,Fr/Rr,SET価格,Camp価格,商品ID,商品コード,JANコード,メーカー品番,メーカー名,商品名,種類,仕様,備考,注意事項,定価,送料,販売価格,工賃
スズキ,Kei,HN11S/HN12S,98/10～01/11,,フロント,15200,,180488,PD3714017-qq-e-367k,4547726517123,3714017,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,14000,600,11200,4000
スズキ,Kei,HN21S,98/10～01/03,NA,フロント,11900,,180475,PD3714013-qq-e-354k,4547726517093,3714013,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,9800,600,7900,4000
スズキ,Kei,HN21S,98/10～01/03,ターボ,フロント,15200,,180489,PD3714017-qq-e-368k,4547726517123,3714017,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,14000,600,11200,4000
スズキ,Kei,HN22S,01/03～,ターボ<br>ワークス以外,フロント,15200,,180491,PD3714017-qq-e-370k,4547726517123,3714017,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,14000,600,11200,4000
スズキ,Kei,HN22S,01/03～04/11,NA<br>車台No.→643167(DJグレード以外),フロント,11900,,180476,PD3714013-qq-e-355k,4547726517093,3714013,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,9800,600,7900,4000
スズキ,Kei,HN22S,01/03～04/11,NA<br>車台No.→643167(グレードDJ),フロント,15200,,180490,PD3714017-qq-e-369k,4547726517123,3714017,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,14000,600,11200,4000
スズキ,Kei,HN22S,04/11～,NA<br>車台No.643168→,フロント,14400,,180526,PD3714027-qq-e-423k,4547726511992,3714027,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,13000,600,10400,4000
スズキ,Keiワークス,HN22S,02/11～,ターボ<br>WORKS,フロント,15200,,180492,PD3714017-qq-e-371k,4547726517123,3714017,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,14000,600,11200,4000
スズキ,Keiワークス,HN22S,02/11～,ターボ<br>WORKS,リア,15900,,180641,PD3754008-qq-e-563k,4547726517161,3754008,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,14800,600,11900,4000
スズキ,MRワゴン,MF21S,01/12～04/11,NA,フロント,11900,,180479,PD3714013-qq-e-358k,4547726517093,3714013,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,9800,600,7900,4000
スズキ,MRワゴン,MF21S,01/12～05/12,ターボ,フロント,14400,,180451,PD3714011-qq-e-322k,4547726517086,3714011,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,13000,600,10400,4000
スズキ,MRワゴン,MF21S,04/11～05/12,NA,フロント,14400,,180531,PD3714027-qq-e-428k,4547726511992,3714027,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,13000,600,10400,4000
スズキ,MRワゴン,MF22S,06/01～11/01,NA,フロント,14400,,180532,PD3714027-qq-e-429k,4547726511992,3714027,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,13000,600,10400,4000
スズキ,MRワゴン,MF22S,06/01～11/01,ターボ,フロント,14400,,180452,PD3714011-qq-e-323k,4547726517086,3714011,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,13000,600,10400,4000
スズキ,MRワゴン,MF33S,11/01～,NA,フロント,14400,,180533,PD3714027-qq-e-430k,4547726511992,3714027,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,13000,600,10400,4000
スズキ,MRワゴン,MF33S,11/01～,ターボ 4WD<br>ベンチディスク,フロント,15200,,180579,PD3714033-qq-e-478k,4547726516805,3714033,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,14000,600,11200,4000
スズキ,MRワゴン,MF33S,11/01～,ターボ FF<br>ソリッドディスク,フロント,14400,,180534,PD3714027-qq-e-431k,4547726511992,3714027,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,13000,600,10400,4000
スズキ,SX4,YA11S/YB11S/YC11S,06/07～,,フロント,16800,,180591,PD3714035-qq-e-490k,4547726516904,3714035,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,16000,600,12800,4000
スズキ,SX4,YA41S/YB41S,06/07～,,フロント,16800,,180592,PD3714035-qq-e-491k,4547726516904,3714035,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,16000,600,12800,4000
スズキ,SX4,YA41S/YB41S,06/07～,,リア,14400,,180643,PD3754010-qq-e-565k,4547726517215,3754010,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,13000,600,10400,4000
スズキ,SX4 Sクロス,YA22S/YB22S,15/02～,,フロント,19400,,180630,PD3714089-qq-e-552k,4547726610886,3714089,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,18000,600,14400,5000
スズキ,SX4 Sクロス,YA22S/YB22S,15/02～,,リア,17800,,180654,PD3754026-qq-e-576k,4547726610893,3754026,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,16000,600,12800,5000
スズキ,X-90,LB11S,95/10～98/12,,フロント,14400,,180605,PD3714053-qq-e-520k,4547726517116,3714053,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,13000,600,10400,4000
スズキ,アルト,HA11S/HB11S,94/11～98/9,WORKS(ターボ),フロント,16800,,180429,PD3714003-qq-e-281k,4547726517048,3714003,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,16000,600,12800,4000
スズキ,アルト,HA11S/HB11S,94/11～98/9,ワークス以外(NA),フロント,14400,,180420,PD3714001-qq-e-266k,4547726517031,3714001,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,13000,600,10400,4000
スズキ,アルト,HA12S,98/10～00/12,NA,フロント,11900,,180467,PD3714013-qq-e-343k,4547726517093,3714013,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,9800,600,7900,4000
スズキ,アルト,HA12S,98/10～00/12,ターボ,フロント,14400,,180448,PD3714011-qq-e-319k,4547726517086,3714011,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,13000,600,10400,4000
スズキ,アルト,HA12S,98/10～00/12,ターボ,リア,15900,,180639,PD3754008-qq-e-561k,4547726517161,3754008,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,14800,600,11900,4000
スズキ,アルト,HA12V,98/10～00/12,,フロント,11900,,180468,PD3714013-qq-e-344k,4547726517093,3714013,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,9800,600,7900,4000
スズキ,アルト,HA21S/HB21S,94/11～98/9,,フロント,16800,,180430,PD3714003-qq-e-282k,4547726517048,3714003,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,16000,600,12800,4000
スズキ,アルト,HA21S/HB21S,94/11～98/9,,リア,18400,,180637,PD3754006-qq-e-559k,4547726517192,3754006,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,18000,600,14400,4000
スズキ,アルト,HA22S,98/10～04/08,NA,フロント,11900,,180469,PD3714013-qq-e-345k,4547726517093,3714013,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,9800,600,7900,4000
スズキ,アルト,HA22S,98/10～04/08,ターボ,フロント,14400,,180449,PD3714011-qq-e-320k,4547726517086,3714011,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,13000,600,10400,4000
スズキ,アルト,HA22S,98/10～04/08,ターボ,リア,15900,,180640,PD3754008-qq-e-562k,4547726517161,3754008,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,14800,600,11900,4000
スズキ,アルト,HA23S/HA23V,00/12～04/08,,フロント,11900,,180470,PD3714013-qq-e-346k,4547726517093,3714013,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,9800,600,7900,4000
スズキ,アルト,HA24S,04/08～09/12,E/G/G スペシャル 車台No.→135030,フロント,11900,,180471,PD3714013-qq-e-347k,4547726517093,3714013,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,9800,600,7900,4000
スズキ,アルト,HA24S,04/08～09/12,E/G/G スペシャル 車台No.135031→,フロント,14400,,180520,PD3714027-qq-e-416k,4547726511992,3714027,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,13000,600,10400,4000
スズキ,アルト,HA24S,04/08～09/12,X(4WD)車台No.→135030,フロント,11900,,180473,PD3714013-qq-e-349k,4547726517093,3714013,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,9800,600,7900,4000
スズキ,アルト,HA24S,04/08～09/12,X(4WD)車台No.135031→,フロント,14400,,180522,PD3714027-qq-e-418k,4547726511992,3714027,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,13000,600,10400,4000
スズキ,アルト,HA24S,04/08～09/12,X(FF)車台No.→509892,フロント,11900,,180472,PD3714013-qq-e-348k,4547726517093,3714013,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,9800,600,7900,4000
スズキ,アルト,HA24S,04/08～09/12,X(FF)車台No.509893→,フロント,14400,,180521,PD3714027-qq-e-417k,4547726511992,3714027,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,13000,600,10400,4000
スズキ,アルト,HA24V,04/08～09/12,車台No.→104000,フロント,11900,,180474,PD3714013-qq-e-350k,4547726517093,3714013,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,9800,600,7900,4000
スズキ,アルト,HA24V,04/08～09/12,車台No.104001→,フロント,14400,,180523,PD3714027-qq-e-419k,4547726511992,3714027,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,13000,600,10400,4000
スズキ,アルト,HA25S/HA25V/HA35S,09/12～14/12,,フロント,14400,,180524,PD3714027-qq-e-420k,4547726511992,3714027,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,13000,600,10400,4000
スズキ,アルト,HA36S,14/12～,NA,フロント,11200,,180623,PD3714083-qq-e-545k,4547726519356,3714083,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,9000,600,7200,4000
スズキ,アルト,HA36S,14/12～,ターボ(WORKS&RS),フロント,15200,,180598,PD3714049-qq-e-502k,4547726517260,3714049,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,14000,600,11200,4000
スズキ,アルト,HA36V,14/12～,,フロント,11200,,180622,PD3714083-qq-e-544k,4547726519356,3714083,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,9000,600,7200,4000
スズキ,アルト,HC11V/HD11V,94/11～98/9,,フロント,14400,,180421,PD3714001-qq-e-267k,4547726517031,3714001,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,13000,600,10400,4000
スズキ,イグニス,FF21S,16/02～,FF&4WD,フロント,15200,,180599,PD3714049-qq-e-503k,4547726517260,3714049,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,14000,600,11200,4000
スズキ,エスクード,TA01R/TA01W/TA01V,88/5～97/8,,フロント,14400,,180604,PD3714053-qq-e-514k,4547726517116,3714053,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,13000,600,10400,4000
スズキ,エスクード,TA02W/TA52W/TD02W/TD52W,97/11～,,フロント,18400,,180612,PD3714069-qq-e-531k,4547726513873,3714069,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,18000,600,14400,4000
スズキ,エスクード,TA11W/TA31W/TD11W/TD31W,94/12～97/10,,フロント,20000,,180407,PD3710015-qq-e-227k,4547726517079,3710015,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,20000,600,16000,4000
スズキ,エスクード,TA51W/TD51W/TD61W,96/10～97/10,,フロント,20000,,180408,PD3710015-qq-e-228k,4547726517079,3710015,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,20000,600,16000,4000
スズキ,エスクード,TA74W/TD54W/TD94W,05/05～08/05,,フロント,18400,,180609,PD3714065-qq-e-527k,4547726513705,3714065,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,18000,600,14400,4000
スズキ,エスクード,TD01W,90/8～97/10,,フロント,18400,,180611,PD3714067-qq-e-529k,4547726513866,3714067,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,18000,600,14400,4000
スズキ,エスクード,TD32W/TD62W/TL52W,98/2～,,フロント,18400,,180496,PD3714021-qq-e-376k,4547726517239,3714021,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,18000,600,14400,4000
スズキ,エスクード,TDA4W/TDB4W,08/05～15/10,,フロント,18400,,180610,PD3714065-qq-e-528k,4547726513705,3714065,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,18000,600,14400,4000
スズキ,エスクード,TDA4W/TDB4W,08/05～15/10,,リア,18400,,180647,PD3754018-qq-e-569k,4547726518328,3754018,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,18000,600,14400,4000
スズキ,エスクード,YD21S/YE21S/YEA1S,15/10～,,フロント,18400,,180629,PD3714089-qq-e-551k,4547726610886,3714089,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,18000,600,14400,4000
スズキ,エスクード,YD21S/YE21S/YEA1S,15/10～,,リア,16800,,180653,PD3754026-qq-e-575k,4547726610893,3754026,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,16000,600,12800,4000
スズキ,エブリイ+,DA32W,99/6～01/05,,フロント,14400,,180619,PD3714075-qq-e-539k,4547726515914,3714075,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,13000,600,10400,4000
スズキ,エブリイランディ,DA32W,01/05～05/07,,フロント,14400,,180618,PD3714075-qq-e-538k,4547726515914,3714075,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,13000,600,10400,4000
スズキ,エリオ,RA21S/RB21S/RC51S/RD51S,01/01～,,フロント,19200,,180617,PD3714073-qq-e-536k,4547726515907,3714073,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,19000,600,15200,4000
スズキ,カプチーノ,EA11R/EA21R,91/10～98/10,,フロント,15200,,180416,PD3712645-qq-e-257k,4547726517024,3712645,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,14000,600,11200,4000
スズキ,カプチーノ,EA11R/EA21R,91/10～98/10,,リア,19200,,180636,PD3754002-qq-e-558k,4547726517062,3754002,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,19000,600,15200,4000
スズキ,カルタス/カルタスクレセント/カルタスエスティーム,AA34S/AF34S,88/8～98/7,GT-i/GT-iA(DOHC),フロント,17200,,180607,PD3714063-qq-e-525k,4547726517246,3714063,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,16500,600,13200,4000
スズキ,カルタス/カルタスクレセント/カルタスエスティーム,AA34S/AF34S,88/8～98/7,GT-i/GT-iA(DOHC),リア,16000,,180644,PD3754012-qq-e-566k,4547726516782,3754012,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,15000,600,12000,4000
スズキ,カルタス/カルタスクレセント/カルタスエスティーム,AH14S/AH64S/AJ14S/AJ64S,89/5～94/9,,フロント,15200,,180417,PD3712645-qq-e-258k,4547726517024,3712645,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,14000,600,11200,4000
スズキ,カルタス/カルタスクレセント/カルタスエスティーム,AK34S,88/8～98/7,,フロント,17200,,180608,PD3714063-qq-e-526k,4547726517246,3714063,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,16500,600,13200,4000
スズキ,キザシ,RE91S/RF91S,09/10～,,フロント,19200,,180593,PD3714037-qq-e-492k,4547726518748,3714037,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,19000,600,15200,4000
スズキ,キザシ,RE91S/RF91S,09/10～,,リア,16000,,180646,PD3754016-qq-e-568k,4547726518809,3754016,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,15000,600,12000,4000
スズキ,クロスビー,MN71S,17/12～,,フロント,15200,,180603,PD3714049-qq-e-508k,4547726517260,3714049,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,14000,600,11200,4000
スズキ,シボレークルーズ,HR51S/HR52S/HR81S/HR82S,01/12～,,フロント,15200,,180487,PD3714017-qq-e-366k,4547726517123,3714017,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,14000,600,11200,4000
スズキ,スイフト,HT51S,00/01～05/04,,フロント,15200,,180493,PD3714017-qq-e-372k,4547726517123,3714017,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,14000,600,11200,4000
スズキ,スイフト,HT81S,00/01～05/04,,フロント,15200,,180494,PD3714017-qq-e-373k,4547726517123,3714017,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,14000,600,11200,4000
スズキ,スイフト,HT81S,00/01～05/04,,リア,14400,,180645,PD3754014-qq-e-567k,4547726516966,3754014,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,13000,600,10400,4000
スズキ,スイフト,ZC11S/ZC21S/ZC71S/ZD11S/ZD21S,04/09～10/09,,フロント,16000,,180614,PD3714071-qq-e-533k,4547726515594,3714071,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,15000,600,12000,4000
スズキ,スイフト,ZC13S/ZC53S/ZD53S,17/01～,,フロント,16800,,180631,PD3714093-qq-e-553k,4547726610077,3714093,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,16000,600,12800,4000
スズキ,スイフト,ZC13S/ZC53S/ZD53S,17/01～,,リア,13600,,180655,PD3754028-qq-e-577k,4547726610084,3754028,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,12000,600,9600,4000
スズキ,スイフト,ZC31S,05/09～11/12,,フロント,18100,,180495,PD3714019-qq-e-374k,4547726517208,3714019,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,17600,600,14100,4000
スズキ,スイフト,ZC31S,05/09～11/12,,リア,14400,,180642,PD3754010-qq-e-564k,4547726517215,3754010,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,13000,600,10400,4000
スズキ,スイフト,ZC32S,11/12～17/09,,フロント,18400,,180597,PD3714045-qq-e-500k,4547726518861,3714045,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,18000,600,14400,4000
スズキ,スイフト,ZC32S,11/12～17/09,,リア,14800,,180651,PD3754022-qq-e-573k,4547726518847,3754022,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,13400,600,10800,4000
スズキ,スイフト,ZC33S,17/09～,,フロント,20800,,180628,PD3714087-qq-e-550k,4547726519790,3714087,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,21000,600,16800,4000
スズキ,スイフト,ZC33S,17/09～,,リア,15200,,180652,PD3754024-qq-e-574k,4547726519813,3754024,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,14000,600,11200,4000
スズキ,スイフト,ZC43S,17/01～,SL リア:ディスク,フロント,16800,,180632,PD3714093-qq-e-554k,4547726610077,3714093,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,16000,600,12800,4000
スズキ,スイフト,ZC43S,17/01～,SL リア:ディスク,リア,13600,,180656,PD3754028-qq-e-578k,4547726610084,3754028,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,12000,600,9600,4000
スズキ,スイフト,ZC72S,10/09～,RS リア:ドラム,フロント,16000,,180615,PD3714071-qq-e-534k,4547726515594,3714071,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,15000,600,12000,4000
スズキ,スイフト,ZC72S,10/09～,XG/XL,フロント,16000,,180616,PD3714071-qq-e-535k,4547726515594,3714071,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,15000,600,12000,4000
スズキ,スイフト,ZC72S,10/09～,XS,フロント,18400,,180595,PD3714041-qq-e-494k,4547726518441,3714041,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,18000,600,14400,4000
スズキ,スイフト,ZC72S,10/09～,XS,リア,14400,,180649,PD3754020-qq-e-571k,4547726518458,3754020,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,13000,600,10400,4000
スズキ,スイフト,ZC72S,10/09～17/01,RS リア:ディスク,フロント,18400,,180594,PD3714041-qq-e-493k,4547726518441,3714041,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,18000,600,14400,4000
スズキ,スイフト,ZC72S,10/09～17/01,RS リア:ディスク,リア,14400,,180648,PD3754020-qq-e-570k,4547726518458,3754020,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,13000,600,10400,4000
スズキ,スイフト,ZC83S,17/01～,RS/XL リア:ディスク,フロント,16800,,180633,PD3714093-qq-e-555k,4547726610077,3714093,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,16000,600,12800,4000
スズキ,スイフト,ZC83S,17/01～,RS/XL リア:ディスク,リア,13600,,180657,PD3754028-qq-e-579k,4547726610084,3754028,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,12000,600,9600,4000
スズキ,スイフト,ZD72S,10/09～17/01,,フロント,18400,,180596,PD3714041-qq-e-495k,4547726518441,3714041,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,18000,600,14400,4000
スズキ,スイフト,ZD72S,10/09～17/01,,リア,14400,,180650,PD3754020-qq-e-572k,4547726518458,3754020,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,13000,600,10400,4000
スズキ,スイフト,ZD83S,17/01～,XG リア:ドラム,フロント,16800,,180635,PD3714093-qq-e-557k,4547726610077,3714093,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,16000,600,12800,4000
スズキ,スイフト,ZD83S,17/01～,XL リア:ディスク,フロント,16800,,180634,PD3714093-qq-e-556k,4547726610077,3714093,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,16000,600,12800,4000
スズキ,スイフト,ZD83S,17/01～,XL リア:ディスク,リア,13600,,180658,PD3754028-qq-e-580k,4547726610084,3754028,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,12000,600,9600,4000
スズキ,スプラッシュ,XB32S,08/10～,,フロント,16800,,180606,PD3714061-qq-e-524k,4547726517475,3714061,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,16000,600,12800,4000
スズキ,スペーシア,MK32S/MK42S,13/03～17/12,NA・4WD<br>ベンチディスク,フロント,15200,,180582,PD3714033-qq-e-481k,4547726516805,3714033,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,14000,600,11200,4000
スズキ,スペーシア,MK32S/MK42S,13/03～17/12,NA・FF<br>ソリッドディスク,フロント,14400,,180535,PD3714027-qq-e-432k,4547726511992,3714027,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,13000,600,10400,4000
スズキ,スペーシア,MK32S/MK42S,13/03～17/12,ターボ ベンチディスク,フロント,15200,,180583,PD3714033-qq-e-482k,4547726516805,3714033,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,14000,600,11200,4000
スズキ,スペーシア,MK53S,17/12～,NA・4WD<br>ベンチディスク,フロント,15200,,180601,PD3714049-qq-e-505k,4547726517260,3714049,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,14000,600,11200,4000
スズキ,スペーシア,MK53S,17/12～,NA・FF<br>ソリッドディスク,フロント,11200,,180625,PD3714083-qq-e-547k,4547726519356,3714083,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,9000,600,7200,4000
スズキ,スペーシアカスタム,MK32S/MK42S,13/03～17/12,NA&ターボ,フロント,15200,,180584,PD3714033-qq-e-483k,4547726516805,3714033,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,14000,600,11200,4000
スズキ,スペーシアカスタム,MK53S,17/12～,ALL,フロント,15200,,180602,PD3714049-qq-e-506k,4547726517260,3714049,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,14000,600,11200,4000
スズキ,ソリオ,MA15S,11/01～15/08,,フロント,16000,,180613,PD3714071-qq-e-532k,4547726515594,3714071,DIXCEL,ブレーキディスク,PD,スリット:×<br>熱処理:×<br>ハイカーボン材:△,,,15000,600,12000,4000
