自動車メーカー,車種,型式,年式,適合詳細,Fr/Rr,SET価格,Camp価格,商品ID,メーカー品番,メーカー名,商品名,種類,仕様,備考,定価,販売価格,工賃
スズキ,エスクード,TD11W,88/5～97/10,車台No.107047→,フロント,15800,,96923,371048,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,16000,12800,3000
スズキ,エスクード,TD31W,88/5～97/10,車台No.→102135,フロント,15800,,84074,371048,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,16000,12800,3000
スズキ,エスクード,TD31W,88/5～97/10,車台No.102136→,フロント,15800,,103506,371048,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,16000,12800,3000
スズキ,エスクード,TD32W/TD62W,97/11～00/10,,フロント,15800,,90384,371048,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,16000,12800,3000
スズキ,エスクード,TDA4W/TDB4W,08/06～,,フロント,15800,,97214,371088,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,16000,12800,3000
スズキ,エスクード,TDA4W/TDB4W,08/06～,,リア,15800,,85043,325488,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,16000,12800,3000
スズキ,エスクード,TL52W,97/11～00/10,車台No.→150000,フロント,15800,,117750,371038,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,16000,12800,3000
スズキ,エスクード,TL52W,97/11～00/10,車台No.150001→,フロント,15800,,80988,371048,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,16000,12800,3000
スズキ,エブリイ+,DA32W,99/6～01/05,,フロント,12600,,119881,371058,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,12000,9600,3000
スズキ,エブリイランディ,DA32W,01/05～05/07,,フロント,12600,,106664,371058,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,12000,9600,3000
スズキ,エリオ,RA21S/RB21S/RC51S/RD51S,01/01～,,フロント,15800,,119886,371070,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,16000,12800,3000
スズキ,カプチーノ,EA11R/EA21R,91/10～,,フロント,12600,,114050,371010,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,12000,9600,3000
スズキ,カプチーノ,EA11R/EA21R,91/10～,,リア,12600,,77817,375044,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,12000,9600,3000
スズキ,カルタス/カルタスクレセント/カルタスエスティーム,AA34S,88/8～98/7,GT-i/GT-iA(DOHC),フロント,15800,,126483,321182,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,16000,12800,3000
