自動車メーカー,車種,型式,年式,適合詳細,Fr/Rr,SET価格,Camp価格,商品ID,商品コード,JANコード,メーカー品番,メーカー名,商品名,種類,仕様,備考,注意事項,定価,送料,販売価格,工賃
スバル,レガシィセダン/レガシィB4,BL5,03/06～09/05,2.0GT STi(Brembo),リア,27200,,183670,SD3657012-qq-e-780k,4547726526163,3657012,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,29000,600,23200,4000
スバル,レガシィセダン/レガシィB4,BL5,03/06～09/05,2.0GT/スペックB,フロント,21600,,183411,SD3617007-qq-e-445k,4547726526170,3617007,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,22000,600,17600,4000
スバル,レガシィセダン/レガシィB4,BL5,03/06～09/05,2.0GT/スペックB,リア,20800,,183651,SD3657010-qq-e-758k,4547726526156,3657010,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,21000,600,16800,4000
スバル,レガシィセダン/レガシィB4,BL5,03/06～09/05,2.0i,フロント,20800,,183313,SD3612827-qq-e-344k,4547726526026,3612827,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,21000,600,16800,4000
スバル,レガシィセダン/レガシィB4,BL5,03/06～09/05,2.0i,リア,20000,,183685,SD3657018-qq-e-795k,4547726526286,3657018,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,20000,600,16000,4000
スバル,レガシィセダン/レガシィB4,BL5,04/05～09/05,2.0R B型～,フロント,21600,,183513,SD3617039-qq-e-566k,4547726523940,3617039,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,22000,600,17600,4000
スバル,レガシィセダン/レガシィB4,BL5,04/05～09/05,2.0R B型～,リア,20000,,183684,SD3657018-qq-e-794k,4547726526286,3657018,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,20000,600,16000,4000
スバル,レガシィセダン/レガシィB4,BL9,07/11～09/05,2.5i,フロント,21600,,183514,SD3617039-qq-e-567k,4547726523940,3617039,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,22000,600,17600,4000
スバル,レガシィセダン/レガシィB4,BL9,07/11～09/05,2.5i,リア,20000,,183686,SD3657018-qq-e-796k,4547726526286,3657018,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,20000,600,16000,4000
スバル,レガシィセダン/レガシィB4,BL9,07/11～09/05,2.5i SIクルーズ,フロント,21600,,183412,SD3617007-qq-e-446k,4547726526170,3617007,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,22000,600,17600,4000
スバル,レガシィセダン/レガシィB4,BL9,07/11～09/05,2.5i SIクルーズ,リア,20800,,183652,SD3657010-qq-e-759k,4547726526156,3657010,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,21000,600,16800,4000
スバル,レガシィセダン/レガシィB4,BLE,03/09～09/05,3.0R/スペックB/SIクルーズ,フロント,21600,,183413,SD3617007-qq-e-447k,4547726526170,3617007,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,22000,600,17600,4000
スバル,レガシィセダン/レガシィB4,BLE,03/09～09/05,3.0R/スペックB/SIクルーズ,リア,20800,,183653,SD3657010-qq-e-760k,4547726526156,3657010,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,21000,600,16800,4000
スバル,レガシィセダン/レガシィB4,BM9,09/05～,2.5GT(アイサイト含む),フロント,21600,,183417,SD3617007-qq-e-451k,4547726526170,3617007,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,22000,600,17600,4000
スバル,レガシィセダン/レガシィB4,BM9,09/05～,2.5GT(アイサイト含む),リア,23200,,183752,SD3657024-qq-e-866k,4547726526941,3657024,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,24000,600,19200,4000
スバル,レガシィセダン/レガシィB4,BM9,09/05～10/04,2.5i Lパッケージ A型,フロント,20800,,183315,SD3612827-qq-e-346k,4547726526026,3612827,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,21000,600,16800,4000
スバル,レガシィセダン/レガシィB4,BM9,09/05～10/04,2.5i Lパッケージ A型,リア,20800,,183712,SD3657020-qq-e-825k,4547726525869,3657020,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,21000,600,16800,4000
スバル,レガシィセダン/レガシィB4,BM9,09/05～10/04,2.5i Lパッケージ リミテッド(A型のみ),フロント,21600,,183516,SD3617039-qq-e-569k,4547726523940,3617039,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,22000,600,17600,4000
スバル,レガシィセダン/レガシィB4,BM9,09/05～10/04,2.5i Lパッケージ リミテッド(A型のみ),リア,20800,,183714,SD3657020-qq-e-827k,4547726525869,3657020,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,21000,600,16800,4000
スバル,レガシィセダン/レガシィB4,BM9,09/05～10/04,2.5i Sパッケージ A型,フロント,21600,,183518,SD3617039-qq-e-571k,4547726523940,3617039,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,22000,600,17600,4000
スバル,レガシィセダン/レガシィB4,BM9,09/05～10/04,2.5i Sパッケージ A型,リア,20800,,183717,SD3657020-qq-e-830k,4547726525869,3657020,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,21000,600,16800,4000
スバル,レガシィセダン/レガシィB4,BM9,09/05～10/04,2.5i Sパッケージ リミテッド(A型のみ),フロント,21600,,183416,SD3617007-qq-e-450k,4547726526170,3617007,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,22000,600,17600,4000
スバル,レガシィセダン/レガシィB4,BM9,09/05～10/04,2.5i Sパッケージ リミテッド(A型のみ),リア,23200,,183751,SD3657024-qq-e-865k,4547726526941,3657024,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,24000,600,19200,4000
スバル,レガシィセダン/レガシィB4,BM9,09/05～12/04,2.5i,フロント,20800,,183314,SD3612827-qq-e-345k,4547726526026,3612827,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,21000,600,16800,4000
スバル,レガシィセダン/レガシィB4,BM9,09/05～12/04,2.5i,リア,20800,,183711,SD3657020-qq-e-824k,4547726525869,3657020,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,21000,600,16800,4000
スバル,レガシィセダン/レガシィB4,BM9,10/05～11/05,2.5i アイサイト スポーツセレクション B型,フロント,21600,,183414,SD3617007-qq-e-448k,4547726526170,3617007,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,22000,600,17600,4000
スバル,レガシィセダン/レガシィB4,BM9,10/05～11/05,2.5i アイサイト スポーツセレクション B型,リア,23200,,183749,SD3657024-qq-e-863k,4547726526941,3657024,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,24000,600,19200,4000
スバル,レガシィセダン/レガシィB4,BM9,10/05～12/04,2.5i Lパッケージ B型～C型,フロント,21600,,183515,SD3617039-qq-e-568k,4547726523940,3617039,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,22000,600,17600,4000
スバル,レガシィセダン/レガシィB4,BM9,10/05～12/04,2.5i Lパッケージ B型～C型,リア,20800,,183713,SD3657020-qq-e-826k,4547726525869,3657020,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,21000,600,16800,4000
スバル,レガシィセダン/レガシィB4,BM9,10/05～12/04,2.5i Sスタイル B型～C型,フロント,20800,,183316,SD3612827-qq-e-347k,4547726526026,3612827,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,21000,600,16800,4000
スバル,レガシィセダン/レガシィB4,BM9,10/05～12/04,2.5i Sスタイル B型～C型,リア,20800,,183715,SD3657020-qq-e-828k,4547726525869,3657020,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,21000,600,16800,4000
スバル,レガシィセダン/レガシィB4,BM9,10/05～12/04,2.5i Sパッケージ B～C型(アイサイト含む),フロント,21600,,183415,SD3617007-qq-e-449k,4547726526170,3617007,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,22000,600,17600,4000
スバル,レガシィセダン/レガシィB4,BM9,10/05～12/04,2.5i Sパッケージ B～C型(アイサイト含む),リア,23200,,183750,SD3657024-qq-e-864k,4547726526941,3657024,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,24000,600,19200,4000
スバル,レガシィセダン/レガシィB4,BM9,10/05～12/04,2.5i アイサイト B～C型,フロント,21600,,183517,SD3617039-qq-e-570k,4547726523940,3617039,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,22000,600,17600,4000
スバル,レガシィセダン/レガシィB4,BM9,10/05～12/04,2.5i アイサイト B～C型,リア,20800,,183716,SD3657020-qq-e-829k,4547726525869,3657020,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,21000,600,16800,4000
スバル,レガシィセダン/レガシィB4,BMG,12/05～14/10,2.0GT DIT(アイサイト含む),フロント,21600,,183419,SD3617007-qq-e-453k,4547726526170,3617007,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,22000,600,17600,4000
スバル,レガシィセダン/レガシィB4,BMG,12/05～14/10,2.0GT DIT(アイサイト含む),リア,23200,,183754,SD3657024-qq-e-868k,4547726526941,3657024,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,24000,600,19200,4000
スバル,レガシィセダン/レガシィB4,BMM,12/05～,2.5i,フロント,20800,,183317,SD3612827-qq-e-348k,4547726526026,3612827,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,21000,600,16800,4000
スバル,レガシィセダン/レガシィB4,BMM,12/05～,2.5i,リア,20800,,183718,SD3657020-qq-e-831k,4547726525869,3657020,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,21000,600,16800,4000
スバル,レガシィセダン/レガシィB4,BMM,12/05～,2.5i Bスポーツ(アイサイト含む),フロント,21600,,183521,SD3617039-qq-e-574k,4547726523940,3617039,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,22000,600,17600,4000
スバル,レガシィセダン/レガシィB4,BMM,12/05～,2.5i Bスポーツ(アイサイト含む),リア,20800,,183721,SD3657020-qq-e-834k,4547726525869,3657020,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,21000,600,16800,4000
スバル,レガシィセダン/レガシィB4,BMM,12/05～,2.5i Lパッケージ,フロント,21600,,183519,SD3617039-qq-e-572k,4547726523940,3617039,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,22000,600,17600,4000
スバル,レガシィセダン/レガシィB4,BMM,12/05～,2.5i Lパッケージ,リア,20800,,183719,SD3657020-qq-e-832k,4547726525869,3657020,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,21000,600,16800,4000
スバル,レガシィセダン/レガシィB4,BMM,12/05～,2.5i アイサイト,フロント,21600,,183520,SD3617039-qq-e-573k,4547726523940,3617039,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,22000,600,17600,4000
スバル,レガシィセダン/レガシィB4,BMM,12/05～,2.5i アイサイト,リア,20800,,183720,SD3657020-qq-e-833k,4547726525869,3657020,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,21000,600,16800,4000
スバル,レガシィセダン/レガシィB4,BMM,12/05～,2.5i アイサイト tS/2.5i アイサイト Sパッケージ,フロント,21600,,183418,SD3617007-qq-e-452k,4547726526170,3617007,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,22000,600,17600,4000
スバル,レガシィセダン/レガシィB4,BMM,12/05～,2.5i アイサイト tS/2.5i アイサイト Sパッケージ,リア,23200,,183753,SD3657024-qq-e-867k,4547726526941,3657024,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,24000,600,19200,4000
スバル,レガシィセダン/レガシィB4,BN9,14/10～,,フロント,24000,,183535,SD3617051-qq-e-596k,4547726529003,3617051,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,25000,600,20000,4000
スバル,レガシィセダン/レガシィB4,BN9,14/10～,,リア,22400,,183771,SD3657036-qq-e-892k,4547726528914,3657036,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,23000,600,18400,4000
スバル,レガシィツーリングワゴン,BF3,89/2～93/9,13インチホイール,フロント,24800,,183343,SD3613151-qq-e-374k,4547726526033,3613151,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,26000,600,20800,4000
スバル,レガシィツーリングワゴン,BF3,89/2～93/9,14インチホイール,フロント,23200,,183249,SD3612767-qq-e-273k,4547726526019,3612767,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,24000,600,19200,4000
スバル,レガシィツーリングワゴン,BF3,89/2～93/9,14インチホイール,リア,17600,,183571,SD3652826-qq-e-644k,4547726526095,3652826,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,17000,600,13600,4000
スバル,レガシィツーリングワゴン,BF4/BFA,89/2～93/9,,フロント,23200,,183250,SD3612767-qq-e-274k,4547726526019,3612767,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,24000,600,19200,4000
スバル,レガシィツーリングワゴン,BF4/BFA,89/2～93/9,,リア,17600,,183572,SD3652826-qq-e-645k,4547726526095,3652826,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,17000,600,13600,4000
スバル,レガシィツーリングワゴン,BF5,89/2～93/9,NA<br>14インチホイール,フロント,23200,,183251,SD3612767-qq-e-275k,4547726526019,3612767,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,24000,600,19200,4000
スバル,レガシィツーリングワゴン,BF5,89/2～93/9,NA<br>14インチホイール,リア,17600,,183573,SD3652826-qq-e-646k,4547726526095,3652826,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,17000,600,13600,4000
スバル,レガシィツーリングワゴン,BF5,89/2～93/9,NA<br>15インチホイール,フロント,20800,,183318,SD3612827-qq-e-349k,4547726526026,3612827,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,21000,600,16800,4000
スバル,レガシィツーリングワゴン,BF5,89/2～93/9,NA<br>15インチホイール,リア,22400,,183602,SD3653154-qq-e-682k,4547726526101,3653154,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,23000,600,18400,4000
スバル,レガシィツーリングワゴン,BF5,89/2～93/9,ターボ,フロント,20800,,183319,SD3612827-qq-e-350k,4547726526026,3612827,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,21000,600,16800,4000
スバル,レガシィツーリングワゴン,BF5,89/2～93/9,ターボ,リア,22400,,183603,SD3653154-qq-e-683k,4547726526101,3653154,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,23000,600,18400,4000
スバル,レガシィツーリングワゴン,BF7/BFB,89/2～93/9,,フロント,20800,,183320,SD3612827-qq-e-351k,4547726526026,3612827,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,21000,600,16800,4000
スバル,レガシィツーリングワゴン,BF7/BFB,89/2～93/9,,リア,22400,,183604,SD3653154-qq-e-684k,4547726526101,3653154,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,23000,600,18400,4000
スバル,レガシィツーリングワゴン,BG2/BG3/BG4,93/9～98/6,リア:ディスク,リア,17600,,183574,SD3652826-qq-e-647k,4547726526095,3652826,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,17000,600,13600,4000
スバル,レガシィツーリングワゴン,BG2/BG3/BG4,93/9～98/6,,フロント,23200,,183252,SD3612767-qq-e-276k,4547726526019,3612767,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,24000,600,19200,4000
スバル,レガシィツーリングワゴン,BG5,93/9～98/6,GT/GT-Bスペック(16インチホイール),フロント,20800,,183322,SD3612827-qq-e-353k,4547726526026,3612827,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,21000,600,16800,4000
スバル,レガシィツーリングワゴン,BG5,93/9～98/6,GT/GT-Bスペック(16インチホイール),リア,22400,,183606,SD3653154-qq-e-686k,4547726526101,3653154,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,23000,600,18400,4000
スバル,レガシィツーリングワゴン,BG5,93/9～98/6,NA・SOHC(TX/ブライトン etc),フロント,23200,,183253,SD3612767-qq-e-278k,4547726526019,3612767,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,24000,600,19200,4000
スバル,レガシィツーリングワゴン,BG5,93/9～98/6,NA・SOHC<br>リア:ディスク,リア,17600,,183575,SD3652826-qq-e-648k,4547726526095,3652826,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,17000,600,13600,4000
スバル,レガシィツーリングワゴン,BG5,93/9～98/6,TS/TS-R(14&15インチホイール),フロント,23200,,183254,SD3612767-qq-e-280k,4547726526019,3612767,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,24000,600,19200,4000
スバル,レガシィツーリングワゴン,BG5,93/9～98/6,TS/TS-R(14&15インチホイール),リア,17600,,183576,SD3652826-qq-e-649k,4547726526095,3652826,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,17000,600,13600,4000
スバル,レガシィツーリングワゴン,BG5,93/9～98/6,TS-R(16インチホイール),フロント,20800,,183321,SD3612827-qq-e-352k,4547726526026,3612827,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,21000,600,16800,4000
スバル,レガシィツーリングワゴン,BG5,93/9～98/6,TS-R(16インチホイール),リア,22400,,183605,SD3653154-qq-e-685k,4547726526101,3653154,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,23000,600,18400,4000
スバル,レガシィツーリングワゴン,BG5,96/6～98/6,GT-B,フロント,25600,,183471,SD3617027-qq-e-513k,4547726526224,3617027,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,DAV形状(逆ベンチ)品番「361 7027」選択可,27000,600,21600,4000
スバル,レガシィツーリングワゴン,BG5,96/6～98/6,GT-B,リア,27200,,183629,SD3657006-qq-e-725k,4547726526132,3657006,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,29000,600,23200,4000
スバル,レガシィツーリングワゴン,BG5,96/6～98/6,GT-B(17インチホイール),フロント,20800,,183377,SD3617001-qq-e-411k,4547726526040,3617001,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,21000,600,16800,4000
スバル,レガシィツーリングワゴン,BG7,93/9～98/6,,フロント,23200,,183255,SD3612767-qq-e-281k,4547726526019,3612767,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,24000,600,19200,4000
スバル,レガシィツーリングワゴン,BG7,93/9～98/6,,リア,17600,,183577,SD3652826-qq-e-650k,4547726526095,3652826,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,17000,600,13600,4000
スバル,レガシィツーリングワゴン,BG9/BGC,94/10～98/6,,フロント,20800,,183323,SD3612827-qq-e-354k,4547726526026,3612827,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,21000,600,16800,4000
スバル,レガシィツーリングワゴン,BG9/BGC,94/10～98/6,,リア,22400,,183607,SD3653154-qq-e-687k,4547726526101,3653154,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,23000,600,18400,4000
スバル,レガシィツーリングワゴン,BGA,93/9～98/6,リア:ディスク,リア,17600,,183578,SD3652826-qq-e-651k,4547726526095,3652826,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,17000,600,13600,4000
スバル,レガシィツーリングワゴン,BGA,93/9～98/6,,フロント,23200,,183256,SD3612767-qq-e-282k,4547726526019,3612767,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,24000,600,19200,4000
スバル,レガシィツーリングワゴン,BGB,93/9～98/6,,フロント,23200,,183257,SD3612767-qq-e-284k,4547726526019,3612767,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,24000,600,19200,4000
スバル,レガシィツーリングワゴン,BGB,93/9～98/6,,リア,17600,,183579,SD3652826-qq-e-652k,4547726526095,3652826,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,17000,600,13600,4000
スバル,レガシィツーリングワゴン,BH5,00/06～03/04,GT/GT-VDC,フロント,25600,,183472,SD3617027-qq-e-514k,4547726526224,3617027,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,DAV形状(逆ベンチ)品番「361 7027」選択可,27000,600,21600,4000
スバル,レガシィツーリングワゴン,BH5,00/06～03/04,GT/GT-VDC,リア,20000,,183634,SD3657008-qq-e-731k,4547726526149,3657008,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,20000,600,16000,4000
スバル,レガシィツーリングワゴン,BH5,00/06～03/04,GT/GT-VDC C/D型,フロント,20800,,183378,SD3617001-qq-e-412k,4547726526040,3617001,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,21000,600,16800,4000
スバル,レガシィツーリングワゴン,BH5,01/02～,ブリッツェン,フロント,20800,,183380,SD3617001-qq-e-414k,4547726526040,3617001,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,21000,600,16800,4000
スバル,レガシィツーリングワゴン,BH5,01/02～,ブリッツェン,フロント,25600,,183474,SD3617027-qq-e-516k,4547726526224,3617027,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,DAV形状(逆ベンチ)品番「361 7027」選択可,27000,600,21600,4000
スバル,レガシィツーリングワゴン,BH5,01/02～,ブリッツェン,リア,20800,,183655,SD3657010-qq-e-763k,4547726526156,3657010,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,21000,600,16800,4000
スバル,レガシィツーリングワゴン,BH5,98/6～00/05,GT/GT-VDC<br>A/B型,フロント,20800,,183326,SD3612827-qq-e-357k,4547726526026,3612827,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,21000,600,16800,4000
スバル,レガシィツーリングワゴン,BH5,98/6～00/05,GT/GT-VDC<br>A/B型,リア,20000,,183633,SD3657008-qq-e-730k,4547726526149,3657008,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,20000,600,16000,4000
スバル,レガシィツーリングワゴン,BH5,98/6～03/04,GT-B,フロント,20800,,183379,SD3617001-qq-e-413k,4547726526040,3617001,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,21000,600,16800,4000
スバル,レガシィツーリングワゴン,BH5,98/6～03/04,GT-B,フロント,25600,,183473,SD3617027-qq-e-515k,4547726526224,3617027,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,DAV形状(逆ベンチ)品番「361 7027」選択可,27000,600,21600,4000
スバル,レガシィツーリングワゴン,BH5,98/6～03/04,GT-B,リア,20800,,183654,SD3657010-qq-e-761k,4547726526156,3657010,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,21000,600,16800,4000
スバル,レガシィツーリングワゴン,BH5,98/6～03/04,TS-R/B スポーツ,フロント,20800,,183325,SD3612827-qq-e-356k,4547726526026,3612827,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,21000,600,16800,4000
スバル,レガシィツーリングワゴン,BH5,98/6～03/04,TS-R/B スポーツ,リア,20000,,183632,SD3657008-qq-e-729k,4547726526149,3657008,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,20000,600,16000,4000
スバル,レガシィツーリングワゴン,BH5,98/6～03/04,TX/TX-S,フロント,23200,,183258,SD3612767-qq-e-285k,4547726526019,3612767,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,24000,600,19200,4000
スバル,レガシィツーリングワゴン,BH5,98/6～03/04,ブライトン(14インチホイール),フロント,23200,,183259,SD3612767-qq-e-286k,4547726526019,3612767,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,24000,600,19200,4000
スバル,レガシィツーリングワゴン,BH5,98/6～03/04,ブライトンS(15インチホイール),フロント,20800,,183324,SD3612827-qq-e-355k,4547726526026,3612827,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,21000,600,16800,4000
スバル,レガシィツーリングワゴン,BH5,98/6～03/04,ブライトンS(15インチホイール),リア,20000,,183631,SD3657008-qq-e-728k,4547726526149,3657008,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,,20000,600,16000,4000
スバル,レガシィツーリングワゴン,BH9,00/05～03/05,ランカスター,フロント,25600,,183475,SD3617027-qq-e-517k,4547726526224,3617027,DIXCEL,ブレーキディスク,SD,スリット:○<br>熱処理:×<br>ハイカーボン材:△,,DAV形状(逆ベンチ)品番「361 7027」選択可,27000,600,21600,4000
