自動車メーカー,車種,型式,年式,駆動,排気量,過給機,適合詳細,車高調整幅,販売価格,Camp価格,商品ID,物販コード,取付コード,JANコード,メーカー品番,メーカー名,商品名,推奨車高 mm(F/R),バネレート kg/mm(F/R),仕様,フロントキャンバー調整,マッチンググレード,備考,注意事項,定価,SET価格,,取付特記事項
トヨタ,クラウン,GRS200,2008/02～2012/12,FR,2500,NA,,Fr：-16～-78mm<br>Rr：+5～-59mm,67769,,264847,CR40GRS182K-qq-e-f1-375k,CR40GRS182K-qq-e-d-375k,4511478355852,CR40GRS182K,TANABE,SUSTEC PRO CR40,-47/-27,7.0/7.0,減衰力調整式<br>ネジ式,不可,アスリート(MC後),AVS又はNAVI・AI-AVSの機能は失われます<br>フロント/リア共に純正アッパーマウント使用<br>フロント/リア共に純正バンプラバー/ダストブーツ使用,,89800,82400
トヨタ,クラウン,GRS200,2008/02～2012/12,FR,2500,NA,,Fr：-20～-89mm<br>Rr：-21～-78mm,67769,,265058,CR40GRS182K-qq-e-f1-590k,CR40GRS182K-qq-e-d-590k,4511478355852,CR40GRS182K,TANABE,SUSTEC PRO CR40,-69/-58,7.0/7.0,減衰力調整式<br>ネジ式,不可,ロイヤルサルーン(MC前),AVS又はNAVI・AI-AVSの機能は失われます<br>フロント/リア共に純正アッパーマウント使用<br>フロント/リア共に純正バンプラバー/ダストブーツ使用,,89800,82400
トヨタ,クラウン,GRS202,2008/02～2012/12,FR,3000,NA,,Fr：-20～-89mm<br>Rr：-21～-78mm,67769,,264848,CR40GRS182K-qq-e-f1-376k,CR40GRS182K-qq-e-d-376k,4511478355852,CR40GRS182K,TANABE,SUSTEC PRO CR40,-69/-58,7.0/7.0,減衰力調整式<br>ネジ式,不可,ロイヤルサルーン(MC前),AVS又はNAVI・AI-AVSの機能は失われます<br>フロント/リア共に純正アッパーマウント使用<br>フロント/リア共に純正バンプラバー/ダストブーツ使用,,89800,82400
トヨタ,クラウン,GRS204,2008/02～2012/12,FR,3500,NA,,Fr：-21～-70mm<br>Rr：-12～-73mm,67769,,264849,CR40GRS182K-qq-e-f1-377k,CR40GRS182K-qq-e-d-377k,4511478355852,CR40GRS182K,TANABE,SUSTEC PRO CR40,-50/-53,7.0/7.0,減衰力調整式<br>ネジ式,不可,アスリート(MC前),AVS又はNAVI・AI-AVSの機能は失われます<br>フロント/リア共に純正アッパーマウント使用<br>フロント/リア共に純正バンプラバー/ダストブーツ使用,,89800,82400
トヨタ,クラウン,GRS210,2012/12～2013/11,FR,2500,NA,2013/12～装着不可,Fr：-13～-76mm<br>Rr：-23～-72mm,67769,,264850,CR40GRS182K-qq-e-f1-378k,CR40GRS182K-qq-e-d-378k,4511478355852,CR40GRS182K,TANABE,SUSTEC PRO CR40,-46/-38,7.0/7.0,減衰力調整式<br>ネジ式,不可,アスリートS,AVS又はNAVI・AI-AVSの機能は失われます<br>フロント/リア共に純正アッパーマウント使用<br>フロント/リア共に純正バンプラバー/ダストブーツ使用,前後年式適合注意,89800,82400
トヨタ,クラウン,GRS210,2012/12～2013/11,FR,2500,NA,2013/12～装着不可,Fr：-5～-69mm<br>Rr：-4～-55mm,67769,,265059,CR40GRS182K-qq-e-f1-591k,CR40GRS182K-qq-e-d-591k,4511478355852,CR40GRS182K,TANABE,SUSTEC PRO CR40,-39/-23,7.0/7.0,減衰力調整式<br>ネジ式,不可,ロイヤルサルーン,AVS又はNAVI・AI-AVSの機能は失われます<br>フロント/リア共に純正アッパーマウント使用<br>フロント/リア共に純正バンプラバー/ダストブーツ使用,前後年式適合注意,89800,82400
トヨタ,クラウン,GRS210,2013/12～2018/06,FR,2500,NA,～2013/11装着不可,Fr：-10～-67mm<br>Rr：-23～-72mm,67769,,264851,CR40GRS210MCK-qq-e-f1-379k,CR40GRS210MCK-qq-e-d-379k,4511478355869,CR40GRS210MCK,TANABE,SUSTEC PRO CR40,-36/-36,7.0/7.0,減衰力調整式<br>ネジ式,不可,ロイヤルサルーン,AVS又はNAVI・AI-AVSの機能は失われます<br>フロント/リア共に純正アッパーマウント使用<br>フロント/リア共に純正バンプラバー/ダストブーツ使用,前後年式適合注意,89800,82400
トヨタ,クラウン,GRS214,2012/12～2013/11,FR,3500,NA,2013/12～装着不可,Fr：+2～-53mm<br>Rr：-2～-52mm,67769,,264852,CR40GRS182K-qq-e-f1-380k,CR40GRS182K-qq-e-d-380k,4511478355852,CR40GRS182K,TANABE,SUSTEC PRO CR40,-20/-20,7.0/7.0,減衰力調整式<br>ネジ式,不可,アスリートS,AVS又はNAVI・AI-AVSの機能は失われます<br>フロント/リア共に純正アッパーマウント使用<br>フロント/リア共に純正バンプラバー/ダストブーツ使用,前後年式適合注意,89800,82400
トヨタ,クラウン,GRS214,2013/12～2018/06,FR,3500,NA,～2013/11装着不可,データなし,67769,,264853,CR40GRS210MCK-qq-e-f1-381k,CR40GRS210MCK-qq-e-d-381k,4511478355869,CR40GRS210MCK,TANABE,SUSTEC PRO CR40,データなし,7.0/7.0,減衰力調整式<br>ネジ式,不可,現車未確認,未計測の為、車高データなし<br>AVS又はNAVI・AI-AVSの機能は失われます<br>フロント/リア共に純正アッパーマウント使用,前後年式適合注意,89800,82400
トヨタ,クラウン,GWS204,2008/05～2013/01,FR,3500,ハイブリッド,,Fr：-32～-82mm<br>Rr：-27～-87mm,67769,,264854,CR40GRS182K-qq-e-f1-382k,CR40GRS182K-qq-e-d-382k,4511478355852,CR40GRS182K,TANABE,SUSTEC PRO CR40,-64/-59,7.0/7.0,減衰力調整式<br>ネジ式,不可,ハイブリッド,AVS又はNAVI・AI-AVSの機能は失われます<br>フロント/リア共に純正アッパーマウント使用<br>フロント/リア共に純正バンプラバー/ダストブーツ使用,,89800,82400
トヨタ,ノア/ヴォクシー,ZRR80G,2014/01～,FF,2000,NA,ZRR80G専用,Fr：-31～-68mm<br>Rr：-31～-63mm,82615,,264864,CR40ZRR80GK-qq-e-f1-392k,CR40ZRR80GK-qq-e-d-392k,4511478355906,CR40ZRR80GK,TANABE,SUSTEC PRO CR40,-42/-55,6.0/5.0,減衰力調整式<br>ネジ式,可,X(MC前),フロントアッパーマウント付き<br>リア純正ダストブーツ/バンプラバー使用,,109800,97400
トヨタ,ノア/ヴォクシー,ZRR80W,2014/01～,FF,2000,NA,ZRR80W専用,Fr：-29～-65mm<br>Rr：-35～-74mm,82615,,264865,CR40ZRR80WK-qq-e-f1-393k,CR40ZRR80WK-qq-e-d-393k,4511478355913,CR40ZRR80WK,TANABE,SUSTEC PRO CR40,-38/-56,6.0/5.0,減衰力調整式<br>ネジ式,可,ZS(MC前),フロントアッパーマウント付き<br>リア純正ダストブーツ/バンプラバー使用,,109800,97400
トヨタ,ノア/ヴォクシー,ZRR85G,2014/01～,4WD,2000,NA,ZRR85G専用,Fr：-35～-75mm<br>Rr：-64～-94mm,82615,,264866,CR40ZRR85GK-qq-e-f1-394k,CR40ZRR85GK-qq-e-d-394k,4511478355920,CR40ZRR85GK,TANABE,SUSTEC PRO CR40,-47/-89,6.0/5.0,減衰力調整式<br>ネジ式,可,X(MC前),フロントアッパーマウント付き<br>リア純正ダストブーツ/バンプラバー使用,,109800,97400
トヨタ,ノア/ヴォクシー,ZRR85W,2014/01～,4WD,2000,NA,ZRR85W専用,Fr：-32～-71mm<br>Rr：-57～-91mm,82615,,264867,CR40ZRR85WK-qq-e-f1-395k,CR40ZRR85WK-qq-e-d-395k,4511478355944,CR40ZRR85WK,TANABE,SUSTEC PRO CR40,-44/-80,6.0/5.0,減衰力調整式<br>ネジ式,可,ZS(MC前),フロントアッパーマウント付き<br>リア純正ダストブーツ/バンプラバー使用,,109800,97400
トヨタ,ノアG's/ヴォクシーG's,ZRR80W,2016/04～2017/09,FF,2000,NA,ZRR80W専用,Fr：-10～-47mm<br>Rr：-11～-45mm,82615,,264868,CR40ZRR80WK-qq-e-f1-396k,CR40ZRR80WK-qq-e-d-396k,4511478355913,CR40ZRR80WK,TANABE,SUSTEC PRO CR40,-21/-28,6.0/5.0,減衰力調整式<br>ネジ式,可,ZS,フロントアッパーマウント付き<br>リア純正ダストブーツ/バンプラバー使用,,109800,97400
トヨタ,ノアハイブリッド/ヴォクシーハイブリッド,ZWR80G,2014/01～2017/07,FF,1800,ハイブリッド,,Fr：-31～-69mm<br>Rr：-41～-76mm,82615,,264869,CR40ZRR80GK-qq-e-f1-397k,CR40ZRR80GK-qq-e-d-397k,4511478355906,CR40ZRR80GK,TANABE,SUSTEC PRO CR40,-42/-59,6.0/5.0,減衰力調整式<br>ネジ式,可,ハイブリッドX(MC前),フロントアッパーマウント付き<br>リア内装カバー加工要<br>リア純正ダストブーツ/バンプラバー使用,,109800,97400
トヨタ,ノアハイブリッド/ヴォクシーハイブリッド,ZWR80G,2017/07～,FF,1800,ハイブリッド,,Fr：-29～-66mm<br>Rr：-45～-79mm,82615,,265060,CR40ZRR80GK-qq-e-f1-592k,CR40ZRR80GK-qq-e-d-592k,4511478355906,CR40ZRR80GK,TANABE,SUSTEC PRO CR40,-39/-62,6.0/5.0,減衰力調整式<br>ネジ式,可,ハイブリッドX(MC後),フロントアッパーマウント付き<br>リア内装カバー加工要<br>リア純正ダストブーツ/バンプラバー使用,,109800,97400
トヨタ,ノアハイブリッド/ヴォクシーハイブリッド,ZWR80W,2016/01～,FF,1800,ハイブリッド,,データなし,82615,,264870,CR40ZRR80WK-qq-e-f1-398k,CR40ZRR80WK-qq-e-d-398k,4511478355913,CR40ZRR80WK,TANABE,SUSTEC PRO CR40,データなし,6.0/5.0,減衰力調整式<br>ネジ式,可,現車未確認,フロントアッパーマウント付き<br>未計測の為、車高データなし<br>リア純正ダストブーツ/バンプラバー使用,,109800,97400
トヨタ,ハリアー,ASU60W,2017/06～,FF,2000,ターボ,,データなし,75193,,264871,CR40ASU65WK-qq-e-f1-399k,CR40ASU65WK-qq-e-d-399k,4511478356392,CR40ASU65WK,TANABE,SUSTEC PRO CR40,データなし,6.0/7.0,減衰力調整式<br>ネジ式,不可,現車未確認,フロント純正ダストブーツ使用<br>未計測の為、車高データなし<br>リアダンパーはノーマル形状及び14段調整<br>フロント/リア共に純正アッパーマウント使用,,99800,89900
トヨタ,ハリアー,ASU65W,2017/06～,4WD,2000,ターボ,,データなし,75193,,264872,CR40ASU65WK-qq-e-f1-400k,CR40ASU65WK-qq-e-d-400k,4511478356392,CR40ASU65WK,TANABE,SUSTEC PRO CR40,データなし,6.0/7.0,減衰力調整式<br>ネジ式,不可,現車未確認,フロント純正ダストブーツ使用<br>未計測の為、車高データなし<br>リアダンパーはノーマル形状及び14段調整<br>フロント/リア共に純正アッパーマウント使用,,99800,89900
トヨタ,ハリアー,ZSU60W,2013/12～,FF,2000,NA,,Fr：-15～-51mm<br>Rr：-23～-70mm,75193,,264873,CR40ASU65WK-qq-e-f1-401k,CR40ASU65WK-qq-e-d-401k,4511478356392,CR40ASU65WK,TANABE,SUSTEC PRO CR40,-28/-36,6.0/7.0,減衰力調整式<br>ネジ式,不可,エレガンス(MC前),フロント純正ダストブーツ使用<br>リアダンパーはノーマル形状及び14段調整<br>フロント/リア共に純正アッパーマウント使用,,99800,89900
トヨタ,ハリアー,ZSU65W,2013/12～2017/06,4WD,2000,NA,,データなし,75193,,264874,CR40ASU65WK-qq-e-f1-402k,CR40ASU65WK-qq-e-d-402k,4511478356392,CR40ASU65WK,TANABE,SUSTEC PRO CR40,データなし,6.0/7.0,減衰力調整式<br>ネジ式,不可,現車未確認,フロント純正ダストブーツ使用<br>未計測の為、車高データなし<br>リアダンパーはノーマル形状及び14段調整<br>フロント/リア共に純正アッパーマウント使用,,99800,89900
トヨタ,ハリアーハイブリッド,AVU65W,2014/01～,4WD,2500,ハイブリッド,,Fr：-25～-60mm<br>Rr：-13～-61mm,75193,,264875,CR40AVU65WK-qq-e-f1-403k,CR40AVU65WK-qq-e-d-403k,4511478356385,CR40AVU65WK,TANABE,SUSTEC PRO CR40,-36/-37,6.0/7.0,減衰力調整式<br>ネジ式,,プレミアム(MC前),フロント純正ダストブーツ使用<br>リアダンパーはノーマル形状及び14段調整<br>フロント/リア共に純正アッパーマウント使用,,99800,89900
トヨタ,プリウス,ZVW50,2015/12～2018/11,FF,1800,ハイブリッド,,Fr：-26～-58mm<br>Rr：-11～-51mm,75193,,264882,CR40ZVW50K-qq-e-f1-410k,CR40ZVW50K-qq-e-d-410k,4511478356590,CR40ZVW50K,TANABE,SUSTEC PRO CR40,-36/-33,4.0/5.0,減衰力調整式<br>ネジ式,不可,S,フロント/リア共に純正アッパーマウント使用<br>リア純正ダストブーツ/バンプラバー使用<br>フロント/リア共に減衰力調整の際ダンパーの取外し必要,,99800,89900
トヨタ,プリウス,ZVW51,2015/12～2018/11,FF,1800,ハイブリッド,,データなし,75193,,264883,CR40ZVW50K-qq-e-f1-411k,CR40ZVW50K-qq-e-d-411k,4511478356590,CR40ZVW50K,TANABE,SUSTEC PRO CR40,データなし,4.0/5.0,減衰力調整式<br>ネジ式,不可,現車未確認,未計測の為、車高データなし<br>フロント/リア共に純正アッパーマウント使用<br>リア純正ダストブーツ/バンプラバー使用<br>フロント/リア共に減衰力調整の際ダンパーの取外し必要,,99800,89900
トヨタ,プリウス,ZVW51,2018/12～,FF,1800,ハイブリッド,,Fr：-33～-68mm<br>Rr：-10～-48mm,75193,,265063,CR40ZVW50K-qq-e-f1-595k,CR40ZVW50K-qq-e-d-595k,4511478356590,CR40ZVW50K,TANABE,SUSTEC PRO CR40,-42/-30,4.0/5.0,減衰力調整式<br>ネジ式,不可,S(MC後),フロント/リア共に純正アッパーマウント使用<br>リア純正ダストブーツ/バンプラバー使用<br>フロント/リア共に減衰力調整の際ダンパーの取外し必要,,99800,89900
トヨタ,プリウス,ZVW55,2015/12～,4WD,1800,ハイブリッド,,データなし,75193,,264884,CR40ZVW50K-qq-e-f1-412k,CR40ZVW50K-qq-e-d-412k,4511478356590,CR40ZVW50K,TANABE,SUSTEC PRO CR40,データなし,4.0/5.0,減衰力調整式<br>ネジ式,不可,現車未確認,未計測の為、車高データなし<br>フロント/リア共に純正アッパーマウント使用<br>リア純正ダストブーツ/バンプラバー使用<br>フロント/リア共に減衰力調整の際ダンパーの取外し必要,,99800,89900
トヨタ,プリウスα,ZVW40W,2011/05～,FF,1800,ハイブリッド,MC後装着可,Fr：-16～-50mm<br>Rr：-31～-65mm,75193,,264885,CR40ZVW41WK-qq-e-f1-413k,CR40ZVW41WK-qq-e-d-413k,4511478356378,CR40ZVW41WK,TANABE,SUSTEC PRO CR40,-26/-49,3.0/4.0,減衰力調整式<br>ネジ式,不可,Gツーリングセレクションスカイライトパッケージ(MC前),フロント/リア共に純正アッパーマウント使用<br>フロント/リア共に純正ダストブーツ使用<br>リア純正バンプラバー使用,,99800,89900
トヨタ,プリウスα,ZVW41W,2011/05～,FF,1800,ハイブリッド,,データなし,75193,,264886,CR40ZVW41WK-qq-e-f1-414k,CR40ZVW41WK-qq-e-d-414k,4511478356378,CR40ZVW41WK,TANABE,SUSTEC PRO CR40,データなし,3.0/4.0,減衰力調整式<br>ネジ式,,現車未確認,未計測の為、車高データなし<br>フロント/リア共に純正アッパーマウント使用<br>フロント/リア共に純正ダストブーツ使用<br>リア純正バンプラバー使用,,99800,89900
トヨタ,ベルタ,KSP92,2005/11～2012/06,FF,1000,NA,,データなし,75193,,264887,CR40SP90K-qq-e-f1-415k,CR40SP90K-qq-e-d-415k,4511478355890,CR40SP90K,TANABE,SUSTEC PRO CR40,データなし,3.0/3.0,減衰力調整式<br>ネジ式,不可,現車未確認,未計測の為、車高データなし<br>フロント/リア共に純正アッパーマウント使用<br>リア純正ダストブーツをカット必要,,99800,89900
トヨタ,ベルタ,SCP92,2005/11～2012/06,FF,1300,NA,,Fr：-20～-64mm<br>Rr：-17～-58mm,75193,,264888,CR40SP90K-qq-e-f1-416k,CR40SP90K-qq-e-d-416k,4511478355890,CR40SP90K,TANABE,SUSTEC PRO CR40,-42/-38,3.0/3.0,減衰力調整式<br>ネジ式,不可,X(MC前),フロント/リア共に純正アッパーマウント使用<br>リア純正ダストブーツをカット必要,,99800,89900
トヨタ,マークX,GRX120,2004/11～2009/10,FR,2500,NA,,Fr：-12～-61mm<br>Rr：+6～-56mm,67769,,264889,CR40GRS182K-qq-e-f1-417k,CR40GRS182K-qq-e-d-417k,4511478355852,CR40GRS182K,TANABE,SUSTEC PRO CR40,-48/-41,7.0/7.0,減衰力調整式<br>ネジ式,不可,250G(MC前),AVS又はNAVI・AI-AVSの機能は失われます<br>フロント/リア共に純正アッパーマウント使用<br>フロント/リア共に純正バンプラバー/ダストブーツ使用,,89800,82400
トヨタ,マークX,GRX121,2004/11～2009/09,FR,3000,NA,,データなし,67769,,264890,CR40GRS182K-qq-e-f1-418k,CR40GRS182K-qq-e-d-418k,4511478355852,CR40GRS182K,TANABE,SUSTEC PRO CR40,データなし,7.0/7.0,減衰力調整式<br>ネジ式,不可,現車未確認,未計測の為、車高データなし<br>AVS又はNAVI・AI-AVSの機能は失われます<br>フロント/リア共に純正アッパーマウント使用<br>フロント/リア共に純正バンプラバー/ダストブーツ使用,,89800,82400
トヨタ,マークX,GRX130,2009/10～2013/12,FR,2500,NA,,Fr：-7～-64mm<br>Rr：+9～-58mm,67769,,264891,CR40GRS182K-qq-e-f1-419k,CR40GRS182K-qq-e-d-419k,4511478355852,CR40GRS182K,TANABE,SUSTEC PRO CR40,-26/-24,7.0/7.0,減衰力調整式<br>ネジ式,不可,250Gリラックスセレクション,AVS又はNAVI・AI-AVSの機能は失われます<br>フロント/リア共に純正アッパーマウント使用<br>フロント/リア共に純正バンプラバー/ダストブーツ使用,,89800,82400
トヨタ,マークX,GRX130,2013/12～2016/11,FR,2500,NA,,Fr：-11～-74mm<br>Rr：+6～-60mm,67769,,264892,CR40GRS210MCK-qq-e-f1-420k,CR40GRS210MCK-qq-e-d-420k,4511478355869,CR40GRS210MCK,TANABE,SUSTEC PRO CR40,-46/-34,7.0/7.0,減衰力調整式<br>ネジ式,不可,250G,AVS又はNAVI・AI-AVSの機能は失われます<br>フロント/リア共に純正アッパーマウント使用<br>フロント/リア共に純正バンプラバー/ダストブーツ使用,,89800,82400
トヨタ,マークX,GRX130,2016/11～,FR,2500,NA,,Fr：-10～-74mm<br>Rr：-3～-51mm,52922,,264893,CRGRS210MCK-qq-e-f1-421k,CRGRS210MCK-qq-e-d-421k,4511478352820,CRGRS210MCK,TANABE,SUSTEC PRO CR40,-44/-27,7.0/7.0,減衰力固定式<br>ネジ式,不可,250G,AVS又はNAVI・AI-AVSの機能は失われます<br>フロント/リア共に純正アッパーマウント使用<br>フロント/リア共に純正バンプラバー/ダストブーツ使用,,69800,67400
トヨタ,マークX,GRX133,2009/10～2013/12,FR,3500,NA,,データなし,67769,,264894,CR40GRS182K-qq-e-f1-422k,CR40GRS182K-qq-e-d-422k,4511478355852,CR40GRS182K,TANABE,SUSTEC PRO CR40,データなし,7.0/7.0,減衰力調整式<br>ネジ式,不可,現車未確認,未計測の為、車高データなし<br>AVS又はNAVI・AI-AVSの機能は失われます<br>フロント/リア共に純正アッパーマウント使用<br>フロント/リア共に純正バンプラバー/ダストブーツ使用,,89800,82400
トヨタ,マークX,GRX133,2013/12～,FR,3500,NA,,データなし,67769,,264895,CR40GRS210MCK-qq-e-f1-423k,CR40GRS210MCK-qq-e-d-423k,4511478355869,CR40GRS210MCK,TANABE,SUSTEC PRO CR40,データなし,7.0/7.0,減衰力調整式<br>ネジ式,不可,現車未確認,未計測の為、車高データなし<br>AVS又はNAVI・AI-AVSの機能は失われます<br>フロント/リア共に純正アッパーマウント使用<br>フロント/リア共に純正バンプラバー/ダストブーツ使用,,89800,82400
トヨタ,ラクティス,NCP100,2005/10～2010/11,FF,1500,NA,,Fr：-23～-69mm<br>Rr：-13～-51mm,75193,,264896,CR40SP90K-qq-e-f1-424k,CR40SP90K-qq-e-d-424k,4511478355890,CR40SP90K,TANABE,SUSTEC PRO CR40,-49/-38,3.0/3.0,減衰力調整式<br>ネジ式,不可,G,フロント/リア共に純正アッパーマウント使用<br>リア純正ダストブーツをカット必要,,99800,89900
トヨタ,ラクティス,NCP120,2010/11～2016/09,FF,1500,NA,,データなし,75193,,264897,CR40SP90K-qq-e-f1-425k,CR40SP90K-qq-e-d-425k,4511478355890,CR40SP90K,TANABE,SUSTEC PRO CR40,データなし,3.0/3.0,減衰力調整式<br>ネジ式,不可,現車未確認,未計測の為、車高データなし<br>フロント/リア共に純正アッパーマウント使用<br>リア純正ダストブーツをカット必要,,99800,89900
トヨタ,ラクティス,NSP120,2010/11～2016/09,FF,1300,NA,,Fr：-8～-54mm<br>Rr：-8～-51mm,75193,,264898,CR40SP90K-qq-e-f1-426k,CR40SP90K-qq-e-d-426k,4511478355890,CR40SP90K,TANABE,SUSTEC PRO CR40,-31/-28,3.0/3.0,減衰力調整式<br>ネジ式,不可,X,フロント/リア共に純正アッパーマウント使用<br>リア純正ダストブーツをカット必要,,99800,89900
トヨタ,ラクティス,SCP100,2005/10～2010/11,FF,1300,NA,,Fr：-29～-72mm<br>Rr：-14～-52mm,75193,,264899,CR40SP90K-qq-e-f1-427k,CR40SP90K-qq-e-d-427k,4511478355890,CR40SP90K,TANABE,SUSTEC PRO CR40,-54/-39,3.0/3.0,減衰力調整式<br>ネジ式,不可,X,フロント/リア共に純正アッパーマウント使用<br>リア純正ダストブーツをカット必要,,99800,89900
日産,セレナ,C26,2010/11～2016/08,FF,2000,NA,,データなし,75193,,264857,CR40C26K-qq-e-f1-385k,CR40C26K-qq-e-d-385k,4511478355845,CR40C26K,TANABE,SUSTEC PRO CR40,データなし,5.0/7.0,減衰力調整式<br>ネジ式,不可,現車未確認,未計測の為、車高データなし<br>フロント/リア共に純正アッパーマウント使用<br>フロント/リア共に純正バンプラバー/ダストブーツ使用,,99800,89900
日産,セレナ,C27,2016/08～,FF,2000,NA,,Fr：-32～-68mm<br>Rr：-37～-72mm,75193,,264858,CR40GC27K-qq-e-f1-386k,CR40GC27K-qq-e-d-386k,4511478356248,CR40GC27K,TANABE,SUSTEC PRO CR40,-43/-54,5.0/7.0,減衰力調整式<br>ネジ式,不可,S,フロント/リア共に純正アッパーマウント使用<br>フロント/リア共に純正バンプラバー/ダストブーツ使用,,99800,89900
日産,セレナ,FC26,2010/11～2016/08,FF,2000,NA,,Fr：-21～-69mm<br>Rr：-28～-61mm,75193,,264859,CR40C26K-qq-e-f1-387k,CR40C26K-qq-e-d-387k,4511478355845,CR40C26K,TANABE,SUSTEC PRO CR40,-46/-45,5.0/7.0,減衰力調整式<br>ネジ式,不可,ハイウェイスター,フロント/リア共に純正アッパーマウント使用<br>フロント/リア共に純正バンプラバー/ダストブーツ使用,,99800,89900
日産,セレナ,GC27,2016/08～,FF,2000,ハイブリッド,,Fr：-44～-78mm<br>Rr：-36～-73mm,75193,,264860,CR40GC27K-qq-e-f1-388k,CR40GC27K-qq-e-d-388k,4511478356248,CR40GC27K,TANABE,SUSTEC PRO CR40,-55/-54,5.0/7.0,減衰力調整式<br>ネジ式,不可,X ハイブリッド,フロント/リア共に純正アッパーマウント使用<br>フロント/リア共に純正バンプラバー/ダストブーツ使用,,99800,89900
日産,セレナ,GFC27,2016/08～,FF,2000,ハイブリッド,,Fr：-41～-75mm<br>Rr：-38～-71mm,75193,,264861,CR40GC27K-qq-e-f1-389k,CR40GC27K-qq-e-d-389k,4511478356248,CR40GC27K,TANABE,SUSTEC PRO CR40,-51/-55,5.0/7.0,減衰力調整式<br>ネジ式,不可,ハイウェイスターGハイブリッド,フロント/リア共に純正アッパーマウント使用<br>フロント/リア共に純正バンプラバー/ダストブーツ使用,,99800,89900
日産,セレナ,HC26,2012/08～2016/08,FF,2000,ハイブリッド,,データなし,75193,,264862,CR40C26K-qq-e-f1-390k,CR40C26K-qq-e-d-390k,4511478355845,CR40C26K,TANABE,SUSTEC PRO CR40,データなし,5.0/7.0,減衰力調整式<br>ネジ式,不可,現車未確認,未計測の為、車高データなし<br>フロント/リア共に純正アッパーマウント使用<br>フロント/リア共に純正バンプラバー/ダストブーツ使用,,99800,89900
日産,セレナ,HFC26,2012/08～2016/08,FF,2000,ハイブリッド,,Fr：-19～-69mm<br>Rr：-27～-62mm,75193,,264863,CR40C26K-qq-e-f1-391k,CR40C26K-qq-e-d-391k,4511478355845,CR40C26K,TANABE,SUSTEC PRO CR40,-45/-45,5.0/7.0,減衰力調整式<br>ネジ式,不可,ハイウェイスターSハイブリッド,フロント/リア共に純正アッパーマウント使用<br>フロント/リア共に純正バンプラバー/ダストブーツ使用,,99800,89900
ホンダ,CR-Z,ZF1,2010/02～2012/09,FF,1500,ハイブリッド,,Fr：+3～-41mm<br>Rr：-25～-48mm,75193,,264788,CR40ZE2K-qq-e-f1-316k,CR40ZE2K-qq-e-d-316k,4511478356613,CR40ZE2K,TANABE,SUSTEC PRO CR40,-31/-39,4.0/4.0,減衰力調整式<br>ネジ式,,α(MC前),,,99800,89900
ホンダ,CR-Z,ZF2,2012/09～,FF,1500,ハイブリッド,,Fr：-2～-47mm<br>Rr：-25～-46mm,75193,,264789,CR40ZE2K-qq-e-f1-317k,CR40ZE2K-qq-e-d-317k,4511478356613,CR40ZE2K,TANABE,SUSTEC PRO CR40,-37/-35,4.0/4.0,減衰力調整式<br>ネジ式,,α(MC後),,,99800,89900
ホンダ,インサイト,ZE2,2009/02～2014/03,FF,1300,NA,,Fr：-8～-55mm<br>Rr：-35～-62mm,75193,,264809,CR40ZE2K-qq-e-f1-337k,CR40ZE2K-qq-e-d-337k,4511478356613,CR40ZE2K,TANABE,SUSTEC PRO CR40,-45/-54,4.0/4.0,減衰力調整式<br>ネジ式,,G,,,99800,89900
ホンダ,インサイトエクスクルーシブ,ZE3,2011/11～2014/03,FF,1500,ハイブリッド,,データなし,75193,,264810,CR40ZE2K-qq-e-f1-338k,CR40ZE2K-qq-e-d-338k,4511478356613,CR40ZE2K,TANABE,SUSTEC PRO CR40,データなし,4.0/4.0,減衰力調整式<br>ネジ式,,現車未確認,未計測の為、車高データなし,,99800,89900
ホンダ,シビック,FD1,2005/09～2010/08,FF,1800,NA,タイプR装着不可,Fr：+1～-50mm<br>Rr：-33～-61mm,75193,,264855,CR40FD1K-qq-e-f1-383k,CR40FD1K-qq-e-d-383k,4511478356002,CR40FD1K,TANABE,SUSTEC PRO CR40,-30/-43,5.0/4.0,減衰力調整式<br>ネジ式,,1.8B,フロント純正ダストブーツ/バンプ使用,,99800,89900
ホンダ,シビック,FD2,2005/09～2010/08,FF,2000,NA,タイプR装着不可,データなし,75193,,264856,CR40FD1K-qq-e-f1-384k,CR40FD1K-qq-e-d-384k,4511478356002,CR40FD1K,TANABE,SUSTEC PRO CR40,データなし,5.0/4.0,減衰力調整式<br>ネジ式,,現車未確認,フロント純正ダストブーツ/バンプ使用<br>未計測の為、車高データなし,,99800,89900
ホンダ,フィット,GE6,2007/10～2010/10,FF,1300,NA,,Fr：-12～-61mm<br>Rr：-44～-67mm,75193,,264876,CR40GE6K-qq-e-f1-404k,CR40GE6K-qq-e-d-404k,4511478356606,CR40GE6K,TANABE,SUSTEC PRO CR40,-33/-55,4.0/4.0,減衰力調整式<br>ネジ式,,G(MC前),,,99800,89900
ホンダ,フィット,GE6,2010/10～2013/08,FF,1300,NA,,Fr：-17～-64mm<br>Rr：-47～-72mm,75193,,265061,CR40GE6K-qq-e-f1-593k,CR40GE6K-qq-e-d-593k,4511478356606,CR40GE6K,TANABE,SUSTEC PRO CR40,-41/-60,4.0/4.0,減衰力調整式<br>ネジ式,,G(MC後),,,99800,89900
