自動車メーカー,車種,型式,年式,駆動,排気量,過給機,適合詳細,ダウン量,販売価格,Camp価格,商品ID,物販コード,取付コード,JANコード,メーカー品番,メーカー名,商品名,セット内容,バネレート kg/mm(F/R),バンプカット量 (F/R),マッチンググレード,備考,注意事項,定価,SET価格,,取付特記事項
日産,エルグランド,ME51,2004/12～2010/08,FR,2500,NA,,Fr：-30～-40mm<br>Rr：-30～-40mm,19743,,265521,E51DK-qq-e-f1-49k,E51DK-qq-e-d-49k,4511478184919,E51DK,TANABE,SUSTEC DF210,1台分,3.1/6.7,純正バンプカット不要,ハイウェイスター(MC後),,,33000,35200,,
日産,エルグランド,MNE51,2004/12～2010/08,4WD,2500,NA,,Fr：-40～-50mm<br>Rr：-30～-40mm,19743,,265518,E51DK-qq-e-f1-128,E51DK-qq-e-d-128,4511478184919,E51DK,TANABE,SUSTEC DF210,1台分,3.1/6.7,純正バンプカット不要,ハイウェイスター(MC後),,,33000,35200,,
日産,エルグランド,NE51,2002/05～2010/08,4WD,3500,NA,,Fr：-45～-55mm<br>Rr：-45～-55mm,19743,,265516,E51DK-qq-e-f1-50k,E51DK-qq-e-d-50k,4511478184919,E51DK,TANABE,SUSTEC DF210,1台分,3.1/6.7,純正バンプカット不要,X(MC前),,,33000,35200,,
日産,オッティ,H91W,2005/06～2006/10,FF,660,NA専用,,データなし,11965,,265535,H81WMCDK-qq-e-f1-133,H81WMCDK-qq-e-d-133,4511478252861,H81WMCDK,TANABE,SUSTEC DF210,1台分,2.3/2.0,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,20000,27200,,
日産,オッティ,H92W,2006/10～2013/06,FF,660,ターボ(NA不可),,Fr：-45～-55mm<br>Rr：-30～-40mm,11965,,265533,H82WSPDK-qq-e-f1-52k,H82WSPDK-qq-e-d-52k,4511478252564,H82WSPDK,TANABE,SUSTEC DF210,1台分,2.3/2.7,純正バンプカット不要,RX(MC前),,,20000,27200,,
日産,キューブ,BZ11,2002/10～2005/04,FF,1400,NA,2005/05～2008/11地上高不足の為不可,Fr：-35～-45mm<br>Rr：-35～-45mm,14956,,265543,BZ11DK-qq-e-f1-136,BZ11DK-qq-e-d-136,4511478185480,BZ11DK,TANABE,SUSTEC DF210,1台分,2.7/4.1,純正バンプカット不要,14SX(MC前),,,25000,30300,,
日産,キューブ,YZ11,2005/05～2008/11,FF,1500,NA,,Fr：-35～-45mm<br>Rr：-30～-40mm,14956,,265540,BZ11DK-qq-e-f1-137,BZ11DK-qq-e-d-137,4511478185480,BZ11DK,TANABE,SUSTEC DF210,1台分,2.7/4.1,純正バンプカット不要,15M(中期),,,25000,30300,,
日産,シーマ,FHY33,1996/06～2001/01,FR,3000,ターボ,アクティブダンパー車装着不可,Fr：-30～-40mm<br>Rr：-30～-40mm,19145,,265552,FHY33DK-qq-e-f1-138,FHY33DK-qq-e-d-138,4511478184056,FHY33DK,TANABE,SUSTEC DF210,1台分,3.8/3.0,純正バンプカット不要,30LV,,,32000,44600,,
日産,セレナ,C25,2005/05～2010/11,FF,2000,NA,,Fr：-35～-45mm<br>Rr：-35～-40mm,19743,,265563,C25DK-qq-e-f1-144,C25DK-qq-e-d-144,4511478232597,C25DK,TANABE,SUSTEC DF210,1台分,2.8/5.7,20/なし,20S(MC前),,,33000,35200,,
日産,セレナ,C26,2010/11～2016/08,FF,2000,NA,,Fr：-35～-45mm<br>Rr：-30～-40mm,19743,,265569,C26DK-qq-e-f1-145,C26DK-qq-e-d-145,4511478254377,C26DK,TANABE,SUSTEC DF210,1台分,2.9/5.7,25/なし,20X(MC前),,,33000,35200,,
日産,セレナ,C27,2016/08～,FF,2000,NA,,Fr：-25～-35mm<br>Rr：-35～-45mm,19743,,265571,C25DK-qq-e-f1-147,C25DK-qq-e-d-147,4511478232597,C25DK,TANABE,SUSTEC DF210,1台分,2.8/5.7,25/なし,20S,,,33000,35200,,
日産,セレナ,CC25,2006/06～2010/11,FF,2000,NA,,Fr：-30～-40mm<br>Rr：-40～-50mm,19743,,265565,C25DK-qq-e-f1-146,C25DK-qq-e-d-146,4511478232597,C25DK,TANABE,SUSTEC DF210,1台分,2.8/5.7,20/なし,ハイウェイスター(MC前),,,33000,35200,,
日産,セレナ,FC26,2010/11～2016/08,FF,2000,NA,,Fr：-35～-45mm<br>Rr：-30～-40mm,19743,,265573,C26DK-qq-e-f1-143,C26DK-qq-e-d-143,4511478254377,C26DK,TANABE,SUSTEC DF210,1台分,2.9/5.7,25/なし,ハイウェイスター(MC前),,,33000,35200,,
日産,セレナ,GC27,2016/08～,FF,2000,ハイブリッド,,Fr：-30～-40mm<br>Rr：-35～-45mm,19743,,265577,C25DK-qq-e-f1-152,C25DK-qq-e-d-152,4511478232597,C25DK,TANABE,SUSTEC DF210,1台分,2.8/5.7,25/なし,ライダーSハイブリッド,,,33000,35200,,
日産,セレナ,GC27,2016/08～,FF,2000,ハイブリッド,,Fr：-40～-50mm<br>Rr：-35～-45mm,19743,,265576,C25DK-qq-e-f1-149,C25DK-qq-e-d-149,4511478232597,C25DK,TANABE,SUSTEC DF210,1台分,2.8/5.7,25/なし,X<br>ハイブリッド,,,33000,35200,,
日産,セレナ,GFC27,2016/08～,FF,2000,ハイブリッド,,Fr：-35～-45mm<br>Rr：-35～-45mm,19743,,265579,C25DK-qq-e-f1-150,C25DK-qq-e-d-150,4511478232597,C25DK,TANABE,SUSTEC DF210,1台分,2.8/5.7,25/なし,ハイウェイスターGハイブリッド,,,33000,35200,,
日産,セレナ,HC26,2012/08～2016/08,FF,2000,ハイブリッド,,データなし,19743,,265583,C26DK-qq-e-f1-151,C26DK-qq-e-d-151,4511478254377,C26DK,TANABE,SUSTEC DF210,1台分,2.9/5.7,25/なし,現車未確認,未計測の為、車高データなし,,33000,35200,,
日産,セレナ,HFC26,2012/08～2016/08,FF,2000,ハイブリッド,,Fr：-40～-50mm<br>Rr：-40～-50mm,19743,,265581,C26DK-qq-e-f1-148,C26DK-qq-e-d-148,4511478254377,C26DK,TANABE,SUSTEC DF210,1台分,2.9/5.7,25/なし,ハイウェイスターSハイブリッド,,,33000,35200,,
日産,フーガ,KY51,2009/11～2015/02,FR,3700,NA,MC後は装着不可,Fr：-35～-45mm<br>Rr：-15～-25mm,19145,,265609,Y51DK-qq-e-f1-154,Y51DK-qq-e-d-154,4511478254131,Y51DK,TANABE,SUSTEC DF210,1台分,6.0/2.6,純正バンプカット不要,370GTタイプS(MC前),前後共に純正消音チューブ再使用,,32000,34600,,
日産,フーガ,Y51,2009/11～2015/02,FR,2500,NA,MC後は装着不可,Fr：-35～-45mm<br>Rr：-30～-40mm,19145,,265608,Y51DK-qq-e-f1-153,Y51DK-qq-e-d-153,4511478254131,Y51DK,TANABE,SUSTEC DF210,1台分,6.0/2.6,純正バンプカット不要,250GTタイプP(MC前),前後共に純正消音チューブ再使用,,32000,34600,,
日産,マーチ,BK12/AK12,2002/02～2010/07,FF,1400,NA,,Fr：-30～-40mm<br>Rr：-35～-45mm,14956,,265619,BK12DK-qq-e-f1-157,BK12DK-qq-e-d-157,4511478188023,BK12DK,TANABE,SUSTEC DF210,1台分,2.1/3.4,純正バンプカット不要,BK12<br>14e,,,25000,30300,,
日産,マーチ,BK12/AK12,2002/02～2010/07,FF,,NA,,Fr：-30～-40mm<br>Rr：-35～-45mm,14956,,265623,BK12DK-qq-e-f1-79k,BK12DK-qq-e-d-79k,4511478188023,BK12DK,TANABE,SUSTEC DF210,1台分,2.1/3.4,純正バンプカット不要,BK12<br>14e,,,25000,30300,,
日産,マーチ,K13,2010/07～,FF,1200,NA,,Fr：-30～-40mm<br>Rr：-30～-40mm,14956,,265626,K13DK-qq-e-f1-155,K13DK-qq-e-d-155,4511478254292,K13DK,TANABE,SUSTEC DF210,1台分,2.4/4.0,純正バンプカット不要,12X,,,25000,30300,,
日産,マーチ,YK12,2005/08～2010/07,FF,1500,NA,,Fr：-35～-45mm<br>Rr：-30～-40mm,14956,,265621,BK12DK-qq-e-f1-156,BK12DK-qq-e-d-156,4511478188023,BK12DK,TANABE,SUSTEC DF210,1台分,2.1/3.4,純正バンプカット不要,15S(MC後),,,25000,30300,,
日産,ムラーノ,PZ50,2004/09～2008/09,FF,3500,NA,,Fr：-40～-50mm<br>Rr：-45～-55mm,20884,,265628,PZ50DK-qq-e-f1-158,PZ50DK-qq-e-d-158,4511478187897,PZ50DK,TANABE,SUSTEC DF210,1台分,3.2/6.8,純正バンプカット不要,350XV,,,35000,36400,,
日産,モコ,MG21S,2002/04～2004/02,FF,660,NA(ターボ共通),,データなし,11965,,265629,MF21SFFDK-qq-e-f1-162,MF21SFFDK-qq-e-d-162,4511478188054,MF21SFFDK,TANABE,SUSTEC DF210,1台分,2.5/2.0,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,20000,27200,,
日産,モコ,MG21S,2004/02～2006/02,FF,660,ターボ(NA共通),,Fr：-50～-60mm<br>Rr：-40～-50mm,11965,,265630,MF21SMCDK-qq-e-f1-159,MF21SMCDK-qq-e-d-159,4511478189846,MF21SMCDK,TANABE,SUSTEC DF210,1台分,3.1/2.4,純正バンプカット不要,T(MC後),,,20000,27200,,
日産,モコ,MG22S,2006/02～2011/02,FF,660,NA,,データなし,11965,,265632,MF22SDK-qq-e-f1-161,MF22SDK-qq-e-d-161,4511478189822,MF22SDK,TANABE,SUSTEC DF210,1台分,3.5/2.7,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,20000,27200,,
日産,モコ,MG33S,2011/02～2016/05,FF,660,NA,,Fr：-40～-50mm<br>Rr：-45～-55mm,11965,,265633,HE22SDK-qq-e-f1-160,HE22SDK-qq-e-d-160,4511478253943,HE22SDK,TANABE,SUSTEC DF210,1台分,2.7/2.1,純正バンプカット不要,X,,,20000,27200,,
日産,ルークス,ML21S,2009/12～2013/03,FF,660,ターボ,,Fr：-25～-35mm<br>Rr：-30～-40mm,11965,,265636,MK21SDK-qq-e-f1-163,MK21SDK-qq-e-d-163,4511478253288,MK21SDK,TANABE,SUSTEC DF210,1台分,2.8/2.0,純正バンプカット不要,ハイウェイスター,,,20000,27200,,
ホンダ,インサイト,ZE2,2009/02～2014/03,FF,1300,NA,,Fr：-40～-50mm<br>Rr：-45～-55mm,17349,,265643,ZE2DK-qq-e-f1-29,ZE2DK-qq-e-d-29,4511478253752,ZE2DK,TANABE,SUSTEC DF210,1台分,2.2/3.6,15/50,L,,,29000,32700,,
ホンダ,インスパイア,CP3,2007/12～2012/10,FF,3500,NA,,Fr：-35～-45mm<br>Rr：-35～-45mm,19145,,265646,CP3DK-qq-e-f1-30,CP3DK-qq-e-d-30,4511478253370,CP3DK,TANABE,SUSTEC DF210,1台分,6.8/3.7,純正バンプカット不要,35TL(MC前),,,32000,34600,,
ホンダ,オデッセイ,RA6,1999/12～2003/10,FF,2300,NA,,Fr：-25～-35mm<br>Rr：-15～-25mm,19743,,265666,RA6DK-qq-e-f1-36,RA6DK-qq-e-d-36,4511478188047,RA6DK,TANABE,SUSTEC DF210,1台分,6.6/8.1,なし/30,アブソルート,,,33000,35200,,
ホンダ,オデッセイ,RA6,1999/12～2003/10,FF,2300,NA,,Fr：-35～-45mm<br>Rr：-30～-40mm,19743,,265665,RA6DK-qq-e-f1-33,RA6DK-qq-e-d-33,4511478188047,RA6DK,TANABE,SUSTEC DF210,1台分,6.6/8.1,なし/30,M,,,33000,35200,,
ホンダ,オデッセイ,RB1,2003/10～2008/10,FF,2400,NA,2006/01～フォグ高さ不足の為不可,Fr：-45～-55mm<br>Rr：-50～-60mm,19743,,265657,RB1DK-qq-e-f1-32,RB1DK-qq-e-d-32,4511478186906,RB1DK,TANABE,SUSTEC DF210,1台分,5.8/7.8,10/なし,M,,,33000,35200,,
ホンダ,オデッセイ,RB3,2008/10～2013/10,FF,2400,NA,,Fr：-35～-45mm<br>Rr：-45～-50mm,19743,,265663,RB3DK-qq-e-f1-34,RB3DK-qq-e-d-34,4511478253585,RB3DK,TANABE,SUSTEC DF210,1台分,5.8/8.6,10/なし,アブソルート(MC前),,,33000,35200,,
ホンダ,オデッセイ,RB3,2008/10～2013/10,FF,2400,NA,,Fr：-40～-50mm<br>Rr：-45～-55mm,19743,,265662,RB3DK-qq-e-f1-31,RB3DK-qq-e-d-31,4511478253585,RB3DK,TANABE,SUSTEC DF210,1台分,5.8/8.6,10/なし,M(MC前),,,33000,35200,,
ホンダ,グレイス,GM4,2014/12～,FF,1500,ハイブリッド,,Fr：-35～-45mm<br>Rr：-40～-50mm,14956,,265668,GM4DK-qq-e-f1-37,GM4DK-qq-e-d-37,4511478255541,GM4DK,TANABE,SUSTEC DF210,1台分,1.9/2.0,15/15,ハイブリッドLX(MC前),,,25000,30300,,
ホンダ,ザッツ,JD2,2002/02～2007/10,4WD,660,ターボ,,Fr：-50～-60mm<br>Rr：-45～-55mm,11965,,265781,JD2DK-qq-e-f1-38,JD2DK-qq-e-d-38,4511478184667,JD2DK,TANABE,SUSTEC DF210,1台分,2.3/1.8,純正バンプカット不要,(MC前),,,20000,27200,,
ホンダ,ステップワゴン,RF3,2001/04～2003/06,FF,2000,NA,,Fr：-50～-60mm<br>Rr：-60～-70mm,19743,,265673,RF3DK-qq-e-f1-40,RF3DK-qq-e-d-40,4511478188184,RF3DK,TANABE,SUSTEC DF210,1台分,3.5/7.0,なし/30,G,,,33000,35200,,
ホンダ,ステップワゴン,RF3,2003/06～2005/05,FF,2000,NA,,Fr：-55～-65mm<br>Rr：-55～-65mm,19743,,265675,RF3DK-qq-e-f1-41,RF3DK-qq-e-d-41,4511478188184,RF3DK,TANABE,SUSTEC DF210,1台分,3.5/7.0,なし/30,G,,,33000,35200,,
ホンダ,ステップワゴン,RF5,2003/06～2005/05,FF,2000,NA,,Fr：-55～-65mm<br>Rr：-55～-65mm,19743,,265677,RF3DK-qq-e-f1-39,RF3DK-qq-e-d-39,4511478188184,RF3DK,TANABE,SUSTEC DF210,1台分,3.5/7.0,なし/30,スパーダS,,,33000,35200,,
ホンダ,ステップワゴン,RP1,2015/04～,FF,1500,ターボ,,Fr：-25～-35mm<br>Rr：-25～-35mm,19743,,265680,RP1DK-qq-e-f1-59k,RP1DK-qq-e-d-59k,4511478256517,RP1DK,TANABE,SUSTEC DF210,1台分,3.1/5.0,純正バンプカット不要,G,純正右側前後共にスプリング上部のゴムシート加工必要,,33000,35200,,
ホンダ,ステップワゴン,RP3,2016/10～,FF,1500,ターボ,,Fr：-15～-25mm<br>Rr：-20～-30mm,19743,,265681,RP1DK-qq-e-f1-60k,RP1DK-qq-e-d-60k,4511478256517,RP1DK,TANABE,SUSTEC DF210,1台分,3.1/5.0,20/なし,モデューロX(ローダウン車),純正右側前後共にスプリング上部のゴムシート加工必要,,33000,35200,,
ホンダ,ステップワゴンスパーダハイブリッド,RP5,2017/09～,FF,2000,ハイブリッド,,Fr：-30～-40mm<br>Rr：-30～-40mm,20884,,265683,RP5DK-qq-e-f1-61k,RP5DK-qq-e-d-61k,4511478256999,RP5DK,TANABE,SUSTEC DF210,1台分,3.1/4.9,20/なし,ハイブリッドG,純正右側前後共にスプリング上部のゴムシート加工必要,,35000,36400,,
ホンダ,ストリーム,RN6,2006/07～2014/05,FF,1800,NA,,Fr：-30～-40mm<br>Rr：-40～-50mm,17349,,266322,RN6DK-qq-e-f1-62k,RN6DK-qq-e-d-62k,4511478250096,RN6DK,TANABE,SUSTEC DF210,1台分,3.5/7.4,20/15,X(MC前),,,29000,32700,,
ホンダ,ゼスト,JE1,2006/03～2012/11,FF,660,NA,,Fr：-35～-45mm<br>Rr：-35～-45mm,11965,,265685,JE1DK-qq-e-f1-43,JE1DK-qq-e-d-43,4511478233822,JE1DK,TANABE,SUSTEC DF210,1台分,1.8/2.1,純正バンプカット不要,スポーツG(MC前),,,20000,27200,,
ホンダ,ゼスト,JE1,2006/03～2012/11,FF,660,ターボ,,Fr：-40～-50mm<br>Rr：-40～-50mm,11965,,265684,JE1DK-qq-e-f1-44,JE1DK-qq-e-d-44,4511478233822,JE1DK,TANABE,SUSTEC DF210,1台分,1.8/2.1,純正バンプカット不要,スポーツG(MC前),,,20000,27200,,
ホンダ,フィット,GD1,2001/06～2003/09,FF,1300,NA,,Fr：-40～-50mm<br>Rr：-30～-40mm,14956,,265691,GD1DK-qq-e-f1-46,GD1DK-qq-e-d-46,4511478182830,GD1DK,TANABE,SUSTEC DF210,1台分,2.9/5.3,純正バンプカット不要,W(MC前),,,25000,30300,,
ホンダ,フィット,GD1,2003/10～2007/10,FF,1300,NA,,Fr：-35～-45mm<br>Rr：-25～-35mm,14956,,265693,GD1DK-qq-e-f1-50,GD1DK-qq-e-d-50,4511478182830,GD1DK,TANABE,SUSTEC DF210,1台分,2.9/5.3,20/なし,A(MC後),,,25000,30300,,
ホンダ,フィット,GD3,2002/09～2003/10,FF,1500,NA,MC後装着不可,Fr：-45～-55mm<br>Rr：-30～-40mm,14956,,265695,GD1DK-qq-e-f1-51,GD1DK-qq-e-d-51,4511478182830,GD1DK,TANABE,SUSTEC DF210,1台分,2.9/5.3,純正バンプカット不要,T(MC前),,,25000,30300,,
ホンダ,フィット,GE6,2007/10～2010/10,FF,1300,NA,グレードL装着可,Fr：-35～-45mm<br>Rr：-50～-60mm,14956,,265689,GE6DK-qq-e-f1-47,GE6DK-qq-e-d-47,4511478253097,GE6DK,TANABE,SUSTEC DF210,1台分,1.7/2.0,15/なし,G(MC前),,,25000,30300,,
ホンダ,フィット,GE6,2010/10～2013/08,FF,1300,NA,,Fr：-35～-45mm<br>Rr：-45～-55mm,14956,,265687,GE6DK-qq-e-f1-52,GE6DK-qq-e-d-52,4511478253097,GE6DK,TANABE,SUSTEC DF210,1台分,1.7/2.0,15/なし,G(MC後),,,25000,30300,,
ホンダ,フィット,GE7,2007/10～2013/08,4WD,1300,NA,,Fr：-35～-45mm<br>Rr：-40～-50mm,14956,,265701,GE7DK-qq-e-f1-45,GE7DK-qq-e-d-45,4511478253257,GE7DK,TANABE,SUSTEC DF210,1台分,2.0/4.2,15/60,G,,バンプ加工方法注意,25000,30300,,
ホンダ,フィット,GE8,2007/10～2010/10,FF,1500,NA,,Fr：-25～-35mm<br>Rr：-30～-40mm,14956,,265710,GE8DK-qq-e-f1-49,GE8DK-qq-e-d-49,4511478253134,GE8DK,TANABE,SUSTEC DF210,1台分,1.7/2.0,15/なし,RS,,,25000,30300,,
ホンダ,フィット,GE8,2010/10～2013/08,FF,1500,NA,,Fr：-25～-35mm<br>Rr：-30～-40mm,14956,,265712,GE8DK-qq-e-f1-48,GE8DK-qq-e-d-48,4511478253134,GE8DK,TANABE,SUSTEC DF210,1台分,1.7/2.0,15/なし,RS(MC後),,,25000,30300,,
ホンダ,フィット,GK3,2013/09～2017/05,FF,1300,NA,,Fr：-30～-40mm<br>Rr：-40～-50mm,14956,,265698,GK3DK-qq-e-f1-53,GK3DK-qq-e-d-53,4511478255114,GK3DK,TANABE,SUSTEC DF210,1台分,2.0/2.0,30/15,G/Lパッケージ(MC前),,,25000,30300,,
ホンダ,フィット,GK3,2017/06～,FF,1300,NA,,Fr：-35～-45mm<br>Rr：-40～-50mm,14956,,265700,GK3DK-qq-e-f1-76k,GK3DK-qq-e-d-76k,4511478255114,GK3DK,TANABE,SUSTEC DF210,1台分,1.9/2.0,30/15,G/Fパッケージ(MC後),,フォグランプ装着車高さに注意,25000,30300,,
ホンダ,フィットハイブリッド,GP1,2010/10～2013/09,FF,1300,ハイブリッド,,Fr：-30～-40mm<br>Rr：-35～-45mm,14956,,265705,GE8DK-qq-e-f1-55,GE8DK-qq-e-d-55,4511478253134,GE8DK,TANABE,SUSTEC DF210,1台分,1.7/2.0,15/なし,ハイブリッド,,,25000,30300,,
ホンダ,フィットハイブリッド,GP4,2012/05～2013/09,FF,1500,ハイブリッド,,Fr：-30～-40mm<br>Rr：-40～-50mm,14956,,265707,GE8DK-qq-e-f1-54,GE8DK-qq-e-d-54,4511478253134,GE8DK,TANABE,SUSTEC DF210,1台分,1.7/2.0,15/なし,ハイブリッドRS,,,25000,30300,,
ホンダ,フィットハイブリッド,GP5,2013/09～,FF,1500,ハイブリッド,,Fr：-25～-35mm<br>Rr：-35～-45mm,14956,,265709,GP5DK-qq-e-f1-56,GP5DK-qq-e-d-56,4511478255251,GP5DK,TANABE,SUSTEC DF210,1台分,2.0/2.0,30/15,ハイブリッドFパッケージ,,,25000,30300,,
ホンダ,フリードスパイクハイブリッド,GP3,2011/10～2016/09,FF,1500,ハイブリッド,,Fr：-35～-45mm<br>Rr：-40～-50mm,17349,,265718,GP3DK-qq-e-f1-57,GP3DK-qq-e-d-57,4511478254599,GP3DK,TANABE,SUSTEC DF210,1台分,3.3/3.6,35/35,ハイブリッドジャストセレクション,,,29000,32700,,
ホンダ,フリードハイブリッド,GP3,2011/10～2016/09,FF,1500,ハイブリッド,,Fr：-35～-45mm<br>Rr：-40～-50mm,17349,,265716,GP3DK-qq-e-f1-58,GP3DK-qq-e-d-58,4511478254599,GP3DK,TANABE,SUSTEC DF210,1台分,3.3/3.6,35/35,ハイブリッドジャストセレクション,,,29000,32700,,
ホンダ,モビリオスパイク,GK1,2002/09～2005/11,FF,1500,NA,,Fr：-45～-55mm<br>Rr：-35～-45mm,17349,,265725,GK1DK-qq-e-f1-59,GK1DK-qq-e-d-59,4511478185640,GK1DK,TANABE,SUSTEC DF210,1台分,3.5/8.4,純正バンプカット不要,A(MC前),,,29000,32700,,
ホンダ,モビリオスパイク,GK1,2005/12～2008/06,FF,1500,NA,,Fr：-50～-60mm<br>Rr：-35～-45mm,17349,,265726,GK1DK-qq-e-f1-60,GK1DK-qq-e-d-60,4511478185640,GK1DK,TANABE,SUSTEC DF210,1台分,3.5/8.4,純正バンプカット不要,AU(MC後),,,29000,32700,,
ホンダ,ライフ,JA4,1997/01～1998/10,FF,660,NA,,Fr：-45～-55mm<br>Rr：-55～-65mm,11965,,265739,JA4DK-qq-e-f1-64,JA4DK-qq-e-d-64,4511478183097,JA4DK,TANABE,SUSTEC DF210,1台分,2.2/1.8,純正バンプカット不要,G,,,20000,27200,,
ホンダ,ライフ,JB1,1998/10～2003/09,FF,660,NA,,Fr：-30～-40mm<br>Rr：-35～-45mm,11965,,265728,JB1DK-qq-e-f1-65,JB1DK-qq-e-d-65,4511478183103,JB1DK,TANABE,SUSTEC DF210,1台分,2.3/2.3,純正バンプカット不要,G(MC前),,,20000,27200,,
ホンダ,ライフ,JB5,2003/09～2005/10,FF,660,NA,,Fr：-35～-45mm<br>Rr：-30～-40mm,11965,,265741,JB5DK-qq-e-f1-66,JB5DK-qq-e-d-66,4511478186852,JB5DK,TANABE,SUSTEC DF210,1台分,1.8/1.8,純正バンプカット不要,F(MC前),,,20000,27200,,
ホンダ,ライフ,JB5,2005/10～2008/10,FF,660,NA,,Fr：-35～-45mm<br>Rr：-20～-30mm,11965,,265742,JB5DK-qq-e-f1-62,JB5DK-qq-e-d-62,4511478186852,JB5DK,TANABE,SUSTEC DF210,1台分,1.8/1.8,純正バンプカット不要,ディーバ(MC後),,,20000,27200,,
ホンダ,ライフ,JB7,2003/09～2006/10,FF,660,ターボ,,Fr：-45～-55mm<br>Rr：-20～-30mm,11965,,265732,JB5DK-qq-e-f1-67,JB5DK-qq-e-d-67,4511478186852,JB5DK,TANABE,SUSTEC DF210,1台分,1.8/1.8,純正バンプカット不要,D(MC前),,,20000,27200,,
ホンダ,ライフ,JB7,2006/10～2008/10,FF,660,ターボ,,Fr：-35～-45mm<br>Rr：-25～-35mm,11965,,265734,JB5DK-qq-e-f1-63,JB5DK-qq-e-d-63,4511478186852,JB5DK,TANABE,SUSTEC DF210,1台分,1.8/1.8,純正バンプカット不要,F(MC後),,,20000,27200,,
ホンダ,ライフ,JC1,2008/11～2010/10,FF,660,NA,,Fr：-45～-55mm<br>Rr：-30～-40mm,11965,,265736,JC1DK-qq-e-f1-61,JC1DK-qq-e-d-61,4511478253653,JC1DK,TANABE,SUSTEC DF210,1台分,2.9/2.5,純正バンプカット不要,パステル(MC前),,,20000,27200,,
ホンダ,ライフ,JC1,2010/11～2014/04,FF,660,NA,,Fr：-40～-50mm<br>Rr：-30～-40mm,11965,,265738,JC1DK-qq-e-f1-68,JC1DK-qq-e-d-68,4511478253653,JC1DK,TANABE,SUSTEC DF210,1台分,2.8/2.6,純正バンプカット不要,Gスマートプラス(MC後),,,20000,27200,,
ホンダ,ライフダンク,JB3,2000/12～2003/09,FF,660,ターボ,,Fr：-45～-55mm<br>Rr：-35～-45mm,11965,,265730,JB1DK-qq-e-f1-69,JB1DK-qq-e-d-69,4511478183103,JB1DK,TANABE,SUSTEC DF210,1台分,2.3/2.3,純正バンプカット不要,TS,,,20000,27200,,
ホンダ,ライフダンク,JB4,2000/12～2003/09,4WD,660,ターボ,,Fr：-45～-55mm<br>Rr：-50～-60mm,11965,,265740,JD2DK-qq-e-f1-70,JD2DK-qq-e-d-70,4511478184667,JD2DK,TANABE,SUSTEC DF210,1台分,2.3/1.9,純正バンプカット不要,TR,,,20000,27200,,
マツダ,AZワゴン,MD11S,1998/10～2000/12,FF(4WD装着可),660,ターボ(NA装着可),,データなし,11965,,265870,MC21SDK-qq-e-f1-82,MC21SDK-qq-e-d-82,4511478188085,MC21SDK,TANABE,SUSTEC DF210,1台分,2.4/2.5,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,20000,27200,,
マツダ,AZワゴン,MD12S,2000/12～2001/11,FF(4WD装着可),660,ターボ(NA装着可),,データなし,11965,,265872,MC21SDK-qq-e-f1-80,MC21SDK-qq-e-d-80,4511478188085,MC21SDK,TANABE,SUSTEC DF210,1台分,2.4/2.5,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,20000,27200,,
マツダ,AZワゴン,MD21S,1998/10～2000/12,FF(4WD装着可),660,ターボ(NA装着可),,データなし,11965,,265874,MC21SDK-qq-e-f1-81,MC21SDK-qq-e-d-81,4511478188085,MC21SDK,TANABE,SUSTEC DF210,1台分,2.4/2.5,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,20000,27200,,
マツダ,AZワゴン,MD22S,2000/12～2002/09,FF(4WD装着可),660,ターボ(NA装着可),,データなし,11965,,265876,MC21SDK-qq-e-f1-79,MC21SDK-qq-e-d-79,4511478188085,MC21SDK,TANABE,SUSTEC DF210,1台分,2.4/2.5,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,20000,27200,,
マツダ,AZワゴン,MD22S,2002/09～2003/08,FF(4WD装着可),660,ターボ(NA装着可),,データなし,11965,,265878,MC22SDK-qq-e-f1-542,MC22SDK-qq-e-d-542,4511478188160,MC22SDK,TANABE,SUSTEC DF210,1台分,2.4/1.8,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,20000,27200,,
マツダ,AZワゴン,MJ21S,2003/10～2004/11,FF(4WD装着可),660,ターボ(NA装着可),,データなし,11965,,265867,MH21SDK-qq-e-f1-78,MH21SDK-qq-e-d-78,4511478186876,MH21SDK,TANABE,SUSTEC DF210,1台分,2.9/2.2,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,20000,27200,,
マツダ,AZワゴン,MJ21S,2004/12～2007/04,FF(4WD装着可),660,ターボ(NA装着可),,データなし,11965,,265879,MH21SMCDK-qq-e-f1-77,MH21SMCDK-qq-e-d-77,4511478232504,MH21SMCDK,TANABE,SUSTEC DF210,1台分,2.9/2.0,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,20000,27200,,
