自動車メーカー,車種,型式,年式,排気量,適合詳細,取付位置,販売価格,Camp価格,商品ID,物販コード,取付コード,JANコード,メーカー品番,メーカー名,商品名,種類,仕様,備考,注意事項,定価,SET価格
BMW,5シリーズ E39,DD25,1996～2000/12,,525i/525iツーリング,フロント,19763,,285308,MX72-EIP017-qq-e-3274k,出さない,,EIP017,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,5シリーズ E39,DD25,1996～2000/12,,525i/525iツーリング,リア,19763,,285432,MX72-EIP020-qq-e-5706k,出さない,,EIP020,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,5シリーズ E39,DD28/DD28A/DM28/DP28,1996～2000/12,,528i/528iツーリング,フロント,19763,,287195,MX72-EIP017-qq-e-3276k,出さない,,EIP017,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,5シリーズ E39,DD28/DD28A/DM28/DP28,1996～2000/12,,528i/528iツーリング,リア,19763,,289252,MX72-EIP020-qq-e-5708k,出さない,,EIP020,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,5シリーズ E39,DE44,1996～2000/12,,540i 4.4,リア,19763,,285433,MX72-EIP020-qq-e-5711k,出さない,,EIP020,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,5シリーズ E39,DN44,2001/01～,,540i 4.4,リア,19763,,290166,MX72-EIP020-qq-e-5712k,出さない,,EIP020,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,5シリーズ E39,DT25/DS25,2001/01～,,525i/525iツーリング,フロント,19763,,288128,MX72-EIP017-qq-e-3275k,出さない,,EIP017,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,5シリーズ E39,DT25/DS25,2001/01～,,525i/525iツーリング,リア,19763,,287445,MX72-EIP020-qq-e-5707k,出さない,,EIP020,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,5シリーズ E39,DT30/DS30,2001/01～,,530i/530iツーリング,リア,19763,,282707,MX72-EIP020-qq-e-5709k,出さない,,EIP020,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,5シリーズ E39,,1996～,,520i/523i,フロント,19763,,287194,MX72-EIP017-qq-e-3273k,出さない,,EIP017,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,5シリーズ E39,,1996～,,520i/523i,リア,19763,,290165,MX72-EIP020-qq-e-5705k,出さない,,EIP020,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,5シリーズ E39,,1996～,,535i,フロント,19763,,287196,MX72-EIP017-qq-e-3277k,出さない,,EIP017,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,5シリーズ E39,,1996～,,535i,リア,19763,,287446,MX72-EIP020-qq-e-5710k,出さない,,EIP020,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,5シリーズ E60,NA25,2003/08～2005/05,,525i,フロント,19763,,281973,MX72-EIP134-qq-e-3278k,出さない,,EIP134,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,5シリーズ E60,NA25,2003/08～2005/05,,525i,リア,19763,,287286,MX72-EIP121-qq-e-5713k,出さない,,EIP121,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,5シリーズ E60,NA30/NE30/NU30,2003/08～2010/02,,530i,フロント,19763,,284853,MX72-EIP150-qq-e-6912k,出さない,,EIP150,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,形状図要確認,純正シムの移植ができない場合があります,24000,出さない
BMW,5シリーズ E60,NA30/NE30/NU30,2003/08～2010/02,,530i,フロント,19763,,286340,MX72-EIP120-qq-e-3281k,出さない,,EIP120,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,形状図要確認,純正シムの移植ができない場合があります,24000,出さない
BMW,5シリーズ E60,NA30/NE30/NU30,2003/08～2010/02,,530i,リア,19763,,285460,MX72-EIP121-qq-e-5716k,出さない,,EIP121,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,5シリーズ E60,NB40/NW40,2003/08～2010/02,,540i,フロント,19763,,286682,MX72-EIP150-qq-e-6913k,出さない,,EIP150,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,形状図要確認,純正シムの移植ができない場合があります,24000,出さない
BMW,5シリーズ E60,NB40/NW40,2003/08～2010/02,,540i,フロント,19763,,287281,MX72-EIP120-qq-e-3282k,出さない,,EIP120,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,形状図要確認,純正シムの移植ができない場合があります,24000,出さない
BMW,5シリーズ E60,NB40/NW40,2003/08～2010/02,,540i,リア,19763,,284855,MX72-EIP151-qq-e-5717k,出さない,,EIP151,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,5シリーズ E60,NB44,2003/08～2010/02,,545i,フロント,19763,,284854,MX72-EIP150-qq-e-6914k,出さない,,EIP150,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,形状図要確認,純正シムの移植ができない場合があります,24000,出さない
BMW,5シリーズ E60,NB44,2003/08～2010/02,,545i,フロント,19763,,287282,MX72-EIP120-qq-e-3283k,出さない,,EIP120,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,形状図要確認,純正シムの移植ができない場合があります,24000,出さない
BMW,5シリーズ E60,NB44,2003/08～2010/02,,545i,リア,19763,,288545,MX72-EIP151-qq-e-5718k,出さない,,EIP151,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,5シリーズ E60,NB48/NW48,2005/11～2010/02,,550i,フロント,19763,,285457,MX72-EIP120-qq-e-3284k,出さない,,EIP120,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,形状図要確認,純正シムの移植ができない場合があります,24000,出さない
BMW,5シリーズ E60,NB48/NW48,2005/11～2010/02,,550i,フロント,19763,,282924,MX72-EIP150-qq-e-6915k,出さない,,EIP150,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,形状図要確認,純正シムの移植ができない場合があります,24000,出さない
BMW,5シリーズ E60,NB48/NW48,2005/11～2010/02,,550i,リア,19763,,288546,MX72-EIP151-qq-e-5719k,出さない,,EIP151,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,5シリーズ E60,NE25,2005/06～2007/06,,525i,フロント,19763,,287280,MX72-EIP120-qq-e-3279k,出さない,,EIP120,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,形状図要確認,純正シムの移植ができない場合があります,24000,出さない
BMW,5シリーズ E60,NE25,2005/06～2007/06,,525i,フロント,19763,,290366,MX72-EIP150-qq-e-6910k,出さない,,EIP150,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,形状図要確認,純正シムの移植ができない場合があります,24000,出さない
BMW,5シリーズ E60,NE25,2005/06～2007/06,,525i,リア,19763,,286343,MX72-EIP121-qq-e-5714k,出さない,,EIP121,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,5シリーズ E60,NU25,2007/07～2010/02,,525i,フロント,19763,,284852,MX72-EIP150-qq-e-6911k,出さない,,EIP150,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,形状図要確認,純正シムの移植ができない場合があります,24000,出さない
BMW,5シリーズ E60,NU25,2007/07～2010/02,,525i,フロント,19763,,290043,MX72-EIP120-qq-e-3280k,出さない,,EIP120,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,形状図要確認,純正シムの移植ができない場合があります,24000,出さない
BMW,5シリーズ E60,NU25,2007/07～2010/02,,525i,リア,19763,,289132,MX72-EIP121-qq-e-5715k,出さない,,EIP121,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,5シリーズ E61,NG25,2004/06～2005/10,,525i ツーリング,フロント,19763,,289137,MX72-EIP134-qq-e-3293k,出さない,,EIP134,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,5シリーズ E61,NG25,2004/06～2005/10,,525i ツーリング,リア,19763,,288225,MX72-EIP121-qq-e-5728k,出さない,,EIP121,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,5シリーズ E61,NH48/PW48,2006/08～2010/08,,550i ツーリング,フロント,19763,,290044,MX72-EIP120-qq-e-3298k,出さない,,EIP120,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,5シリーズ E61,NH48/PW48,2006/08～2010/08,,550i ツーリング,リア,19763,,287622,MX72-EIP151-qq-e-5733k,出さない,,EIP151,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,5シリーズ E61,NL25,2005/11～2007/04,,525i ツーリング,フロント,19763,,285458,MX72-EIP120-qq-e-3294k,出さない,,EIP120,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,5シリーズ E61,NL25,2005/11～2007/04,,525i ツーリング,リア,19763,,287287,MX72-EIP121-qq-e-5729k,出さない,,EIP121,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,5シリーズ E61,NL30/PU30,2005/06～2010/08,,530i ツーリング,フロント,19763,,287283,MX72-EIP120-qq-e-3296k,出さない,,EIP120,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,5シリーズ E61,NL30/PU30,2005/06～2010/08,,530i ツーリング,リア,19763,,289134,MX72-EIP121-qq-e-5731k,出さない,,EIP121,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,5シリーズ E61,PU25,2007/05～2010/08,,525i ツーリング,フロント,19763,,289138,MX72-EIP134-qq-e-3295k,出さない,,EIP134,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,5シリーズ E61,PU25,2007/05～2010/08,,525i ツーリング,リア,19763,,289133,MX72-EIP121-qq-e-5730k,出さない,,EIP121,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,5シリーズ E61,PV30,2007/06～2010/08,,530xi ツーリング,フロント,19763,,288224,MX72-EIP120-qq-e-3297k,出さない,,EIP120,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,5シリーズ E61,PV30,2007/06～2010/08,,530xi ツーリング,リア,19763,,286344,MX72-EIP121-qq-e-5732k,出さない,,EIP121,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,5シリーズ F07,SN30,2009/11～,,535i グランツーリスモ,フロント,19763,,290384,MX72-EIP210-qq-e-3290k,出さない,,EIP210,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,5シリーズ F07,SN44,2009/11～,,550i グランツーリスモ,フロント,19763,,290385,MX72-EIP210-qq-e-3291k,出さない,,EIP210,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,5シリーズ F07,SP44,2010/08～,,550i Xドライブ,フロント,19763,,286699,MX72-EIP210-qq-e-3292k,出さない,,EIP210,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,5シリーズ F10,FP25/XG20,2010/07～,,523i,リア,19763,,289306,MX72-EIP202-qq-e-5720k,出さない,,EIP202,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,5シリーズ F10,FR30/XG28,2010/03～,,528i,リア,19763,,282001,MX72-EIP202-qq-e-5722k,出さない,,EIP202,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,5シリーズ F10,FR35,2010/03～,,535i(F:ローター厚 30mm),フロント,19763,,282922,MX72-EIP150-qq-e-3285k,出さない,,EIP150,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,5シリーズ F10,FR35,2010/03～,,535i(F:ローター厚 30mm),リア,19763,,287331,MX72-EIP202-qq-e-5723k,出さない,,EIP202,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,5シリーズ F10,FR35,2010/03～,,535i(F:ローター厚 36mm),フロント,19763,,285766,MX72-EIP210-qq-e-3286k,出さない,,EIP210,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,5シリーズ F10,FR35,2010/03～,,535i(F:ローター厚 36mm),リア,19763,,289307,MX72-EIP202-qq-e-5724k,出さない,,EIP202,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,5シリーズ F10,FR44,2010/03～,,550i,フロント,19763,,285767,MX72-EIP210-qq-e-3287k,出さない,,EIP210,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,5シリーズ F10,FR44,2010/03～,,550i,リア,19763,,287643,MX72-EIP217-qq-e-5725k,出さない,,EIP217,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,5シリーズ F10,FW20,2012/08～,,523d,リア,19763,,286380,MX72-EIP202-qq-e-5721k,出さない,,EIP202,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,5シリーズ F10,FZ35,2012/03～,,アクティブハイブリッド 5(F:ローター厚 30mm),フロント,19763,,282923,MX72-EIP150-qq-e-3288k,出さない,,EIP150,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,5シリーズ F10,FZ35,2012/03～,,アクティブハイブリッド 5(F:ローター厚 30mm),リア,19763,,282762,MX72-EIP202-qq-e-5726k,出さない,,EIP202,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,5シリーズ F10,FZ35,2012/03～,,アクティブハイブリッド 5(F:ローター厚 36mm),フロント,19763,,284872,MX72-EIP210-qq-e-3289k,出さない,,EIP210,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
BMW,5シリーズ F10,FZ35,2012/03～,,アクティブハイブリッド 5(F:ローター厚 36mm),リア,19763,,290074,MX72-EIP202-qq-e-5727k,出さない,,EIP202,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,純正シムの移植ができない場合があります,24000,出さない
