自動車メーカー,車種,型式,年式,適合詳細,取付位置,販売価格,Camp価格,商品ID,物販コード,取付コード,JANコード,メーカー品番,メーカー名,商品名,種類,仕様,備考,注意事項,定価,SET価格
ALFAROMEO,145/146,930A5,95～98,2.0 16V ツインスパーク<br>VET No.→3170310,フロント,8000,,77828,P2511007-qq-e-1k,出さない,4547726217047,2511007,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,10000,出さない
ALFAROMEO,145/146,930A5,95～98,2.0 16V ツインスパーク<br>VET No.→3170310,リア,6400,,118434,P2650522-qq-e-2k,出さない,4547726217184,2650522,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,8000,出さない
ALFAROMEO,145/146,930A5/930A534,98～01/09,2.0 16V ツインスパーク<br>VET No.3170311→,フロント,8000,,117103,P2511007-qq-e-3k,出さない,4547726217047,2511007,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,10000,出さない
ALFAROMEO,145/146,930A5/930A534,98～01/09,2.0 16V ツインスパーク<br>VET No.3170311→,リア,6400,,84449,P2551472-qq-e-4k,出さない,4547726217115,2551472,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,8000,出さない
ALFAROMEO,147,937AB,01/12～,2.0 ツインスパーク,フロント,8000,,84433,P2511007-qq-e-53k,出さない,4547726217047,2511007,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,10000,出さない
ALFAROMEO,147,937AB,01/12～,2.0 ツインスパーク,リア,6400,,125121,P2551685-qq-e-54k,出さない,4547726217122,2551685,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,8000,出さない
ALFAROMEO,147,937AXL,03/05～03/10,3.2 GTA<br>フロント:ディスク 304x28mm,フロント,12000,,123759,P2910849-qq-e-55k,出さない,4547726217245,2910849,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,15000,出さない
ALFAROMEO,147,937AXL,03/05～03/10,3.2 GTA<br>フロント:ディスク 304x28mm,リア,6400,,118423,P2551685-qq-e-56k,出さない,4547726217122,2551685,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,8000,出さない
ALFAROMEO,147,937AXL,03/10～,3.2 GTA<br>フロント:ディスク 330x32mm,フロント,12000,,91063,P2513092-qq-e-57k,出さない,4547726213087,2513092,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,15000,出さない
ALFAROMEO,147,937AXL,03/10～,3.2 GTA<br>フロント:ディスク 330x32mm,リア,6400,,92421,P2551685-qq-e-58k,出さない,4547726217122,2551685,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,8000,出さない
ALFAROMEO,147,937BXB,04/03～,1.6 ツインスパーク,フロント,8000,,91059,P2511007-qq-e-51k,出さない,4547726217047,2511007,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,10000,出さない
ALFAROMEO,147,937BXB,04/03～,1.6 ツインスパーク,リア,6400,,91078,P2551685-qq-e-52k,出さない,4547726217122,2551685,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,8000,出さない
ALFAROMEO,155,167A2A/167A2D,92～95,2.0i ツインスパーク 8V,フロント,8000,,90680,P2710459-qq-e-59k,出さない,4547726217207,2710459,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,10000,出さない
ALFAROMEO,155,167A2A/167A2D,92～95,2.0i ツインスパーク 8V,リア,6400,,111842,P2650522-qq-e-60k,出さない,4547726217184,2650522,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,8000,出さない
ALFAROMEO,155,167A2C/167A1E,92～98,2.0 Q4 ターボ/2.5 V6<br>LUCAS,フロント,8000,,86608,P2910856-qq-e-63k,出さない,4547726217252,2910856,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,10000,出さない
ALFAROMEO,155,167A2C/167A1E,92～98,2.0 Q4 ターボ/2.5 V6<br>LUCAS,リア,6400,,118435,P2650522-qq-e-64k,出さない,4547726217184,2650522,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,8000,出さない
ALFAROMEO,155,167A2G,95～98,2.0i ツインスパーク 16V,フロント,8000,,106278,P2910856-qq-e-61k,出さない,4547726217252,2910856,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,10000,出さない
ALFAROMEO,155,167A2G,95～98,2.0i ツインスパーク 16V,リア,6400,,125134,P2650522-qq-e-62k,出さない,4547726217184,2650522,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,8000,出さない
ALFAROMEO,156,932A1,02/01～02/07,2.5 V6,フロント,8000,,103802,P2511007-qq-e-13k,出さない,4547726217047,2511007,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,10000,出さない
ALFAROMEO,156,932A1,02/01～02/07,2.5 V6,リア,6400,,104203,P2551685-qq-e-14k,出さない,4547726217122,2551685,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,8000,出さない
ALFAROMEO,156,932A1,98～01/12,2.5 V6,フロント,8000,,97234,P2511007-qq-e-11k,出さない,4547726217047,2511007,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,10000,出さない
ALFAROMEO,156,932A1,98～01/12,2.5 V6,リア,6400,,84445,P2551018-qq-e-12k,出さない,4547726217108,2551018,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,8000,出さない
ALFAROMEO,156,932A2,02/01～02/07,2.0 ツインスパーク 16V,フロント,8000,,97237,P2511007-qq-e-7k,出さない,4547726217047,2511007,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,10000,出さない
ALFAROMEO,156,932A2,02/01～02/07,2.0 ツインスパーク 16V,リア,6400,,118424,P2551685-qq-e-8k,出さない,4547726217122,2551685,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,8000,出さない
ALFAROMEO,156,932A2,98～01/12,2.0 ツインスパーク 16V,フロント,8000,,110503,P2511007-qq-e-5k,出さない,4547726217047,2511007,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,10000,出さない
ALFAROMEO,156,932A2,98～01/12,2.0 ツインスパーク 16V,リア,6400,,97244,P2551018-qq-e-6k,出さない,4547726217108,2551018,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,8000,出さない
ALFAROMEO,156,932AC,02/07～,2.5 V6,フロント,8000,,97235,P2511007-qq-e-15k,出さない,4547726217047,2511007,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,10000,出さない
ALFAROMEO,156,932AC,02/07～,2.5 V6,リア,6400,,110885,P2551685-qq-e-16k,出さない,4547726217122,2551685,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,8000,出さない
ALFAROMEO,156,932AXA,02/07～06/02,2.0 JTS,フロント,8000,,77831,P2511007-qq-e-9k,出さない,4547726217047,2511007,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,10000,出さない
ALFAROMEO,156,932AXA,02/07～06/02,2.0 JTS,リア,6400,,78237,P2551685-qq-e-10k,出さない,4547726217122,2551685,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,8000,出さない
ALFAROMEO,156,932AXB,02/07～03/11,3.2 GTA,フロント,12000,,78241,P2910849-qq-e-17k,出さない,4547726217245,2910849,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,15000,出さない
ALFAROMEO,156,932AXB,02/07～03/11,3.2 GTA,リア,6400,,97614,P2551685-qq-e-18k,出さない,4547726217122,2551685,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,8000,出さない
ALFAROMEO,156,932AXB,03/11～,3.2 GTA<br>VET No.0588973→,フロント,12000,,103809,P2513092-qq-e-19k,出さない,4547726213087,2513092,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,15000,出さない
ALFAROMEO,156,932AXB,03/11～,3.2 GTA<br>VET No.0588973→,リア,6400,,91076,P2551685-qq-e-20k,出さない,4547726217122,2551685,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,8000,出さない
ALFAROMEO,156 スポーツワゴン,932B1,01/01～01/12,2.5 V6 Qシステム,フロント,8000,,110502,P2511007-qq-e-27k,出さない,4547726217047,2511007,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,10000,出さない
ALFAROMEO,156 スポーツワゴン,932B1,01/01～01/12,2.5 V6 Qシステム,リア,6400,,97243,P2551018-qq-e-28k,出さない,4547726217108,2551018,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,8000,出さない
ALFAROMEO,156 スポーツワゴン,932B1,02/01～02/09,2.5 V6 Qシステム,フロント,8000,,103805,P2511007-qq-e-29k,出さない,4547726217047,2511007,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,10000,出さない
ALFAROMEO,156 スポーツワゴン,932B1,02/01～02/09,2.5 V6 Qシステム,リア,6400,,91077,P2551685-qq-e-30k,出さない,4547726217122,2551685,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,8000,出さない
ALFAROMEO,156 スポーツワゴン,932B2,00/04～01/12,2.0 ツインスパーク 16V,フロント,8000,,77829,P2511007-qq-e-21k,出さない,4547726217047,2511007,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,10000,出さない
ALFAROMEO,156 スポーツワゴン,932B2,00/04～01/12,2.0 ツインスパーク 16V,リア,6400,,91071,P2551018-qq-e-22k,出さない,4547726217108,2551018,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,8000,出さない
ALFAROMEO,156 スポーツワゴン,932B2,02/01～02/09,2.0 ツインスパーク 16V,フロント,8000,,77830,P2511007-qq-e-23k,出さない,4547726217047,2511007,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,10000,出さない
ALFAROMEO,156 スポーツワゴン,932B2,02/01～02/09,2.0 ツインスパーク 16V,リア,6400,,84450,P2551685-qq-e-24k,出さない,4547726217122,2551685,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,8000,出さない
ALFAROMEO,156 スポーツワゴン,932BW,02/09～,2.5 V6 Qシステム,フロント,8000,,84432,P2511007-qq-e-31k,出さない,4547726217047,2511007,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,10000,出さない
ALFAROMEO,156 スポーツワゴン,932BW,02/09～,2.5 V6 Qシステム,リア,6400,,123753,P2551685-qq-e-32k,出さない,4547726217122,2551685,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,8000,出さない
ALFAROMEO,156 スポーツワゴン,932BXB,02/07～03/11,3.2 GTA<br>左ハンドル・MT車(並行車),フロント,12000,,117432,P2910849-qq-e-33k,出さない,4547726217245,2910849,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,15000,出さない
ALFAROMEO,156 スポーツワゴン,932BXB,02/07～03/11,3.2 GTA<br>左ハンドル・MT車(並行車),リア,6400,,110886,P2551685-qq-e-34k,出さない,4547726217122,2551685,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,8000,出さない
ALFAROMEO,156 スポーツワゴン,932BXB,03/11～,3.2 GTA<br>右ハンドル・AT車(VET No.0588973→),フロント,12000,,84437,P2513092-qq-e-35k,出さない,4547726213087,2513092,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,15000,出さない
ALFAROMEO,156 スポーツワゴン,932BXB,03/11～,3.2 GTA<br>右ハンドル・AT車(VET No.0588973→),リア,6400,,110887,P2551685-qq-e-36k,出さない,4547726217122,2551685,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,8000,出さない
ALFAROMEO,156 スポーツワゴン,932BXW,02/09～,2.0 JTS,フロント,8000,,91058,P2511007-qq-e-25k,出さない,4547726217047,2511007,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,10000,出さない
ALFAROMEO,156 スポーツワゴン,932BXW,02/09～,2.0 JTS,リア,6400,,97615,P2551685-qq-e-26k,出さない,4547726217122,2551685,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,8000,出さない
ALFAROMEO,159,93922,06/02～,2.2 JTS<br>VET No.→7195450,リア,8000,,118425,P2553760-qq-e-66k,出さない,4547726217825,2553760,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,10000,出さない
ALFAROMEO,159,93922,06/02～,2.2 JTS<br>VET No.→7195450 ATE,フロント,9600,,84441,P2514339-qq-e-65k,出さない,4547726217818,2514339,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,12000,出さない
ALFAROMEO,159,93922,06/02～,2.2 JTS<br>VET No.7195451→,リア,8000,,92423,P2553760-qq-e-68k,出さない,4547726217825,2553760,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,10000,出さない
ALFAROMEO,159,93922,06/02～,2.2 JTS<br>VET No.7195451→ブレンボ,フロント,8000,,84442,P2514852-qq-e-67k,出さない,4547726216668,2514852,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,10000,出さない
ALFAROMEO,159,93922,08/03～,2.2 JTS TI<br>フロント:ブレンボ,リア,8000,,85740,P2553760-qq-e-71k,出さない,4547726217825,2553760,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,10000,出さない
ALFAROMEO,159,93922,08/03～,2.2 JTS TI<br>フロント:ブレンボ VET No.→7115379,フロント,12000,,123372,P2513092-qq-e-69k,出さない,4547726213087,2513092,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,15000,出さない
ALFAROMEO,159,93922,08/03～,2.2 JTS TI<br>フロント:ブレンボ VET No.7115380→,フロント,12000,,123744,P2513757-qq-e-70k,出さない,4547726213230,2513757,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,15000,出さない
ALFAROMEO,159,93932,06/02～,3.2 JTS Q4<br>VET No.→7115379,リア,8000,,111833,P2553760-qq-e-73k,出さない,4547726217825,2553760,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,10000,出さない
ALFAROMEO,159,93932,06/02～,3.2 JTS Q4<br>VET No.→7115379 ブレンボ,フロント,12000,,78224,P2513092-qq-e-72k,出さない,4547726213087,2513092,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,15000,出さない
ALFAROMEO,159,93932,06/02～,3.2 JTS Q4<br>VET No.7115380→,リア,8000,,79588,P2553760-qq-e-75k,出さない,4547726217825,2553760,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,10000,出さない
ALFAROMEO,159,93932,06/02～,3.2 JTS Q4<br>VET No.7115380→ブレンボ,フロント,12000,,97239,P2513757-qq-e-74k,出さない,4547726213230,2513757,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,15000,出さない
ALFAROMEO,164,164A/164AG/164B/168B/164K1P/164K1G/164KP,87/9～98/9,3.0i V6/3.0i V6 24V,フロント,9600,,117104,P2511147-qq-e-83k,出さない,4547726213070,2511147,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,12000,出さない
ALFAROMEO,164,164A/164AG/164B/168B/164K1P/164K1G/164KP,87/9～98/9,3.0i V6/3.0i V6 24V,リア,6400,,113302,P1350451-qq-e-84k,出さない,4547726211663,1350451,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,8000,出さない
ALFAROMEO,164,164K1H/164K1M/164K1C,94/2～99,3.0i V6 24V Q4,フロント,9600,,84434,P2511147-qq-e-85k,出さない,4547726213070,2511147,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,12000,出さない
ALFAROMEO,164,164K1H/164K1M/164K1C,94/2～99,3.0i V6 24V Q4,リア,6400,,117110,P2551018-qq-e-86k,出さない,4547726217108,2551018,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,8000,出さない
ALFAROMEO,164,,87/9～92,2.0 ターボ,フロント,9600,,123370,P2511147-qq-e-79k,出さない,4547726213070,2511147,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,12000,出さない
ALFAROMEO,164,,87/9～92,2.0 ターボ,リア,6400,,80684,P1350451-qq-e-80k,出さない,4547726211663,1350451,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,8000,出さない
ALFAROMEO,164,,92～,2.0 ツインスパーク,リア,6400,,119904,P1350451-qq-e-78k,出さない,4547726211663,1350451,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,8000,出さない
ALFAROMEO,164,,92～,2.0 ツインスパーク<br>車台No.6142574→6297363,フロント,8000,,92427,P2610644-qq-e-76k,出さない,4547726217146,2610644,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,10000,出さない
ALFAROMEO,164,,92～,2.0 ツインスパーク<br>車台No.6297364→,フロント,8000,,110505,P2511185-qq-e-77k,出さない,4547726213315,2511185,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,10000,出さない
ALFAROMEO,164,,92～98/9,2.0i V6 ターボ,フロント,9600,,91060,P2511147-qq-e-81k,出さない,4547726213070,2511147,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,12000,出さない
ALFAROMEO,164,,92～98/9,2.0i V6 ターボ,リア,6400,,113301,P1350451-qq-e-82k,出さない,4547726211663,1350451,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,8000,出さない
ALFAROMEO,166,936A1/936A2/936A11,99/9～,2.5 V6 24V/3.0 V6 24V<br>ブレンボ,フロント,12000,,104192,P2513757-qq-e-87k,出さない,4547726213230,2513757,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,15000,出さない
ALFAROMEO,166,936A1/936A2/936A11,99/9～,2.5 V6 24V/3.0 V6 24V<br>ブレンボ,リア,6400,,91072,P2551018-qq-e-88k,出さない,4547726217108,2551018,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,8000,出さない
ALFAROMEO,4C,960A1,14/07～,1.7 ターボ,フロント,9600,,110514,P2515225-qq-e-37k,出さない,4547726215920,2515225,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,12000,出さない
ALFAROMEO,4C,960A1,14/07～,1.7 ターボ,リア,9600,,98494,P2552072-qq-e-38k,出さない,4547726218730,2552072,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,12000,出さない
ALFAROMEO,75,162/162B30,85～89/10,2.5i/3.0i V6<br>ダブルセンサー車,フロント,8000,,123368,P2510323-qq-e-47k,出さない,4547726210864,2510323,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,10000,出さない
ALFAROMEO,75,162/162B30,85～89/10,2.5i/3.0i V6<br>ダブルセンサー車,リア,6400,,91070,P2550083-qq-e-48k,出さない,4547726217092,2550083,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,8000,出さない
ALFAROMEO,75,162/162B30,89/10～93,2.5i/3.0i V6<br>シングルセンサー車,フロント,8000,,123367,P2510087-qq-e-49k,出さない,4547726217023,2510087,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,10000,出さない
ALFAROMEO,75,162/162B30,89/10～93,2.5i/3.0i V6<br>シングルセンサー車,リア,6400,,104198,P2550387-qq-e-50k,出さない,4547726210895,2550387,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,8000,出さない
ALFAROMEO,75,162B40,85～89/10,1.8i ターボ/2.0i ツインスパーク<br>ダブルセンサー車,フロント,8000,,103799,P2510323-qq-e-43k,出さない,4547726210864,2510323,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,10000,出さない
ALFAROMEO,75,162B40,85～89/10,1.8i ターボ/2.0i ツインスパーク<br>ダブルセンサー車,リア,6400,,110515,P2550083-qq-e-44k,出さない,4547726217092,2550083,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,8000,出さない
ALFAROMEO,75,162B40,89/10～93,1.8i ターボ/2.0i ツインスパーク<br>シングルセンサー車,フロント,8000,,110495,P2510087-qq-e-45k,出さない,4547726217023,2510087,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,10000,出さない
ALFAROMEO,75,162B40,89/10～93,1.8i ターボ/2.0i ツインスパーク<br>シングルセンサー車,リア,6400,,78234,P2550387-qq-e-46k,出さない,4547726210895,2550387,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,8000,出さない
ALFAROMEO,75,,85～89/10,1.6/1.8i<br>ダブルセンサー車,フロント,8000,,77826,P2510911-qq-e-39k,出さない,4547726210871,2510911,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,10000,出さない
ALFAROMEO,75,,85～89/10,1.6/1.8i<br>ダブルセンサー車,リア,6400,,123747,P2550083-qq-e-40k,出さない,4547726217092,2550083,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,8000,出さない
ALFAROMEO,75,,89/10～93,1.6/1.8i<br>シングルセンサー車,フロント,8000,,123366,P2510034-qq-e-41k,出さない,4547726210840,2510034,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,10000,出さない
ALFAROMEO,75,,89/10～93,1.6/1.8i<br>シングルセンサー車,リア,6400,,78233,P2550387-qq-e-42k,出さない,4547726210895,2550387,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,8000,出さない
ALFAROMEO,GT,93720L,04/06～12/04,2.0 JTS,フロント,8000,,84430,P2511007-qq-e-108k,出さない,4547726217047,2511007,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,10000,出さない
ALFAROMEO,GT,93720L,04/06～12/04,2.0 JTS,リア,6400,,104202,P2551685-qq-e-109k,出さない,4547726217122,2551685,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,8000,出さない
ALFAROMEO,GT,93732L,04/06～12/04,3.2 GTA<br>ブレンボ,フロント,12000,,91062,P2513092-qq-e-110k,出さない,4547726213087,2513092,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,15000,出さない
ALFAROMEO,GT,93732L,04/06～12/04,3.2 GTA<br>ブレンボ,リア,6400,,117114,P2551685-qq-e-111k,出さない,4547726217122,2551685,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,8000,出さない
ALFAROMEO,GTV,91620G,04/07～,2.0 ツインスパーク/2.0 V6 ターボ<br>ATE,フロント,8000,,123369,P2511007-qq-e-122k,出さない,4547726217047,2511007,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,10000,出さない
ALFAROMEO,GTV,91620G,04/07～,2.0 ツインスパーク/2.0 V6 ターボ<br>ATE,リア,6400,,123750,P2551472-qq-e-123k,出さない,4547726217115,2551472,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,8000,出さない
ALFAROMEO,GTV,916C1/916C1B,95～98/02,3.0 V6<br>ブレンボ,フロント,12000,,110894,P2910849-qq-e-124k,出さない,4547726217245,2910849,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,15000,出さない
ALFAROMEO,GTV,916C1/916C1B,95～98/02,3.0 V6<br>ブレンボ,リア,6400,,118430,P2650522-qq-e-125k,出さない,4547726217184,2650522,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,8000,出さない
ALFAROMEO,GTV,916C1/916C1B,98/03～,3.0 V6<br>ブレンボ,フロント,12000,,104209,P2910849-qq-e-126k,出さない,4547726217245,2910849,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,15000,出さない
ALFAROMEO,GTV,916C1/916C1B,98/03～,3.0 V6<br>ブレンボ,リア,6400,,104199,P2551472-qq-e-127k,出さない,4547726217115,2551472,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,8000,出さない
ALFAROMEO,GTV,916C2A,95～98/1,2.0 ツインスパーク/2.0 V6 ターボ,リア,6400,,125131,P2650522-qq-e-119k,出さない,4547726217184,2650522,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,8000,出さない
ALFAROMEO,GTV,916C2A,95～98/1,2.0 ツインスパーク/2.0 V6 ターボ<br>ATE/BENDIX,フロント,8000,,117102,P2511007-qq-e-118k,出さない,4547726217047,2511007,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,10000,出さない
ALFAROMEO,GTV,916C2A,95～98/1,2.0 ツインスパーク/2.0 V6 ターボ<br>LUCAS,フロント,8000,,84752,P2910856-qq-e-117k,出さない,4547726217252,2910856,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,10000,出さない
ALFAROMEO,GTV,916C2A,98/2～,2.0 ツインスパーク/2.0 V6 ターボ<br>ATE,フロント,8000,,77827,P2511007-qq-e-120k,出さない,4547726217047,2511007,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,10000,出さない
ALFAROMEO,GTV,916C2A,98/2～,2.0 ツインスパーク/2.0 V6 ターボ<br>ATE,リア,6400,,110517,P2551472-qq-e-121k,出さない,4547726217115,2551472,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,8000,出さない
ALFAROMEO,GTV,916CXB,03/07～,3.2 V6 24V,フロント,12000,,123758,P2910849-qq-e-128k,出さない,4547726217245,2910849,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,15000,出さない
ALFAROMEO,GTV,916CXB,03/07～,3.2 V6 24V,リア,6400,,97245,P2551472-qq-e-129k,出さない,4547726217115,2551472,DIXCEL,ブレーキパッド,P,材質:セラミック系複合材<br>適正温度:0～500℃,,,8000,出さない
