自動車メーカー,車種,型式,年式,適合詳細,取付位置,販売価格,Camp価格,商品ID,物販コード,取付コード,JANコード,メーカー品番,メーカー名,商品名,種類,仕様,備考,注意事項,定価,SET価格
ALFAROMEO,164,,92～,2.0 ツインスパーク<br>車台No.6297364→,フロント,22400,,96403,Z2511185-qq-e-4410k,出さない,4547726243312,2511185,DIXCEL,ブレーキパッド,Z,材質:グラファイト・メタリック<br>適正温度:0～850℃,,,28000,出さない
ALFAROMEO,164,,92～98/9,2.0i V6 ターボ,フロント,22400,,107875,Z2511147-qq-e-4414k,出さない,4547726243077,2511147,DIXCEL,ブレーキパッド,Z,材質:グラファイト・メタリック<br>適正温度:0～850℃,,,28000,出さない
ALFAROMEO,164,,92～98/9,2.0i V6 ターボ,リア,22400,,88834,Z1350451-qq-e-4415k,出さない,4547726241660,1350451,DIXCEL,ブレーキパッド,Z,材質:グラファイト・メタリック<br>適正温度:0～850℃,,,28000,出さない
ALFAROMEO,166,936A1/936A2/936A11,99/9～,2.5 V6 24V/3.0 V6 24V<br>ブレンボ,フロント,19200,,122879,Z2513757-qq-e-4420k,出さない,4547726243237,2513757,DIXCEL,ブレーキパッド,Z,材質:グラファイト・メタリック<br>適正温度:0～850℃,,,24000,出さない
ALFAROMEO,166,936A1/936A2/936A11,99/9～,2.5 V6 24V/3.0 V6 24V<br>ブレンボ,リア,19200,,105332,Z2551018-qq-e-4421k,出さない,4547726247105,2551018,DIXCEL,ブレーキパッド,Z,材質:グラファイト・メタリック<br>適正温度:0～850℃,,,24000,出さない
ALFAROMEO,4C,960A1,14/07～,1.7 ターボ,フロント,19200,,77334,Z2515225-qq-e-4371k,出さない,4547726245927,2515225,DIXCEL,ブレーキパッド,Z,材質:グラファイト・メタリック<br>適正温度:0～850℃,,,24000,出さない
ALFAROMEO,75,162/162B30,85～89/10,2.5i/3.0i V6<br>ダブルセンサー車,フロント,22400,,111613,Z2510323-qq-e-4380k,出さない,4547726240861,2510323,DIXCEL,ブレーキパッド,Z,材質:グラファイト・メタリック<br>適正温度:0～850℃,,,28000,出さない
ALFAROMEO,75,162/162B30,85～89/10,2.5i/3.0i V6<br>ダブルセンサー車,リア,22400,,98749,Z2550083-qq-e-4381k,出さない,4547726247099,2550083,DIXCEL,ブレーキパッド,Z,材質:グラファイト・メタリック<br>適正温度:0～850℃,,,28000,出さない
ALFAROMEO,75,162/162B30,89/10～93,2.5i/3.0i V6<br>シングルセンサー車,フロント,22400,,118188,Z2510087-qq-e-4382k,出さない,4547726247020,2510087,DIXCEL,ブレーキパッド,Z,材質:グラファイト・メタリック<br>適正温度:0～850℃,,,28000,出さない
ALFAROMEO,75,162/162B30,89/10～93,2.5i/3.0i V6<br>シングルセンサー車,リア,22400,,124886,Z2550387-qq-e-4383k,出さない,4547726240892,2550387,DIXCEL,ブレーキパッド,Z,材質:グラファイト・メタリック<br>適正温度:0～850℃,,,28000,出さない
ALFAROMEO,75,162B40,85～89/10,1.8i ターボ/2.0i ツインスパーク<br>ダブルセンサー車,フロント,22400,,98748,Z2510323-qq-e-4376k,出さない,4547726240861,2510323,DIXCEL,ブレーキパッド,Z,材質:グラファイト・メタリック<br>適正温度:0～850℃,,,28000,出さない
ALFAROMEO,75,162B40,85～89/10,1.8i ターボ/2.0i ツインスパーク<br>ダブルセンサー車,リア,22400,,111614,Z2550083-qq-e-4377k,出さない,4547726247099,2550083,DIXCEL,ブレーキパッド,Z,材質:グラファイト・メタリック<br>適正温度:0～850℃,,,28000,出さない
ALFAROMEO,75,162B40,89/10～93,1.8i ターボ/2.0i ツインスパーク<br>シングルセンサー車,フロント,22400,,124883,Z2510087-qq-e-4378k,出さない,4547726247020,2510087,DIXCEL,ブレーキパッド,Z,材質:グラファイト・メタリック<br>適正温度:0～850℃,,,28000,出さない
ALFAROMEO,75,162B40,89/10～93,1.8i ターボ/2.0i ツインスパーク<br>シングルセンサー車,リア,22400,,79351,Z2550387-qq-e-4379k,出さない,4547726240892,2550387,DIXCEL,ブレーキパッド,Z,材質:グラファイト・メタリック<br>適正温度:0～850℃,,,28000,出さない
ALFAROMEO,75,,85～89/10,1.6/1.8i<br>ダブルセンサー車,フロント,22400,,85498,Z2510911-qq-e-4372k,出さない,4547726240878,2510911,DIXCEL,ブレーキパッド,Z,材質:グラファイト・メタリック<br>適正温度:0～850℃,,,28000,出さない
ALFAROMEO,75,,85～89/10,1.6/1.8i<br>ダブルセンサー車,リア,22400,,105328,Z2550083-qq-e-4373k,出さない,4547726247099,2550083,DIXCEL,ブレーキパッド,Z,材質:グラファイト・メタリック<br>適正温度:0～850℃,,,28000,出さない
ALFAROMEO,75,,89/10～93,1.6/1.8i<br>シングルセンサー車,フロント,22400,,78945,Z2510034-qq-e-4374k,出さない,4547726240847,2510034,DIXCEL,ブレーキパッド,Z,材質:グラファイト・メタリック<br>適正温度:0～850℃,,,28000,出さない
ALFAROMEO,75,,89/10～93,1.6/1.8i<br>シングルセンサー車,リア,22400,,92215,Z2550387-qq-e-4375k,出さない,4547726240892,2550387,DIXCEL,ブレーキパッド,Z,材質:グラファイト・メタリック<br>適正温度:0～850℃,,,28000,出さない
ALFAROMEO,GT,93720L,04/06～12/04,2.0 JTS,フロント,19200,,107873,Z2511007-qq-e-4441k,出さない,4547726247044,2511007,DIXCEL,ブレーキパッド,Z,材質:グラファイト・メタリック<br>適正温度:0～850℃,,,24000,出さない
ALFAROMEO,GT,93720L,04/06～12/04,2.0 JTS,リア,17600,,78955,Z2551685-qq-e-4442k,出さない,4547726247129,2551685,DIXCEL,ブレーキパッド,Z,材質:グラファイト・メタリック<br>適正温度:0～850℃,,,22000,出さない
ALFAROMEO,GT,93732L,04/06～12/04,3.2 GTA<br>ブレンボ,フロント,19200,,83874,Z2513092-qq-e-4443k,出さない,4547726243084,2513092,DIXCEL,ブレーキパッド,Z,材質:グラファイト・メタリック<br>適正温度:0～850℃,,,24000,出さない
ALFAROMEO,GT,93732L,04/06～12/04,3.2 GTA<br>ブレンボ,リア,17600,,92220,Z2551685-qq-e-4444k,出さない,4547726247129,2551685,DIXCEL,ブレーキパッド,Z,材質:グラファイト・メタリック<br>適正温度:0～850℃,,,22000,出さない
ALFAROMEO,GTV,91620G,04/07～,2.0 ツインスパーク/2.0 V6 ターボ<br>ATE,フロント,19200,,81866,Z2511007-qq-e-4455k,出さない,4547726247044,2511007,DIXCEL,ブレーキパッド,Z,材質:グラファイト・メタリック<br>適正温度:0～850℃,,,24000,出さない
ALFAROMEO,GTV,91620G,04/07～,2.0 ツインスパーク/2.0 V6 ターボ<br>ATE,リア,17600,,105333,Z2551472-qq-e-4456k,出さない,4547726247112,2551472,DIXCEL,ブレーキパッド,Z,材質:グラファイト・メタリック<br>適正温度:0～850℃,,,22000,出さない
ALFAROMEO,GTV,916C1/916C1B,95～98/02,3.0 V6<br>ブレンボ,フロント,19200,,113111,Z2910849-qq-e-4457k,出さない,4547726247242,2910849,DIXCEL,ブレーキパッド,Z,材質:グラファイト・メタリック<br>適正温度:0～850℃,,,24000,出さない
ALFAROMEO,GTV,916C1/916C1B,95～98/02,3.0 V6<br>ブレンボ,リア,16000,,104903,Z2650522-qq-e-4458k,出さない,4547726247181,2650522,DIXCEL,ブレーキパッド,Z,材質:グラファイト・メタリック<br>適正温度:0～850℃,,,20000,出さない
ALFAROMEO,GTV,916C1/916C1B,98/03～,3.0 V6<br>ブレンボ,フロント,19200,,113112,Z2910849-qq-e-4459k,出さない,4547726247242,2910849,DIXCEL,ブレーキパッド,Z,材質:グラファイト・メタリック<br>適正温度:0～850℃,,,24000,出さない
ALFAROMEO,GTV,916C1/916C1B,98/03～,3.0 V6<br>ブレンボ,リア,17600,,124472,Z2551472-qq-e-4460k,出さない,4547726247112,2551472,DIXCEL,ブレーキパッド,Z,材質:グラファイト・メタリック<br>適正温度:0～850℃,,,22000,出さない
ALFAROMEO,GTV,916C2A,95～98/1,2.0 ツインスパーク/2.0 V6 ターボ,リア,16000,,92223,Z2650522-qq-e-4452k,出さない,4547726247181,2650522,DIXCEL,ブレーキパッド,Z,材質:グラファイト・メタリック<br>適正温度:0～850℃,,,20000,出さない
ALFAROMEO,GTV,916C2A,95～98/1,2.0 ツインスパーク/2.0 V6 ターボ<br>ATE/BENDIX,フロント,19200,,121171,Z2511007-qq-e-4451k,出さない,4547726247044,2511007,DIXCEL,ブレーキパッド,Z,材質:グラファイト・メタリック<br>適正温度:0～850℃,,,24000,出さない
