自動車メーカー,車種,型式,年式,適合詳細,取付位置,販売価格,Camp価格,商品ID,物販コード,取付コード,JANコード,メーカー品番,メーカー名,商品名,種類,仕様,備考,注意事項,定価,SET価格
スズキ,アルト,HA24V,04/08～09/12,車台No.104001→,フロント,21600,,96008,SPK371082-qq-e-3063k,SPK371082-qq-e-d-3063k,4547726344651,371082,DIXCEL,ブレーキパッド,SP-K,材質:グラファイト・メタリック<br>適正温度:50～800℃,,,24000,24600
スズキ,アルト,HA25S,09/12～14/12,車台No.→897000,フロント,21600,,83143,SPK371082-qq-e-3064k,出さない,4547726344651,371082,DIXCEL,ブレーキパッド,SP-K,材質:グラファイト・メタリック<br>適正温度:50～800℃,,,24000,出さない
スズキ,アルト,HA25S,09/12～14/12,車台No.897001→,フロント,21600,,96009,SPK371082-qq-e-3065k,出さない,4547726344651,371082,DIXCEL,ブレーキパッド,SP-K,材質:グラファイト・メタリック<br>適正温度:50～800℃,,,24000,出さない
スズキ,アルト,HA25V,09/12～14/12,車台No.→751000,フロント,21600,,102541,SPK371082-qq-e-3066k,出さない,4547726344651,371082,DIXCEL,ブレーキパッド,SP-K,材質:グラファイト・メタリック<br>適正温度:50～800℃,,,24000,出さない
スズキ,アルト,HA25V,09/12～14/12,車台No.751001→,フロント,21600,,109236,SPK371082-qq-e-3067k,出さない,4547726344651,371082,DIXCEL,ブレーキパッド,SP-K,材質:グラファイト・メタリック<br>適正温度:50～800℃,,,24000,出さない
スズキ,アルト,HA35S,09/12～,車台No.→140000,フロント,21600,,115825,SPK371082-qq-e-3068k,SPK371082-qq-e-d-3068k,4547726344651,371082,DIXCEL,ブレーキパッド,SP-K,材質:グラファイト・メタリック<br>適正温度:50～800℃,,,24000,24600
スズキ,アルト,HA35S,09/12～,車台No.140001→,フロント,21600,,76640,SPK371082-qq-e-3069k,SPK371082-qq-e-d-3069k,4547726344651,371082,DIXCEL,ブレーキパッド,SP-K,材質:グラファイト・メタリック<br>適正温度:50～800℃,,,24000,24600
スズキ,アルト,HA36S,14/12～,ターボ(WORKS&RS),フロント,21600,,88771,SPK371058-qq-e-3070k,SPK371058-qq-e-d-3070k,4547726344583,371058,DIXCEL,ブレーキパッド,SP-K,材質:グラファイト・メタリック<br>適正温度:50～800℃,,,24000,24600
スズキ,アルトワークス,CM22V,90/2～94/10,WORKS R(DOHC ターボ),フロント,21600,,114113,SPK371032-qq-e-3038k,SPK371032-qq-e-d-3038k,4547726344545,371032,DIXCEL,ブレーキパッド,SP-K,材質:グラファイト・メタリック<br>適正温度:50～800℃,,,24000,24600
スズキ,アルトワークス,CN21S,90/2～91/8,WORKS ie(SOHC ターボ),フロント,21600,,122471,SPK371026-qq-e-3034k,SPK371026-qq-e-d-3034k,4547726344521,371026,DIXCEL,ブレーキパッド,SP-K,材質:グラファイト・メタリック<br>適正温度:50～800℃,,,24000,24600
スズキ,アルトワークス,CN21S,90/2～91/8,WORKS RS-X(DOHC ターボ),フロント,21600,,101199,SPK371032-qq-e-3035k,SPK371032-qq-e-d-3035k,4547726344545,371032,DIXCEL,ブレーキパッド,SP-K,材質:グラファイト・メタリック<br>適正温度:50～800℃,,,24000,24600
スズキ,アルトワークス,CP21S,90/2～91/8,WORKS RS-R(DOHC ターボ),フロント,21600,,101200,SPK371032-qq-e-3036k,SPK371032-qq-e-d-3036k,4547726344545,371032,DIXCEL,ブレーキパッド,SP-K,材質:グラファイト・メタリック<br>適正温度:50～800℃,,,24000,24600
スズキ,アルトワークス,CR22S,91/9～94/10,WORKS ie(SOHC ターボ)ナビ仕様,フロント,21600,,81828,SPK371032-qq-e-3047k,SPK371032-qq-e-d-3047k,4547726344545,371032,DIXCEL,ブレーキパッド,SP-K,材質:グラファイト・メタリック<br>適正温度:50～800℃,,,24000,24600
スズキ,アルトワークス,CR22S,91/9～94/10,WORKS ie(SOHC ターボ)車台No.→250000,フロント,21600,,121450,SPK371026-qq-e-3045k,SPK371026-qq-e-d-3045k,4547726344521,371026,DIXCEL,ブレーキパッド,SP-K,材質:グラファイト・メタリック<br>適正温度:50～800℃,,,24000,24600
スズキ,アルトワークス,CR22S,91/9～94/10,WORKS ie(SOHC ターボ)車台No.250001→,フロント,21600,,120789,SPK371032-qq-e-3046k,SPK371032-qq-e-d-3046k,4547726344545,371032,DIXCEL,ブレーキパッド,SP-K,材質:グラファイト・メタリック<br>適正温度:50～800℃,,,24000,24600
スズキ,アルトワークス,CR22S,91/9～94/10,WORKS RS-X(DOHC ターボ),フロント,21600,,114114,SPK371032-qq-e-3048k,SPK371032-qq-e-d-3048k,4547726344545,371032,DIXCEL,ブレーキパッド,SP-K,材質:グラファイト・メタリック<br>適正温度:50～800℃,,,24000,24600
