自動車メーカー,車種,型式,年式,Fr/Rr,適合詳細,備考,注意事項,SET価格,Camp価格,商品ID,商品コード,JANコード,メーカー品番,メーカー名,商品名,定価,掛け,販売価格,工賃
スズキ,Kei,HN11S/HN12S,98/10～01/11,フロント,,,,11000,,130445,71521080140-qq-0120,4580439053403,P61 108,brembo,ブラックパッド,9000,70,9000,2000
スズキ,Kei,HN21S,98/10～01/03,フロント,ターボ,,,11000,,130446,71521080140-qq-0121,4580439053403,P61 108,brembo,ブラックパッド,9000,70,9000,2000
スズキ,Kei,HN21S,98/10～01/03,フロント,NA,,,11000,,130448,71521080140-qq-0123,4580439053403,P61 108,brembo,ブラックパッド,9000,70,9000,2000
スズキ,Keiワークス,HN22S,01/03～04/11,フロント,WORKS ターボ及びNA車に適合,,,11000,,130447,71521080140-qq-0122,4580439053403,P61 108,brembo,ブラックパッド,9000,70,9000,2000
スズキ,Keiワークス,HN22S,01/03～04/11,リア,WORKS ターボに適合,,,11000,,133232,71521086021-qq-01264,4580439024304,P28 025,brembo,ブラックパッド,9000,70,9000,2000
スズキ,MRワゴン,MF21S,01/12～04/11,フロント,NA,,,11000,,130452,71521080140-qq-0127,4580439053403,P61 108,brembo,ブラックパッド,9000,70,9000,2000
スズキ,MRワゴン,MF21S,01/12～05/12,フロント,ターボ,,,11000,,130451,71521080140-qq-0126,4580439053403,P61 108,brembo,ブラックパッド,9000,70,9000,2000
スズキ,SX4,YA11S/YB11S/YC11S,06/07～14/11,フロント,,,,11000,,130057,71521070101-qq-074,4580439023949,P56 021,brembo,ブラックパッド,9000,70,9000,2000
スズキ,SX4,YA41S/YB41S,06/07～14/11,フロント,,,,11000,,130058,71521070101-qq-075,4580439023949,P56 021,brembo,ブラックパッド,9000,70,9000,2000
スズキ,SX4,YA41S/YB41S,06/07～14/11,リア,,,,11000,,133225,71521086011-qq-04472,4580439024298,P28 022,brembo,ブラックパッド,9000,70,9000,2000
スズキ,SX4 Sクロス,YA22S/YB22S,15/02～,フロント,,,,12000,,130456,71521080150-qq-0131,4580439053465,P79 032,brembo,ブラックパッド,9000,70,9000,3000
スズキ,SX4 Sクロス,YA22S/YB22S,15/02～,リア,,,,12000,,130092,71521080020-qq-0109,4580439045675,P79 029,brembo,ブラックパッド,9000,70,9000,3000
スズキ,X-90,LB11S,95/10～98/12,フロント,,,,11000,,133141,71521080051-qq-04426,4580439024229,P79 006,brembo,ブラックパッド,9000,70,9000,2000
スズキ,アルト,CL21V,90/02～91/08,フロント,,,,11000,,131039,71521080011-qq-01868,4580439024199,P15 001,brembo,ブラックパッド,9000,70,9000,2000
スズキ,アルト,CL22V,91/09～94/11,フロント,,,,11000,,133112,71521080011-qq-01892,4580439024199,P15 001,brembo,ブラックパッド,9000,70,9000,2000
スズキ,アルト,CM22V,90/02～94/10,フロント,ワークス除く(NA車)<br>車台No.250001から,,,11000,,133113,71521080011-qq-01893,4580439024199,P15 001,brembo,ブラックパッド,9000,70,9000,2000
スズキ,アルト,CS22S,91/09～94/11,フロント,車台No.250001からのワークス除くNA/3ドア車及び車台No.800001からのワークス除くNA/5ドア車に適合,,,11000,,133115,71521080011-qq-04391,4580439024199,P15 001,brembo,ブラックパッド,9000,70,9000,2000
スズキ,アルト,HA12S,98/10～00/12,リア,ターボ,,,11000,,133230,71521086021-qq-01249,4580439024304,P28 025,brembo,ブラックパッド,9000,70,9000,2000
スズキ,アルト,HA22S,98/10～04/08,リア,ターボ,,,11000,,133231,71521086021-qq-01261,4580439024304,P28 025,brembo,ブラックパッド,9000,70,9000,2000
スズキ,アルト,HA36S,14/12～,フロント,ワークス&RS(ターボ),,,11000,,130110,71521090091-qq-0147,4580439024373,P79 012,brembo,ブラックパッド,9000,70,9000,2000
スズキ,アルト/アルトワークス,CN21S,90/02～91/08,フロント,ABS無(NA)及びWORKS ie(SOHC ターボ),,,11000,,133111,71521080011-qq-01891,4580439024199,P15 001,brembo,ブラックパッド,9000,70,9000,2000
スズキ,アルト/アルトワークス,CR22S,90/02～94/11,フロント,WORKS除くNA車及び車台No.250000までのWORKS ie(SOHC ターボ)に適合,,,11000,,133114,71521080011-qq-01896,4580439024199,P15 001,brembo,ブラックパッド,9000,70,9000,2000
スズキ,エスクード,TA01R,88/05～97/10,フロント,,,,11000,,131043,71521080051-qq-04387,4580439024229,P79 006,brembo,ブラックパッド,9000,70,9000,2000
スズキ,エスクード,TA01V,88/05～97/10,フロント,,,,11000,,133138,71521080051-qq-04423,4580439024229,P79 006,brembo,ブラックパッド,9000,70,9000,2000
スズキ,エスクード,TA01W,88/05～97/10,フロント,,,,11000,,133139,71521080051-qq-04424,4580439024229,P79 006,brembo,ブラックパッド,9000,70,9000,2000
スズキ,エスクード,TA02W/TD02W/TA52W/TD52W,97/11～00/10,フロント,,,,11000,,133142,71521080061-qq-04416,4580439024236,P79 008,brembo,ブラックパッド,9000,70,9000,2000
スズキ,エスクード,TA11W,88/05～97/10,フロント,,,,11000,,133147,71521080071-qq-04413,4580439024243,P79 009,brembo,ブラックパッド,9000,70,9000,2000
スズキ,エスクード,TA31W,88/05～97/10,フロント,,,,11000,,133148,71521080071-qq-04414,4580439024243,P79 009,brembo,ブラックパッド,9000,70,9000,2000
スズキ,エスクード,TA51W/TD51W/TD61W,88/05～97/10,フロント,,,,11000,,133149,71521080071-qq-04415,4580439024243,P79 009,brembo,ブラックパッド,9000,70,9000,2000
スズキ,エスクード,TA74W/TD54W/TD94W,05/05～08/05,フロント,,,,11000,,131047,71521080101-qq-04435,4580439024274,P79 018,brembo,ブラックパッド,9000,70,9000,2000
スズキ,エスクード,TD01W,88/05～97/10,フロント,,,,11000,,133140,71521080051-qq-04425,4580439024229,P79 006,brembo,ブラックパッド,9000,70,9000,2000
スズキ,エスクード,TD11W,88/05～97/10,フロント,,,,11000,,133146,71521080071-qq-04412,4580439024243,P79 009,brembo,ブラックパッド,9000,70,9000,2000
スズキ,エスクード,TD31W,88/05～97/10,フロント,,,,11000,,133150,71521080071-qq-04418,4580439024243,P79 009,brembo,ブラックパッド,9000,70,9000,2000
スズキ,エスクード,TD32W/TD62W,97/11～00/10,フロント,,,,11000,,133151,71521080071-qq-04419,4580439024243,P79 009,brembo,ブラックパッド,9000,70,9000,2000
スズキ,エスクード,TDA4W/TAB4W,08/06～15/10,フロント,,,,11000,,133154,71521080101-qq-04436,4580439024274,P79 018,brembo,ブラックパッド,9000,70,9000,2000
スズキ,エスクード,TDA4W/TAB4W,08/06～15/10,リア,,,,11000,,130102,71521086051-qq-0136,4580439024335,P56 068,brembo,ブラックパッド,9000,70,9000,2000
スズキ,エスクード,TL52W,97/11～00/10,フロント,車台No.150000までの車両に適合,,,11000,,133143,71521080061-qq-04434,4580439024236,P79 008,brembo,ブラックパッド,9000,70,9000,2000
スズキ,エスクード,TL52W,97/11～00/10,フロント,車台No.150001からの車両に適合,,,11000,,133152,71521080071-qq-04420,4580439024243,P79 009,brembo,ブラックパッド,9000,70,9000,2000
スズキ,エブリイ+,DA32W,99/06～01/05,フロント,,,,11000,,130111,71521090091-qq-0148,4580439024373,P79 012,brembo,ブラックパッド,9000,70,9000,2000
スズキ,エブリイランディ,DA32W,01/05～05/07,フロント,,,,11000,,130112,71521090091-qq-0149,4580439024373,P79 012,brembo,ブラックパッド,9000,70,9000,2000
スズキ,カプチーノ,EA11R/EA21R,91/10～98/10,フロント,,,,11000,,131049,71521080131-qq-04439,4580439031630,P79 005,brembo,ブラックパッド,9000,70,9000,2000
スズキ,カルタス/カルタスクレセント/カルタスエスティーム,AF34S,88/08～98/07,フロント,GT-i/GT-iA(DOHC),,,11000,,132908,71521070261-qq-03676,4580439024083,P56 018,brembo,ブラックパッド,9000,70,9000,2000
スズキ,カルタス/カルタスクレセント/カルタスエスティーム,AH14S/AJ14S/AH64S/AJ64S,88/08～98/07,フロント,,,,11000,,133161,71521080131-qq-04442,4580439031630,P79 005,brembo,ブラックパッド,9000,70,9000,2000
スズキ,カルタス/カルタスクレセント/カルタスエスティーム,AK34S,88/08～98/07,フロント,,,,11000,,132909,71521070261-qq-03681,4580439024083,P56 018,brembo,ブラックパッド,9000,70,9000,2000
スズキ,カルタス/カルタスクレセント/カルタスエスティーム,GC41W,95/01～02/08,リア,,,,11000,,133277,71521086031-qq-04443,4580439024311,P49 015,brembo,ブラックパッド,9000,70,9000,2000
スズキ,キザシ,RE91S/RF91S,09/10～,フロント,,,,11000,,130093,71521080031-qq-0110,4580439024205,P56 062,brembo,ブラックパッド,9000,70,9000,2000
スズキ,キザシ,RE91S/RF91S,09/10～,リア,,,,11000,,133195,71521086011-qq-01354,4580439024298,P28 022,brembo,ブラックパッド,9000,70,9000,2000
スズキ,キャラ,PG6SS,93/01～,フロント,,,,11000,,133123,71521080011-qq-04409,4580439024199,P15 001,brembo,ブラックパッド,9000,70,9000,2000
スズキ,キャリイ/エブリイ,DE51V/DF51V,91/09～98/12,フロント,,,,11000,,129592,71521080091-qq-01910,4580439024267,P79 017,brembo,ブラックパッド,9000,70,9000,2000
スズキ,ジムニー,JA11C/JA11V,90/02～95/11,フロント,,,,11000,,133136,71521080041-qq-04464,4580439024212,P79 001,brembo,ブラックパッド,9000,70,9000,2000
スズキ,ジムニー,JA12C/JA12V/JA12W/JA22W,95/11～98/08,フロント,,,,11000,,133137,71521080041-qq-04465,4580439024212,P79 001,brembo,ブラックパッド,9000,70,9000,2000
スズキ,ジムニー,JB64W,18/07～,フロント,,,,11000,,131042,71521080041-qq-04462,4580439024212,P79 001,brembo,ブラックパッド,9000,70,9000,2000
スズキ,ジムニーシエラ,JB74W,18/07～,フロント,,,,11000,,130098,71521080041-qq-0115,4580439024212,P79 001,brembo,ブラックパッド,9000,70,9000,2000
スズキ,ジムニーワイド/ジムニーシエラ,JB31W,93/05～95/11,フロント,,,,11000,,133135,71521080041-qq-04463,4580439024212,P79 001,brembo,ブラックパッド,9000,70,9000,2000
スズキ,ジムニーワイド/ジムニーシエラ,JB32W,95/11～97/12,フロント,,,,11000,,130094,71521080041-qq-0111,4580439024212,P79 001,brembo,ブラックパッド,9000,70,9000,2000
スズキ,ジムニーワイド/ジムニーシエラ,JB33W,97/12～00/03,フロント,,,,11000,,130095,71521080041-qq-0112,4580439024212,P79 001,brembo,ブラックパッド,9000,70,9000,2000
スズキ,ジムニーワイド/ジムニーシエラ,JB43W,00/04～04/12,フロント,,,,11000,,130096,71521080041-qq-0113,4580439024212,P79 001,brembo,ブラックパッド,9000,70,9000,2000
スズキ,ジムニーワイド/ジムニーシエラ,JB43W,04/12～18/06,フロント,,,,11000,,130097,71521080041-qq-0114,4580439024212,P79 001,brembo,ブラックパッド,9000,70,9000,2000
スズキ,スイフト,HT51S,00/01～05/04,フロント,,,,11000,,130113,71521090091-qq-0150,4580439024373,P79 012,brembo,ブラックパッド,9000,70,9000,2000
スズキ,スイフト,HT81S,00/01～05/04,フロント,,,,11000,,130114,71521090091-qq-0151,4580439024373,P79 012,brembo,ブラックパッド,9000,70,9000,2000
スズキ,スイフト,HT81S,00/01～05/04,リア,,,,11000,,131055,71521086061-qq-01810,4580439031623,P49 035,brembo,ブラックパッド,9000,70,9000,2000
スズキ,スイフト,ZC11S/ZC21S/ZC71S,04/11～10/09,フロント,,,,11000,,133157,71521080111-qq-04470,4580439024281,P79 023,brembo,ブラックパッド,9000,70,9000,2000
スズキ,スイフト,ZC13S/ZC53S/ZD53S,17/01～,フロント,,,,11000,,133440,71521090071-qq-01450,4580439024359,P16 013,brembo,ブラックパッド,9000,70,9000,2000
スズキ,スイフト,ZC13S/ZC53S/ZD53S,17/01～,リア,,,,11000,,133128,71521080020-qq-01458,4580439045675,P79 029,brembo,ブラックパッド,9000,70,9000,2000
スズキ,スイフト,ZC31S,05/09～11/12,フロント,,,,11000,,133159,71521080111-qq-04478,4580439024281,P79 023,brembo,ブラックパッド,9000,70,9000,2000
スズキ,スイフト,ZC31S,05/09～11/12,リア,,,,11000,,133196,71521086011-qq-01365,4580439024298,P28 022,brembo,ブラックパッド,9000,70,9000,2000
スズキ,スイフト,ZC32S,11/12～17/09,フロント,,,,11000,,133437,71521090071-qq-01447,4580439024359,P16 013,brembo,ブラックパッド,9000,70,9000,2000
スズキ,スイフト,ZC33S,17/09～,フロント,,,,11000,,133445,71521090071-qq-04473,4580439024359,P16 013,brembo,ブラックパッド,9000,70,9000,2000
スズキ,スイフト,ZC33S,17/09～,リア,,,,11000,,131040,71521080020-qq-01462,4580439045675,P79 029,brembo,ブラックパッド,9000,70,9000,2000
スズキ,スイフト,ZC43S,17/01～,フロント,SL<br>リア:ディスク車,,,11000,,133441,71521090071-qq-01451,4580439024359,P16 013,brembo,ブラックパッド,9000,70,9000,2000
スズキ,スイフト,ZC43S,17/01～,リア,SL<br>リア:ディスク車,,,11000,,133129,71521080020-qq-01459,4580439045675,P79 029,brembo,ブラックパッド,9000,70,9000,2000
スズキ,スイフト,ZC72S,10/09～17/01,フロント,RS/リア:ドラム及びXG/XL,,,11000,,133160,71521080111-qq-04488,4580439024281,P79 023,brembo,ブラックパッド,9000,70,9000,2000
スズキ,スイフト,ZC72S,10/09～17/01,フロント,RS/リア:ディスク及びXS,,,11000,,133438,71521090071-qq-01448,4580439024359,P16 013,brembo,ブラックパッド,9000,70,9000,2000
スズキ,スイフト,ZC83S,17/01～,フロント,RS/XL<br>リア:ディスク車,,,11000,,133443,71521090071-qq-04466,4580439024359,P16 013,brembo,ブラックパッド,9000,70,9000,2000
スズキ,スイフト,ZC83S,17/01～,リア,RS/XL<br>リア:ディスク車,,,11000,,133130,71521080020-qq-01460,4580439045675,P79 029,brembo,ブラックパッド,9000,70,9000,2000
スズキ,スイフト,ZD11S/ZD21S,04/11～10/09,フロント,,,,11000,,133158,71521080111-qq-04471,4580439024281,P79 023,brembo,ブラックパッド,9000,70,9000,2000
スズキ,スイフト,ZD72S,10/09～17/01,フロント,,,,11000,,133439,71521090071-qq-01449,4580439024359,P16 013,brembo,ブラックパッド,9000,70,9000,2000
スズキ,スイフト,ZD83S,17/01～,フロント,XL リア:ディスク車及びXG リア:ドラム車共通,,,11000,,133444,71521090071-qq-04469,4580439024359,P16 013,brembo,ブラックパッド,9000,70,9000,2000
スズキ,スイフト,ZD83S,17/01～,リア,XL<br>リア:ディスク車,,,11000,,133131,71521080020-qq-01461,4580439045675,P79 029,brembo,ブラックパッド,9000,70,9000,2000
スズキ,スプラッシュ,XB32S,08/10～,フロント,,,,11000,,133156,71521080111-qq-04468,4580439024281,P79 023,brembo,ブラックパッド,9000,70,9000,2000
スズキ,セルボモード,CN21S,90/07～91/09,フロント,ABS無(NA),,,11000,,133116,71521080011-qq-04395,4580439024199,P15 001,brembo,ブラックパッド,9000,70,9000,2000
スズキ,セルボモード,CN22S,91/08～95/09,フロント,NA 3ドア,,,11000,,133117,71521080011-qq-04396,4580439024199,P15 001,brembo,ブラックパッド,9000,70,9000,2000
スズキ,セルボモード,CN22S,91/08～95/09,フロント,NA 5ドア<br>車台No.700001から870000,,,11000,,133118,71521080011-qq-04398,4580439024199,P15 001,brembo,ブラックパッド,9000,70,9000,2000
スズキ,セルボモード,CN22S,91/08～95/09,フロント,ターボ 3ドア<br>ABS無<br>車台No.250000まで,,,11000,,133120,71521080011-qq-04403,4580439024199,P15 001,brembo,ブラックパッド,9000,70,9000,2000
スズキ,セルボモード,CP22S,91/08～95/09,フロント,NA 3ドア<br>車台No.250001から370000,,,11000,,133121,71521080011-qq-04405,4580439024199,P15 001,brembo,ブラックパッド,9000,70,9000,2000
スズキ,セルボモード,CP22S,91/08～95/09,フロント,NA 5ドア<br>車台No.700001から870000,,,11000,,133122,71521080011-qq-04408,4580439024199,P15 001,brembo,ブラックパッド,9000,70,9000,2000
スズキ,ソリオ,MA15S,11/01～,フロント,,,,11000,,133155,71521080111-qq-04467,4580439024281,P79 023,brembo,ブラックパッド,9000,70,9000,2000
スズキ,ラパン,HE21S,02/01～05/01,フロント,NA<br>車台No.519297までのFF車及び車台No.161593までの4WD車に適合,,,11000,,130450,71521080140-qq-0125,4580439053403,P61 108,brembo,ブラックパッド,9000,70,9000,2000
スズキ,ラパン,HE21S,02/09～05/11,フロント,車台No.973851までのターボ車に適合,,,11000,,130449,71521080140-qq-0124,4580439053403,P61 108,brembo,ブラックパッド,9000,70,9000,2000
スズキ,ランディ,SC25/SNC25,07/01～10/12,フロント,,,,11000,,132387,71521070011-qq-03605,4580439020894,P56 059,brembo,ブラックパッド,9000,70,9000,2000
スズキ,ランディ,SC25/SNC25,07/01～10/12,リア,,,,11000,,133298,71521086041-qq-03537,4580439024328,P56 046,brembo,ブラックパッド,9000,70,9000,2000
スズキ,ランディ,SC26/SNC26/SHC26,10/12～,フロント,,,,11000,,132388,71521070011-qq-03608,4580439020894,P56 059,brembo,ブラックパッド,9000,70,9000,2000
スズキ,ランディ,SC26/SNC26/SHC26,10/12～,リア,,,,11000,,130103,71521086051-qq-0137,4580439024335,P56 068,brembo,ブラックパッド,9000,70,9000,2000
スズキ,ワゴンR,CT21S,93/09～98/09,フロント,車台No.360000までのABS無(NA)車に適合,,,11000,,133124,71521080011-qq-04446,4580439024199,P15 001,brembo,ブラックパッド,9000,70,9000,2000
スズキ,ワゴンR,CV21S,93/09～98/09,フロント,車台No.150000までのABS無(NA)車に適合,,,11000,,133125,71521080011-qq-04481,4580439024199,P15 001,brembo,ブラックパッド,9000,70,9000,2000
スズキ,ワゴンR,MC11S/MC12S/MC21S/MC22S,98/10～03/08,フロント,,,,11000,,130453,71521080140-qq-0128,4580439053403,P61 108,brembo,ブラックパッド,9000,70,9000,2000
スズキ,ワゴンR,MH21S,03/09～04/11,フロント,NA<br>FFは車台No.300000までの車両/4WDは車台No.460000までの車両に適合,,,11000,,130455,71521080140-qq-0130,4580439053403,P61 108,brembo,ブラックパッド,9000,70,9000,2000
スズキ,ワゴンR,MH21S,03/09～05/08,フロント,車台No.600000までのターボ車及び車台No.840000までのRR-DI(直噴 ターボ)車両にのみ適合,,,11000,,130454,71521080140-qq-0129,4580439053403,P61 108,brembo,ブラックパッド,9000,70,9000,2000
スバル,BRZ,ZC6,12/03～13/08,フロント,RA/R 標準車・17インチパフォーマンスパッケージ装着車及びGTリミテッドを除くSに適合,,,11000,,129537,71521020081-qq-01663,4580439031616,P78 021,brembo,ブラックパッド,9000,70,9000,2000
スバル,BRZ,ZC6,12/03～13/08,リア,RA/R<br>標準車に適合,,,11000,,129552,71521026041-qq-01553,4580439031586,P78 020,brembo,ブラックパッド,9000,70,9000,2000
スバル,BRZ,ZC6,12/03～13/08,リア,R/17インチパフォーマンスパッケージ装着車及びSに適合,,,11000,,131929,71521026051-qq-04294,4580439031654,P78 018,brembo,ブラックパッド,9000,70,9000,2000
スバル,BRZ,ZC6,13/08～,フロント,RA/S/R 15インチブレーキ(リア:ソリッド)/R 16インチブレーキ(リア:ベンチ)車に適合,,,11000,,129538,71521020081-qq-01664,4580439031616,P78 021,brembo,ブラックパッド,9000,70,9000,2000
スバル,BRZ,ZC6,13/08～,フロント,tS/キャリパー:Brembo製 13/08から15/12まで及びGT/キャリパー:Brembo製 16/11からの車両に適合,,,11000,,131717,71521020091-qq-011,4580439031951,P09 004,brembo,ブラックパッド,9000,70,9000,2000
スバル,BRZ,ZC6,13/08～,リア,RA/R 15インチブレーキ(リア:ソリッド)車に適合,,,11000,,129553,71521026041-qq-01554,4580439031586,P78 020,brembo,ブラックパッド,9000,70,9000,2000
スバル,BRZ,ZC6,13/08～,リア,S/RA/R 16インチブレーキ(リア:ベンチ)車に適合,,,11000,,129556,71521026051-qq-01524,4580439031654,P78 018,brembo,ブラックパッド,9000,70,9000,2000
スバル,BRZ,ZC6,13/08～,リア,tS/キャリパー:Brembo製 13/08から15/12まで及びGT/キャリパー:Brembo製 16/11からの車両に適合,,,11000,,131782,71521026011-qq-01593,4580439023499,P56 048,brembo,ブラックパッド,9000,70,9000,2000
スバル,R1,RJ1/RJ2,04/11～,フロント,,,,11000,,133516,71521090091-qq-04373,4580439024373,P79 012,brembo,ブラックパッド,9000,70,9000,2000
スバル,R2,RC1/RC2,03/12～,フロント,,,,11000,,133519,71521090091-qq-04378,4580439024373,P79 012,brembo,ブラックパッド,9000,70,9000,2000
スバル,SVX,CXD/CXW,91/09～,フロント,,,,11000,,132502,71521070051-qq-03936,4580439023895,P24 026,brembo,ブラックパッド,9000,70,9000,2000
スバル,SVX,CXD/CXW,91/09～,リア,,,,11000,,130050,71521026021-qq-038,4580439023505,P78 005,brembo,ブラックパッド,9000,70,9000,2000
スバル,WRX,VAG,14/08～,フロント,S4 2.0GT/GT-S,,,11000,,131687,71521020061-qq-04310,4580439031593,P78 017,brembo,ブラックパッド,9000,70,9000,2000
スバル,WRX,VAG,14/08～,フロント,S4 tS<br>フロントキャリパー:Brembo製車に適合,,,11000,,131727,71521020091-qq-01651,4580439031951,P09 004,brembo,ブラックパッド,9000,70,9000,2000
スバル,WRX STI,VAB,14/08～17/06,フロント,フロント4POT(ブラック)キャリパー装着車のみ適合,,,11000,,131730,71521020091-qq-03195,4580439031951,P09 004,brembo,ブラックパッド,9000,70,9000,2000
スバル,WRX STI,VAB,14/08～17/06,リア,フロント4POT(ブラック)キャリパー装着車のみ適合,,,11000,,131798,71521026011-qq-03525,4580439023499,P56 048,brembo,ブラックパッド,9000,70,9000,2000
スバル,インプレッサ,GC1,92/10～96/08,フロント,ABS付車に適合,,,11000,,131765,71521020120-qq-01603,4580439046467,P78 004,brembo,ブラックパッド,9000,70,9000,2000
スバル,インプレッサ,GC1,92/10～96/08,リア,ABS付車に適合,,,11000,,131820,71521026021-qq-04192,4580439023505,P78 005,brembo,ブラックパッド,9000,70,9000,2000
スバル,インプレッサ,GC1,96/08～00/08,フロント,ABS付車に適合,,,11000,,131745,71521020100-qq-01643,4580439046337,P78 009,brembo,ブラックパッド,9000,70,9000,2000
スバル,インプレッサ,GC2,94/06～96/08,フロント,ABS付車に適合,,,11000,,131766,71521020120-qq-01604,4580439046467,P78 004,brembo,ブラックパッド,9000,70,9000,2000
スバル,インプレッサ,GC2,96/08～00/08,フロント,ABS付車に適合,,,11000,,130956,71521020100-qq-01644,4580439046337,P78 009,brembo,ブラックパッド,9000,70,9000,2000
スバル,インプレッサ,GC4,92/10～96/08,リア,ABS付車に適合,,,11000,,131821,71521026021-qq-04193,4580439023505,P78 005,brembo,ブラックパッド,9000,70,9000,2000
スバル,インプレッサ,GC6,92/10～93/08,リア,A型<br>ABS付車に適合,,,11000,,131822,71521026021-qq-04194,4580439023505,P78 005,brembo,ブラックパッド,9000,70,9000,2000
スバル,インプレッサ,GC6,93/08～94/09,リア,B型に適合,,,11000,,131823,71521026021-qq-04195,4580439023505,P78 005,brembo,ブラックパッド,9000,70,9000,2000
スバル,インプレッサ,GC6,94/10～96/08,リア,C型<br>ABS付車に適合,,,11000,,131824,71521026021-qq-04196,4580439023505,P78 005,brembo,ブラックパッド,9000,70,9000,2000
スバル,インプレッサ,GC8,98/08～00/08,リア,NA<br>グレード:SRX,,,11000,,131860,71521026031-qq-01577,4580439023512,P78 011,brembo,ブラックパッド,9000,70,9000,2000
スバル,インプレッサ,GD2/GD3,03/08～,フロント,,,,11000,,131665,71521020051-qq-01693,4580439023482,P78 015,brembo,ブラックパッド,9000,70,9000,2000
スバル,インプレッサ,GD9,02/10～03/08,フロント,20S,,,11000,,131630,71521020041-qq-01697,4580439023475,P78 013,brembo,ブラックパッド,9000,70,9000,2000
スバル,インプレッサ,GD9,02/10～03/08,リア,20S,,,11000,,130959,71521026000-qq-01602,4580439044234,P78 014,brembo,ブラックパッド,9000,70,9000,2000
スバル,インプレッサ,GF1,96/08～00/08,フロント,ABS付車&C'zスポーツに適合,,,11000,,131736,71521020100-qq-01634,4580439046337,P78 009,brembo,ブラックパッド,9000,70,9000,2000
スバル,インプレッサ,GF2,94/06～98/08,フロント,ABS付車に適合,,,11000,,131737,71521020100-qq-01635,4580439046337,P78 009,brembo,ブラックパッド,9000,70,9000,2000
スバル,インプレッサ,GF2,98/08～00/08,フロント,,,,11000,,131738,71521020100-qq-01636,4580439046337,P78 009,brembo,ブラックパッド,9000,70,9000,2000
スバル,インプレッサ,GF3/GF4,92/10～96/08,フロント,ABS付車に適合,,,11000,,131767,71521020120-qq-01605,4580439046467,P78 004,brembo,ブラックパッド,9000,70,9000,2000
スバル,インプレッサ,GF3/GF4,92/10～96/08,リア,ABS付車に適合,,,11000,,131816,71521026021-qq-01586,4580439023505,P78 005,brembo,ブラックパッド,9000,70,9000,2000
スバル,インプレッサ,GF5,96/08～00/08,フロント,,,,11000,,131739,71521020100-qq-01637,4580439046337,P78 009,brembo,ブラックパッド,9000,70,9000,2000
スバル,インプレッサ,GF6,92/10～93/08,フロント,A型<br>ABS付/ABS無車共通,,,11000,,131768,71521020120-qq-01606,4580439046467,P78 004,brembo,ブラックパッド,9000,70,9000,2000
スバル,インプレッサ,GF6,92/10～93/08,リア,A型 ABS付,,,11000,,131817,71521026021-qq-01587,4580439023505,P78 005,brembo,ブラックパッド,9000,70,9000,2000
スバル,インプレッサ,GF6,93/08～94/09,フロント,B型,,,11000,,131769,71521020120-qq-01607,4580439046467,P78 004,brembo,ブラックパッド,9000,70,9000,2000
スバル,インプレッサ,GF6,93/08～94/09,リア,B型,,,11000,,131818,71521026021-qq-01588,4580439023505,P78 005,brembo,ブラックパッド,9000,70,9000,2000
スバル,インプレッサ,GF6,94/10～96/08,フロント,C型<br>ABS付/ABS無車共通,,,11000,,131770,71521020120-qq-01608,4580439046467,P78 004,brembo,ブラックパッド,9000,70,9000,2000
スバル,インプレッサ,GF6,94/10～96/08,リア,C型<br>ABS付,,,11000,,131819,71521026021-qq-01589,4580439023505,P78 005,brembo,ブラックパッド,9000,70,9000,2000
スバル,インプレッサ,GF6,96/08～98/08,フロント,D/E型,,,11000,,131740,71521020100-qq-01638,4580439046337,P78 009,brembo,ブラックパッド,9000,70,9000,2000
スバル,インプレッサ,GF6,98/08～00/08,フロント,F/G型,,,11000,,131741,71521020100-qq-01639,4580439046337,P78 009,brembo,ブラックパッド,9000,70,9000,2000
スバル,インプレッサ,GF8,96/01～98/08,フロント,HX-20S,,,11000,,131742,71521020100-qq-01640,4580439046337,P78 009,brembo,ブラックパッド,9000,70,9000,2000
スバル,インプレッサ,GF8,98/08～00/08,フロント,SRX,,,11000,,131749,71521020110-qq-01617,4580439044296,P78 010,brembo,ブラックパッド,9000,70,9000,2000
スバル,インプレッサ,GF8,98/08～00/08,リア,SRX,,,11000,,131844,71521026031-qq-01561,4580439023512,P78 011,brembo,ブラックパッド,9000,70,9000,2000
スバル,インプレッサ,GFA,92/10～94/08,フロント,リア:ディスク及びドラム車ともに適合,,,11000,,131771,71521020120-qq-01609,4580439046467,P78 004,brembo,ブラックパッド,9000,70,9000,2000
スバル,インプレッサ,GFA,92/10～94/08,リア,リア:ディスク,,,11000,,131830,71521026021-qq-04298,4580439023505,P78 005,brembo,ブラックパッド,9000,70,9000,2000
スバル,インプレッサ,GG2/GG3,00/08～02/10,フロント,,,,11000,,131743,71521020100-qq-01641,4580439046337,P78 009,brembo,ブラックパッド,9000,70,9000,2000
スバル,インプレッサ,GG2/GG3,02/10～07/06,フロント,,,,11000,,131666,71521020051-qq-01695,4580439023482,P78 015,brembo,ブラックパッド,9000,70,9000,2000
スバル,インプレッサ,GG2/GG3,04/05～06/05,フロント,15i-S,,,11000,,131634,71521020041-qq-01701,4580439023475,P78 013,brembo,ブラックパッド,9000,70,9000,2000
スバル,インプレッサ,GG2/GG3,04/05～06/05,リア,15i-S,,,11000,,131775,71521026000-qq-01598,4580439044234,P78 014,brembo,ブラックパッド,9000,70,9000,2000
