自動車メーカー,車種,型式,年式,Fr/Rr,適合詳細,備考,注意事項,SET価格,Camp価格,商品ID,商品コード,JANコード,メーカー品番,メーカー名,商品名,定価,掛け,販売価格,工賃
スズキ,Kei,HN11S/HN12S,98/10～01/11,フロント,,,,12000,,130472,71523081070-qq-0812,4580439053410,P61 108N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
スズキ,Kei,HN21S,98/10～01/03,フロント,ターボ,,,12000,,130473,71523081070-qq-0813,4580439053410,P61 108N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
スズキ,Kei,HN21S,98/10～01/03,フロント,NA,,,12000,,130475,71523081070-qq-0815,4580439053410,P61 108N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
スズキ,Keiワークス,HN22S,01/03～04/11,フロント,WORKS ターボ及びNA車に適合,,,12000,,130474,71523081070-qq-0814,4580439053410,P61 108N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
スズキ,Keiワークス,HN22S,01/03～04/11,リア,WORKS ターボに適合,,,12000,,134864,71523030020-qq-01563,4580439034570,P28 025N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
スズキ,MRワゴン,MF21S,01/12～04/11,フロント,NA,,,12000,,130479,71523081070-qq-0819,4580439053410,P61 108N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
スズキ,MRワゴン,MF21S,01/12～05/12,フロント,ターボ,,,12000,,130478,71523081070-qq-0818,4580439053410,P61 108N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
スズキ,SX4,YA11S/YB11S/YC11S,06/07～14/11,フロント,,,,18000,,130252,71523070950-qq-0795,4580439033603,P56 021N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スズキ,SX4,YA41S/YB41S,06/07～14/11,フロント,,,,18000,,130253,71523070950-qq-0796,4580439033603,P56 021N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スズキ,SX4,YA41S/YB41S,06/07～14/11,リア,,,,18000,,135222,71523036190-qq-02063,4580439032828,P28 022N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スズキ,SX4 Sクロス,YA22S/YB22S,15/02～,リア,,,,19000,,136101,71523080080-qq-03250,4580439035911,P79 029N,brembo,プレミアムセラミックパッド,16000,65,16000,3000
スズキ,X-90,LB11S,95/10～98/12,フロント,,,,18000,,136105,71523080090-qq-03256,4580439035843,P79 006N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スズキ,アルト,CM21V,90/02～94/11,フロント,,,,12000,,136074,71523080020-qq-03216,4580439035850,P79 036N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
スズキ,アルト,CM22V,90/02～94/10,フロント,ワークス除く(NA車)<br>車台No.250001まで,,,12000,,136076,71523080020-qq-03218,4580439035850,P79 036N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
スズキ,アルト,CS22S,91/09～94/11,フロント,車台No.250001までのワークス除くNA/3ドア車及び車台No.800001までのワークス除くNA/5ドア車に適合,,,12000,,136077,71523080020-qq-03219,4580439035850,P79 036N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
スズキ,アルト,HA11S/HB11S/HC11V/HD11V,94/11～98/09,フロント,ワークス除く/NA,,,12000,,131257,71523080030-qq-03224,4580439035867,P79 034N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
スズキ,アルト,HA12S,98/10～00/12,リア,ターボ,,,12000,,134862,71523030020-qq-01561,4580439034570,P28 025N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
スズキ,アルト,HA22S,98/10～04/08,リア,ターボ,,,12000,,134863,71523030020-qq-01562,4580439034570,P28 025N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
スズキ,アルト,HA36S,14/12～,フロント,ワークス&RS(ターボ),,,12000,,130172,71523010020-qq-0690,4580439034471,P79 012N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
スズキ,アルト/アルトワークス,CP21S,90/02～91/08,フロント,ABS無(NA)及びWORKS ie(SOHC ターボ),,,12000,,136075,71523080020-qq-03217,4580439035850,P79 036N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
スズキ,エスクード,TA01R,88/05～97/10,フロント,,,,18000,,131263,71523080090-qq-03251,4580439035843,P79 006N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スズキ,エスクード,TA01V,88/05～97/10,フロント,,,,18000,,136102,71523080090-qq-03253,4580439035843,P79 006N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スズキ,エスクード,TA01W,88/05～97/10,フロント,,,,18000,,136103,71523080090-qq-03254,4580439035843,P79 006N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スズキ,エスクード,TA02W/TD02W/TA52W/TD52W,97/11～00/10,フロント,,,,18000,,136106,71523081050-qq-03262,4580439033818,P79 008N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スズキ,エスクード,TA11W,88/05～97/10,フロント,,,,18000,,136111,71523081060-qq-03268,4580439033825,P79 009N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スズキ,エスクード,TA31W,88/05～97/10,フロント,,,,18000,,136112,71523081060-qq-03269,4580439033825,P79 009N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スズキ,エスクード,TA51W/TD51W/TD61W,88/05～97/10,フロント,,,,18000,,136113,71523081060-qq-03270,4580439033825,P79 009N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スズキ,エスクード,TA74W/TD54W/TD94W,05/05～08/05,フロント,,,,18000,,131258,71523080040-qq-03231,4580439035874,P79 018N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スズキ,エスクード,TD01W,88/05～97/10,フロント,,,,18000,,136104,71523080090-qq-03255,4580439035843,P79 006N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スズキ,エスクード,TD11W,88/05～97/10,フロント,,,,18000,,136110,71523081060-qq-03267,4580439033825,P79 009N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スズキ,エスクード,TD31W,88/05～97/10,フロント,,,,18000,,136114,71523081060-qq-03271,4580439033825,P79 009N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スズキ,エスクード,TD32W/TD62W,97/11～00/10,フロント,,,,18000,,136115,71523081060-qq-03272,4580439033825,P79 009N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スズキ,エスクード,TDA4W/TAB4W,08/06～15/10,フロント,,,,18000,,136083,71523080040-qq-03232,4580439035874,P79 018N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スズキ,エスクード,TDA4W/TAB4W,08/06～15/10,リア,,,,18000,,130268,71523086620-qq-0826,4580439033832,P56 068N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スズキ,エスクード,TL52W,97/11～00/10,フロント,車台No.150000までの車両に適合,,,18000,,136107,71523081050-qq-03263,4580439033818,P79 008N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スズキ,エスクード,TL52W,97/11～00/10,フロント,車台No.150001からの車両に適合,,,18000,,136116,71523081060-qq-03273,4580439033825,P79 009N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スズキ,エブリイ+,DA32W,99/06～01/05,フロント,,,,12000,,130173,71523010020-qq-0691,4580439034471,P79 012N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
スズキ,エブリイランディ,DA32W,01/05～05/07,フロント,,,,12000,,130174,71523010020-qq-0692,4580439034471,P79 012N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
スズキ,エリオ,RA21S/RB21S/RC51S/RD51S,01/01～,フロント,,,,14000,,131264,71523080100-qq-0222,4580439036291,P79 033N,brembo,プレミアムセラミックパッド,12000,65,12000,2000
スズキ,カプチーノ,EA11R/EA21R,91/10～98/10,フロント,,,,12000,,131259,71523080050-qq-03233,4580439035881,P79 005N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
スズキ,カルタス/カルタスクレセント/カルタスエスティーム,AF34S,88/08～98/07,フロント,GT-i/GT-iA(DOHC),,,18000,,135596,71523070020-qq-02645,4580439035409,P56 018N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スズキ,カルタス/カルタスクレセント/カルタスエスティーム,AH14S/AJ14S/AH64S/AJ64S,88/08～98/07,フロント,,,,12000,,136084,71523080050-qq-03234,4580439035881,P79 005N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
スズキ,カルタス/カルタスクレセント/カルタスエスティーム,AK34S,88/08～98/07,フロント,,,,18000,,135597,71523070020-qq-02646,4580439035409,P56 018N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スズキ,カルタス/カルタスクレセント/カルタスエスティーム,GC41W,95/01～02/08,リア,,,,18000,,136726,71523100070-qq-04208,4580439034952,P49 015N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スズキ,キザシ,RE91S/RF91S,09/10～,フロント,,,,18000,,130254,71523070960-qq-0797,4580439033610,P56 062N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スズキ,キザシ,RE91S/RF91S,09/10～,リア,,,,18000,,135193,71523036190-qq-02033,4580439032828,P28 022N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スズキ,ジムニー,JA11C/JA11V,90/02～95/11,フロント,,,,12000,,136086,71523080060-qq-03237,4580439035898,P79 001N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
スズキ,ジムニー,JA12C/JA12V/JA12W/JA22W,95/11～98/08,フロント,,,,12000,,136087,71523080060-qq-03238,4580439035898,P79 001N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
スズキ,ジムニー,JB64W,18/07～,フロント,,,,12000,,131260,71523080060-qq-03235,4580439035898,P79 001N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
スズキ,ジムニーシエラ,JB74W,18/07～,フロント,,,,12000,,130264,71523080060-qq-0807,4580439035898,P79 001N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
スズキ,ジムニーワイド/ジムニーシエラ,JB31W,93/05～95/11,フロント,,,,12000,,136085,71523080060-qq-03236,4580439035898,P79 001N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
スズキ,ジムニーワイド/ジムニーシエラ,JB32W,95/11～97/12,フロント,,,,12000,,130260,71523080060-qq-0803,4580439035898,P79 001N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
スズキ,ジムニーワイド/ジムニーシエラ,JB33W,97/12～00/03,フロント,,,,12000,,130261,71523080060-qq-0804,4580439035898,P79 001N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
スズキ,ジムニーワイド/ジムニーシエラ,JB43W,00/04～04/12,フロント,,,,12000,,130262,71523080060-qq-0805,4580439035898,P79 001N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
スズキ,ジムニーワイド/ジムニーシエラ,JB43W,04/12～18/06,フロント,,,,12000,,130263,71523080060-qq-0806,4580439035898,P79 001N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
スズキ,スイフト,HT51S,00/01～05/04,フロント,,,,12000,,130175,71523010020-qq-0693,4580439034471,P79 012N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
スズキ,スイフト,HT81S,00/01～05/04,フロント,,,,12000,,130176,71523010020-qq-0694,4580439034471,P79 012N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
スズキ,スイフト,HT81S,00/01～05/04,リア,,,,18000,,131339,71523106270-qq-04404,4580439033139,P49 035N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スズキ,スイフト,ZC11S/ZC21S/ZC71S,04/11～10/09,フロント,,,,18000,,136090,71523080070-qq-03242,4580439035904,P79 023N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スズキ,スイフト,ZC13S/ZC53S/ZD53S,17/01～,フロント,,,,18000,,134510,71523010290-qq-0423,4580439032613,P16 013N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スズキ,スイフト,ZC13S/ZC53S/ZD53S,17/01～,リア,,,,18000,,136097,71523080080-qq-0226,4580439035911,P79 029N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スズキ,スイフト,ZC31S,05/09～11/12,フロント,,,,18000,,136092,71523080070-qq-03244,4580439035904,P79 023N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スズキ,スイフト,ZC31S,05/09～11/12,リア,,,,18000,,135194,71523036190-qq-02034,4580439032828,P28 022N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スズキ,スイフト,ZC32S,11/12～17/09,フロント,,,,18000,,134506,71523010290-qq-01259,4580439032613,P16 013N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スズキ,スイフト,ZC32S,11/12～17/09,リア,,,,18000,,136094,71523080080-qq-0223,4580439035911,P79 029N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スズキ,スイフト,ZC33S,17/09～,フロント,,,,18000,,134514,71523010290-qq-0427,4580439032613,P16 013N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スズキ,スイフト,ZC33S,17/09～,リア,,,,18000,,136100,71523080080-qq-03249,4580439035911,P79 029N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スズキ,スイフト,ZC43S,17/01～,フロント,SL<br>リア:ディスク車,,,18000,,134511,71523010290-qq-0424,4580439032613,P16 013N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スズキ,スイフト,ZC43S,17/01～,リア,SL<br>リア:ディスク車,,,18000,,136098,71523080080-qq-0227,4580439035911,P79 029N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スズキ,スイフト,ZC72S,10/09～17/01,フロント,RS/リア:ディスク及びXS,,,18000,,134507,71523010290-qq-01260,4580439032613,P16 013N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スズキ,スイフト,ZC72S,10/09～17/01,フロント,RS/リア:ドラム及びXG/XL,,,18000,,136093,71523080070-qq-03246,4580439035904,P79 023N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スズキ,スイフト,ZC72S,10/09～17/01,リア,RS/リア:ディスク及びXS,,,18000,,136095,71523080080-qq-0224,4580439035911,P79 029N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スズキ,スイフト,ZC83S,17/01～,フロント,RS/XL<br>リア:ディスク車,,,18000,,134512,71523010290-qq-0425,4580439032613,P16 013N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スズキ,スイフト,ZC83S,17/01～,リア,RS/XL<br>リア:ディスク車,,,18000,,131262,71523080080-qq-03247,4580439035911,P79 029N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スズキ,スイフト,ZD11S/ZD21S,04/11～10/09,フロント,,,,18000,,136091,71523080070-qq-03243,4580439035904,P79 023N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スズキ,スイフト,ZD72S,10/09～17/01,フロント,,,,18000,,134508,71523010290-qq-01261,4580439032613,P16 013N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スズキ,スイフト,ZD72S,10/09～17/01,リア,,,,18000,,136096,71523080080-qq-0225,4580439035911,P79 029N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スズキ,スイフト,ZD83S,17/01～,フロント,XL リア:ディスク車及びXG リア:ドラム車共通,,,18000,,134513,71523010290-qq-0426,4580439032613,P16 013N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スズキ,スイフト,ZD83S,17/01～,リア,XL<br>リア:ディスク車,,,18000,,136099,71523080080-qq-03248,4580439035911,P79 029N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スズキ,スプラッシュ,XB32S,08/10～,フロント,,,,18000,,136089,71523080070-qq-03241,4580439035904,P79 023N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スズキ,セルボモード,CN22S,95/10～98/06,フロント,NA 3ドア<br>車台No.370001から,,,12000,,136079,71523080030-qq-03225,4580439035867,P79 034N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
スズキ,セルボモード,CN22S,95/10～98/06,フロント,NA 5ドア<br>車台No.870001から,,,12000,,136080,71523080030-qq-03226,4580439035867,P79 034N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
スズキ,セルボモード,CN22S,97/05～98/06,フロント,ターボ 3ドア,,,12000,,136081,71523080030-qq-03227,4580439035867,P79 034N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
スズキ,セルボモード,CP21S,90/07～91/09,フロント,,,,12000,,136078,71523080020-qq-03220,4580439035850,P79 036N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
スズキ,セルボモード,CP22S,97/05～98/06,フロント,ターボ 5ドア<br>車台No.920001から,,,12000,,136082,71523080030-qq-03228,4580439035867,P79 034N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
スズキ,ソリオ,MA15S,11/01～,フロント,,,,18000,,136088,71523080070-qq-03240,4580439035904,P79 023N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スズキ,ラパン,HE21S,02/01～05/01,フロント,NA<br>車台No.519297までのFF車及び車台No.161593までの4WD車に適合,,,12000,,130477,71523081070-qq-0817,4580439053410,P61 108N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
スズキ,ラパン,HE21S,02/09～05/11,フロント,車台No.973851までのターボ車に適合,,,12000,,130476,71523081070-qq-0816,4580439053410,P61 108N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
スズキ,ランディ,SC25/SNC25,07/01～10/12,フロント,,,,18000,,135960,71523070970-qq-03086,4580439033627,P56 059N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スズキ,ランディ,SC25/SNC25,07/01～10/12,リア,,,,18000,,136059,71523076530-qq-03193,4580439033672,P56 046N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スズキ,ランディ,SC26/SNC26/SHC26,10/12～,フロント,,,,18000,,135961,71523070970-qq-03087,4580439033627,P56 059N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スズキ,ランディ,SC26/SNC26/SHC26,10/12～,リア,,,,18000,,130269,71523086620-qq-0827,4580439033832,P56 068N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スズキ,ワゴンR,MC11S/MC12S/MC21S/MC22S,98/10～03/08,フロント,,,,12000,,130480,71523081070-qq-0820,4580439053410,P61 108N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
スズキ,ワゴンR,MH21S,03/09～04/11,フロント,NA<br>FFは車台No.300000までの車両/4WDは車台No.460000までの車両に適合,,,12000,,130482,71523081070-qq-0822,4580439053410,P61 108N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
スズキ,ワゴンR,MH21S,03/09～05/08,フロント,車台No.600000までのターボ車及び車台No.840000までのRR-DI(直噴 ターボ)車両にのみ適合,,,12000,,130481,71523081070-qq-0821,4580439053410,P61 108N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
スバル,BRZ,ZC6,12/03～13/08,フロント,RA/R 標準車・17インチパフォーマンスパッケージ装着車及びGTリミテッドを除くSに適合,,,18000,,129828,71523091080-qq-0211,4580439033856,P78 021N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,BRZ,ZC6,12/03～13/08,リア,RA/R<br>標準車に適合,,,18000,,129743,71523026600-qq-0307,4580439033795,P78 020N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,BRZ,ZC6,12/03～13/08,リア,R/17インチパフォーマンスパッケージ装着車及びSに適合,,,18000,,134758,71523026590-qq-01457,4580439033788,P78 018N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,BRZ,ZC6,13/08～,フロント,RA/S/R 15インチブレーキ(リア:ソリッド)/R 16インチブレーキ(リア:ベンチ)車に適合,,,18000,,129829,71523091080-qq-0212,4580439033856,P78 021N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,BRZ,ZC6,13/08～,フロント,tS/キャリパー:Brembo製 13/08から15/12まで及びGT/キャリパー:Brembo製 16/11からの車両に適合,,,20000,,135405,71523060180-qq-02410,4580439035386,P09 004N,brembo,プレミアムセラミックパッド,18000,65,18000,2000
スバル,BRZ,ZC6,13/08～,リア,RA/R 15インチブレーキ(リア:ソリッド)車に適合,,,18000,,129744,71523026600-qq-0308,4580439033795,P78 020N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,BRZ,ZC6,13/08～,リア,S/RA/R 16インチブレーキ(リア:ベンチ)車に適合,,,18000,,134759,71523026590-qq-01459,4580439033788,P78 018N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,BRZ,ZC6,13/08～,リア,tS/キャリパー:Brembo製 13/08から15/12まで及びGT/キャリパー:Brembo製 16/11からの車両に適合,,,18000,,135519,71523066500-qq-0245,4580439033542,P56 048N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,R1,RJ1/RJ2,04/11～,フロント,,,,12000,,134369,71523010020-qq-01025,4580439034471,P79 012N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
スバル,R2,RC1/RC2,03/12～,フロント,,,,12000,,134370,71523010020-qq-01026,4580439034471,P79 012N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
スバル,SVX,CXD/CXW,91/09～,フロント,,,,18000,,135667,71523070070-qq-02730,4580439035454,P24 026N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,SVX,CXD/CXW,91/09～,リア,,,,18000,,130222,71523026560-qq-0743,4580439033757,P78 005N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,WRX,VAG,14/08～,フロント,S4 2.0GT/GT-S,,,18000,,134679,71523021040-qq-0362,4580439033740,P78 017N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,WRX,VAG,14/08～,フロント,S4 tS<br>フロントキャリパー:Brembo製車に適合,,,20000,,135411,71523060180-qq-02416,4580439035386,P09 004N,brembo,プレミアムセラミックパッド,18000,65,18000,2000
スバル,WRX STI,VAB,14/08～17/06,フロント,フロント4POT(ブラック)キャリパー装着車のみ適合,,,20000,,135416,71523060180-qq-0257,4580439035386,P09 004N,brembo,プレミアムセラミックパッド,18000,65,18000,2000
スバル,WRX STI,VAB,14/08～17/06,リア,フロント4POT(ブラック)キャリパー装着車のみ適合,,,18000,,135528,71523066500-qq-02572,4580439033542,P56 048N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,インプレッサ,GC1,92/10～96/08,フロント,ABS付車に適合,,,18000,,131165,71523020090-qq-01318,4580439035829,P78 004N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,インプレッサ,GC1,92/10～96/08,リア,ABS付車に適合,,,18000,,134683,71523026560-qq-01408,4580439033757,P78 005N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,インプレッサ,GC1,96/08～00/08,フロント,ABS付車に適合,,,18000,,131159,71523020010-qq-01292,4580439035744,P78 009N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,インプレッサ,GC1,96/08～00/08,リア,,,,18000,,134684,71523026560-qq-01409,4580439033757,P78 005N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,インプレッサ,GC2,94/06～96/08,フロント,ABS付車に適合,,,18000,,134578,71523020090-qq-01319,4580439035829,P78 004N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,インプレッサ,GC2,94/06～96/08,リア,,,,18000,,134685,71523026560-qq-01410,4580439033757,P78 005N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,インプレッサ,GC2,96/08～00/08,フロント,ABS付車に適合,,,18000,,134549,71523020010-qq-0417,4580439035744,P78 009N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,インプレッサ,GC2,96/08～00/08,リア,,,,18000,,134686,71523026560-qq-01411,4580439033757,P78 005N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,インプレッサ,GC4,92/10～96/08,リア,ABS付車に適合,,,18000,,134687,71523026560-qq-01412,4580439033757,P78 005N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,インプレッサ,GC6,92/10～93/08,リア,A型<br>ABS付車に適合,,,18000,,134688,71523026560-qq-01413,4580439033757,P78 005N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,インプレッサ,GC6,93/08～94/09,リア,B型に適合,,,18000,,134689,71523026560-qq-01414,4580439033757,P78 005N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,インプレッサ,GC6,94/10～96/08,リア,C型<br>ABS付車に適合,,,18000,,134690,71523026560-qq-01415,4580439033757,P78 005N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,インプレッサ,GC8,98/08～00/08,リア,NA<br>グレード:SRX,,,18000,,134750,71523026570-qq-0342,4580439033764,P78 011N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,インプレッサ,GD2/GD3,03/08～,フロント,,,,18000,,134552,71523020020-qq-0408,4580439035751,P78 015N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,インプレッサ,GD9,02/10～03/08,フロント,20S,,,18000,,134637,71523021030-qq-01380,4580439033733,P78 013N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,インプレッサ,GD9,02/10～03/08,リア,20S,,,18000,,134577,71523020060-qq-0398,4580439035799,P78 014N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,インプレッサ,GF1,96/08～00/08,フロント,ABS付車&C'zスポーツに適合,,,18000,,134540,71523020010-qq-01293,4580439035744,P78 009N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,インプレッサ,GF2,94/06～98/08,フロント,ABS付車に適合,,,18000,,134541,71523020010-qq-01294,4580439035744,P78 009N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,インプレッサ,GF2,98/08～00/08,フロント,,,,18000,,134542,71523020010-qq-01295,4580439035744,P78 009N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,インプレッサ,GF3/GF4,92/10～96/08,フロント,ABS付車に適合,,,18000,,134579,71523020090-qq-01320,4580439035829,P78 004N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,インプレッサ,GF3/GF4,92/10～96/08,リア,ABS付車に適合,,,18000,,134704,71523026560-qq-01429,4580439033757,P78 005N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,インプレッサ,GF5,96/08～00/08,フロント,,,,18000,,134543,71523020010-qq-01296,4580439035744,P78 009N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,インプレッサ,GF6,92/10～93/08,フロント,A型<br>ABS付/ABS無車共通,,,18000,,134580,71523020090-qq-01321,4580439035829,P78 004N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,インプレッサ,GF6,92/10～93/08,リア,A型 ABS付,,,18000,,134705,71523026560-qq-01430,4580439033757,P78 005N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,インプレッサ,GF6,93/08～94/09,フロント,B型,,,18000,,134581,71523020090-qq-01322,4580439035829,P78 004N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,インプレッサ,GF6,93/08～94/09,リア,B型,,,18000,,134706,71523026560-qq-01431,4580439033757,P78 005N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,インプレッサ,GF6,94/10～96/08,フロント,C型<br>ABS付/ABS無車共通,,,18000,,134582,71523020090-qq-01323,4580439035829,P78 004N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,インプレッサ,GF6,94/10～96/08,リア,C型<br>ABS付,,,18000,,134707,71523026560-qq-0345,4580439033757,P78 005N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,インプレッサ,GF6,96/08～98/08,フロント,D/E型,,,18000,,134544,71523020010-qq-0412,4580439035744,P78 009N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,インプレッサ,GF6,98/08～00/08,フロント,F/G型,,,18000,,134545,71523020010-qq-0413,4580439035744,P78 009N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
