自動車メーカー,車種,型式,年式,Fr/Rr,適合詳細,備考,注意事項,SET価格,Camp価格,商品ID,商品コード,JANコード,メーカー品番,メーカー名,商品名,定価,掛け,販売価格,工賃
スバル,レガシィセダン,BE5,98/12～03/06,リア,ターボ<br>B4 RSK(A～D型)含む B4 RSK リミテッドII・スポーツシフト(D型)逆ベンチ非対応,UVコーティング,,27500,,130611,71561026160-qq-01652,4580439039339,09.B041.11,brembo,スタンダードブレーキディスク,24500,60,24500,3000
スバル,レガシィセダン,BE5,98/12～03/06,リア,B4・RS/S(NA),,,22000,,131361,71561026050-qq-01040,4580439022003,08.9093.10,brembo,スタンダードブレーキディスク,19000,60,19000,3000
スバル,レガシィセダン,BE9,01/06～03/06,フロント,B4<br>RS25<br>逆ベンチ非対応,UVコーティング,,25500,,130590,71561020100-qq-01619,4580439037700,09.9077.11,brembo,スタンダードブレーキディスク,22500,60,22500,3000
スバル,レガシィセダン,BE9,01/06～03/06,リア,B4<br>RS25<br>逆ベンチ非対応,UVコーティング,,27500,,130613,71561026160-qq-01654,4580439039339,09.B041.11,brembo,スタンダードブレーキディスク,24500,60,24500,3000
スバル,レガシィセダン,BEE,02/02～03/06,フロント,B4<br>ブリッツェン 6&RS30<br>逆ベンチ非対応,UVコーティング,,25500,,130591,71561020100-qq-01620,4580439037700,09.9077.11,brembo,スタンダードブレーキディスク,22500,60,22500,3000
スバル,レガシィセダン,BEE,02/02～03/06,リア,B4<br>ブリッツェン 6&RS30<br>逆ベンチ非対応,UVコーティング,,27500,,130614,71561026160-qq-01655,4580439039339,09.B041.11,brembo,スタンダードブレーキディスク,24500,60,24500,3000
スバル,レガシィセダン,BES,02/10～03/06,フロント,B4<br>S401,UVコーティング/ハイカーボン/ピラーベンチレーション,,34000,,137092,71561020151-qq-076,4580439036529,09.7812.11,brembo,スタンダードブレーキディスク,31000,60,31000,3000
スバル,レガシィセダン,BES,02/10～03/06,リア,B4<br>S401,UVコーティング/ハイカーボン/ピラーベンチレーション,,34000,,137269,71561026100-qq-01322,4580439022034,09.7813.11,brembo,スタンダードブレーキディスク,31000,60,31000,3000
スバル,レガシィセダン,BL5,03/06～09/05,フロント,B4<br>NA<br>2.0R A型,UVコーティング,,25500,,130592,71561020100-qq-01621,4580439037700,09.9077.11,brembo,スタンダードブレーキディスク,22500,60,22500,3000
スバル,レガシィセダン,BL5,03/06～09/05,フロント,B4<br>NA<br>2.0i,UVコーティング,,24500,,137133,71561020180-qq-0147,4580439038875,09.5674.21,brembo,スタンダードブレーキディスク,21500,60,21500,3000
スバル,レガシィセダン,BL5,03/06～09/05,フロント,B4<br>ターボ<br>2.0GT/スペックB,UVコーティング,,32500,,137162,71561020190-qq-0156,4580439039322,09.A870.11,brembo,スタンダードブレーキディスク,29500,60,29500,3000
スバル,レガシィセダン,BL5,03/06～09/05,フロント,B4<br>ターボ<br>2.0GT Sti<br>Brembo製キャリパー,UVコーティング/ハイカーボン/ピラーベンチレーション,,34000,,131356,71561020151-qq-065,4580439036529,09.7812.11,brembo,スタンダードブレーキディスク,31000,60,31000,3000
スバル,レガシィセダン,BL5,03/06～09/05,フロント,B4<br>NA<br>2.0R B型～,,,30000,,137023,71561020030-qq-0589,4580439020030,09.A921.10,brembo,スタンダードブレーキディスク,27000,60,27000,3000
スバル,レガシィセダン,BL5,03/06～09/05,リア,B4<br>ターボ<br>2.0GT/スペックB,UVコーティング,,27500,,130615,71561026160-qq-01656,4580439039339,09.B041.11,brembo,スタンダードブレーキディスク,24500,60,24500,3000
スバル,レガシィセダン,BL5,03/06～09/05,リア,B4<br>ターボ<br>2.0GT Sti<br>Brembo製キャリパー,UVコーティング/ハイカーボン/ピラーベンチレーション,,34000,,137270,71561026100-qq-02285,4580439022034,09.7813.11,brembo,スタンダードブレーキディスク,31000,60,31000,3000
スバル,レガシィセダン,BL5,03/06～09/05,リア,B4<br>NA<br>2.0R及び2.0i A/B型共通,,,22000,,131363,71561026080-qq-0225,4580439022027,08.A605.10,brembo,スタンダードブレーキディスク,19000,60,19000,3000
スバル,レガシィセダン,BL9,07/11～09/05,フロント,B4<br>2.5i SIクルーズ,UVコーティング,,32500,,137163,71561020190-qq-0157,4580439039322,09.A870.11,brembo,スタンダードブレーキディスク,29500,60,29500,3000
スバル,レガシィセダン,BL9,07/11～09/05,フロント,B4<br>2.5i,,,30000,,137024,71561020030-qq-0593,4580439020030,09.A921.10,brembo,スタンダードブレーキディスク,27000,60,27000,3000
スバル,レガシィセダン,BL9,07/11～09/05,リア,B4<br>2.5i SIクルーズ,UVコーティング,,27500,,130616,71561026160-qq-01657,4580439039339,09.B041.11,brembo,スタンダードブレーキディスク,24500,60,24500,3000
スバル,レガシィセダン,BL9,07/11～09/05,リア,B4<br>2.5i,,,22000,,137258,71561026080-qq-0226,4580439022027,08.A605.10,brembo,スタンダードブレーキディスク,19000,60,19000,3000
スバル,レガシィセダン,BLE,03/09～09/05,フロント,B4<br>3.0R/スペックB/SIクルーズ,UVコーティング,,32500,,137164,71561020190-qq-0158,4580439039322,09.A870.11,brembo,スタンダードブレーキディスク,29500,60,29500,3000
スバル,レガシィセダン,BLE,03/09～09/05,リア,B4<br>3.0R/スペックB/SIクルーズ,UVコーティング,,27500,,130617,71561026160-qq-01658,4580439039339,09.B041.11,brembo,スタンダードブレーキディスク,24500,60,24500,3000
スバル,レガシィセダン,BM9,09/05～10/04,フロント,B4<br>NA<br>2.5i及び2.5i Lパッケージ A型,UVコーティング,,24500,,137134,71561020180-qq-0148,4580439038875,09.5674.21,brembo,スタンダードブレーキディスク,21500,60,21500,3000
スバル,レガシィセダン,BM9,09/05～10/04,フロント,B4<br>NA<br>2.5i Sパッケージ リミテッド A型,UVコーティング,,32500,,137166,71561020190-qq-0160,4580439039322,09.A870.11,brembo,スタンダードブレーキディスク,29500,60,29500,3000
スバル,レガシィセダン,BM9,09/05～10/04,フロント,B4<br>NA<br>2.5i Lパッケージ リミテッド及び2.5i Sパッケージ A型,,,30000,,137025,71561020030-qq-0594,4580439020030,09.A921.10,brembo,スタンダードブレーキディスク,27000,60,27000,3000
スバル,レガシィセダン,BM9,09/05～10/04,リア,B4<br>NA<br>2.5i Sパッケージ リミテッド A型,UVコーティング,,23000,,130633,71561026170-qq-01674,4580439051799,09.C662.11,brembo,スタンダードブレーキディスク,20000,60,20000,3000
スバル,レガシィセダン,BM9,09/05～10/04,リア,B4<br>NA<br>2.5i及び2.5i Lパッケージ(リミテッド含む)/2.5i Sパッケージ A型,UVコーティング,,25500,,137249,71561026070-qq-0216,4580439048911,08.C252.11,brembo,スタンダードブレーキディスク,22500,60,22500,3000
スバル,レガシィセダン,BM9,09/05～14/10,フロント,B4<br>ターボ<br>2.5GT A～D型(アイサイト含む),UVコーティング,,32500,,137165,71561020190-qq-0159,4580439039322,09.A870.11,brembo,スタンダードブレーキディスク,29500,60,29500,3000
スバル,レガシィセダン,BM9,09/05～14/10,リア,B4<br>ターボ<br>2.5GT A～D型(アイサイト含む),UVコーティング,,23000,,130632,71561026170-qq-01673,4580439051799,09.C662.11,brembo,スタンダードブレーキディスク,20000,60,20000,3000
スバル,レガシィセダン,BM9,10/05～12/04,フロント,B4<br>NA<br>2.5i及び2.5i Sスタイル B型～C型,UVコーティング,,24500,,137135,71561020180-qq-0149,4580439038875,09.5674.21,brembo,スタンダードブレーキディスク,21500,60,21500,3000
スバル,レガシィセダン,BM9,10/05～12/04,フロント,B4<br>NA<br>2.5i Sパッケージ B～C型(アイサイト含む)/2.5i アイサイト スポーツセレクション B型,UVコーティング,,32500,,137167,71561020190-qq-0161,4580439039322,09.A870.11,brembo,スタンダードブレーキディスク,29500,60,29500,3000
スバル,レガシィセダン,BM9,10/05～12/04,フロント,B4<br>NA<br>2.5i アイサイト/2.5i Lパッケージ B型～C型,,,30000,,137026,71561020030-qq-0595,4580439020030,09.A921.10,brembo,スタンダードブレーキディスク,27000,60,27000,3000
スバル,レガシィセダン,BM9,10/05～12/04,リア,B4<br>NA<br>2.5i Sパッケージ B～C型(アイサイト含む)/2.5i アイサイト スポーツセレクション B型,UVコーティング,,23000,,130634,71561026170-qq-01675,4580439051799,09.C662.11,brembo,スタンダードブレーキディスク,20000,60,20000,3000
スバル,レガシィセダン,BM9,10/05～12/04,リア,B4<br>NA<br>2.5i(アイサイト含む)/2.5i Lパッケージ/2.5i Sスタイル B～C型,UVコーティング,,25500,,137250,71561026070-qq-0217,4580439048911,08.C252.11,brembo,スタンダードブレーキディスク,22500,60,22500,3000
スバル,レガシィセダン,BMG,12/05～,フロント,B4<br>2.0GT DIT(アイサイト含む),UVコーティング,,32500,,137168,71561020190-qq-0162,4580439039322,09.A870.11,brembo,スタンダードブレーキディスク,29500,60,29500,3000
スバル,レガシィセダン,BMG,12/05～,リア,B4<br>2.0GT DIT(アイサイト含む),UVコーティング,,23000,,130635,71561026170-qq-01676,4580439051799,09.C662.11,brembo,スタンダードブレーキディスク,20000,60,20000,3000
スバル,レガシィセダン,BMM,12/05～,フロント,B4<br>2.5i アイサイト非装着車,UVコーティング,,24500,,137136,71561020180-qq-0150,4580439038875,09.5674.21,brembo,スタンダードブレーキディスク,21500,60,21500,3000
スバル,レガシィセダン,BMM,12/05～,フロント,B4<br>2.5i アイサイト tS/2.5i アイサイト Sパッケージ,UVコーティング,,32500,,137169,71561020190-qq-0163,4580439039322,09.A870.11,brembo,スタンダードブレーキディスク,29500,60,29500,3000
スバル,レガシィセダン,BMM,12/05～,フロント,B4<br>2.5i/2.5i Lパッケージ/2.5i B スポーツ(アイサイト含む),,,30000,,137027,71561020030-qq-0598,4580439020030,09.A921.10,brembo,スタンダードブレーキディスク,27000,60,27000,3000
スバル,レガシィセダン,BMM,12/05～,リア,B4<br>2.5i アイサイト tS/2.5i アイサイト Sパッケージ,UVコーティング,,23000,,130636,71561026170-qq-01677,4580439051799,09.C662.11,brembo,スタンダードブレーキディスク,20000,60,20000,3000
スバル,レガシィセダン,BMM,12/05～,リア,B4<br>2.5i アイサイト非装着車及び2.5i/2.5i Lパッケージ/2.5i Bスポーツ(アイサイト含む),UVコーティング,,25500,,137251,71561026070-qq-0218,4580439048911,08.C252.11,brembo,スタンダードブレーキディスク,22500,60,22500,3000
スバル,レガシィツーリングワゴン,BG5,93/09～96/06,フロント,NA<br>TX/ブライトン/TS/TS-R SOHC A型<br>リア:ディスク/ドラム共通,UVコーティング,,21500,,137077,71561020141-qq-06892,4580439036512,09.5673.11,brembo,スタンダードブレーキディスク,18500,60,18500,3000
スバル,レガシィツーリングワゴン,BG5,93/09～96/06,フロント,ターボ<br>GT/GT-Bスペック/16インチホイール,UVコーティング,,24500,,137137,71561020180-qq-0151,4580439038875,09.5674.21,brembo,スタンダードブレーキディスク,21500,60,21500,3000
スバル,レガシィツーリングワゴン,BG5,93/09～96/06,リア,NA<br>TX/ブライトン/TS/TS-R SOHC A型<br>リア:ディスク,,,20500,,137206,71561026010-qq-01308,4580439020047,08.6897.10,brembo,スタンダードブレーキディスク,17500,60,17500,3000
スバル,レガシィツーリングワゴン,BG5,96/06～98/06,フロント,ターボ<br>GT-B/17インチホイール,UVコーティング,,25500,,130593,71561020100-qq-01622,4580439037700,09.9077.11,brembo,スタンダードブレーキディスク,22500,60,22500,3000
スバル,レガシィツーリングワゴン,BG5,96/06～98/06,フロント,NA<br>TX/ブライトン/TS-R<br>15インチホイール装着車<br>SOHC<br>リア:ディスク/ドラム共通,UVコーティング,,21500,,137078,71561020141-qq-06893,4580439036512,09.5673.11,brembo,スタンダードブレーキディスク,18500,60,18500,3000
スバル,レガシィツーリングワゴン,BG5,96/06～98/06,フロント,NA<br>TS-R/16インチホイール,UVコーティング,,24500,,137138,71561020180-qq-0152,4580439038875,09.5674.21,brembo,スタンダードブレーキディスク,21500,60,21500,3000
スバル,レガシィツーリングワゴン,BG5,96/06～98/06,リア,NA<br>TX/ブライトン/TS-R<br>15インチホイール装着車<br>SOHC<br>リア:ディスク,,,20500,,137207,71561026010-qq-01484,4580439020047,08.6897.10,brembo,スタンダードブレーキディスク,17500,60,17500,3000
スバル,レガシィツーリングワゴン,BG7/BGB,93/09～98/06,フロント,,UVコーティング,,21500,,137079,71561020141-qq-06894,4580439036512,09.5673.11,brembo,スタンダードブレーキディスク,18500,60,18500,3000
スバル,レガシィツーリングワゴン,BG7/BGB,93/09～98/06,リア,,,,20500,,137208,71561026010-qq-01501,4580439020047,08.6897.10,brembo,スタンダードブレーキディスク,17500,60,17500,3000
スバル,レガシィツーリングワゴン,BG9/BGC,94/10～96/06,フロント,,UVコーティング,,24500,,137139,71561020180-qq-0153,4580439038875,09.5674.21,brembo,スタンダードブレーキディスク,21500,60,21500,3000
スバル,レガシィツーリングワゴン,BG9/BGC,96/06～98/06,フロント,,UVコーティング,,24500,,137140,71561020180-qq-078,4580439038875,09.5674.21,brembo,スタンダードブレーキディスク,21500,60,21500,3000
スバル,レガシィツーリングワゴン,BGA,93/09～96/06,フロント,A型<br>リア:ディスク/ドラム共通,UVコーティング,,21500,,129936,71561020141-qq-06895,4580439036512,09.5673.11,brembo,スタンダードブレーキディスク,18500,60,18500,3000
スバル,レガシィツーリングワゴン,BGA,93/09～96/06,リア,A型<br>リア:ディスク,,,20500,,137209,71561026010-qq-01585,4580439020047,08.6897.10,brembo,スタンダードブレーキディスク,17500,60,17500,3000
スバル,レガシィツーリングワゴン,BGA,96/06～98/06,フロント,B/C型<br>リア:ディスク/ドラム共通,UVコーティング,,21500,,129937,71561020141-qq-06896,4580439036512,09.5673.11,brembo,スタンダードブレーキディスク,18500,60,18500,3000
スバル,レガシィツーリングワゴン,BGA,96/06～98/06,リア,B/C型<br>リア:ディスク,,,20500,,130347,71561026010-qq-01635,4580439020047,08.6897.10,brembo,スタンダードブレーキディスク,17500,60,17500,3000
スバル,レガシィツーリングワゴン,BH5,00/06～03/04,フロント,NA<br>GT/GT-VDC<br>C-D型に適合<br>逆ベンチ非対応,UVコーティング,,25500,,130596,71561020100-qq-01625,4580439037700,09.9077.11,brembo,スタンダードブレーキディスク,22500,60,22500,3000
スバル,レガシィツーリングワゴン,BH5,01/02～03/05,フロント,ブリッツェン,UVコーティング,,25500,,130595,71561020100-qq-01624,4580439037700,09.9077.11,brembo,スタンダードブレーキディスク,22500,60,22500,3000
スバル,レガシィツーリングワゴン,BH5,01/02～03/05,リア,ブリッツェン,UVコーティング,,27500,,130619,71561026160-qq-01660,4580439039339,09.B041.11,brembo,スタンダードブレーキディスク,24500,60,24500,3000
スバル,レガシィツーリングワゴン,BH5,98/06～03/05,フロント,NA<br>TX/TX-S,UVコーティング,,21500,,129938,71561020141-qq-06897,4580439036512,09.5673.11,brembo,スタンダードブレーキディスク,18500,60,18500,3000
スバル,レガシィツーリングワゴン,BH5,98/06～03/05,フロント,NA<br>ブライトン(14インチホイール),UVコーティング,,21500,,129939,71561020141-qq-06898,4580439036512,09.5673.11,brembo,スタンダードブレーキディスク,18500,60,18500,3000
スバル,レガシィツーリングワゴン,BH5,98/06～03/05,フロント,ターボ<br>GT-B,UVコーティング,,25500,,130594,71561020100-qq-01623,4580439037700,09.9077.11,brembo,スタンダードブレーキディスク,22500,60,22500,3000
スバル,レガシィツーリングワゴン,BH5,98/06～03/05,フロント,NA<br>TS-R/B スポーツ/GT/GT-VDC A-B型,UVコーティング,,24500,,137141,71561020180-qq-079,4580439038875,09.5674.21,brembo,スタンダードブレーキディスク,21500,60,21500,3000
スバル,レガシィツーリングワゴン,BH5,98/06～03/05,フロント,NA<br>ブライトンS(15インチホイール),UVコーティング,,24500,,137142,71561020180-qq-080,4580439038875,09.5674.21,brembo,スタンダードブレーキディスク,21500,60,21500,3000
スバル,レガシィツーリングワゴン,BH5,98/06～03/05,リア,ターボ<br>GT-B,UVコーティング,,27500,,130618,71561026160-qq-01659,4580439039339,09.B041.11,brembo,スタンダードブレーキディスク,24500,60,24500,3000
スバル,レガシィツーリングワゴン,BH5,98/06～03/05,リア,NA<br>TS-R/Bスポーツ/GT/GT-VDC A-B型及び00/06から03/04までのC-D型に適合<br>逆ベンチ非対応,,,22000,,137222,71561026050-qq-01061,4580439022003,08.9093.10,brembo,スタンダードブレーキディスク,19000,60,19000,3000
スバル,レガシィツーリングワゴン,BH5,98/06～03/05,リア,NA<br>ブライトンS(15インチホイール),,,22000,,137223,71561026050-qq-01360,4580439022003,08.9093.10,brembo,スタンダードブレーキディスク,19000,60,19000,3000
スバル,レガシィツーリングワゴン,BH9,98/06～03/05,フロント,ランカスター C/D型<br>逆ベンチ非対応,UVコーティング,,25500,,130597,71561020100-qq-01626,4580439037700,09.9077.11,brembo,スタンダードブレーキディスク,22500,60,22500,3000
スバル,レガシィツーリングワゴン,BH9,98/06～03/05,フロント,250T/250S/250TB/ランカスター A-B型,UVコーティング,,24500,,131357,71561020180-qq-077,4580439038875,09.5674.21,brembo,スタンダードブレーキディスク,21500,60,21500,3000
スバル,レガシィツーリングワゴン,BH9,98/06～03/05,リア,250T/250S/250TB及びランカスターのA-D型に適合<br>逆ベンチ非対応,,,22000,,137225,71561026050-qq-01363,4580439022003,08.9093.10,brembo,スタンダードブレーキディスク,19000,60,19000,3000
スバル,レガシィツーリングワゴン,BHC,98/06～03/05,フロント,,UVコーティング,,24500,,137143,71561020180-qq-081,4580439038875,09.5674.21,brembo,スタンダードブレーキディスク,21500,60,21500,3000
スバル,レガシィツーリングワゴン,BHC,98/06～03/05,リア,,,,22000,,137224,71561026050-qq-01362,4580439022003,08.9093.10,brembo,スタンダードブレーキディスク,19000,60,19000,3000
スバル,レガシィツーリングワゴン,BHE,00/05～03/05,フロント,ランカスター及びGT30に適合,UVコーティング,,25500,,130598,71561020100-qq-01627,4580439037700,09.9077.11,brembo,スタンダードブレーキディスク,22500,60,22500,3000
スバル,レガシィツーリングワゴン,BHE,00/05～03/05,リア,GT30,UVコーティング,,27500,,130620,71561026160-qq-01661,4580439039339,09.B041.11,brembo,スタンダードブレーキディスク,24500,60,24500,3000
スバル,レガシィツーリングワゴン,BHE,00/05～03/05,リア,ランカスター,,,22000,,137226,71561026050-qq-01420,4580439022003,08.9093.10,brembo,スタンダードブレーキディスク,19000,60,19000,3000
スバル,レガシィツーリングワゴン,BHE,02/02～03/05,フロント,ブリッツェン6,UVコーティング,,25500,,130599,71561020100-qq-01628,4580439037700,09.9077.11,brembo,スタンダードブレーキディスク,22500,60,22500,3000
スバル,レガシィツーリングワゴン,BHE,02/02～03/05,リア,ブリッツェン6,UVコーティング,,27500,,130621,71561026160-qq-01662,4580439039339,09.B041.11,brembo,スタンダードブレーキディスク,24500,60,24500,3000
スバル,レガシィツーリングワゴン,BP5,03/05～09/05,フロント,ターボ<br>2.0GT カスタマイズエディション(A型),UVコーティング,,25500,,130600,71561020100-qq-01629,4580439037700,09.9077.11,brembo,スタンダードブレーキディスク,22500,60,22500,3000
スバル,レガシィツーリングワゴン,BP5,03/05～09/05,フロント,NA<br>2.0R A型のみ適合,UVコーティング,,25500,,130601,71561020100-qq-01630,4580439037700,09.9077.11,brembo,スタンダードブレーキディスク,22500,60,22500,3000
スバル,レガシィツーリングワゴン,BP5,03/05～09/05,フロント,NA<br>2.0i,UVコーティング,,24500,,137109,71561020180-qq-0116,4580439038875,09.5674.21,brembo,スタンダードブレーキディスク,21500,60,21500,3000
スバル,レガシィツーリングワゴン,BP5,03/05～09/05,フロント,ターボ<br>2.0GT(スペックB含む)/2.0 GT リミテッド(C型)17インチに適合,UVコーティング,,32500,,137170,71561020190-qq-0164,4580439039322,09.A870.11,brembo,スタンダードブレーキディスク,29500,60,29500,3000
スバル,レガシィツーリングワゴン,BP5,03/05～09/05,フロント,ターボ<br>2.0GTリミテッド(C型)16インチ,,,30000,,137028,71561020030-qq-0601,4580439020030,09.A921.10,brembo,スタンダードブレーキディスク,27000,60,27000,3000
スバル,レガシィツーリングワゴン,BP5,03/05～09/05,フロント,NA<br>2.0R B型～,,,30000,,137029,71561020030-qq-0608,4580439020030,09.A921.10,brembo,スタンダードブレーキディスク,27000,60,27000,3000
スバル,レガシィツーリングワゴン,BP5,03/05～09/05,リア,ターボ<br>2.0GT(スペックB含む)/2.0 GT リミテッド(C型)17インチに適合,UVコーティング,,27500,,130622,71561026160-qq-01663,4580439039339,09.B041.11,brembo,スタンダードブレーキディスク,24500,60,24500,3000
スバル,レガシィツーリングワゴン,BP5,03/05～09/05,リア,ターボ<br>2.0GT カスタマイズエディション(A型)及びターボ<br>2.0GTリミテッド(C型)16インチに適合,,,22000,,137259,71561026080-qq-0227,4580439022027,08.A605.10,brembo,スタンダードブレーキディスク,19000,60,19000,3000
スバル,レガシィツーリングワゴン,BP5,03/05～09/05,リア,NA<br>2.0R A型～及び2.0i,,,22000,,137260,71561026080-qq-0228,4580439022027,08.A605.10,brembo,スタンダードブレーキディスク,19000,60,19000,3000
スバル,レガシィツーリングワゴン,BP5,05/08～09/05,フロント,2.0 STi(Brembo),UVコーティング/ハイカーボン/ピラーベンチレーション,,34000,,137088,71561020151-qq-071,4580439036529,09.7812.11,brembo,スタンダードブレーキディスク,31000,60,31000,3000
スバル,レガシィツーリングワゴン,BP5,05/08～09/05,リア,2.0 STi(Brembo),UVコーティング/ハイカーボン/ピラーベンチレーション,,34000,,137271,71561026100-qq-02289,4580439022034,09.7813.11,brembo,スタンダードブレーキディスク,31000,60,31000,3000
スバル,レガシィツーリングワゴン,BP5,05/12～09/05,フロント,ブリッツェン 2006,UVコーティング,,32500,,137171,71561020190-qq-0165,4580439039322,09.A870.11,brembo,スタンダードブレーキディスク,29500,60,29500,3000
スバル,レガシィツーリングワゴン,BP5,05/12～09/05,リア,ブリッツェン 2006,UVコーティング,,27500,,130623,71561026160-qq-01664,4580439039339,09.B041.11,brembo,スタンダードブレーキディスク,24500,60,24500,3000
スバル,レガシィツーリングワゴン,BP9,07/11～09/05,フロント,2.5i SIクルーズ,UVコーティング,,32500,,137172,71561020190-qq-0166,4580439039322,09.A870.11,brembo,スタンダードブレーキディスク,29500,60,29500,3000
スバル,レガシィツーリングワゴン,BP9,07/11～09/05,フロント,2.5i,,,30000,,137030,71561020030-qq-0609,4580439020030,09.A921.10,brembo,スタンダードブレーキディスク,27000,60,27000,3000
スバル,レガシィツーリングワゴン,BP9,07/11～09/05,リア,2.5i SIクルーズ,UVコーティング,,27500,,130624,71561026160-qq-01665,4580439039339,09.B041.11,brembo,スタンダードブレーキディスク,24500,60,24500,3000
スバル,レガシィツーリングワゴン,BP9,07/11～09/05,リア,2.5i,,,22000,,137261,71561026080-qq-0229,4580439022027,08.A605.10,brembo,スタンダードブレーキディスク,19000,60,19000,3000
スバル,レガシィツーリングワゴン,BPE,03/09～09/05,フロント,3.0R/ADA/スペックB/SIクルーズ,UVコーティング,,32500,,137173,71561020190-qq-0167,4580439039322,09.A870.11,brembo,スタンダードブレーキディスク,29500,60,29500,3000
スバル,レガシィツーリングワゴン,BPE,03/09～09/05,リア,3.0R/ADA/スペックB/SIクルーズ,UVコーティング,,27500,,130625,71561026160-qq-01666,4580439039339,09.B041.11,brembo,スタンダードブレーキディスク,24500,60,24500,3000
スバル,レガシィツーリングワゴン,BR9,09/05～10/04,フロント,NA<br>2.5i及び2.5i Lパッケージ A型,UVコーティング,,24500,,137110,71561020180-qq-0117,4580439038875,09.5674.21,brembo,スタンダードブレーキディスク,21500,60,21500,3000
スバル,レガシィツーリングワゴン,BR9,09/05～10/04,フロント,NA<br>2.5i Sパッケージ リミテッド A型,UVコーティング,,32500,,137175,71561020190-qq-0169,4580439039322,09.A870.11,brembo,スタンダードブレーキディスク,29500,60,29500,3000
スバル,レガシィツーリングワゴン,BR9,09/05～10/04,フロント,NA<br>2.5i Lパッケージ リミテッド及び2.5i Sパッケージ A型,,,30000,,137031,71561020030-qq-0614,4580439020030,09.A921.10,brembo,スタンダードブレーキディスク,27000,60,27000,3000
スバル,レガシィツーリングワゴン,BR9,09/05～10/04,リア,NA<br>2.5i Sパッケージ リミテッド A型,UVコーティング,,23000,,130638,71561026170-qq-01679,4580439051799,09.C662.11,brembo,スタンダードブレーキディスク,20000,60,20000,3000
スバル,レガシィツーリングワゴン,BR9,09/05～10/04,リア,NA<br>2.5i及び2.5i Lパッケージ(リミテッド含む)/2.5i Sパッケージ A型,UVコーティング,,25500,,137252,71561026070-qq-0219,4580439048911,08.C252.11,brembo,スタンダードブレーキディスク,22500,60,22500,3000
スバル,レガシィツーリングワゴン,BR9,09/05～14/10,フロント,ターボ<br>2.5GT A～D型(アイサイト含む),UVコーティング,,32500,,137174,71561020190-qq-0168,4580439039322,09.A870.11,brembo,スタンダードブレーキディスク,29500,60,29500,3000
スバル,レガシィツーリングワゴン,BR9,09/05～14/10,リア,ターボ<br>2.5GT A～D型(アイサイト含む),UVコーティング,,23000,,130637,71561026170-qq-01678,4580439051799,09.C662.11,brembo,スタンダードブレーキディスク,20000,60,20000,3000
スバル,レガシィツーリングワゴン,BR9,10/05～12/04,フロント,NA<br>2.5i及び2.5i Sスタイル B型～C型,UVコーティング,,24500,,137111,71561020180-qq-0118,4580439038875,09.5674.21,brembo,スタンダードブレーキディスク,21500,60,21500,3000
スバル,レガシィツーリングワゴン,BR9,10/05～12/04,フロント,NA<br>2.5i Sパッケージ B～C型(アイサイト含む)/2.5i アイサイト スポーツセレクション B型,UVコーティング,,32500,,137176,71561020190-qq-0170,4580439039322,09.A870.11,brembo,スタンダードブレーキディスク,29500,60,29500,3000
スバル,レガシィツーリングワゴン,BR9,10/05～12/04,フロント,NA<br>2.5i アイサイト/2.5i Lパッケージ B型～C型,,,30000,,137032,71561020030-qq-0617,4580439020030,09.A921.10,brembo,スタンダードブレーキディスク,27000,60,27000,3000
スバル,レガシィツーリングワゴン,BR9,10/05～12/04,リア,NA<br>2.5i Sパッケージ B～C型(アイサイト含む)/2.5i アイサイト スポーツセレクション B型,UVコーティング,,23000,,130639,71561026170-qq-01680,4580439051799,09.C662.11,brembo,スタンダードブレーキディスク,20000,60,20000,3000
スバル,レガシィツーリングワゴン,BR9,10/05～12/04,リア,NA<br>2.5i(アイサイト含む)/2.5i Lパッケージ/2.5i Sスタイル B～C型,UVコーティング,,25500,,137253,71561026070-qq-0220,4580439048911,08.C252.11,brembo,スタンダードブレーキディスク,22500,60,22500,3000
スバル,レガシィツーリングワゴン,BRG,12/05～,フロント,2.0GT DIT(アイサイト含む),UVコーティング,,32500,,137177,71561020190-qq-0171,4580439039322,09.A870.11,brembo,スタンダードブレーキディスク,29500,60,29500,3000
スバル,レガシィツーリングワゴン,BRG,12/05～,リア,2.0GT DIT(アイサイト含む),UVコーティング,,23000,,130640,71561026170-qq-01681,4580439051799,09.C662.11,brembo,スタンダードブレーキディスク,20000,60,20000,3000
スバル,レガシィツーリングワゴン,BRM,12/05～,フロント,2.5i アイサイト非装着車,UVコーティング,,24500,,137112,71561020180-qq-0119,4580439038875,09.5674.21,brembo,スタンダードブレーキディスク,21500,60,21500,3000
スバル,レガシィツーリングワゴン,BRM,12/05～,フロント,2.5i アイサイト tS/2.5i アイサイト Sパッケージ,UVコーティング,,32500,,137178,71561020190-qq-0172,4580439039322,09.A870.11,brembo,スタンダードブレーキディスク,29500,60,29500,3000
スバル,レガシィツーリングワゴン,BRM,12/05～,フロント,2.5i/2.5i Lパッケージ/2.5i B スポーツ(アイサイト含む),,,30000,,137033,71561020030-qq-0618,4580439020030,09.A921.10,brembo,スタンダードブレーキディスク,27000,60,27000,3000
スバル,レガシィツーリングワゴン,BRM,12/05～,リア,2.5i アイサイト tS/2.5i アイサイト Sパッケージ,UVコーティング,,23000,,130641,71561026170-qq-01682,4580439051799,09.C662.11,brembo,スタンダードブレーキディスク,20000,60,20000,3000
